Symbol,Name,Sector,Industry,Currency,Volume,TimeZone,Market
DLTH,Duluth Holdings Inc.,Consumer Cyclical,Apparel Retail,USD,167437.0,EDT,us_market
DLTR,"Dollar Tree, Inc.",Consumer Defensive,Discount Stores,USD,1211218.0,EDT,us_market
DLX,Deluxe Corporation,Communication Services,Advertising Agencies,USD,150945.0,EDT,us_market
DLY,DoubleLine Yield Opportunities ,,,USD,148426.0,EDT,us_market
DM,"Desktop Metal, Inc.",Technology,Computer Hardware,USD,3235322.0,EDT,us_market
DMAC,DiaMedica Therapeutics Inc.,Healthcare,Biotechnology,USD,68551.0,EDT,us_market
DMAR,FT Cboe Vest U.S. Equity Deep B,,,USD,2202.0,EDT,us_market
DMAY,FT Cboe Vest U.S. Equity Deep B,,,USD,4143.0,EDT,us_market
DMB,Dreyfus Municipal Bond Infrastr,Financial Services,Asset Management,USD,20681.0,EDT,us_market
DMF,25694,Financial Services,Asset Management,USD,43749.0,EDT,us_market
DMLP,"Dorchester Minerals, L.P.",Energy,Oil & Gas E&P,USD,61770.0,EDT,us_market
DMO,Western Asset Mortgage Defined ,Financial Services,Asset Management,USD,35898.0,EDT,us_market
DMRC,Digimarc Corporation,Technology,Information Technology Services,USD,71084.0,EDT,us_market
DMS,"Digital Media Solutions, Inc.",Communication Services,Advertising Agencies,USD,78688.0,EDT,us_market
DMTK,"DermTech, Inc.",Healthcare,Diagnostics & Research,USD,677497.0,EDT,us_market
DMYI,"dMY Technology Group, Inc. III",Financial Services,Shell Companies,USD,407523.0,EDT,us_market
DMYQ,"dMY Technology Group, Inc. IV",Financial Services,Shell Companies,USD,4724.0,EDT,us_market
DNB,"Dun & Bradstreet Holdings, Inc.",Technology,Information Technology Services,USD,2807092.0,EDT,us_market
DNLI,Denali Therapeutics Inc.,Healthcare,Biotechnology,USD,310208.0,EDT,us_market
DNMR,"Danimer Scientific, Inc.",,,USD,4663814.0,EDT,us_market
DNN,Denison Mines Corp,Energy,Uranium,USD,10855730.0,EDT,us_market
DNOV,FT Cboe Vest U.S. Equity Deep B,,,USD,43693.0,EDT,us_market
DNOW,NOW Inc.,Energy,Oil & Gas Equipment & Services,USD,844157.0,EDT,us_market
DNP,"DNP Select Income Fund, Inc.",Financial Services,Asset Management,USD,605412.0,EDT,us_market
DNZ,D and Z Media Acquisition Corp.,Financial Services,Shell Companies,USD,3606.0,EDT,us_market
DOC,Physicians Realty Trust,Real Estate,REIT—Healthcare Facilities,USD,2461960.0,EDT,us_market
DOCN,"DigitalOcean Holdings, Inc.",Technology,Software—Infrastructure,USD,247498.0,EDT,us_market
DOCT,FT Cboe Vest U.S. Equity Deep B,,,USD,2034.0,EDT,us_market
DOCU,"DocuSign, Inc.",Technology,Software—Application,USD,3284375.0,EDT,us_market
DOGZ,Dogness (International) Corpora,Consumer Defensive,Household & Personal Products,USD,99976.0,EDT,us_market
DOMO,"Domo, Inc.",Technology,Software—Application,USD,258656.0,EDT,us_market
DOOO,BRP Inc.,Consumer Cyclical,Recreational Vehicles,USD,109913.0,EDT,us_market
DOOR,Masonite International Corporat,Industrials,Building Products & Equipment,USD,166542.0,EDT,us_market
DORM,"Dorman Products, Inc.",Consumer Cyclical,Auto Parts,USD,103062.0,EDT,us_market
DOV,Dover Corporation,Industrials,Specialty Industrial Machinery,USD,817931.0,EDT,us_market
DOW,Dow Inc.,Basic Materials,Chemicals,USD,5175163.0,EDT,us_market
DOX,Amdocs Limited,Technology,Software—Infrastructure,USD,410052.0,EDT,us_market
DOYU,DouYu International Holdings Li,Communication Services,Internet Content & Information,USD,2272213.0,EDT,us_market
DPG,Duff & Phelps Global Utility In,Financial Services,Asset Management,USD,145120.0,EDT,us_market
DPW,"Ault Global Holdings, Inc.",Industrials,Electrical Equipment & Parts,USD,2309532.0,EDT,us_market
DPZ,Domino's Pizza Inc,Consumer Cyclical,Restaurants,USD,566054.0,EDT,us_market
DQ,DAQO New Energy Corp.,Technology,Semiconductor Equipment & Materials,USD,1342324.0,EDT,us_market
DRD,DRDGOLD Limited,Basic Materials,Gold,USD,431469.0,EDT,us_market
DRE,Duke Realty Corporation,Real Estate,REIT—Industrial,USD,1754793.0,EDT,us_market
DRH,Diamondrock Hospitality Company,Real Estate,REIT—Hotel & Motel,USD,1275840.0,EDT,us_market
DRI,"Darden Restaurants, Inc.",Consumer Cyclical,Restaurants,USD,989517.0,EDT,us_market
DRIO,DarioHealth Corp.,Healthcare,Diagnostics & Research,USD,156710.0,EDT,us_market
DRNA,"Dicerna Pharmaceuticals, Inc.",Healthcare,Biotechnology,USD,941497.0,EDT,us_market
DRQ,"Dril-Quip, Inc.",Energy,Oil & Gas Equipment & Services,USD,357177.0,EDT,us_market
DRRX,DURECT Corporation,Healthcare,Drug Manufacturers—Specialty & Generic,USD,351572.0,EDT,us_market
DRTT,DIRTT Environmental Solutions L,Industrials,Engineering & Construction,USD,115103.0,EDT,us_market
DRUA,"Dominion Energy, Inc. 2016 Seri",,,,,EDT,us_market
DRVN,Driven Brands Holdings Inc.,Consumer Cyclical,Auto & Truck Dealerships,USD,318381.0,EDT,us_market
DS,Drive Shack Inc.,Consumer Cyclical,Leisure,USD,2034148.0,EDT,us_market
DSAC,Duddell Street Acquisition Corp,Financial Services,Shell Companies,USD,146429.0,EDT,us_market
DSACU,Duddell Street Acquisition Corp,Financial Services,Shell Companies,USD,151.0,EDT,us_market
DSACW,Duddell Street Acquisition Corp,,,USD,38918.0,EDT,us_market
DSE,Duff & Phelps Select MLP and Mi,Financial Services,Asset Management,USD,36746.0,EDT,us_market
DSEP,FT Cboe Vest U.S. Equity Deep B,,,USD,195.0,EDT,us_market
DSEY,"Diversey Holdings, Ltd.",Consumer Cyclical,Personal Services,USD,323595.0,EDT,us_market
DSGN,"Design Therapeutics, Inc.",Healthcare,Biotechnology,USD,40822.0,EDT,us_market
DSGX,The Descartes Systems Group Inc,Technology,Software—Application,USD,59289.0,EDT,us_market
DSKE,"Daseke, Inc.",Industrials,Trucking,USD,377273.0,EDT,us_market
DSKEW,"Daseke, Inc.",,,USD,85659.0,EDT,us_market
DSL,DoubleLine Income Solutions Fun,Financial Services,Asset Management,USD,352741.0,EDT,us_market
DSM,Dreyfus Strategic Municipal Bon,Financial Services,Asset Management,USD,52643.0,EDT,us_market
DSOC,Innovator Double Stacker ETF - ,,,USD,1359.0,EDT,us_market
DSP,Viant Technology Inc.,Technology,Software—Application,USD,205979.0,EDT,us_market
DSPG,"DSP Group, Inc.",Technology,Semiconductors,USD,54668.0,EDT,us_market
DSS,"Document Security Systems, Inc.",Industrials,Specialty Business Services,USD,523528.0,EDT,us_market
DSSI,Diamond S Shipping Inc.,Energy,Oil & Gas Midstream,USD,312542.0,EDT,us_market
DSU,"Blackrock Debt Strategies Fund,",Financial Services,Asset Management,USD,94411.0,EDT,us_market
DSWL,"Deswell Industries, Inc.",Technology,Electronic Components,USD,17275.0,EDT,us_market
DSX,Diana Shipping inc.,Industrials,Marine Shipping,USD,1723424.0,EDT,us_market
DT,"Dynatrace, Inc.",Technology,Software—Application,USD,1558997.0,EDT,us_market
DTB,DTE Energy Company 2020 Series ,,,USD,28744.0,EDT,us_market
DTE,DTE Energy Company,Utilities,Utilities—Regulated Electric,USD,654153.0,EDT,us_market
DTEA,DAVIDsTEA Inc.,Consumer Defensive,Packaged Foods,USD,379797.0,EDT,us_market
DTF,"DTF Tax-Free Income, Inc.",Financial Services,Asset Management,USD,3755.0,EDT,us_market
DTIL,"Precision BioSciences, Inc.",Healthcare,Biotechnology,USD,455510.0,EDT,us_market
DTJ,DTE Energy Company 2016 Series ,,,,,EDT,us_market
DTOCU,Digital Transformation Opportun,Financial Services,Shell Companies,USD,630.0,EDT,us_market
DTP,DTE Energy Company 6.25% Corpor,,,USD,29887.0,EDT,us_market
DTSS,Datasea Inc.,Technology,Software—Infrastructure,USD,9636.0,EDT,us_market
DTW,DTE Energy Company 2017 Series ,,,,,EDT,us_market
DTY,DTE Energy Company 2016 Series ,,,,,EDT,us_market
DUDE,Merlyn.AI SectorSurfer Momentum,,,USD,42802.0,EDT,us_market
DUK,Duke Energy Corporation (Holdin,Utilities,Utilities—Regulated Electric,USD,4544918.0,EDT,us_market
DUKB,Duke Energy Corporation 5.625% ,,,,,EDT,us_market
DUKH,Duke Energy Corporation 5.125% ,,,,,EDT,us_market
DUNE,Dune Acquisition Corporation,Financial Services,Shell Companies,USD,25118.0,EDT,us_market
DUNEU,Dune Acquisition Corporation,Financial Services,Shell Companies,USD,7501.0,EDT,us_market
DUNEW,Dune Acquisition Corporation,,,USD,19803.0,EDT,us_market
DUO,Fangdd Network Group Ltd.,Real Estate,Real Estate Services,USD,118117.0,EDT,us_market
DUOT,"Duos Technologies Group, Inc.",Technology,Software—Application,USD,9504.0,EDT,us_market
DV,"DoubleVerify Holdings, Inc.",Technology,Software—Application,USD,296241.0,EDT,us_market
DVA,DaVita Inc.,Healthcare,Medical Care Facilities,USD,482082.0,EDT,us_market
DVAX,Dynavax Technologies Corporatio,Healthcare,Drug Manufacturers—Specialty & Generic,USD,3327978.0,EDT,us_market
DVD,"Dover Motorsports, Inc.",Consumer Cyclical,Leisure,USD,16065.0,EDT,us_market
DVN,Devon Energy Corporation,Energy,Oil & Gas E&P,USD,13228168.0,EDT,us_market
DWIN,Delwinds Insurance Acquisition ,,,USD,6154.0,EDT,us_market
DWSN,Dawson Geophysical Company,Energy,Oil & Gas Equipment & Services,USD,46957.0,EDT,us_market
DX,"Dynex Capital, Inc.",Real Estate,REIT—Mortgage,USD,350382.0,EDT,us_market
DXC,DXC Technology Company,Technology,Information Technology Services,USD,1859044.0,EDT,us_market
DXCM,"DexCom, Inc.",Healthcare,Diagnostics & Research,USD,712384.0,EDT,us_market
DXF,Dunxin Financial Holdings Limit,Financial Services,Credit Services,USD,398020.0,EDT,us_market
DXPE,"DXP Enterprises, Inc.",Industrials,Industrial Distribution,USD,80975.0,EDT,us_market
DXR,Daxor Corporation,Healthcare,Medical Instruments & Supplies,USD,4852.0,EDT,us_market
DXYN,"The Dixie Group, Inc.",Consumer Cyclical,Textile Manufacturing,USD,35573.0,EDT,us_market
DY,"Dycom Industries, Inc.",Industrials,Engineering & Construction,USD,430379.0,EDT,us_market
DYAI,"Dyadic International, Inc.",Healthcare,Biotechnology,USD,89621.0,EDT,us_market
DYFN,,,,USD,12796.0,EDT,us_market
DYN,"Dyne Therapeutics, Inc.",Healthcare,Biotechnology,USD,117739.0,EDT,us_market
DYNT,Dynatronics Corporation,Healthcare,Medical Devices,USD,79973.0,EDT,us_market
DZSI,DZS Inc.,Technology,Communication Equipment,USD,96041.0,EDT,us_market
E,ENI S.p.A.,Energy,Oil & Gas Integrated,USD,287749.0,EDT,us_market
EA,Electronic Arts Inc.,Communication Services,Electronic Gaming & Multimedia,USD,1561755.0,EDT,us_market
EAC,Edify Acquisition Corp.,Financial Services,Shell Companies,USD,2219.0,EDT,us_market
EACPU,Edify Acquisition Corp.,Financial Services,Shell Companies,USD,8603.0,EDT,us_market
EACPW,Edify Acquisition Corp.,,,USD,2002.0,EDT,us_market
EAD,238549,Financial Services,Asset Management,USD,107197.0,EDT,us_market
EAF,GrafTech International Ltd.,Industrials,Electrical Equipment & Parts,USD,2582814.0,EDT,us_market
EAI,"Entergy Arkansas, LLC First Mor",,,,,EDT,us_market
EAR,"Eargo, Inc.",Healthcare,Medical Devices,USD,427431.0,EDT,us_market
EARN,Ellington Residential Mortgage ,Real Estate,REIT—Mortgage,USD,38536.0,EDT,us_market
EARS,Auris Medical Holding Ltd.,Healthcare,Biotechnology,USD,38850382.0,EDT,us_market
EAST,"Eastside Distilling, Inc.",Consumer Defensive,Beverages—Wineries & Distilleries,USD,32234.0,EDT,us_market
EAT,"Brinker International, Inc.",Consumer Cyclical,Restaurants,USD,894698.0,EDT,us_market
EB,"Eventbrite, Inc.",Technology,Software—Application,USD,2661927.0,EDT,us_market
EBACU,European Biotech Acquisition Co,Financial Services,Shell Companies,USD,261213.0,EDT,us_market
EBAY,eBay Inc.,Consumer Cyclical,Internet Retail,USD,10347461.0,EDT,us_market
EBC,"Eastern Bankshares, Inc.",Financial Services,Banks—Regional,USD,729359.0,EDT,us_market
EBET,"Esports Technologies, Inc.",Consumer Cyclical,Gambling,USD,139705.0,EDT,us_market
EBF,"Ennis, Inc.",Industrials,Business Equipment & Supplies,USD,43416.0,EDT,us_market
EBIX,"Ebix, Inc.",Technology,Software—Application,USD,468891.0,EDT,us_market
EBMT,"Eagle Bancorp Montana, Inc.",Financial Services,Banks—Regional,USD,10647.0,EDT,us_market
EBON,Ebang International Holdings In,Technology,Computer Hardware,USD,10529675.0,EDT,us_market
EBR,Centrais Electricas Brasileiras,Utilities,Utilities—Regulated Electric,USD,949115.0,EDT,us_market
EBS,"Emergent Biosolutions, Inc.",Healthcare,Drug Manufacturers—Specialty & Generic,USD,432564.0,EDT,us_market
EBSB,"Meridian Bancorp, Inc.",Financial Services,Banks—Regional,USD,542475.0,EDT,us_market
EBTC,Enterprise Bancorp Inc,Financial Services,Banks—Regional,USD,24379.0,EDT,us_market
EC,Ecopetrol S.A.,Energy,Oil & Gas Integrated,USD,865087.0,EDT,us_market
ECCB,Eagle Point Credit Company Inc.,Financial Services,Asset Management,USD,2054.0,EDT,us_market
ECCW,Eagle Point Credit Company Inc.,,,USD,130753.0,EDT,us_market
ECCX,Eagle Point Credit Company Inc.,,,,,EDT,us_market
ECCY,Eagle Point Credit Company Inc.,,,,,EDT,us_market
ECF,27623,Financial Services,Asset Management,USD,16526.0,EDT,us_market
ECHO,"Echo Global Logistics, Inc.",Industrials,Integrated Freight & Logistics,USD,201982.0,EDT,us_market
ECL,Ecolab Inc.,Basic Materials,Specialty Chemicals,USD,733619.0,EDT,us_market
ECOL,"US Ecology, Inc.",Industrials,Waste Management,USD,96631.0,EDT,us_market
ECOLW,"US Ecology, Inc.",,,USD,200.0,EDT,us_market
ECOR,"electroCore, Inc.",Healthcare,Medical Instruments & Supplies,USD,878248.0,EDT,us_market
ECPG,Encore Capital Group Inc,Financial Services,Mortgage Finance,USD,369843.0,EDT,us_market
ED,"Consolidated Edison, Inc.",Utilities,Utilities—Regulated Electric,USD,2656447.0,EDT,us_market
EDAP,EDAP TMS S.A.,Healthcare,Medical Devices,USD,297073.0,EDT,us_market
EDD,Morgan Stanley Emerging Markets,Financial Services,Asset Management,USD,169165.0,EDT,us_market
EDF,Stone Harbor Emerging Markets I,Financial Services,Asset Management,USD,110942.0,EDT,us_market
EDI,Stone Harbor Emerging Markets T,Financial Services,Asset Management,USD,37139.0,EDT,us_market
EDIT,"Editas Medicine, Inc.",Healthcare,Biotechnology,USD,1300626.0,EDT,us_market
EDN,Empresa Distribuidora Y Comerci,Utilities,Utilities—Regulated Electric,USD,24049.0,EDT,us_market
EDR,"Endeavor Group Holdings, Inc.",Communication Services,Entertainment,USD,3005950.0,EDT,us_market
EDRY,EuroDry Ltd.,Industrials,Marine Shipping,USD,25102.0,EDT,us_market
EDSA,"Edesa Biotech, Inc.",Healthcare,Biotechnology,USD,308793.0,EDT,us_market
EDTK,Skillful Craftsman Education Te,Consumer Defensive,Education & Training Services,USD,503667.0,EDT,us_market
EDTX,EdtechX Holdings Acquisition Co,Financial Services,Shell Companies,USD,4698.0,EDT,us_market
EDTXU,EdtechX Holdings Acquisition Co,Financial Services,Shell Companies,USD,1213.0,EDT,us_market
EDTXW,EdtechX Holdings Acquisition Co,,,USD,707.0,EDT,us_market
EDU,New Oriental Education & Techno,Consumer Defensive,Education & Training Services,USD,5482924.0,EDT,us_market
EDUC,Educational Development Corpora,Communication Services,Publishing,USD,26043.0,EDT,us_market
EEA,"The European Equity Fund, Inc.",Financial Services,Asset Management,USD,15453.0,EDT,us_market
EEFT,"Euronet Worldwide, Inc.",Technology,Software—Infrastructure,USD,220201.0,EDT,us_market
EEIQ,Elite Education Group Internati,Consumer Defensive,Education & Training Services,USD,313075.0,EDT,us_market
EEX,"Emerald Holding, Inc.",Communication Services,Advertising Agencies,USD,69681.0,EDT,us_market
EFC,Ellington Financial Inc.,Financial Services,Mortgage Finance,USD,907719.0,EDT,us_market
EFF,Eaton vance Floating-Rate Incom,Financial Services,Asset Management,USD,5788.0,EDT,us_market
EFL,Eaton Vance Floating-Rate 2022 ,,,USD,64436.0,EDT,us_market
EFOI,"Energy Focus, Inc.",Consumer Cyclical,"Furnishings, Fixtures & Appliances",USD,4379747.0,EDT,us_market
EFR,Eaton Vance Senior Floating-Rat,Financial Services,Asset Management,USD,109457.0,EDT,us_market
EFSC,Enterprise Financial Services C,Financial Services,Banks—Regional,USD,102753.0,EDT,us_market
EFT,Eaton Vance Floating Rate Incom,Financial Services,Asset Management,USD,69816.0,EDT,us_market
EFX,"Equifax, Inc.",Industrials,Consulting Services,USD,753350.0,EDT,us_market
EGAN,eGain Corporation,Technology,Software—Application,USD,70388.0,EDT,us_market
EGBN,"Eagle Bancorp, Inc.",Financial Services,Banks—Regional,USD,78438.0,EDT,us_market
EGF,Blackrock Enhanced Government F,Financial Services,Asset Management,USD,16567.0,EDT,us_market
EGHT,8x8 Inc,Technology,Software—Application,USD,2666422.0,EDT,us_market
EGIS,2ndVote Society Defended ETF,,,USD,7688.0,EDT,us_market
EGLE,Eagle Bulk Shipping Inc.,Industrials,Marine Shipping,USD,207702.0,EDT,us_market
EGLX,Enthusiast Gaming Holdings Inc.,Communication Services,Electronic Gaming & Multimedia,USD,331609.0,EDT,us_market
EGO,Eldorado Gold Corporation,Basic Materials,Gold,USD,1569715.0,EDT,us_market
EGP,"EastGroup Properties, Inc.",Real Estate,REIT—Industrial,USD,151387.0,EDT,us_market
EGRX,"Eagle Pharmaceuticals, Inc.",Healthcare,Drug Manufacturers—Specialty & Generic,USD,85413.0,EDT,us_market
EGY,"VAALCO Energy, Inc.",Energy,Oil & Gas E&P,USD,159605.0,EDT,us_market
EH,EHang Holdings Limited,Industrials,Aerospace & Defense,USD,1342472.0,EDT,us_market
EHC,Encompass Health Corporation,Healthcare,Medical Care Facilities,USD,439535.0,EDT,us_market
EHI,Western Asset Global High Incom,Financial Services,Asset Management,USD,15007.0,EDT,us_market
EHT,Eaton Vance High Income 2021 Ta,Financial Services,Asset Management,USD,36680.0,EDT,us_market
EHTH,"eHealth, Inc.",Financial Services,Insurance Brokers,USD,411148.0,EDT,us_market
EIC,Eagle Point Income Company Inc.,,,USD,9310.0,EDT,us_market
EIG,Employers Holdings Inc,Financial Services,Insurance—Specialty,USD,104418.0,EDT,us_market
EIGR,"Eiger BioPharmaceuticals, Inc.",Healthcare,Biotechnology,USD,204633.0,EDT,us_market
EIM,100401,Financial Services,Asset Management,USD,132748.0,EDT,us_market
EIX,Edison International,Utilities,Utilities—Regulated Electric,USD,1839160.0,EDT,us_market
EJFA,EJF Acquisition Corp.,Financial Services,Shell Companies,USD,518.0,EDT,us_market
EJFAU,EJF Acquisition Corp.,Financial Services,Shell Companies,USD,15710.0,EDT,us_market
EJFAW,EJF Acquisition Corp. Warrant,,,USD,46727.0,EDT,us_market
EKSO,"Ekso Bionics Holdings, Inc.",Healthcare,Medical Instruments & Supplies,USD,63706.0,EDT,us_market
EL,"Estee Lauder Companies, Inc. (T",Consumer Defensive,Household & Personal Products,USD,1221273.0,EDT,us_market
ELA,Envela Corporation,Consumer Cyclical,Specialty Retail,USD,183486.0,EDT,us_market
ELAN,Elanco Animal Health Incorporat,Healthcare,Drug Manufacturers—Specialty & Generic,USD,5605162.0,EDT,us_market
ELAT,Elanco Animal Health Incorporat,,,USD,54760.0,EDT,us_market
ELC,"Entergy Louisiana, Inc. Collate",,,,,EDT,us_market
ELDN,"Eledon Pharmaceuticals, Inc.",Healthcare,Biotechnology,USD,14307.0,EDT,us_market
ELF,"e.l.f. Beauty, Inc.",Consumer Defensive,Household & Personal Products,USD,417780.0,EDT,us_market
ELLO,Ellomay Capital Ltd,Utilities,Utilities—Renewable,USD,379.0,EDT,us_market
ELMD,"Electromed, Inc.",Healthcare,Medical Devices,USD,66290.0,EDT,us_market
ELOX,"Eloxx Pharmaceuticals, Inc.",Healthcare,Biotechnology,USD,243185.0,EDT,us_market
ELP,Companhia Paranaense de Energia,Utilities,Utilities—Diversified,USD,2080380.0,EDT,us_market
ELS,"Equity Lifestyle Properties, In",Real Estate,REIT—Residential,USD,808128.0,EDT,us_market
ELSE,"Electro-Sensors, Inc.",Technology,Scientific & Technical Instruments,USD,73147.0,EDT,us_market
ELTK,Eltek Ltd.,Technology,Electronic Components,USD,85441.0,EDT,us_market
ELVT,"Elevate Credit, Inc.",Financial Services,Credit Services,USD,716136.0,EDT,us_market
ELY,Callaway Golf Company,Consumer Cyclical,Leisure,USD,2178344.0,EDT,us_market
ELYS,"Elys Game Technology, Corp.",Consumer Cyclical,Gambling,USD,514287.0,EDT,us_market
EM,Smart Share Global Limited,Consumer Cyclical,Personal Services,USD,169859.0,EDT,us_market
EMAN,eMagin Corporation,Technology,Electronic Components,USD,620674.0,EDT,us_market
