,COLM
2005-12-02,22.795000076293945
2005-12-05,22.55500030517578
2005-12-06,22.709999084472656
2005-12-07,23.274999618530273
2005-12-08,23.274999618530273
2005-12-09,23.15999984741211
2005-12-12,23.204999923706055
2005-12-13,23.46500015258789
2005-12-14,23.459999084472656
2005-12-15,23.389999389648438
2005-12-16,23.399999618530273
2005-12-19,23.399999618530273
2005-12-20,23.405000686645508
2005-12-21,23.594999313354492
2005-12-22,23.6299991607666
2005-12-23,23.6200008392334
2005-12-27,23.5
2005-12-28,23.725000381469727
2005-12-29,24.260000228881836
2005-12-30,23.864999771118164
2006-01-03,23.719999313354492
2006-01-04,23.565000534057617
2006-01-05,23.524999618530273
2006-01-06,23.71500015258789
2006-01-09,24.770000457763672
2006-01-10,23.959999084472656
2006-01-11,23.665000915527344
2006-01-12,23.690000534057617
2006-01-13,23.829999923706055
2006-01-17,23.610000610351562
2006-01-18,23.424999237060547
2006-01-19,23.735000610351562
2006-01-20,23.454999923706055
2006-01-23,22.674999237060547
2006-01-24,23.795000076293945
2006-01-25,24.100000381469727
2006-01-26,24.389999389648438
2006-01-27,25.815000534057617
2006-01-30,25.8700008392334
2006-01-31,25.825000762939453
2006-02-01,25.729999542236328
2006-02-02,25.594999313354492
2006-02-03,25.5
2006-02-06,25.489999771118164
2006-02-07,25.604999542236328
2006-02-08,25.690000534057617
2006-02-09,25.665000915527344
2006-02-10,25.6299991607666
2006-02-13,25.295000076293945
2006-02-14,25.579999923706055
2006-02-15,25.184999465942383
2006-02-16,25.18000030517578
2006-02-17,24.920000076293945
2006-02-21,24.575000762939453
2006-02-22,25.350000381469727
2006-02-23,25.21500015258789
2006-02-24,25.514999389648438
2006-02-27,25.69499969482422
2006-02-28,25.18000030517578
2006-03-01,25.28499984741211
2006-03-02,25.68000030517578
2006-03-03,25.40999984741211
2006-03-06,25.19499969482422
2006-03-07,25.024999618530273
2006-03-08,25.0049991607666
2006-03-09,25.165000915527344
2006-03-10,25.799999237060547
2006-03-13,26.06999969482422
2006-03-14,26.434999465942383
2006-03-15,26.75
2006-03-16,26.65999984741211
2006-03-17,26.75
2006-03-20,26.665000915527344
2006-03-21,27.014999389648438
2006-03-22,27.270000457763672
2006-03-23,27.010000228881836
2006-03-24,26.850000381469727
2006-03-27,26.860000610351562
2006-03-28,26.725000381469727
2006-03-29,26.350000381469727
2006-03-30,26.815000534057617
2006-03-31,26.665000915527344
2006-04-03,27.020000457763672
2006-04-04,26.5
2006-04-05,26.4950008392334
2006-04-06,26.68000030517578
2006-04-07,26.684999465942383
2006-04-10,26.53499984741211
2006-04-11,28.299999237060547
2006-04-12,28.184999465942383
2006-04-13,28.024999618530273
2006-04-17,27.75
2006-04-18,27.850000381469727
2006-04-19,27.989999771118164
2006-04-20,28.524999618530273
2006-04-21,28.655000686645508
2006-04-24,28.395000457763672
2006-04-25,27.924999237060547
2006-04-26,27.94499969482422
2006-04-27,27.5049991607666
2006-04-28,25.44499969482422
2006-05-01,24.854999542236328
2006-05-02,25.15999984741211
2006-05-03,25.125
2006-05-04,25.145000457763672
2006-05-05,25.364999771118164
2006-05-08,25.424999237060547
2006-05-09,25.469999313354492
2006-05-10,25.5
2006-05-11,25.280000686645508
2006-05-12,24.81999969482422
2006-05-15,24.90999984741211
2006-05-16,24.584999084472656
2006-05-17,24.6200008392334
2006-05-18,24.959999084472656
2006-05-19,24.90999984741211
2006-05-22,24.75
2006-05-23,24.575000762939453
2006-05-24,24.584999084472656
2006-05-25,24.639999389648438
2006-05-26,24.65999984741211
2006-05-30,23.985000610351562
2006-05-31,23.665000915527344
2006-06-01,23.959999084472656
2006-06-02,23.829999923706055
2006-06-05,23.469999313354492
2006-06-06,23.479999542236328
2006-06-07,23.459999084472656
2006-06-08,23.385000228881836
2006-06-09,23.375
2006-06-12,22.799999237060547
2006-06-13,22.704999923706055
2006-06-14,22.84000015258789
2006-06-15,23.0
2006-06-16,22.854999542236328
2006-06-19,22.540000915527344
2006-06-20,22.639999389648438
2006-06-21,22.684999465942383
2006-06-22,22.709999084472656
2006-06-23,22.71500015258789
2006-06-26,22.7549991607666
2006-06-27,22.514999389648438
2006-06-28,22.479999542236328
2006-06-29,23.149999618530273
2006-06-30,22.6299991607666
2006-07-03,22.780000686645508
2006-07-05,22.639999389648438
2006-07-06,22.735000610351562
2006-07-07,22.520000457763672
2006-07-10,22.424999237060547
2006-07-11,22.329999923706055
2006-07-12,22.2450008392334
2006-07-13,21.959999084472656
2006-07-14,21.94499969482422
2006-07-17,21.90999984741211
2006-07-18,21.799999237060547
2006-07-19,22.395000457763672
2006-07-20,21.915000915527344
2006-07-21,21.959999084472656
2006-07-24,22.75
2006-07-25,23.545000076293945
2006-07-26,23.209999084472656
2006-07-27,22.719999313354492
2006-07-28,24.709999084472656
2006-07-31,24.860000610351562
2006-08-01,23.80500030517578
2006-08-02,24.18000030517578
2006-08-03,25.024999618530273
2006-08-04,25.014999389648438
2006-08-07,24.825000762939453
2006-08-08,24.395000457763672
2006-08-09,23.899999618530273
2006-08-10,24.225000381469727
2006-08-11,24.415000915527344
2006-08-14,24.125
2006-08-15,24.94499969482422
2006-08-16,25.4950008392334
2006-08-17,25.360000610351562
2006-08-18,25.155000686645508
2006-08-21,24.165000915527344
2006-08-22,24.05500030517578
2006-08-23,23.735000610351562
2006-08-24,23.415000915527344
2006-08-25,23.53499984741211
2006-08-28,23.889999389648438
2006-08-29,24.530000686645508
2006-08-30,24.440000534057617
2006-08-31,24.40999984741211
2006-09-01,24.729999542236328
2006-09-05,25.0049991607666
2006-09-06,24.625
2006-09-07,24.614999771118164
2006-09-08,24.8799991607666
2006-09-11,25.575000762939453
2006-09-12,26.385000228881836
2006-09-13,26.2450008392334
2006-09-14,26.21500015258789
2006-09-15,26.899999618530273
2006-09-18,27.0
2006-09-19,26.924999237060547
2006-09-20,27.2549991607666
2006-09-21,26.790000915527344
2006-09-22,27.05500030517578
2006-09-25,27.53499984741211
2006-09-26,27.375
2006-09-27,28.165000915527344
2006-09-28,28.3799991607666
2006-09-29,27.915000915527344
2006-10-02,27.899999618530273
2006-10-03,26.385000228881836
2006-10-04,26.760000228881836
2006-10-05,27.219999313354492
2006-10-06,27.5
2006-10-09,27.510000228881836
2006-10-10,27.415000915527344
2006-10-11,27.434999465942383
2006-10-12,27.885000228881836
2006-10-13,27.93000030517578
2006-10-16,27.979999542236328
2006-10-17,27.649999618530273
2006-10-18,27.649999618530273
2006-10-19,27.7549991607666
2006-10-20,27.579999923706055
2006-10-23,27.989999771118164
2006-10-24,28.06999969482422
2006-10-25,28.209999084472656
2006-10-26,28.4950008392334
2006-10-27,28.565000534057617
2006-10-30,28.46500015258789
2006-10-31,27.920000076293945
2006-11-01,27.325000762939453
2006-11-02,27.229999542236328
2006-11-03,27.21500015258789
2006-11-06,27.795000076293945
2006-11-07,27.8799991607666
2006-11-08,27.9950008392334
2006-11-09,27.635000228881836
2006-11-10,27.969999313354492
2006-11-13,27.989999771118164
2006-11-14,28.600000381469727
2006-11-15,28.9950008392334
2006-11-16,28.889999389648438
2006-11-17,29.475000381469727
2006-11-20,29.934999465942383
2006-11-21,30.235000610351562
2006-11-22,30.510000228881836
2006-11-24,30.274999618530273
2006-11-27,29.56999969482422
2006-11-28,29.454999923706055
2006-11-29,29.59000015258789
2006-11-30,29.424999237060547
2006-12-01,29.44499969482422
2006-12-04,29.829999923706055
2006-12-05,29.639999389648438
2006-12-06,30.65999984741211
2006-12-07,30.549999237060547
2006-12-08,30.18000030517578
2006-12-11,30.25
2006-12-12,29.950000762939453
2006-12-13,29.920000076293945
2006-12-14,30.145000457763672
2006-12-15,29.360000610351562
2006-12-18,28.690000534057617
2006-12-19,28.4950008392334
2006-12-20,28.43000030517578
2006-12-21,27.80500030517578
2006-12-22,28.219999313354492
2006-12-26,28.260000228881836
2006-12-27,28.485000610351562
2006-12-28,28.19499969482422
2006-12-29,27.850000381469727
2007-01-03,28.274999618530273
2007-01-04,28.53499984741211
2007-01-05,28.079999923706055
2007-01-08,27.8799991607666
2007-01-09,27.55500030517578
2007-01-10,27.344999313354492
2007-01-11,27.639999389648438
2007-01-12,28.954999923706055
2007-01-16,29.489999771118164
2007-01-17,29.530000686645508
2007-01-18,29.1299991607666
2007-01-19,29.21500015258789
2007-01-22,29.05500030517578
2007-01-23,29.209999084472656
2007-01-24,29.520000457763672
2007-01-25,29.209999084472656
2007-01-26,31.415000915527344
2007-01-29,31.975000381469727
2007-01-30,32.1349983215332
2007-01-31,32.41999816894531
2007-02-01,32.7599983215332
2007-02-02,32.505001068115234
2007-02-05,32.7599983215332
2007-02-06,32.59000015258789
2007-02-07,32.67499923706055
2007-02-08,33.375
2007-02-09,32.5
2007-02-12,32.53499984741211
2007-02-13,32.70500183105469
2007-02-14,32.630001068115234
2007-02-15,32.584999084472656
2007-02-16,32.689998626708984
2007-02-20,32.97999954223633
2007-02-21,32.6349983215332
2007-02-22,32.28499984741211
2007-02-23,32.540000915527344
2007-02-26,32.369998931884766
2007-02-27,31.25
2007-02-28,31.78499984741211
2007-03-01,31.774999618530273
2007-03-02,31.09000015258789
2007-03-05,30.3700008392334
2007-03-06,30.905000686645508
2007-03-07,30.93000030517578
2007-03-08,31.375
2007-03-09,31.565000534057617
2007-03-12,31.299999237060547
2007-03-13,30.4950008392334
2007-03-14,30.75
2007-03-15,31.1299991607666
2007-03-16,30.655000686645508
2007-03-19,30.9950008392334
2007-03-20,31.264999389648438
2007-03-21,31.579999923706055
2007-03-22,31.545000076293945
2007-03-23,30.65999984741211
2007-03-26,31.100000381469727
2007-03-27,30.725000381469727
2007-03-28,30.18000030517578
2007-03-29,30.28499984741211
2007-03-30,31.155000686645508
2007-04-02,31.510000228881836
2007-04-03,31.899999618530273
2007-04-04,32.064998626708984
2007-04-05,31.825000762939453
2007-04-09,31.975000381469727
2007-04-10,31.989999771118164
2007-04-11,31.969999313354492
2007-04-12,32.474998474121094
2007-04-13,32.494998931884766
2007-04-16,33.0
2007-04-17,32.744998931884766
2007-04-18,32.6150016784668
2007-04-19,32.290000915527344
2007-04-20,32.20000076293945
2007-04-23,32.650001525878906
2007-04-24,31.575000762939453
2007-04-25,32.165000915527344
2007-04-26,32.334999084472656
2007-04-27,31.934999465942383
2007-04-30,31.299999237060547
2007-05-01,31.25
2007-05-02,31.954999923706055
2007-05-03,32.04499816894531
2007-05-04,32.150001525878906
2007-05-07,32.130001068115234
2007-05-08,32.20000076293945
2007-05-09,32.474998474121094
2007-05-10,32.3650016784668
2007-05-11,32.35499954223633
2007-05-14,32.0
2007-05-15,31.829999923706055
2007-05-16,32.22999954223633
2007-05-17,32.46500015258789
2007-05-18,32.81999969482422
2007-05-21,33.19499969482422
2007-05-22,33.540000915527344
2007-05-23,33.51499938964844
2007-05-24,33.275001525878906
2007-05-25,33.435001373291016
2007-05-29,33.755001068115234
2007-05-30,34.53499984741211
2007-05-31,34.8650016784668
2007-06-01,35.189998626708984
2007-06-04,35.150001525878906
2007-06-05,34.625
2007-06-06,34.224998474121094
2007-06-07,33.404998779296875
2007-06-08,33.849998474121094
2007-06-11,33.630001068115234
2007-06-12,33.17499923706055
2007-06-13,33.55500030517578
2007-06-14,33.66999816894531
2007-06-15,34.27000045776367
2007-06-18,34.314998626708984
2007-06-19,34.45500183105469
2007-06-20,34.0099983215332
2007-06-21,34.08000183105469
2007-06-22,33.81999969482422
2007-06-25,33.79499816894531
2007-06-26,33.7599983215332
2007-06-27,34.3849983215332
2007-06-28,34.42499923706055
2007-06-29,34.34000015258789
2007-07-02,34.65999984741211
2007-07-03,34.39500045776367
2007-07-05,34.72999954223633
2007-07-06,34.84000015258789
2007-07-09,34.665000915527344
2007-07-10,33.79999923706055
2007-07-11,34.03499984741211
2007-07-12,34.810001373291016
2007-07-13,34.834999084472656
2007-07-16,34.39500045776367
2007-07-17,34.56999969482422
2007-07-18,34.18000030517578
2007-07-19,34.404998779296875
2007-07-20,34.10499954223633
2007-07-23,34.46500015258789
2007-07-24,33.810001373291016
2007-07-25,34.005001068115234
2007-07-26,33.04999923706055
2007-07-27,31.954999923706055
2007-07-30,31.75
2007-07-31,31.350000381469727
2007-08-01,31.510000228881836
2007-08-02,32.10499954223633
2007-08-03,30.274999618530273
2007-08-06,29.975000381469727
2007-08-07,30.264999389648438
2007-08-08,30.475000381469727
2007-08-09,30.06999969482422
2007-08-10,30.635000228881836
2007-08-13,30.415000915527344
2007-08-14,29.639999389648438
2007-08-15,28.5049991607666
2007-08-16,29.125
2007-08-17,28.795000076293945
2007-08-20,29.6299991607666
2007-08-21,29.354999542236328
2007-08-22,29.889999389648438
2007-08-23,29.440000534057617
2007-08-24,29.635000228881836
2007-08-27,29.065000534057617
2007-08-28,28.30500030517578
2007-08-29,29.290000915527344
2007-08-30,29.270000457763672
2007-08-31,29.959999084472656
2007-09-04,30.610000610351562
2007-09-05,29.610000610351562
2007-09-06,29.165000915527344
2007-09-07,28.30500030517578
2007-09-10,27.96500015258789
2007-09-11,28.350000381469727
2007-09-12,28.040000915527344
2007-09-13,28.655000686645508
2007-09-14,28.264999389648438
2007-09-17,28.15999984741211
2007-09-18,28.7549991607666
2007-09-19,29.360000610351562
2007-09-20,28.684999465942383
2007-09-21,28.360000610351562
2007-09-24,28.31999969482422
2007-09-25,28.274999618530273
2007-09-26,28.094999313354492
2007-09-27,27.844999313354492
2007-09-28,27.655000686645508
2007-10-01,28.385000228881836
2007-10-02,27.950000762939453
2007-10-03,26.690000534057617
2007-10-04,26.655000686645508
2007-10-05,26.96500015258789
2007-10-08,26.885000228881836
2007-10-09,26.290000915527344
2007-10-10,25.899999618530273
2007-10-11,25.440000534057617
2007-10-12,25.610000610351562
2007-10-15,25.760000228881836
2007-10-16,25.71500015258789
2007-10-17,25.575000762939453
2007-10-18,25.6299991607666
2007-10-19,25.03499984741211
2007-10-22,25.385000228881836
2007-10-23,25.344999313354492
2007-10-24,25.645000457763672
2007-10-25,25.6200008392334
2007-10-26,24.075000762939453
2007-10-29,23.739999771118164
2007-10-30,24.225000381469727
2007-10-31,24.375
2007-11-01,23.229999542236328
2007-11-02,23.260000228881836
2007-11-05,23.040000915527344
2007-11-06,23.405000686645508
2007-11-07,22.350000381469727
2007-11-08,23.299999237060547
2007-11-09,24.190000534057617
2007-11-12,24.219999313354492
2007-11-13,25.385000228881836
2007-11-14,25.860000610351562
2007-11-15,24.71500015258789
2007-11-16,23.96500015258789
2007-11-19,23.290000915527344
2007-11-20,23.829999923706055
2007-11-21,23.100000381469727
2007-11-23,23.969999313354492
2007-11-26,23.829999923706055
2007-11-27,23.725000381469727
2007-11-28,24.34000015258789
2007-11-29,24.2549991607666
2007-11-30,24.0049991607666
2007-12-03,23.674999237060547
2007-12-04,22.989999771118164
2007-12-05,23.440000534057617
2007-12-06,23.94499969482422
2007-12-07,23.8799991607666
2007-12-10,23.9950008392334
2007-12-11,23.065000534057617
2007-12-12,22.969999313354492
2007-12-13,22.760000228881836
2007-12-14,22.350000381469727
2007-12-17,21.774999618530273
2007-12-18,22.364999771118164
2007-12-19,22.600000381469727
2007-12-20,22.670000076293945
2007-12-21,23.274999618530273
2007-12-24,23.30500030517578
2007-12-26,22.735000610351562
2007-12-27,22.03499984741211
2007-12-28,22.40999984741211
2007-12-31,22.045000076293945
2008-01-02,21.844999313354492
2008-01-03,21.18000030517578
2008-01-04,20.170000076293945
2008-01-07,20.389999389648438
2008-01-08,19.700000762939453
2008-01-09,19.03499984741211
2008-01-10,20.274999618530273
2008-01-11,19.229999542236328
2008-01-14,19.184999465942383
2008-01-15,17.899999618530273
2008-01-16,18.795000076293945
2008-01-17,18.600000381469727
2008-01-18,18.045000076293945
2008-01-22,18.799999237060547
2008-01-23,20.9950008392334
2008-01-24,20.2450008392334
2008-01-25,19.764999389648438
2008-01-28,20.46500015258789
2008-01-29,20.875
2008-01-30,20.844999313354492
2008-01-31,21.825000762939453
2008-02-01,20.520000457763672
2008-02-04,20.700000762939453
2008-02-05,20.295000076293945
2008-02-06,20.40999984741211
2008-02-07,20.799999237060547
2008-02-08,20.565000534057617
2008-02-11,20.719999313354492
2008-02-12,21.424999237060547
2008-02-13,21.59000015258789
2008-02-14,21.184999465942383
2008-02-15,21.44499969482422
2008-02-19,21.229999542236328
2008-02-20,21.344999313354492
2008-02-21,21.28499984741211
2008-02-22,21.815000534057617
2008-02-25,22.030000686645508
2008-02-26,22.260000228881836
2008-02-27,22.079999923706055
2008-02-28,21.635000228881836
2008-02-29,20.665000915527344
2008-03-03,20.774999618530273
2008-03-04,21.364999771118164
2008-03-05,21.334999084472656
2008-03-06,20.450000762939453
2008-03-07,20.450000762939453
2008-03-10,20.510000228881836
2008-03-11,21.344999313354492
2008-03-12,21.78499984741211
2008-03-13,21.959999084472656
2008-03-14,21.06999969482422
2008-03-17,20.979999542236328
2008-03-18,21.485000610351562
2008-03-19,21.575000762939453
2008-03-20,22.3700008392334
2008-03-24,22.350000381469727
2008-03-25,22.334999084472656
2008-03-26,22.25
2008-03-27,21.514999389648438
2008-03-28,21.024999618530273
2008-03-31,22.014999389648438
2008-04-01,22.5049991607666
2008-04-02,23.1299991607666
2008-04-03,23.040000915527344
2008-04-04,23.010000228881836
2008-04-07,21.80500030517578
2008-04-08,21.434999465942383
2008-04-09,20.510000228881836
2008-04-10,21.329999923706055
2008-04-11,20.790000915527344
2008-04-14,20.6299991607666
2008-04-15,20.454999923706055
2008-04-16,20.69499969482422
2008-04-17,20.80500030517578
2008-04-18,21.575000762939453
2008-04-21,21.704999923706055
2008-04-22,21.09000015258789
2008-04-23,20.844999313354492
2008-04-24,21.045000076293945
2008-04-25,21.450000762939453
2008-04-28,21.114999771118164
2008-04-29,21.274999618530273
2008-04-30,20.979999542236328
2008-05-01,21.065000534057617
2008-05-02,21.15999984741211
2008-05-05,20.770000457763672
2008-05-06,20.635000228881836
2008-05-07,20.5
2008-05-08,20.584999084472656
2008-05-09,20.604999542236328
2008-05-12,20.93000030517578
2008-05-13,21.1299991607666
2008-05-14,21.44499969482422
2008-05-15,21.4950008392334
2008-05-16,21.485000610351562
2008-05-19,21.969999313354492
2008-05-20,21.760000228881836
2008-05-21,21.274999618530273
2008-05-22,21.204999923706055
2008-05-23,20.96500015258789
2008-05-27,21.260000228881836
2008-05-28,21.649999618530273
2008-05-29,21.915000915527344
2008-05-30,21.90999984741211
2008-06-02,21.315000534057617
2008-06-03,21.09000015258789
2008-06-04,21.100000381469727
2008-06-05,21.25
2008-06-06,20.875
2008-06-09,20.6200008392334
2008-06-10,20.81999969482422
2008-06-11,20.459999084472656
2008-06-12,20.260000228881836
2008-06-13,20.510000228881836
2008-06-16,20.8799991607666
2008-06-17,20.204999923706055
2008-06-18,19.600000381469727
2008-06-19,19.989999771118164
2008-06-20,19.530000686645508
2008-06-23,19.010000228881836
2008-06-24,19.0049991607666
2008-06-25,19.649999618530273
2008-06-26,18.93000030517578
2008-06-27,18.65999984741211
2008-06-30,18.375
2008-07-01,18.510000228881836
2008-07-02,18.290000915527344
2008-07-03,17.94499969482422
2008-07-07,17.885000228881836
2008-07-08,18.719999313354492
2008-07-09,17.875
2008-07-10,17.55500030517578
2008-07-11,17.094999313354492
2008-07-14,16.860000610351562
2008-07-15,17.854999542236328
2008-07-16,18.704999923706055
2008-07-17,19.31999969482422
2008-07-18,19.25
2008-07-21,19.084999084472656
2008-07-22,20.354999542236328
2008-07-23,20.790000915527344
2008-07-24,19.905000686645508
2008-07-25,18.315000534057617
2008-07-28,17.84000015258789
2008-07-29,18.610000610351562
2008-07-30,18.875
2008-07-31,18.655000686645508
2008-08-01,18.790000915527344
2008-08-04,18.75
2008-08-05,19.665000915527344
2008-08-06,19.690000534057617
2008-08-07,19.395000457763672
2008-08-08,20.274999618530273
2008-08-11,20.635000228881836
2008-08-12,20.06999969482422
2008-08-13,19.704999923706055
2008-08-14,20.15999984741211
2008-08-15,20.270000457763672
2008-08-18,20.100000381469727
2008-08-19,20.329999923706055
2008-08-20,20.100000381469727
2008-08-21,20.19499969482422
2008-08-22,20.434999465942383
2008-08-25,19.825000762939453
2008-08-26,19.770000457763672
2008-08-27,20.040000915527344
2008-08-28,20.3700008392334
2008-08-29,20.19499969482422
2008-09-02,20.614999771118164
2008-09-03,20.7450008392334
2008-09-04,20.264999389648438
2008-09-05,20.030000686645508
2008-09-08,20.719999313354492
2008-09-09,20.559999465942383
2008-09-10,20.704999923706055
2008-09-11,21.260000228881836
2008-09-12,20.940000534057617
2008-09-15,20.78499984741211
2008-09-16,21.649999618530273
2008-09-17,21.075000762939453
2008-09-18,23.1200008392334
2008-09-19,23.489999771118164
2008-09-22,22.075000762939453
2008-09-23,21.829999923706055
2008-09-24,21.450000762939453
2008-09-25,21.899999618530273
2008-09-26,21.719999313354492
2008-09-29,20.670000076293945
2008-09-30,20.979999542236328
2008-10-01,20.450000762939453
2008-10-02,19.924999237060547
2008-10-03,19.020000457763672
2008-10-06,18.229999542236328
2008-10-07,17.375
2008-10-08,17.44499969482422
2008-10-09,16.8799991607666
2008-10-10,17.860000610351562
2008-10-13,18.190000534057617
2008-10-14,16.979999542236328
2008-10-15,16.024999618530273
2008-10-16,17.040000915527344
2008-10-17,17.34000015258789
2008-10-20,16.424999237060547
2008-10-21,15.880000114440918
2008-10-22,15.289999961853027
2008-10-23,15.520000457763672
2008-10-24,15.675000190734863
2008-10-27,16.295000076293945
2008-10-28,18.704999923706055
2008-10-29,18.645000457763672
2008-10-30,17.729999542236328
2008-10-31,18.434999465942383
2008-11-03,18.075000762939453
2008-11-04,18.440000534057617
2008-11-05,17.184999465942383
2008-11-06,16.84000015258789
2008-11-07,17.309999465942383
2008-11-10,16.684999465942383
2008-11-11,17.375
2008-11-12,16.979999542236328
2008-11-13,18.915000915527344
2008-11-14,18.0
2008-11-17,17.875
2008-11-18,17.645000457763672
2008-11-19,15.579999923706055
2008-11-20,15.914999961853027
2008-11-21,17.40999984741211
2008-11-24,15.420000076293945
2008-11-25,14.920000076293945
2008-11-26,15.899999618530273
2008-11-28,15.774999618530273
2008-12-01,14.46500015258789
2008-12-02,16.65999984741211
2008-12-03,16.454999923706055
2008-12-04,16.684999465942383
2008-12-05,17.645000457763672
2008-12-08,18.375
2008-12-09,17.549999237060547
2008-12-10,18.350000381469727
2008-12-11,16.954999923706055
2008-12-12,17.270000457763672
2008-12-15,16.55500030517578
2008-12-16,17.780000686645508
2008-12-17,18.125
2008-12-18,17.934999465942383
2008-12-19,17.899999618530273
2008-12-22,17.25
2008-12-23,16.6200008392334
2008-12-24,16.71500015258789
2008-12-26,17.229999542236328
2008-12-29,16.905000686645508
2008-12-30,17.450000762939453
2008-12-31,17.684999465942383
2009-01-02,17.96500015258789
2009-01-05,17.454999923706055
2009-01-06,17.795000076293945
2009-01-07,17.260000228881836
2009-01-08,16.950000762939453
2009-01-09,16.260000228881836
2009-01-12,16.299999237060547
2009-01-13,16.200000762939453
2009-01-14,15.795000076293945
2009-01-15,16.604999542236328
2009-01-16,16.725000381469727
2009-01-20,15.569999694824219
2009-01-21,16.0049991607666
2009-01-22,16.110000610351562
2009-01-23,15.604999542236328
2009-01-26,15.744999885559082
2009-01-27,15.595000267028809
2009-01-28,16.709999084472656
2009-01-29,16.030000686645508
2009-01-30,14.359999656677246
2009-02-02,14.744999885559082
2009-02-03,14.744999885559082
2009-02-04,14.789999961853027
2009-02-05,15.28499984741211
2009-02-06,15.664999961853027
2009-02-09,15.164999961853027
2009-02-10,14.805000305175781
2009-02-11,14.895000457763672
2009-02-12,15.055000305175781
2009-02-13,14.854999542236328
2009-02-17,14.734999656677246
2009-02-18,14.505000114440918
2009-02-19,14.600000381469727
2009-02-20,14.859999656677246
2009-02-23,14.350000381469727
2009-02-24,14.5649995803833
2009-02-25,14.539999961853027
2009-02-26,13.739999771118164
2009-02-27,13.5600004196167
2009-03-02,13.100000381469727
2009-03-03,12.609999656677246
2009-03-04,13.135000228881836
2009-03-05,12.734999656677246
2009-03-06,12.864999771118164
2009-03-09,12.645000457763672
2009-03-10,13.40999984741211
2009-03-11,13.430000305175781
2009-03-12,14.484999656677246
2009-03-13,14.664999961853027
2009-03-16,14.140000343322754
2009-03-17,14.289999961853027
2009-03-18,15.055000305175781
2009-03-19,15.380000114440918
2009-03-20,14.96500015258789
2009-03-23,15.5649995803833
2009-03-24,15.109999656677246
2009-03-25,15.295000076293945
2009-03-26,15.609999656677246
2009-03-27,15.140000343322754
2009-03-30,14.994999885559082
2009-03-31,14.960000038146973
2009-04-01,15.265000343322754
2009-04-02,16.405000686645508
2009-04-03,16.520000457763672
2009-04-06,16.110000610351562
2009-04-07,15.635000228881836
2009-04-08,15.954999923706055
2009-04-09,16.670000076293945
2009-04-13,16.959999084472656
2009-04-14,16.7549991607666
2009-04-15,16.770000457763672
2009-04-16,17.014999389648438
2009-04-17,17.315000534057617
2009-04-20,16.895000457763672
2009-04-21,17.079999923706055
2009-04-22,18.024999618530273
2009-04-23,18.764999389648438
2009-04-24,15.694999694824219
2009-04-27,15.625
2009-04-28,15.545000076293945
2009-04-29,15.600000381469727
2009-04-30,15.359999656677246
2009-05-01,15.180000305175781
2009-05-04,15.680000305175781
2009-05-05,15.9399995803833
2009-05-06,15.640000343322754
2009-05-07,15.625
2009-05-08,15.630000114440918
2009-05-11,15.479999542236328
2009-05-12,15.645000457763672
2009-05-13,14.949999809265137
2009-05-14,15.300000190734863
2009-05-15,15.510000228881836
2009-05-18,15.595000267028809
2009-05-19,15.569999694824219
2009-05-20,15.399999618530273
2009-05-21,15.229999542236328
2009-05-22,15.055000305175781
2009-05-26,15.979999542236328
2009-05-27,15.734999656677246
2009-05-28,15.664999961853027
2009-05-29,15.854999542236328
2009-06-01,16.665000915527344
2009-06-02,16.700000762939453
2009-06-03,16.549999237060547
2009-06-04,16.549999237060547
2009-06-05,16.545000076293945
2009-06-08,16.59000015258789
2009-06-09,16.649999618530273
2009-06-10,16.530000686645508
2009-06-11,16.395000457763672
2009-06-12,16.18000030517578
2009-06-15,16.149999618530273
2009-06-16,16.0049991607666
2009-06-17,15.78499984741211
2009-06-18,15.899999618530273
2009-06-19,16.084999084472656
2009-06-22,15.475000381469727
2009-06-23,15.515000343322754
2009-06-24,15.489999771118164
2009-06-25,15.920000076293945
2009-06-26,15.675000190734863
2009-06-29,15.40999984741211
2009-06-30,15.460000038146973
2009-07-01,15.699999809265137
2009-07-02,15.395000457763672
2009-07-06,15.164999961853027
2009-07-07,15.024999618530273
2009-07-08,15.149999618530273
2009-07-09,15.050000190734863
2009-07-10,15.100000381469727
2009-07-13,15.385000228881836
2009-07-14,15.640000343322754
2009-07-15,16.485000610351562
2009-07-16,16.719999313354492
2009-07-17,16.415000915527344
2009-07-20,16.4950008392334
2009-07-21,16.2450008392334
2009-07-22,16.524999618530273
2009-07-23,17.635000228881836
2009-07-24,17.815000534057617
2009-07-27,17.795000076293945
2009-07-28,17.829999923706055
2009-07-29,18.549999237060547
2009-07-30,17.96500015258789
2009-07-31,17.704999923706055
2009-08-03,17.96500015258789
2009-08-04,18.104999542236328
2009-08-05,18.06999969482422
2009-08-06,17.940000534057617
2009-08-07,18.075000762939453
2009-08-10,17.71500015258789
2009-08-11,17.44499969482422
2009-08-12,18.094999313354492
2009-08-13,18.100000381469727
2009-08-14,18.479999542236328
2009-08-17,17.834999084472656
2009-08-18,17.96500015258789
2009-08-19,17.959999084472656
2009-08-20,18.204999923706055
2009-08-21,18.4950008392334
2009-08-24,18.405000686645508
2009-08-25,18.725000381469727
2009-08-26,19.21500015258789
2009-08-27,20.104999542236328
2009-08-28,19.969999313354492
2009-08-31,19.655000686645508
2009-09-01,19.235000610351562
2009-09-02,19.010000228881836
2009-09-03,19.395000457763672
2009-09-04,19.625
