,AMSF
2021-02-01,55.06999969482422
2021-02-02,55.25
2021-02-03,55.349998474121094
2021-02-04,56.560001373291016
2021-02-05,56.93000030517578
2021-02-08,57.939998626708984
2021-02-09,58.5099983215332
2021-02-10,58.2400016784668
2021-02-11,58.849998474121094
2021-02-12,58.20000076293945
2021-02-16,57.83000183105469
2021-02-17,58.59000015258789
2021-02-18,58.59000015258789
2021-02-19,58.119998931884766
2021-02-22,59.22999954223633
2021-02-23,59.130001068115234
2021-02-24,59.86000061035156
2021-02-25,59.790000915527344
2021-02-26,58.52000045776367
2021-03-01,58.880001068115234
2021-03-02,58.470001220703125
2021-03-03,60.0
2021-03-04,60.279998779296875
2021-03-05,62.13999938964844
2021-03-08,63.939998626708984
2021-03-09,63.83000183105469
2021-03-10,64.79000091552734
2021-03-11,63.97999954223633
2021-03-12,64.69999694824219
2021-03-15,65.51000213623047
2021-03-16,65.19000244140625
2021-03-17,64.54000091552734
2021-03-18,66.06999969482422
2021-03-19,65.4000015258789
2021-03-22,63.79999923706055
2021-03-23,63.310001373291016
2021-03-24,63.900001525878906
2021-03-25,64.56999969482422
2021-03-26,65.04000091552734
2021-03-29,64.83000183105469
2021-03-30,64.6500015258789
2021-03-31,64.0
2021-04-01,63.7599983215332
2021-04-05,63.900001525878906
2021-04-06,63.20000076293945
2021-04-07,63.25
2021-04-08,63.9900016784668
2021-04-09,65.16000366210938
2021-04-12,65.80000305175781
2021-04-13,64.9800033569336
2021-04-14,64.6500015258789
2021-04-15,64.44999694824219
2021-04-16,64.5
2021-04-19,64.87999725341797
2021-04-20,64.62000274658203
2021-04-21,65.12000274658203
2021-04-22,64.30000305175781
2021-04-23,64.26000213623047
2021-04-26,62.650001525878906
2021-04-27,61.900001525878906
2021-04-28,62.36000061035156
2021-04-29,62.400001525878906
2021-04-30,62.08000183105469
2021-05-03,63.849998474121094
2021-05-04,64.27999877929688
2021-05-05,64.73999786376953
2021-05-06,65.47000122070312
2021-05-07,65.01000213623047
2021-05-10,64.04000091552734
2021-05-11,62.83000183105469
2021-05-12,63.18000030517578
2021-05-13,66.6500015258789
2021-05-14,66.3499984741211
