,FORR
2020-08-14,36.13999938964844
2020-08-17,35.15999984741211
2020-08-18,35.56999969482422
2020-08-19,36.45000076293945
2020-08-20,37.20000076293945
2020-08-21,36.54999923706055
2020-08-24,36.810001373291016
2020-08-25,36.88999938964844
2020-08-26,36.209999084472656
2020-08-27,36.04999923706055
2020-08-28,36.060001373291016
2020-08-31,35.459999084472656
2020-09-01,35.630001068115234
2020-09-02,36.220001220703125
2020-09-03,35.220001220703125
2020-09-04,34.869998931884766
2020-09-08,34.84000015258789
2020-09-09,35.130001068115234
2020-09-10,34.34000015258789
2020-09-11,33.83000183105469
2020-09-14,34.540000915527344
2020-09-15,35.380001068115234
2020-09-16,35.38999938964844
2020-09-17,34.060001373291016
2020-09-18,33.27000045776367
2020-09-21,31.899999618530273
2020-09-22,31.989999771118164
2020-09-23,31.40999984741211
2020-09-24,32.34000015258789
2020-09-25,33.16999816894531
2020-09-28,34.33000183105469
2020-09-29,33.13999938964844
2020-09-30,32.790000915527344
2020-10-01,33.349998474121094
2020-10-02,33.619998931884766
2020-10-05,33.689998626708984
2020-10-06,33.369998931884766
2020-10-07,35.11000061035156
2020-10-08,35.810001373291016
2020-10-09,36.5
2020-10-12,37.209999084472656
2020-10-13,36.790000915527344
2020-10-14,37.0
2020-10-15,37.56999969482422
2020-10-16,37.959999084472656
2020-10-19,37.27000045776367
2020-10-20,36.849998474121094
2020-10-21,36.41999816894531
2020-10-22,38.540000915527344
2020-10-23,38.0
2020-10-26,37.470001220703125
2020-10-27,36.599998474121094
2020-10-28,35.849998474121094
2020-10-29,37.880001068115234
2020-10-30,36.939998626708984
2020-11-02,38.41999816894531
2020-11-03,39.08000183105469
2020-11-04,39.060001373291016
2020-11-05,39.68000030517578
2020-11-06,40.029998779296875
2020-11-09,39.939998626708984
2020-11-10,41.31999969482422
2020-11-11,41.75
2020-11-12,41.11000061035156
2020-11-13,41.619998931884766
2020-11-16,41.61000061035156
2020-11-17,42.400001525878906
2020-11-18,42.099998474121094
2020-11-19,41.68000030517578
2020-11-20,41.81999969482422
2020-11-23,42.31999969482422
2020-11-24,44.0
2020-11-25,43.70000076293945
2020-11-27,43.25
2020-11-30,41.400001525878906
2020-12-01,42.16999816894531
2020-12-02,42.59000015258789
2020-12-03,43.099998474121094
2020-12-04,43.959999084472656
2020-12-07,43.0099983215332
2020-12-08,43.59000015258789
2020-12-09,44.59000015258789
2020-12-10,43.15999984741211
2020-12-11,43.86000061035156
2020-12-14,42.7599983215332
2020-12-15,42.63999938964844
2020-12-16,42.43000030517578
2020-12-17,42.279998779296875
2020-12-18,42.150001525878906
2020-12-21,40.95000076293945
2020-12-22,40.2400016784668
2020-12-23,39.90999984741211
2020-12-24,40.43000030517578
2020-12-28,42.119998931884766
2020-12-29,41.790000915527344
2020-12-30,41.5099983215332
2020-12-31,41.900001525878906
2021-01-04,41.40999984741211
2021-01-05,41.810001373291016
2021-01-06,44.369998931884766
2021-01-07,44.91999816894531
2021-01-08,43.88999938964844
2021-01-11,42.91999816894531
2021-01-12,42.9900016784668
2021-01-13,41.83000183105469
2021-01-14,41.7599983215332
2021-01-15,41.27000045776367
2021-01-19,41.61000061035156
2021-01-20,42.369998931884766
2021-01-21,43.709999084472656
2021-01-22,44.13999938964844
2021-01-25,42.029998779296875
2021-01-26,41.209999084472656
2021-01-27,39.63999938964844
2021-01-28,40.939998626708984
2021-01-29,39.65999984741211
2021-02-01,41.119998931884766
2021-02-02,41.70000076293945
2021-02-03,41.63999938964844
2021-02-04,42.880001068115234
2021-02-05,43.68000030517578
2021-02-08,44.220001220703125
2021-02-09,45.61000061035156
2021-02-10,45.0
2021-02-11,44.5
2021-02-12,43.290000915527344
2021-02-16,43.040000915527344
2021-02-17,42.2400016784668
2021-02-18,43.0099983215332
2021-02-19,42.650001525878906
2021-02-22,43.099998474121094
2021-02-23,44.209999084472656
2021-02-24,45.08000183105469
2021-02-25,45.47999954223633
2021-02-26,45.18000030517578
2021-03-01,46.040000915527344
2021-03-02,45.43000030517578
2021-03-03,46.58000183105469
2021-03-04,45.0099983215332
2021-03-05,46.0
2021-03-08,46.560001373291016
2021-03-09,44.810001373291016
2021-03-10,44.939998626708984
2021-03-11,44.810001373291016
2021-03-12,45.310001373291016
2021-03-15,44.27000045776367
2021-03-16,44.529998779296875
2021-03-17,44.36000061035156
2021-03-18,43.29999923706055
2021-03-19,43.66999816894531
2021-03-22,44.06999969482422
2021-03-23,42.560001373291016
2021-03-24,42.04999923706055
2021-03-25,42.41999816894531
2021-03-26,42.970001220703125
2021-03-29,42.959999084472656
2021-03-30,42.369998931884766
2021-03-31,42.47999954223633
2021-04-01,43.29999923706055
2021-04-05,43.310001373291016
2021-04-06,42.869998931884766
2021-04-07,42.27000045776367
2021-04-08,41.77000045776367
2021-04-09,41.81999969482422
2021-04-12,41.63999938964844
2021-04-13,41.16999816894531
2021-04-14,42.040000915527344
2021-04-15,43.0
2021-04-16,43.279998779296875
2021-04-19,43.25
2021-04-20,43.22999954223633
2021-04-21,43.7400016784668
2021-04-22,43.84000015258789
2021-04-23,44.13999938964844
2021-04-26,43.279998779296875
2021-04-27,43.150001525878906
2021-04-28,43.130001068115234
2021-04-29,43.619998931884766
2021-04-30,43.45000076293945
2021-05-03,43.84000015258789
2021-05-04,42.95000076293945
2021-05-05,44.27000045776367
2021-05-06,44.790000915527344
2021-05-07,46.22999954223633
2021-05-10,44.45000076293945
2021-05-11,44.11000061035156
2021-05-12,42.72999954223633
2021-05-13,44.349998474121094
2021-05-14,45.27000045776367
