,CDMO
2018-08-28,6.070000171661377
2018-08-29,6.429999828338623
2018-08-30,6.880000114440918
2018-08-31,7.320000171661377
2018-09-04,7.239999771118164
2018-09-05,7.039999961853027
2018-09-06,7.300000190734863
2018-09-07,7.119999885559082
2018-09-10,7.170000076293945
2018-09-11,6.800000190734863
2018-09-12,7.190000057220459
2018-09-13,7.050000190734863
2018-09-14,7.159999847412109
2018-09-17,6.679999828338623
2018-09-18,6.550000190734863
2018-09-19,6.440000057220459
2018-09-20,6.710000038146973
2018-09-21,6.880000114440918
2018-09-24,7.019999980926514
2018-09-25,6.849999904632568
2018-09-26,6.900000095367432
2018-09-27,6.929999828338623
2018-09-28,6.860000133514404
2018-10-01,6.75
2018-10-02,6.510000228881836
2018-10-03,6.5
2018-10-04,6.369999885559082
2018-10-05,5.900000095367432
2018-10-08,5.739999771118164
2018-10-09,5.579999923706055
2018-10-10,5.389999866485596
2018-10-11,5.239999771118164
2018-10-12,5.380000114440918
2018-10-15,5.460000038146973
2018-10-16,5.820000171661377
2018-10-17,5.730000019073486
2018-10-18,5.730000019073486
2018-10-19,5.710000038146973
2018-10-22,5.610000133514404
2018-10-23,5.679999828338623
2018-10-24,5.360000133514404
2018-10-25,5.489999771118164
2018-10-26,5.360000133514404
2018-10-29,5.199999809265137
2018-10-30,5.28000020980835
2018-10-31,5.239999771118164
2018-11-01,5.460000038146973
2018-11-02,5.210000038146973
2018-11-05,5.150000095367432
2018-11-06,5.170000076293945
2018-11-07,5.349999904632568
2018-11-08,5.300000190734863
2018-11-09,5.019999980926514
2018-11-12,4.940000057220459
2018-11-13,4.949999809265137
2018-11-14,4.829999923706055
2018-11-15,4.789999961853027
2018-11-16,4.78000020980835
2018-11-19,4.840000152587891
2018-11-20,4.849999904632568
2018-11-21,5.239999771118164
2018-11-23,5.130000114440918
2018-11-26,5.239999771118164
2018-11-27,5.110000133514404
2018-11-28,5.199999809265137
2018-11-29,5.210000038146973
2018-11-30,5.300000190734863
2018-12-03,5.389999866485596
2018-12-04,5.070000171661377
2018-12-06,5.210000038146973
2018-12-07,5.150000095367432
2018-12-10,5.199999809265137
2018-12-11,5.079999923706055
2018-12-12,5.25
2018-12-13,5.179999828338623
2018-12-14,5.21999979019165
2018-12-17,5.059999942779541
2018-12-18,5.050000190734863
2018-12-19,4.75
2018-12-20,4.400000095367432
2018-12-21,4.099999904632568
2018-12-24,4.039999961853027
2018-12-26,4.170000076293945
2018-12-27,4.119999885559082
2018-12-28,4.090000152587891
2018-12-31,4.099999904632568
2019-01-02,4.269999980926514
2019-01-03,4.139999866485596
2019-01-04,4.489999771118164
2019-01-07,4.739999771118164
2019-01-08,4.820000171661377
2019-01-09,4.739999771118164
2019-01-10,4.679999828338623
2019-01-11,4.599999904632568
2019-01-14,4.300000190734863
2019-01-15,4.260000228881836
2019-01-16,4.260000228881836
2019-01-17,4.28000020980835
2019-01-18,3.9600000381469727
2019-01-22,3.5999999046325684
2019-01-23,3.640000104904175
2019-01-24,3.630000114440918
2019-01-25,4.019999980926514
2019-01-28,3.8399999141693115
2019-01-29,3.75
2019-01-30,3.7799999713897705
2019-01-31,3.8499999046325684
2019-02-01,3.819999933242798
2019-02-04,3.9200000762939453
2019-02-05,3.8499999046325684
2019-02-06,3.7799999713897705
2019-02-07,3.6600000858306885
2019-02-08,3.559999942779541
2019-02-11,3.8499999046325684
2019-02-12,3.680000066757202
2019-02-13,3.5899999141693115
2019-02-14,3.7100000381469727
2019-02-15,4.090000152587891
2019-02-19,4.130000114440918
2019-02-20,4.079999923706055
2019-02-21,3.9100000858306885
2019-02-22,4.090000152587891
2019-02-25,4.059999942779541
2019-02-26,4.070000171661377
2019-02-27,4.019999980926514
2019-02-28,3.890000104904175
2019-03-01,4.099999904632568
2019-03-04,4.0
2019-03-05,3.9800000190734863
2019-03-06,3.869999885559082
2019-03-07,3.859999895095825
2019-03-08,3.880000114440918
2019-03-11,4.119999885559082
2019-03-12,4.409999847412109
2019-03-13,4.110000133514404
2019-03-14,4.150000095367432
2019-03-15,4.199999809265137
2019-03-18,4.21999979019165
2019-03-19,4.329999923706055
2019-03-20,4.360000133514404
2019-03-21,4.389999866485596
2019-03-22,4.289999961853027
2019-03-25,4.269999980926514
2019-03-26,4.300000190734863
2019-03-27,4.170000076293945
2019-03-28,4.179999828338623
2019-03-29,4.25
2019-04-01,4.269999980926514
2019-04-02,4.210000038146973
2019-04-03,4.239999771118164
2019-04-04,4.360000133514404
2019-04-05,4.519999980926514
2019-04-08,4.46999979019165
2019-04-09,4.440000057220459
2019-04-10,4.380000114440918
2019-04-11,4.360000133514404
2019-04-12,4.289999961853027
2019-04-15,4.269999980926514
2019-04-16,4.269999980926514
2019-04-17,4.309999942779541
2019-04-18,4.329999923706055
2019-04-22,4.309999942779541
2019-04-23,4.619999885559082
2019-04-24,4.599999904632568
2019-04-25,4.570000171661377
2019-04-26,4.829999923706055
2019-04-29,4.760000228881836
2019-04-30,4.789999961853027
2019-05-01,4.639999866485596
2019-05-02,4.559999942779541
2019-05-03,4.699999809265137
2019-05-06,4.659999847412109
2019-05-07,4.53000020980835
2019-05-08,4.449999809265137
2019-05-09,3.7300000190734863
2019-05-10,3.700000047683716
2019-05-13,3.509999990463257
2019-05-14,3.430000066757202
2019-05-15,3.5799999237060547
2019-05-16,3.7200000286102295
2019-05-17,3.5
2019-05-20,3.4700000286102295
2019-05-21,3.5899999141693115
2019-05-22,3.5999999046325684
2019-05-23,3.6600000858306885
2019-05-24,3.7899999618530273
2019-05-28,3.8499999046325684
2019-05-29,3.7300000190734863
2019-05-30,3.7200000286102295
2019-05-31,3.890000104904175
2019-06-03,3.8399999141693115
2019-06-04,4.03000020980835
2019-06-05,4.25
2019-06-06,3.990000009536743
2019-06-07,3.859999895095825
2019-06-10,4.010000228881836
2019-06-11,3.950000047683716
2019-06-12,4.090000152587891
2019-06-13,4.010000228881836
2019-06-14,3.9600000381469727
2019-06-17,3.9200000762939453
2019-06-18,3.9100000858306885
2019-06-19,3.9000000953674316
2019-06-20,3.8399999141693115
2019-06-21,3.859999895095825
2019-06-24,3.8399999141693115
2019-06-25,3.869999885559082
2019-06-26,3.799999952316284
2019-06-27,4.0
2019-06-28,5.599999904632568
2019-07-01,6.099999904632568
2019-07-02,5.929999828338623
2019-07-03,5.989999771118164
2019-07-05,5.980000019073486
2019-07-08,6.260000228881836
2019-07-09,6.119999885559082
2019-07-10,6.070000171661377
2019-07-11,6.050000190734863
2019-07-12,6.090000152587891
2019-07-15,6.269999980926514
2019-07-16,6.400000095367432
2019-07-17,6.190000057220459
2019-07-18,6.260000228881836
2019-07-19,6.110000133514404
2019-07-22,6.260000228881836
2019-07-23,6.190000057220459
2019-07-24,6.400000095367432
2019-07-25,6.380000114440918
2019-07-26,6.579999923706055
2019-07-29,6.579999923706055
2019-07-30,6.730000019073486
2019-07-31,6.480000019073486
2019-08-01,6.659999847412109
2019-08-02,6.46999979019165
2019-08-05,6.300000190734863
2019-08-06,6.309999942779541
2019-08-07,6.449999809265137
2019-08-08,6.579999923706055
2019-08-09,6.480000019073486
2019-08-12,6.480000019073486
2019-08-13,6.570000171661377
2019-08-14,6.329999923706055
2019-08-15,6.409999847412109
2019-08-16,6.599999904632568
2019-08-19,6.659999847412109
2019-08-20,6.610000133514404
2019-08-21,7.079999923706055
2019-08-22,6.889999866485596
2019-08-23,6.570000171661377
2019-08-26,6.889999866485596
2019-08-27,6.590000152587891
2019-08-28,6.710000038146973
2019-08-29,6.849999904632568
2019-08-30,6.900000095367432
2019-09-03,6.880000114440918
2019-09-04,6.75
2019-09-05,7.050000190734863
2019-09-06,5.429999828338623
2019-09-09,5.210000038146973
2019-09-10,5.070000171661377
2019-09-11,5.269999980926514
2019-09-12,5.400000095367432
2019-09-13,5.610000133514404
2019-09-16,5.679999828338623
2019-09-17,5.829999923706055
2019-09-18,5.800000190734863
2019-09-19,5.880000114440918
2019-09-20,5.960000038146973
2019-09-23,5.769999980926514
2019-09-24,5.559999942779541
2019-09-25,5.53000020980835
2019-09-26,5.269999980926514
2019-09-27,5.260000228881836
2019-09-30,5.300000190734863
2019-10-01,5.210000038146973
2019-10-02,5.28000020980835
2019-10-03,5.369999885559082
2019-10-04,5.380000114440918
2019-10-07,5.340000152587891
2019-10-08,5.349999904632568
2019-10-09,5.300000190734863
2019-10-10,5.239999771118164
2019-10-11,5.309999942779541
2019-10-14,5.289999961853027
2019-10-15,5.039999961853027
2019-10-16,5.010000228881836
2019-10-17,5.309999942779541
2019-10-18,5.190000057220459
2019-10-21,5.349999904632568
2019-10-22,5.199999809265137
2019-10-23,5.179999828338623
2019-10-24,5.119999885559082
2019-10-25,5.159999847412109
2019-10-28,5.159999847412109
2019-10-29,5.409999847412109
2019-10-30,5.480000019073486
2019-10-31,5.349999904632568
2019-11-01,5.409999847412109
2019-11-04,5.28000020980835
2019-11-05,5.260000228881836
2019-11-06,5.110000133514404
2019-11-07,5.090000152587891
2019-11-08,5.159999847412109
2019-11-11,5.090000152587891
2019-11-12,5.420000076293945
2019-11-13,5.369999885559082
2019-11-14,5.239999771118164
2019-11-15,5.230000019073486
2019-11-18,5.179999828338623
2019-11-19,5.230000019073486
2019-11-20,5.25
2019-11-21,5.159999847412109
2019-11-22,5.199999809265137
2019-11-25,5.389999866485596
2019-11-26,5.360000133514404
2019-11-27,5.489999771118164
2019-11-29,5.510000228881836
2019-12-02,5.349999904632568
2019-12-03,5.639999866485596
2019-12-04,5.760000228881836
2019-12-05,5.659999847412109
2019-12-06,5.789999961853027
2019-12-09,5.849999904632568
2019-12-10,6.820000171661377
2019-12-11,7.269999980926514
2019-12-12,7.329999923706055
2019-12-13,7.28000020980835
2019-12-16,7.190000057220459
2019-12-17,7.260000228881836
2019-12-18,7.289999961853027
2019-12-19,7.28000020980835
2019-12-20,7.489999771118164
2019-12-23,7.880000114440918
2019-12-24,8.029999732971191
2019-12-26,8.15999984741211
2019-12-27,8.0600004196167
2019-12-30,7.900000095367432
2019-12-31,7.670000076293945
2020-01-02,7.389999866485596
2020-01-03,6.960000038146973
2020-01-06,6.989999771118164
2020-01-07,6.909999847412109
2020-01-08,6.889999866485596
2020-01-09,6.869999885559082
2020-01-10,6.800000190734863
2020-01-13,6.71999979019165
2020-01-14,6.659999847412109
2020-01-15,6.539999961853027
2020-01-16,6.53000020980835
2020-01-17,6.53000020980835
2020-01-21,6.5
2020-01-22,6.440000057220459
2020-01-23,6.800000190734863
2020-01-24,6.900000095367432
2020-01-27,6.75
2020-01-28,6.650000095367432
2020-01-29,6.730000019073486
2020-01-30,6.610000133514404
2020-01-31,6.610000133514404
2020-02-03,6.480000019073486
2020-02-04,6.409999847412109
2020-02-05,6.519999980926514
2020-02-06,6.400000095367432
2020-02-07,6.360000133514404
2020-02-10,6.349999904632568
2020-02-11,6.309999942779541
2020-02-12,6.489999771118164
2020-02-13,6.800000190734863
2020-02-14,6.800000190734863
2020-02-18,7.269999980926514
2020-02-19,7.190000057220459
2020-02-20,7.230000019073486
2020-02-21,7.179999828338623
2020-02-24,6.900000095367432
2020-02-25,6.699999809265137
2020-02-26,6.5
2020-02-27,6.380000114440918
2020-02-28,6.300000190734863
2020-03-02,6.579999923706055
2020-03-03,6.480000019073486
2020-03-04,6.659999847412109
2020-03-05,6.519999980926514
2020-03-06,6.409999847412109
2020-03-09,6.039999961853027
2020-03-10,5.989999771118164
2020-03-11,4.510000228881836
2020-03-12,3.940000057220459
2020-03-13,3.9600000381469727
2020-03-16,3.690000057220459
2020-03-17,4.099999904632568
2020-03-18,3.75
2020-03-19,3.390000104904175
2020-03-20,3.1500000953674316
2020-03-23,3.6700000762939453
2020-03-24,3.940000057220459
2020-03-25,4.420000076293945
2020-03-26,4.949999809265137
2020-03-27,4.679999828338623
2020-03-30,4.920000076293945
2020-03-31,5.110000133514404
2020-04-01,4.590000152587891
2020-04-02,4.679999828338623
2020-04-03,4.340000152587891
2020-04-06,4.800000190734863
2020-04-07,4.570000171661377
2020-04-08,4.699999809265137
2020-04-09,4.75
2020-04-13,4.380000114440918
2020-04-14,4.349999904632568
2020-04-15,4.110000133514404
2020-04-16,4.409999847412109
2020-04-17,4.75
2020-04-20,4.619999885559082
2020-04-21,4.489999771118164
2020-04-22,5.239999771118164
2020-04-23,5.150000095367432
2020-04-24,5.239999771118164
2020-04-27,5.599999904632568
2020-04-28,6.079999923706055
2020-04-29,6.340000152587891
2020-04-30,6.099999904632568
2020-05-01,6.150000095367432
2020-05-04,6.420000076293945
2020-05-05,6.090000152587891
2020-05-06,6.300000190734863
2020-05-07,6.21999979019165
2020-05-08,6.360000133514404
2020-05-11,6.119999885559082
2020-05-12,5.820000171661377
2020-05-13,5.75
2020-05-14,5.5
2020-05-15,5.550000190734863
2020-05-18,5.670000076293945
2020-05-19,5.360000133514404
2020-05-20,5.53000020980835
2020-05-21,5.460000038146973
2020-05-22,5.289999961853027
2020-05-26,5.269999980926514
2020-05-27,5.460000038146973
2020-05-28,5.650000095367432
2020-05-29,5.840000152587891
2020-06-01,6.039999961853027
2020-06-02,6.300000190734863
2020-06-03,6.449999809265137
2020-06-04,6.78000020980835
2020-06-05,6.449999809265137
2020-06-08,6.380000114440918
2020-06-09,6.260000228881836
2020-06-10,5.869999885559082
2020-06-11,5.420000076293945
2020-06-12,5.739999771118164
2020-06-15,6.0
2020-06-16,5.980000019073486
2020-06-17,5.75
2020-06-18,5.480000019073486
2020-06-19,5.630000114440918
2020-06-22,5.619999885559082
2020-06-23,5.690000057220459
2020-06-24,5.929999828338623
2020-06-25,6.090000152587891
2020-06-26,5.929999828338623
2020-06-29,6.230000019073486
2020-06-30,6.570000171661377
2020-07-01,7.130000114440918
2020-07-02,7.199999809265137
2020-07-06,7.019999980926514
2020-07-07,6.900000095367432
2020-07-08,6.53000020980835
2020-07-09,6.730000019073486
2020-07-10,6.949999809265137
2020-07-13,6.880000114440918
2020-07-14,7.110000133514404
2020-07-15,7.349999904632568
2020-07-16,7.599999904632568
2020-07-17,7.510000228881836
2020-07-20,7.590000152587891
2020-07-21,7.320000171661377
2020-07-22,7.03000020980835
2020-07-23,6.980000019073486
2020-07-24,6.789999961853027
2020-07-27,6.869999885559082
2020-07-28,6.630000114440918
2020-07-29,6.909999847412109
2020-07-30,7.260000228881836
2020-07-31,7.420000076293945
2020-08-03,7.519999980926514
2020-08-04,7.5
2020-08-05,7.579999923706055
2020-08-06,7.670000076293945
2020-08-07,7.730000019073486
2020-08-10,7.53000020980835
2020-08-11,7.699999809265137
2020-08-12,8.0600004196167
2020-08-13,8.3100004196167
2020-08-14,8.489999771118164
2020-08-17,8.4399995803833
2020-08-18,8.359999656677246
2020-08-19,8.600000381469727
2020-08-20,8.539999961853027
2020-08-21,8.34000015258789
2020-08-24,8.180000305175781
2020-08-25,8.270000457763672
2020-08-26,8.289999961853027
2020-08-27,8.5
2020-08-28,8.489999771118164
2020-08-31,8.390000343322754
2020-09-01,8.520000457763672
2020-09-02,8.5
2020-09-03,7.480000019073486
2020-09-04,6.789999961853027
2020-09-08,6.849999904632568
2020-09-09,7.400000095367432
2020-09-10,7.269999980926514
2020-09-11,7.179999828338623
2020-09-14,7.769999980926514
2020-09-15,7.739999771118164
2020-09-16,7.809999942779541
2020-09-17,7.760000228881836
2020-09-18,7.929999828338623
2020-09-21,7.449999809265137
2020-09-22,7.429999828338623
2020-09-23,7.309999942779541
2020-09-24,6.989999771118164
2020-09-25,7.5
2020-09-28,7.5
2020-09-29,7.690000057220459
2020-09-30,7.619999885559082
2020-10-01,7.75
2020-10-02,7.5
2020-10-05,7.769999980926514
2020-10-06,7.710000038146973
2020-10-07,7.889999866485596
2020-10-08,7.909999847412109
2020-10-09,8.039999961853027
2020-10-12,7.760000228881836
2020-10-13,7.889999866485596
2020-10-14,7.670000076293945
2020-10-15,8.329999923706055
2020-10-16,8.010000228881836
2020-10-19,8.039999961853027
2020-10-20,8.109999656677246
2020-10-21,7.980000019073486
2020-10-22,8.149999618530273
2020-10-23,8.199999809265137
2020-10-26,7.559999942779541
2020-10-27,7.829999923706055
2020-10-28,7.559999942779541
2020-10-29,7.559999942779541
2020-10-30,7.25
2020-11-02,7.260000228881836
2020-11-03,7.949999809265137
2020-11-04,8.0
2020-11-05,8.270000457763672
2020-11-06,8.350000381469727
2020-11-09,8.0600004196167
2020-11-10,8.260000228881836
2020-11-11,8.210000038146973
2020-11-12,8.710000038146973
2020-11-13,8.920000076293945
2020-11-16,9.15999984741211
2020-11-17,9.229999542236328
2020-11-18,9.029999732971191
2020-11-19,8.899999618530273
2020-11-20,8.989999771118164
2020-11-23,8.949999809265137
2020-11-24,9.0
2020-11-25,8.779999732971191
2020-11-27,8.9399995803833
2020-11-30,9.119999885559082
2020-12-01,8.779999732971191
2020-12-02,9.5
2020-12-03,11.0600004196167
2020-12-04,11.260000228881836
2020-12-07,10.779999732971191
2020-12-08,11.050000190734863
2020-12-09,10.65999984741211
2020-12-10,10.770000457763672
2020-12-11,10.5
2020-12-14,10.720000267028809
2020-12-15,10.489999771118164
2020-12-16,10.630000114440918
2020-12-17,11.039999961853027
2020-12-18,11.380000114440918
2020-12-21,11.609999656677246
2020-12-22,11.760000228881836
2020-12-23,11.510000228881836
2020-12-24,11.390000343322754
2020-12-28,11.34000015258789
2020-12-29,11.119999885559082
2020-12-30,11.640000343322754
2020-12-31,11.539999961853027
2021-01-04,11.859999656677246
2021-01-05,12.920000076293945
2021-01-06,13.279999732971191
2021-01-07,13.239999771118164
2021-01-08,13.149999618530273
2021-01-11,12.640000343322754
2021-01-12,13.029999732971191
2021-01-13,13.59000015258789
2021-01-14,14.199999809265137
2021-01-15,13.529999732971191
2021-01-19,14.010000228881836
2021-01-20,13.84000015258789
2021-01-21,13.619999885559082
2021-01-22,14.25
2021-01-25,14.699999809265137
2021-01-26,14.09000015258789
2021-01-27,13.949999809265137
2021-01-28,14.09000015258789
2021-01-29,14.59000015258789
2021-02-01,16.559999465942383
2021-02-02,17.520000457763672
2021-02-03,18.030000686645508
2021-02-04,18.09000015258789
2021-02-05,18.229999542236328
2021-02-08,18.5
2021-02-09,17.979999542236328
2021-02-10,18.440000534057617
2021-02-11,17.31999969482422
2021-02-12,17.920000076293945
2021-02-16,18.079999923706055
2021-02-17,17.84000015258789
2021-02-18,17.260000228881836
2021-02-19,17.860000610351562
2021-02-22,18.049999237060547
2021-02-23,17.889999389648438
2021-02-24,18.600000381469727
2021-02-25,18.950000762939453
2021-02-26,20.579999923706055
2021-03-01,21.770000457763672
2021-03-02,21.59000015258789
2021-03-03,21.760000228881836
2021-03-04,17.049999237060547
2021-03-05,17.760000228881836
2021-03-08,17.530000686645508
2021-03-09,16.010000228881836
2021-03-10,16.209999084472656
2021-03-11,16.780000686645508
2021-03-12,17.31999969482422
2021-03-15,17.68000030517578
2021-03-16,17.450000762939453
2021-03-17,18.18000030517578
2021-03-18,17.950000762939453
2021-03-19,18.030000686645508
2021-03-22,18.079999923706055
2021-03-23,17.56999969482422
2021-03-24,17.139999389648438
2021-03-25,16.770000457763672
2021-03-26,16.850000381469727
2021-03-29,16.5
2021-03-30,17.059999465942383
2021-03-31,18.229999542236328
2021-04-01,19.18000030517578
2021-04-05,19.43000030517578
2021-04-06,19.479999542236328
2021-04-07,19.479999542236328
2021-04-08,19.950000762939453
2021-04-09,19.389999389648438
2021-04-12,18.93000030517578
2021-04-13,19.239999771118164
2021-04-14,19.229999542236328
2021-04-15,19.479999542236328
2021-04-16,19.15999984741211
2021-04-19,19.020000457763672
2021-04-20,19.010000228881836
2021-04-21,20.030000686645508
2021-04-22,21.149999618530273
2021-04-23,21.200000762939453
2021-04-26,21.010000228881836
2021-04-27,21.56999969482422
2021-04-28,21.829999923706055
2021-04-29,21.75
2021-04-30,21.40999984741211
2021-05-03,21.65999984741211
2021-05-04,21.219999313354492
2021-05-05,19.8799991607666
2021-05-06,19.979999542236328
2021-05-07,20.299999237060547
2021-05-10,19.719999313354492
2021-05-11,20.049999237060547
2021-05-12,19.59000015258789
2021-05-13,19.280000686645508
2021-05-14,20.09000015258789
