,CMCT
2019-12-05,14.470000267028809
2019-12-06,14.479999542236328
2019-12-09,14.279999732971191
2019-12-10,14.479999542236328
2019-12-11,14.550000190734863
2019-12-12,14.470000267028809
2019-12-13,14.489999771118164
2019-12-16,14.479999542236328
2019-12-17,14.539999961853027
2019-12-18,14.5
2019-12-19,14.5
2019-12-20,14.4399995803833
2019-12-23,14.489999771118164
2019-12-24,14.460000038146973
2019-12-26,14.489999771118164
2019-12-27,14.5
2019-12-30,14.489999771118164
2019-12-31,14.5
2020-01-02,14.380000114440918
2020-01-03,14.460000038146973
2020-01-06,14.430000305175781
2020-01-07,14.489999771118164
2020-01-08,14.460000038146973
2020-01-09,14.489999771118164
2020-01-10,14.449999809265137
2020-01-13,14.399999618530273
2020-01-14,14.369999885559082
2020-01-15,14.489999771118164
2020-01-16,14.569999694824219
2020-01-17,14.649999618530273
2020-01-21,14.850000381469727
2020-01-22,14.970000267028809
2020-01-23,15.020000457763672
2020-01-24,15.25
2020-01-27,15.420000076293945
2020-01-28,15.529999732971191
2020-01-29,15.40999984741211
2020-01-30,15.579999923706055
2020-01-31,15.5600004196167
2020-02-03,15.470000267028809
2020-02-04,15.09000015258789
2020-02-05,15.449999809265137
2020-02-06,15.25
2020-02-07,14.90999984741211
2020-02-10,15.0
2020-02-11,15.020000457763672
2020-02-12,15.029999732971191
2020-02-13,15.069999694824219
2020-02-14,15.069999694824219
2020-02-18,15.029999732971191
2020-02-19,15.029999732971191
2020-02-20,15.069999694824219
2020-02-21,15.010000228881836
2020-02-24,14.949999809265137
2020-02-25,14.470000267028809
2020-02-26,15.050000190734863
2020-02-27,14.649999618530273
2020-02-28,14.039999961853027
2020-03-02,14.8100004196167
2020-03-03,14.149999618530273
2020-03-04,14.609999656677246
2020-03-05,14.359999656677246
2020-03-06,14.069999694824219
2020-03-09,12.520000457763672
2020-03-10,11.960000038146973
2020-03-11,11.600000381469727
2020-03-12,9.569999694824219
2020-03-13,9.279999732971191
2020-03-16,7.849999904632568
2020-03-17,7.840000152587891
2020-03-18,6.409999847412109
2020-03-19,6.75
2020-03-20,9.4399995803833
2020-03-23,8.4399995803833
2020-03-24,8.399999618530273
2020-03-25,10.229999542236328
2020-03-26,12.289999961853027
2020-03-27,10.84000015258789
2020-03-30,10.850000381469727
2020-03-31,11.09000015258789
2020-04-01,9.84000015258789
2020-04-02,9.739999771118164
2020-04-03,9.569999694824219
2020-04-06,10.649999618530273
2020-04-07,10.489999771118164
2020-04-08,11.229999542236328
2020-04-09,11.600000381469727
2020-04-13,11.300000190734863
2020-04-14,10.550000190734863
2020-04-15,9.359999656677246
2020-04-16,8.34000015258789
2020-04-17,8.899999618530273
2020-04-20,8.550000190734863
2020-04-21,9.079999923706055
2020-04-22,9.119999885559082
2020-04-23,8.829999923706055
2020-04-24,9.050000190734863
2020-04-27,9.699999809265137
2020-04-28,9.890000343322754
2020-04-29,10.880000114440918
2020-04-30,10.1899995803833
2020-05-01,9.6899995803833
2020-05-04,10.180000305175781
2020-05-05,10.029999732971191
2020-05-06,9.789999961853027
2020-05-07,10.039999961853027
2020-05-08,10.119999885559082
2020-05-11,10.279999732971191
2020-05-12,9.59000015258789
2020-05-13,9.430000305175781
2020-05-14,9.109999656677246
2020-05-15,9.390000343322754
2020-05-18,10.050000190734863
2020-05-19,9.90999984741211
2020-05-20,10.119999885559082
2020-05-21,10.34000015258789
2020-05-22,10.460000038146973
2020-05-26,10.140000343322754
2020-05-27,10.260000228881836
2020-05-28,9.859999656677246
2020-05-29,9.899999618530273
2020-06-01,10.289999961853027
2020-06-02,10.279999732971191
2020-06-03,10.479999542236328
2020-06-04,10.899999618530273
2020-06-05,11.8100004196167
2020-06-08,11.59000015258789
2020-06-09,11.069999694824219
2020-06-10,10.670000076293945
2020-06-11,9.619999885559082
2020-06-12,9.869999885559082
2020-06-15,9.899999618530273
2020-06-16,10.140000343322754
2020-06-17,9.970000267028809
2020-06-18,10.460000038146973
2020-06-19,10.220000267028809
2020-06-22,10.020000457763672
2020-06-23,9.800000190734863
2020-06-24,9.420000076293945
2020-06-25,9.819999694824219
2020-06-26,9.890000343322754
2020-06-29,10.630000114440918
2020-06-30,10.779999732971191
2020-07-01,10.869999885559082
2020-07-02,10.329999923706055
2020-07-06,10.890000343322754
2020-07-07,10.779999732971191
2020-07-08,10.15999984741211
2020-07-09,9.920000076293945
2020-07-10,12.149999618530273
2020-07-13,11.890000343322754
2020-07-14,11.5600004196167
2020-07-15,11.770000457763672
2020-07-16,11.630000114440918
2020-07-17,11.510000228881836
2020-07-20,11.300000190734863
2020-07-21,11.119999885559082
2020-07-22,11.130000114440918
2020-07-23,11.119999885559082
2020-07-24,10.420000076293945
2020-07-27,10.859999656677246
2020-07-28,10.460000038146973
2020-07-29,10.760000228881836
2020-07-30,10.369999885559082
2020-07-31,10.199999809265137
2020-08-03,10.319999694824219
2020-08-04,10.470000267028809
2020-08-05,10.630000114440918
2020-08-06,10.329999923706055
2020-08-07,10.329999923706055
2020-08-10,10.5
2020-08-11,10.520000457763672
2020-08-12,10.520000457763672
2020-08-13,10.699999809265137
2020-08-14,10.829999923706055
2020-08-17,10.869999885559082
2020-08-18,10.510000228881836
2020-08-19,10.510000228881836
2020-08-20,10.59000015258789
2020-08-21,10.5
2020-08-24,10.329999923706055
2020-08-25,10.5
2020-08-26,10.460000038146973
2020-08-27,10.329999923706055
2020-08-28,10.470000267028809
2020-08-31,10.329999923706055
2020-09-01,10.260000228881836
2020-09-02,10.25
2020-09-03,10.3100004196167
2020-09-04,10.300000190734863
2020-09-08,10.359999656677246
2020-09-09,10.289999961853027
2020-09-10,10.329999923706055
2020-09-11,10.3100004196167
2020-09-14,10.5
2020-09-15,10.720000267028809
2020-09-16,11.3100004196167
2020-09-17,11.0
2020-09-18,10.34000015258789
2020-09-21,9.260000228881836
2020-09-22,9.9399995803833
2020-09-23,9.539999961853027
2020-09-24,9.180000305175781
2020-09-25,9.300000190734863
2020-09-28,9.649999618530273
2020-09-29,9.4399995803833
2020-09-30,9.859999656677246
2020-10-01,9.619999885559082
2020-10-02,9.899999618530273
2020-10-05,9.680000305175781
2020-10-06,9.300000190734863
2020-10-07,8.970000267028809
2020-10-08,8.720000267028809
2020-10-09,8.489999771118164
2020-10-12,8.460000038146973
2020-10-13,8.430000305175781
2020-10-14,8.270000457763672
2020-10-15,7.869999885559082
2020-10-16,8.0
2020-10-19,7.940000057220459
2020-10-20,7.949999809265137
2020-10-21,8.010000228881836
2020-10-22,7.960000038146973
2020-10-23,7.940000057220459
2020-10-26,7.929999828338623
2020-10-27,7.980000019073486
2020-10-28,7.849999904632568
2020-10-29,8.0
2020-10-30,8.0
2020-11-02,8.0
2020-11-03,8.199999809265137
2020-11-04,8.0
2020-11-05,8.5
2020-11-06,8.5
2020-11-09,9.25
2020-11-10,10.149999618530273
2020-11-11,10.15999984741211
2020-11-12,10.3100004196167
2020-11-13,10.75
2020-11-16,10.489999771118164
2020-11-17,10.529999732971191
2020-11-18,10.210000038146973
2020-11-19,10.390000343322754
2020-11-20,9.770000457763672
2020-11-23,10.819999694824219
2020-11-24,10.880000114440918
2020-11-25,11.210000038146973
2020-11-27,10.789999961853027
2020-11-30,12.170000076293945
2020-12-01,11.329999923706055
2020-12-02,10.680000305175781
2020-12-03,11.800000190734863
2020-12-04,11.5
2020-12-07,12.15999984741211
2020-12-08,12.149999618530273
2020-12-09,12.0
2020-12-10,12.0600004196167
2020-12-11,12.020000457763672
2020-12-14,11.449999809265137
2020-12-15,11.5
2020-12-16,12.0
2020-12-17,12.0
2020-12-18,12.25
2020-12-21,12.319999694824219
2020-12-22,12.329999923706055
2020-12-23,12.350000381469727
2020-12-24,12.6899995803833
2020-12-28,13.640000343322754
2020-12-29,14.489999771118164
2020-12-30,14.470000267028809
2020-12-31,14.239999771118164
2021-01-04,13.880000114440918
2021-01-05,14.020000457763672
2021-01-06,14.539999961853027
2021-01-07,13.770000457763672
2021-01-08,13.550000190734863
2021-01-11,12.25
2021-01-12,12.600000381469727
2021-01-13,12.600000381469727
2021-01-14,13.720000267028809
2021-01-15,13.850000381469727
2021-01-19,13.949999809265137
2021-01-20,14.15999984741211
2021-01-21,13.970000267028809
2021-01-22,16.209999084472656
2021-01-25,15.9399995803833
2021-01-26,15.289999961853027
2021-01-27,14.390000343322754
2021-01-28,13.729999542236328
2021-01-29,13.989999771118164
2021-02-01,13.829999923706055
2021-02-02,13.920000076293945
2021-02-03,13.699999809265137
2021-02-04,13.369999885559082
2021-02-05,13.5600004196167
2021-02-08,13.670000076293945
2021-02-09,13.550000190734863
2021-02-10,12.930000305175781
2021-02-11,12.680000305175781
2021-02-12,11.930000305175781
2021-02-16,11.649999618530273
2021-02-17,11.670000076293945
2021-02-18,12.220000267028809
2021-02-19,12.279999732971191
2021-02-22,12.140000343322754
2021-02-23,12.25
2021-02-24,12.40999984741211
2021-02-25,12.260000228881836
2021-02-26,12.149999618530273
2021-03-01,12.479999542236328
2021-03-02,12.109999656677246
2021-03-03,12.359999656677246
2021-03-04,12.300000190734863
2021-03-05,12.5
2021-03-08,12.770000457763672
2021-03-09,13.119999885559082
2021-03-10,13.260000228881836
2021-03-11,13.0
2021-03-12,13.449999809265137
2021-03-15,13.5
2021-03-16,13.149999618530273
2021-03-17,13.229999542236328
2021-03-18,12.75
2021-03-19,12.899999618530273
2021-03-22,12.739999771118164
2021-03-23,12.619999885559082
2021-03-24,12.75
2021-03-25,13.180000305175781
2021-03-26,13.119999885559082
2021-03-29,12.75
2021-03-30,12.75
2021-03-31,12.890000343322754
2021-04-01,13.199999809265137
2021-04-05,12.4399995803833
2021-04-06,12.489999771118164
2021-04-07,12.399999618530273
2021-04-08,12.399999618530273
2021-04-09,12.449999809265137
2021-04-12,12.380000114440918
2021-04-13,12.550000190734863
2021-04-14,12.470000267028809
2021-04-15,12.420000076293945
2021-04-16,12.220000267028809
2021-04-19,12.300000190734863
2021-04-20,12.0
2021-04-21,12.0
2021-04-22,11.479999542236328
2021-04-23,11.729999542236328
2021-04-26,11.960000038146973
2021-04-27,11.760000228881836
2021-04-28,11.579999923706055
2021-04-29,11.25
2021-04-30,11.199999809265137
2021-05-03,11.5
2021-05-04,10.670000076293945
2021-05-05,10.819999694824219
2021-05-06,10.520000457763672
2021-05-07,10.699999809265137
2021-05-10,10.489999771118164
2021-05-11,10.619999885559082
2021-05-12,10.4399995803833
2021-05-13,10.710000038146973
2021-05-14,11.329999923706055
