,BANF
2007-11-07,21.229999542236328
2007-11-08,21.799999237060547
2007-11-09,22.15999984741211
2007-11-12,22.524999618530273
2007-11-13,23.149999618530273
2007-11-14,23.375
2007-11-15,23.010000228881836
2007-11-16,22.950000762939453
2007-11-19,22.5
2007-11-20,22.600000381469727
2007-11-21,22.7450008392334
2007-11-23,23.385000228881836
2007-11-26,21.934999465942383
2007-11-27,22.8700008392334
2007-11-28,23.969999313354492
2007-11-29,23.739999771118164
2007-11-30,23.3799991607666
2007-12-03,23.219999313354492
2007-12-04,23.114999771118164
2007-12-05,23.434999465942383
2007-12-06,23.55500030517578
2007-12-07,23.78499984741211
2007-12-10,23.844999313354492
2007-12-11,22.65999984741211
2007-12-12,22.290000915527344
2007-12-13,22.665000915527344
2007-12-14,21.915000915527344
2007-12-17,21.295000076293945
2007-12-18,22.149999618530273
2007-12-19,22.155000686645508
2007-12-20,22.350000381469727
2007-12-21,23.239999771118164
2007-12-24,23.329999923706055
2007-12-26,23.600000381469727
2007-12-27,22.114999771118164
2007-12-28,21.68000030517578
2007-12-31,21.424999237060547
2008-01-02,21.149999618530273
2008-01-03,20.96500015258789
2008-01-04,20.53499984741211
2008-01-07,20.915000915527344
2008-01-08,20.31999969482422
2008-01-09,20.71500015258789
2008-01-10,21.110000610351562
2008-01-11,20.510000228881836
2008-01-14,21.020000457763672
2008-01-15,21.334999084472656
2008-01-16,21.614999771118164
2008-01-17,20.844999313354492
2008-01-18,20.729999542236328
2008-01-22,21.1299991607666
2008-01-23,22.389999389648438
2008-01-24,22.145000457763672
2008-01-25,22.420000076293945
2008-01-28,22.579999923706055
2008-01-29,22.010000228881836
2008-01-30,21.834999084472656
2008-01-31,22.514999389648438
2008-02-01,22.790000915527344
2008-02-04,21.735000610351562
2008-02-05,21.325000762939453
2008-02-06,21.354999542236328
2008-02-07,21.80500030517578
2008-02-08,21.610000610351562
2008-02-11,21.3799991607666
2008-02-12,21.719999313354492
2008-02-13,22.09000015258789
2008-02-14,21.584999084472656
2008-02-15,21.614999771118164
2008-02-19,21.674999237060547
2008-02-20,21.915000915527344
2008-02-21,21.774999618530273
2008-02-22,21.899999618530273
2008-02-25,22.434999465942383
2008-02-26,22.28499984741211
2008-02-27,22.235000610351562
2008-02-28,21.55500030517578
2008-02-29,21.065000534057617
2008-03-03,20.459999084472656
2008-03-04,20.375
2008-03-05,20.475000381469727
2008-03-06,20.024999618530273
2008-03-07,20.264999389648438
2008-03-10,19.985000610351562
2008-03-11,21.860000610351562
2008-03-12,21.725000381469727
2008-03-13,21.94499969482422
2008-03-14,21.44499969482422
2008-03-17,21.045000076293945
2008-03-18,22.25
2008-03-19,21.905000686645508
2008-03-20,23.219999313354492
2008-03-24,23.7450008392334
2008-03-25,23.274999618530273
2008-03-26,23.295000076293945
2008-03-27,22.71500015258789
2008-03-28,22.4950008392334
2008-03-31,22.889999389648438
2008-04-01,23.704999923706055
2008-04-02,23.850000381469727
2008-04-03,23.440000534057617
2008-04-04,23.3700008392334
2008-04-07,23.229999542236328
2008-04-08,23.170000076293945
2008-04-09,22.329999923706055
2008-04-10,22.989999771118164
2008-04-11,22.645000457763672
2008-04-14,22.09000015258789
2008-04-15,22.360000610351562
2008-04-16,23.395000457763672
2008-04-17,23.229999542236328
2008-04-18,23.1299991607666
2008-04-21,22.354999542236328
2008-04-22,21.655000686645508
2008-04-23,21.204999923706055
2008-04-24,22.0049991607666
2008-04-25,22.05500030517578
2008-04-28,22.020000457763672
2008-04-29,22.075000762939453
2008-04-30,21.864999771118164
2008-05-01,22.559999465942383
2008-05-02,22.71500015258789
2008-05-05,22.934999465942383
2008-05-06,22.979999542236328
2008-05-07,22.05500030517578
2008-05-08,21.915000915527344
2008-05-09,21.975000381469727
2008-05-12,22.364999771118164
2008-05-13,22.104999542236328
2008-05-14,22.440000534057617
2008-05-15,22.440000534057617
2008-05-16,22.1299991607666
2008-05-19,21.915000915527344
2008-05-20,22.03499984741211
2008-05-21,21.915000915527344
2008-05-22,22.30500030517578
2008-05-23,22.139999389648438
2008-05-27,22.18000030517578
2008-05-28,21.860000610351562
2008-05-29,21.979999542236328
2008-05-30,21.71500015258789
2008-06-02,21.334999084472656
2008-06-03,21.684999465942383
2008-06-04,21.559999465942383
2008-06-05,22.170000076293945
2008-06-06,21.854999542236328
2008-06-09,21.485000610351562
2008-06-10,21.69499969482422
2008-06-11,22.075000762939453
2008-06-12,22.260000228881836
2008-06-13,22.44499969482422
2008-06-16,23.014999389648438
2008-06-17,22.459999084472656
2008-06-18,22.434999465942383
2008-06-19,22.600000381469727
2008-06-20,22.274999618530273
2008-06-23,21.934999465942383
2008-06-24,21.795000076293945
2008-06-25,22.1299991607666
2008-06-26,21.899999618530273
2008-06-27,21.514999389648438
2008-06-30,21.399999618530273
2008-07-01,22.094999313354492
2008-07-02,21.34000015258789
2008-07-03,21.290000915527344
2008-07-07,20.790000915527344
2008-07-08,21.975000381469727
2008-07-09,21.110000610351562
2008-07-10,21.915000915527344
2008-07-11,22.354999542236328
2008-07-14,21.219999313354492
2008-07-15,21.03499984741211
2008-07-16,22.19499969482422
2008-07-17,23.5
2008-07-18,23.399999618530273
2008-07-21,22.315000534057617
2008-07-22,23.225000381469727
2008-07-23,23.329999923706055
2008-07-24,23.2549991607666
2008-07-25,23.024999618530273
2008-07-28,22.295000076293945
2008-07-29,23.520000457763672
2008-07-30,23.850000381469727
2008-07-31,23.625
2008-08-01,23.860000610351562
2008-08-04,23.344999313354492
2008-08-05,24.450000762939453
2008-08-06,24.030000686645508
2008-08-07,23.420000076293945
2008-08-08,24.045000076293945
2008-08-11,24.045000076293945
2008-08-12,23.94499969482422
2008-08-13,24.030000686645508
2008-08-14,24.065000534057617
2008-08-15,24.420000076293945
2008-08-18,24.059999465942383
2008-08-19,23.920000076293945
2008-08-20,23.204999923706055
2008-08-21,22.565000534057617
2008-08-22,23.165000915527344
2008-08-25,22.104999542236328
2008-08-26,22.764999389648438
2008-08-27,23.19499969482422
2008-08-28,24.1200008392334
2008-08-29,24.06999969482422
2008-09-02,24.924999237060547
2008-09-03,24.94499969482422
2008-09-04,24.454999923706055
2008-09-05,24.4950008392334
2008-09-08,25.010000228881836
2008-09-09,24.209999084472656
2008-09-10,24.989999771118164
2008-09-11,24.770000457763672
2008-09-12,25.399999618530273
2008-09-15,24.770000457763672
2008-09-16,26.389999389648438
2008-09-17,25.905000686645508
2008-09-18,29.55500030517578
2008-09-19,36.54999923706055
2008-09-22,28.5
2008-09-23,26.690000534057617
2008-09-24,25.6299991607666
2008-09-25,25.200000762939453
2008-09-26,24.78499984741211
2008-09-29,23.625
2008-09-30,24.165000915527344
2008-10-01,24.075000762939453
2008-10-02,23.625
2008-10-03,22.760000228881836
2008-10-06,22.645000457763672
2008-10-07,22.030000686645508
2008-10-08,21.94499969482422
2008-10-09,20.2549991607666
2008-10-10,23.184999465942383
2008-10-13,25.229999542236328
2008-10-14,24.700000762939453
2008-10-15,23.565000534057617
2008-10-16,26.09000015258789
2008-10-17,23.56999969482422
2008-10-20,23.770000457763672
2008-10-21,23.350000381469727
2008-10-22,22.735000610351562
2008-10-23,22.450000762939453
2008-10-24,22.049999237060547
2008-10-27,22.03499984741211
2008-10-28,24.0
2008-10-29,24.020000457763672
2008-10-30,24.649999618530273
2008-10-31,25.200000762939453
2008-11-03,24.600000381469727
2008-11-04,24.44499969482422
2008-11-05,23.469999313354492
2008-11-06,23.579999923706055
2008-11-07,23.31999969482422
2008-11-10,23.3700008392334
2008-11-11,23.125
2008-11-12,22.575000762939453
2008-11-13,23.5
2008-11-14,21.954999923706055
2008-11-17,21.594999313354492
2008-11-18,21.600000381469727
2008-11-19,20.895000457763672
2008-11-20,19.854999542236328
2008-11-21,20.719999313354492
2008-11-24,21.5
2008-11-25,21.2549991607666
2008-11-26,22.475000381469727
2008-11-28,21.795000076293945
2008-12-01,19.549999237060547
2008-12-02,19.614999771118164
2008-12-03,20.825000762939453
2008-12-04,20.614999771118164
2008-12-05,22.5
2008-12-08,22.5
2008-12-09,21.905000686645508
2008-12-10,21.905000686645508
2008-12-11,20.854999542236328
2008-12-12,22.229999542236328
2008-12-15,21.25
2008-12-16,22.770000457763672
2008-12-17,22.790000915527344
2008-12-18,22.524999618530273
2008-12-19,23.15999984741211
2008-12-22,23.209999084472656
2008-12-23,23.024999618530273
2008-12-24,23.020000457763672
2008-12-26,23.28499984741211
2008-12-29,23.934999465942383
2008-12-30,25.3700008392334
2008-12-31,26.459999084472656
2009-01-02,26.614999771118164
2009-01-05,25.399999618530273
2009-01-06,25.225000381469727
2009-01-07,23.325000762939453
2009-01-08,23.18000030517578
2009-01-09,21.834999084472656
2009-01-12,21.600000381469727
2009-01-13,21.889999389648438
2009-01-14,21.125
2009-01-15,21.260000228881836
2009-01-16,21.145000457763672
2009-01-20,18.030000686645508
2009-01-21,19.084999084472656
2009-01-22,17.729999542236328
2009-01-23,18.045000076293945
2009-01-26,17.90999984741211
2009-01-27,17.68000030517578
2009-01-28,18.725000381469727
2009-01-29,18.0
2009-01-30,17.809999465942383
2009-02-02,18.014999389648438
2009-02-03,17.549999237060547
2009-02-04,17.59000015258789
2009-02-05,18.06999969482422
2009-02-06,19.3700008392334
2009-02-09,19.315000534057617
2009-02-10,18.274999618530273
2009-02-11,18.690000534057617
2009-02-12,18.704999923706055
2009-02-13,17.809999465942383
2009-02-17,17.2450008392334
2009-02-18,16.889999389648438
2009-02-19,16.34000015258789
2009-02-20,16.469999313354492
2009-02-23,16.299999237060547
2009-02-24,17.649999618530273
2009-02-25,17.700000762939453
2009-02-26,17.674999237060547
2009-02-27,17.44499969482422
2009-03-02,16.6299991607666
2009-03-03,15.585000038146973
2009-03-04,15.635000228881836
2009-03-05,14.710000038146973
2009-03-06,14.949999809265137
2009-03-09,14.710000038146973
2009-03-10,15.630000114440918
2009-03-11,15.529999732971191
2009-03-12,16.81999969482422
2009-03-13,16.729999542236328
2009-03-16,16.684999465942383
2009-03-17,17.184999465942383
2009-03-18,18.09000015258789
2009-03-19,17.56999969482422
2009-03-20,16.684999465942383
2009-03-23,19.55500030517578
2009-03-24,18.979999542236328
2009-03-25,19.375
2009-03-26,19.68000030517578
2009-03-27,18.799999237060547
2009-03-30,17.905000686645508
2009-03-31,18.200000762939453
2009-04-01,19.350000381469727
2009-04-02,20.315000534057617
2009-04-03,20.575000762939453
2009-04-06,19.979999542236328
2009-04-07,19.020000457763672
2009-04-08,18.934999465942383
2009-04-09,20.864999771118164
2009-04-13,21.315000534057617
2009-04-14,19.21500015258789
2009-04-15,19.834999084472656
2009-04-16,20.559999465942383
2009-04-17,21.30500030517578
2009-04-20,19.80500030517578
2009-04-21,21.700000762939453
2009-04-22,21.594999313354492
2009-04-23,20.9950008392334
2009-04-24,21.670000076293945
2009-04-27,20.790000915527344
2009-04-28,20.809999465942383
2009-04-29,21.844999313354492
2009-04-30,21.350000381469727
2009-05-01,20.459999084472656
2009-05-04,21.44499969482422
2009-05-05,20.905000686645508
2009-05-06,21.565000534057617
2009-05-07,20.815000534057617
2009-05-08,21.864999771118164
2009-05-11,20.975000381469727
2009-05-12,20.34000015258789
2009-05-13,19.2549991607666
2009-05-14,19.344999313354492
2009-05-15,19.094999313354492
2009-05-18,20.260000228881836
2009-05-19,19.809999465942383
2009-05-20,19.145000457763672
2009-05-21,18.7549991607666
2009-05-22,18.399999618530273
2009-05-26,19.510000228881836
2009-05-27,18.614999771118164
2009-05-28,18.3700008392334
2009-05-29,19.290000915527344
2009-06-01,20.165000915527344
2009-06-02,20.415000915527344
2009-06-03,20.475000381469727
2009-06-04,21.165000915527344
2009-06-05,20.594999313354492
2009-06-08,20.43000030517578
2009-06-09,20.520000457763672
2009-06-10,19.979999542236328
2009-06-11,20.25
2009-06-12,19.899999618530273
2009-06-15,18.9950008392334
2009-06-16,17.875
2009-06-17,17.780000686645508
2009-06-18,18.135000228881836
2009-06-19,18.024999618530273
2009-06-22,17.6299991607666
2009-06-23,17.614999771118164
2009-06-24,17.674999237060547
2009-06-25,18.235000610351562
2009-06-26,17.770000457763672
2009-06-29,17.829999923706055
2009-06-30,17.290000915527344
2009-07-01,17.434999465942383
2009-07-02,17.170000076293945
2009-07-06,17.295000076293945
2009-07-07,17.350000381469727
2009-07-08,16.454999923706055
2009-07-09,16.31999969482422
2009-07-10,16.270000457763672
2009-07-13,16.889999389648438
2009-07-14,16.774999618530273
2009-07-15,17.520000457763672
2009-07-16,17.299999237060547
2009-07-17,16.71500015258789
2009-07-20,16.270000457763672
2009-07-21,15.949999809265137
2009-07-22,16.774999618530273
2009-07-23,17.80500030517578
2009-07-24,17.790000915527344
2009-07-27,17.795000076293945
2009-07-28,17.96500015258789
2009-07-29,17.780000686645508
2009-07-30,18.389999389648438
2009-07-31,17.915000915527344
2009-08-03,17.65999984741211
2009-08-04,17.524999618530273
2009-08-05,17.235000610351562
2009-08-06,17.674999237060547
2009-08-07,17.895000457763672
2009-08-10,18.03499984741211
2009-08-11,17.5
2009-08-12,17.854999542236328
2009-08-13,17.8799991607666
2009-08-14,17.53499984741211
2009-08-17,17.2549991607666
2009-08-18,17.3799991607666
2009-08-19,17.670000076293945
2009-08-20,17.9950008392334
2009-08-21,18.6200008392334
2009-08-24,18.299999237060547
2009-08-25,18.354999542236328
2009-08-26,18.645000457763672
2009-08-27,18.229999542236328
2009-08-28,18.174999237060547
2009-08-31,18.290000915527344
2009-09-01,17.7549991607666
2009-09-02,17.475000381469727
2009-09-03,17.674999237060547
2009-09-04,17.8799991607666
2009-09-08,18.204999923706055
2009-09-09,18.559999465942383
2009-09-10,18.69499969482422
2009-09-11,18.795000076293945
2009-09-14,18.735000610351562
2009-09-15,18.524999618530273
2009-09-16,18.709999084472656
2009-09-17,19.045000076293945
2009-09-18,19.53499984741211
2009-09-21,19.44499969482422
2009-09-22,19.524999618530273
2009-09-23,19.084999084472656
2009-09-24,18.815000534057617
2009-09-25,18.780000686645508
2009-09-28,18.94499969482422
2009-09-29,18.834999084472656
2009-09-30,18.46500015258789
2009-10-01,17.940000534057617
2009-10-02,17.950000762939453
2009-10-05,17.96500015258789
2009-10-06,18.325000762939453
2009-10-07,18.420000076293945
2009-10-08,18.354999542236328
2009-10-09,18.575000762939453
2009-10-12,18.315000534057617
2009-10-13,18.229999542236328
2009-10-14,18.614999771118164
2009-10-15,18.614999771118164
2009-10-16,18.46500015258789
2009-10-19,18.584999084472656
2009-10-20,18.329999923706055
2009-10-21,18.25
2009-10-22,18.4950008392334
2009-10-23,18.239999771118164
2009-10-26,18.125
2009-10-27,18.329999923706055
2009-10-28,18.110000610351562
2009-10-29,18.354999542236328
2009-10-30,18.05500030517578
2009-11-02,18.020000457763672
2009-11-03,18.125
2009-11-04,17.834999084472656
2009-11-05,18.415000915527344
2009-11-06,18.59000015258789
2009-11-09,18.875
2009-11-10,18.799999237060547
2009-11-11,19.065000534057617
2009-11-12,18.399999618530273
2009-11-13,18.7450008392334
2009-11-16,19.165000915527344
2009-11-17,19.049999237060547
2009-11-18,18.809999465942383
2009-11-19,18.5
2009-11-20,18.600000381469727
2009-11-23,19.100000381469727
2009-11-24,19.31999969482422
2009-11-25,18.985000610351562
2009-11-27,18.479999542236328
2009-11-30,18.774999618530273
2009-12-01,18.514999389648438
2009-12-02,18.719999313354492
2009-12-03,18.440000534057617
2009-12-04,18.934999465942383
2009-12-07,18.889999389648438
2009-12-08,18.584999084472656
2009-12-09,18.764999389648438
2009-12-10,18.600000381469727
2009-12-11,18.735000610351562
2009-12-14,18.78499984741211
2009-12-15,18.639999389648438
2009-12-16,18.69499969482422
2009-12-17,18.655000686645508
2009-12-18,18.78499984741211
2009-12-21,18.8799991607666
2009-12-22,18.920000076293945
2009-12-23,18.979999542236328
2009-12-24,19.18000030517578
2009-12-28,19.200000762939453
2009-12-29,19.0
2009-12-30,18.565000534057617
2009-12-31,18.520000457763672
2010-01-04,18.700000762939453
2010-01-05,18.110000610351562
2010-01-06,18.219999313354492
2010-01-07,18.350000381469727
2010-01-08,18.375
2010-01-11,18.389999389648438
2010-01-12,18.43000030517578
2010-01-13,18.405000686645508
2010-01-14,18.520000457763672
2010-01-15,18.315000534057617
2010-01-19,18.530000686645508
2010-01-20,19.2450008392334
2010-01-21,19.594999313354492
2010-01-22,19.59000015258789
2010-01-25,19.704999923706055
2010-01-26,19.860000610351562
2010-01-27,20.3700008392334
2010-01-28,20.030000686645508
2010-01-29,20.149999618530273
2010-02-01,19.774999618530273
2010-02-02,19.5
2010-02-03,19.1200008392334
2010-02-04,19.040000915527344
2010-02-05,19.459999084472656
2010-02-08,19.03499984741211
2010-02-09,19.1200008392334
2010-02-10,19.219999313354492
2010-02-11,19.559999465942383
2010-02-12,19.795000076293945
2010-02-16,20.065000534057617
2010-02-17,19.905000686645508
2010-02-18,20.395000457763672
2010-02-19,20.344999313354492
2010-02-22,20.405000686645508
2010-02-23,20.28499984741211
2010-02-24,20.19499969482422
2010-02-25,19.975000381469727
2010-02-26,19.950000762939453
2010-03-01,20.420000076293945
2010-03-02,20.885000228881836
2010-03-03,20.690000534057617
2010-03-04,20.834999084472656
2010-03-05,21.1200008392334
2010-03-08,21.03499984741211
2010-03-09,20.94499969482422
2010-03-10,21.014999389648438
2010-03-11,21.06999969482422
2010-03-12,21.149999618530273
2010-03-15,20.889999389648438
2010-03-16,21.0049991607666
2010-03-17,21.135000228881836
2010-03-18,21.024999618530273
2010-03-19,21.479999542236328
2010-03-22,21.850000381469727
2010-03-23,21.889999389648438
2010-03-24,21.610000610351562
2010-03-25,21.420000076293945
2010-03-26,21.139999389648438
2010-03-29,21.030000686645508
2010-03-30,21.329999923706055
2010-03-31,20.954999923706055
2010-04-01,20.940000534057617
2010-04-05,21.155000686645508
2010-04-06,21.594999313354492
2010-04-07,21.795000076293945
2010-04-08,21.799999237060547
2010-04-09,21.815000534057617
2010-04-12,21.895000457763672
2010-04-13,21.760000228881836
2010-04-14,22.25
2010-04-15,22.329999923706055
2010-04-16,22.05500030517578
2010-04-19,22.315000534057617
2010-04-20,22.93000030517578
2010-04-21,23.19499969482422
2010-04-22,23.55500030517578
2010-04-23,23.290000915527344
2010-04-26,22.799999237060547
2010-04-27,22.399999618530273
2010-04-28,22.43000030517578
2010-04-29,23.0
2010-04-30,22.06999969482422
2010-05-03,22.31999969482422
2010-05-04,21.864999771118164
2010-05-05,21.43000030517578
2010-05-06,20.665000915527344
2010-05-07,20.260000228881836
2010-05-10,20.93000030517578
2010-05-11,21.135000228881836
2010-05-12,22.094999313354492
2010-05-13,21.709999084472656
2010-05-14,20.764999389648438
2010-05-17,20.975000381469727
2010-05-18,20.565000534057617
2010-05-19,20.270000457763672
2010-05-20,19.30500030517578
2010-05-21,19.899999618530273
2010-05-24,19.450000762939453
2010-05-25,19.354999542236328
2010-05-26,19.389999389648438
2010-05-27,20.125
2010-05-28,19.844999313354492
2010-06-01,19.200000762939453
2010-06-02,19.454999923706055
2010-06-03,19.540000915527344
2010-06-04,18.584999084472656
2010-06-07,18.440000534057617
2010-06-08,18.56999969482422
2010-06-09,18.645000457763672
2010-06-10,18.8700008392334
2010-06-11,18.96500015258789
2010-06-14,18.940000534057617
2010-06-15,19.084999084472656
2010-06-16,19.06999969482422
2010-06-17,18.774999618530273
2010-06-18,19.084999084472656
2010-06-21,18.93000030517578
2010-06-22,18.6200008392334
2010-06-23,18.610000610351562
2010-06-24,18.520000457763672
2010-06-25,18.954999923706055
2010-06-28,18.80500030517578
2010-06-29,18.420000076293945
2010-06-30,18.2450008392334
2010-07-01,18.290000915527344
2010-07-02,18.079999923706055
2010-07-06,17.875
2010-07-07,18.329999923706055
2010-07-08,18.440000534057617
2010-07-09,18.75
2010-07-12,18.3799991607666
2010-07-13,18.924999237060547
2010-07-14,18.790000915527344
2010-07-15,18.405000686645508
2010-07-16,17.850000381469727
2010-07-19,18.209999084472656
2010-07-20,19.100000381469727
2010-07-21,18.760000228881836
2010-07-22,19.385000228881836
2010-07-23,19.96500015258789
2010-07-26,20.635000228881836
2010-07-27,20.15999984741211
2010-07-28,20.024999618530273
2010-07-29,20.114999771118164
2010-07-30,20.59000015258789
2010-08-02,20.565000534057617
2010-08-03,20.05500030517578
2010-08-04,20.145000457763672
2010-08-05,19.81999969482422
2010-08-06,19.514999389648438
2010-08-09,19.600000381469727
2010-08-10,19.219999313354492
2010-08-11,18.405000686645508
2010-08-12,18.25
2010-08-13,18.290000915527344
2010-08-16,18.395000457763672
2010-08-17,18.690000534057617
2010-08-18,18.78499984741211
2010-08-19,18.125
2010-08-20,18.209999084472656
2010-08-23,17.7450008392334
2010-08-24,17.549999237060547
2010-08-25,17.985000610351562
2010-08-26,17.645000457763672
2010-08-27,18.2450008392334
2010-08-30,18.225000381469727
2010-08-31,18.600000381469727
2010-09-01,19.149999618530273
2010-09-02,19.18000030517578
2010-09-03,19.315000534057617
2010-09-07,18.860000610351562
2010-09-08,18.985000610351562
2010-09-09,19.045000076293945
2010-09-10,18.94499969482422
2010-09-13,19.479999542236328
2010-09-14,19.19499969482422
2010-09-15,19.28499984741211
2010-09-16,18.84000015258789
2010-09-17,19.25
2010-09-20,20.34000015258789
2010-09-21,20.155000686645508
2010-09-22,19.850000381469727
2010-09-23,20.06999969482422
2010-09-24,20.5
2010-09-27,20.270000457763672
2010-09-28,20.34000015258789
2010-09-29,20.274999618530273
2010-09-30,20.229999542236328
2010-10-01,20.2450008392334
2010-10-04,19.850000381469727
2010-10-05,20.350000381469727
2010-10-06,20.100000381469727
2010-10-07,20.045000076293945
2010-10-08,20.225000381469727
2010-10-11,20.06999969482422
2010-10-12,20.03499984741211
2010-10-13,20.225000381469727
2010-10-14,20.225000381469727
2010-10-15,20.264999389648438
2010-10-18,20.4950008392334
2010-10-19,20.19499969482422
2010-10-20,20.364999771118164
2010-10-21,20.459999084472656
2010-10-22,20.7549991607666
2010-10-25,20.729999542236328
2010-10-26,20.770000457763672
2010-10-27,20.6200008392334
2010-10-28,20.579999923706055
2010-10-29,20.549999237060547
2010-11-01,20.424999237060547
2010-11-02,20.825000762939453
2010-11-03,20.8700008392334
2010-11-04,21.229999542236328
2010-11-05,21.34000015258789
2010-11-08,21.18000030517578
2010-11-09,20.709999084472656
2010-11-10,21.239999771118164
2010-11-11,20.770000457763672
2010-11-12,20.834999084472656
2010-11-15,21.075000762939453
2010-11-16,20.899999618530273
2010-11-17,20.920000076293945
2010-11-18,20.850000381469727
2010-11-19,20.864999771118164
2010-11-22,20.5
2010-11-23,20.344999313354492
2010-11-24,20.7549991607666
2010-11-26,20.364999771118164
2010-11-29,20.334999084472656
2010-11-30,20.290000915527344
2010-12-01,20.559999465942383
2010-12-02,20.774999618530273
2010-12-03,20.704999923706055
2010-12-06,20.7549991607666
2010-12-07,20.860000610351562
2010-12-08,21.1200008392334
2010-12-09,21.059999465942383
2010-12-10,21.0
2010-12-13,20.84000015258789
2010-12-14,20.899999618530273
2010-12-15,20.825000762939453
2010-12-16,20.8700008392334
2010-12-17,20.625
2010-12-20,20.520000457763672
2010-12-21,21.045000076293945
2010-12-22,21.264999389648438
2010-12-23,21.415000915527344
2010-12-27,21.7450008392334
2010-12-28,21.575000762939453
2010-12-29,21.059999465942383
2010-12-30,20.950000762939453
2010-12-31,20.594999313354492
2011-01-03,21.024999618530273
2011-01-04,20.75
2011-01-05,21.1299991607666
2011-01-06,21.104999542236328
2011-01-07,21.190000534057617
2011-01-10,21.09000015258789
2011-01-11,21.239999771118164
2011-01-12,21.584999084472656
2011-01-13,21.604999542236328
2011-01-14,22.09000015258789
2011-01-18,22.1200008392334
2011-01-19,21.84000015258789
2011-01-20,21.545000076293945
2011-01-21,20.895000457763672
2011-01-24,20.9950008392334
2011-01-25,20.96500015258789
2011-01-26,21.21500015258789
2011-01-27,21.059999465942383
2011-01-28,20.510000228881836
2011-01-31,20.280000686645508
2011-02-01,20.780000686645508
2011-02-02,20.639999389648438
2011-02-03,20.385000228881836
2011-02-04,20.325000762939453
2011-02-07,20.709999084472656
2011-02-08,21.309999465942383
2011-02-09,21.25
2011-02-10,21.114999771118164
2011-02-11,21.610000610351562
2011-02-14,21.3799991607666
2011-02-15,21.325000762939453
2011-02-16,21.43000030517578
2011-02-17,21.459999084472656
2011-02-18,21.514999389648438
2011-02-22,20.93000030517578
2011-02-23,20.760000228881836
2011-02-24,20.829999923706055
2011-02-25,20.969999313354492
2011-02-28,21.020000457763672
2011-03-01,20.889999389648438
2011-03-02,20.950000762939453
2011-03-03,21.510000228881836
2011-03-04,21.325000762939453
2011-03-07,21.010000228881836
2011-03-08,21.395000457763672
2011-03-09,21.5
2011-03-10,21.084999084472656
2011-03-11,21.125
2011-03-14,21.125
2011-03-15,21.114999771118164
2011-03-16,20.764999389648438
2011-03-17,20.68000030517578
2011-03-18,20.5
2011-03-21,21.0
2011-03-22,21.200000762939453
2011-03-23,21.559999465942383
2011-03-24,21.510000228881836
2011-03-25,21.559999465942383
2011-03-28,21.100000381469727
2011-03-29,21.014999389648438
2011-03-30,21.200000762939453
2011-03-31,21.34000015258789
2011-04-01,21.475000381469727
2011-04-04,21.350000381469727
2011-04-05,21.290000915527344
2011-04-06,21.354999542236328
2011-04-07,21.010000228881836
2011-04-08,20.53499984741211
2011-04-11,20.479999542236328
2011-04-12,20.290000915527344
2011-04-13,20.264999389648438
2011-04-14,20.2549991607666
2011-04-15,20.280000686645508
2011-04-18,19.905000686645508
2011-04-19,19.670000076293945
2011-04-20,19.7549991607666
2011-04-21,19.899999618530273
2011-04-25,19.770000457763672
2011-04-26,20.149999618530273
2011-04-27,20.075000762939453
2011-04-28,20.155000686645508
2011-04-29,20.135000228881836
2011-05-02,19.719999313354492
2011-05-03,20.045000076293945
2011-05-04,19.799999237060547
2011-05-05,20.0
2011-05-06,20.024999618530273
2011-05-09,19.899999618530273
2011-05-10,20.110000610351562
2011-05-11,19.979999542236328
2011-05-12,20.405000686645508
2011-05-13,19.760000228881836
2011-05-16,20.0
2011-05-17,20.0
2011-05-18,19.934999465942383
2011-05-19,19.815000534057617
2011-05-20,19.325000762939453
2011-05-23,18.950000762939453
2011-05-24,18.940000534057617
2011-05-25,18.950000762939453
2011-05-26,19.104999542236328
2011-05-27,19.049999237060547
2011-05-31,19.985000610351562
2011-06-01,19.075000762939453
2011-06-02,19.225000381469727
2011-06-03,18.985000610351562
2011-06-06,19.065000534057617
2011-06-07,19.2549991607666
2011-06-08,18.825000762939453
2011-06-09,18.524999618530273
2011-06-10,18.485000610351562
2011-06-13,18.850000381469727
2011-06-14,18.950000762939453
2011-06-15,18.584999084472656
2011-06-16,19.100000381469727
2011-06-17,18.920000076293945
2011-06-20,19.43000030517578
2011-06-21,19.719999313354492
2011-06-22,19.045000076293945
2011-06-23,18.774999618530273
2011-06-24,19.100000381469727
2011-06-27,19.334999084472656
2011-06-28,19.395000457763672
2011-06-29,19.329999923706055
2011-06-30,19.299999237060547
2011-07-01,19.405000686645508
2011-07-05,19.364999771118164
2011-07-06,19.584999084472656
2011-07-07,19.850000381469727
2011-07-08,19.65999984741211
2011-07-11,19.549999237060547
2011-07-12,19.665000915527344
2011-07-13,19.850000381469727
2011-07-14,19.364999771118164
2011-07-15,19.454999923706055
2011-07-18,19.28499984741211
2011-07-19,19.81999969482422
2011-07-20,19.299999237060547
2011-07-21,19.510000228881836
2011-07-22,19.46500015258789
2011-07-25,19.295000076293945
2011-07-26,19.30500030517578
2011-07-27,19.204999923706055
2011-07-28,19.03499984741211
2011-07-29,19.06999969482422
2011-08-01,19.229999542236328
2011-08-02,19.075000762939453
2011-08-03,19.354999542236328
2011-08-04,18.815000534057617
2011-08-05,18.815000534057617
2011-08-08,16.93000030517578
2011-08-09,17.389999389648438
2011-08-10,16.5
