,CROX
2021-02-08,77.80999755859375
2021-02-09,79.87999725341797
2021-02-10,78.7300033569336
2021-02-11,79.4800033569336
2021-02-12,81.70999908447266
2021-02-16,81.23999786376953
2021-02-17,80.04000091552734
2021-02-18,79.9000015258789
2021-02-19,82.37000274658203
2021-02-22,83.13999938964844
2021-02-23,80.01000213623047
2021-02-24,77.73999786376953
2021-02-25,75.55999755859375
2021-02-26,76.72000122070312
2021-03-01,80.52999877929688
2021-03-02,78.2699966430664
2021-03-03,77.61000061035156
2021-03-04,75.16000366210938
2021-03-05,75.30000305175781
2021-03-08,75.44000244140625
2021-03-09,76.81999969482422
2021-03-10,77.69000244140625
2021-03-11,82.55999755859375
2021-03-12,81.62999725341797
2021-03-15,84.80000305175781
2021-03-16,81.5999984741211
2021-03-17,81.66000366210938
2021-03-18,77.87000274658203
2021-03-19,77.20999908447266
2021-03-22,79.02999877929688
2021-03-23,75.13999938964844
2021-03-24,73.25
2021-03-25,77.73999786376953
2021-03-26,80.55000305175781
2021-03-29,74.87000274658203
2021-03-30,77.69000244140625
2021-03-31,80.44999694824219
2021-04-01,79.55999755859375
2021-04-05,80.12000274658203
2021-04-06,82.16999816894531
2021-04-07,81.7300033569336
2021-04-08,81.08000183105469
2021-04-09,81.48999786376953
2021-04-12,82.69999694824219
2021-04-13,78.9000015258789
2021-04-14,80.29000091552734
2021-04-15,78.4000015258789
2021-04-16,79.04000091552734
2021-04-19,77.87999725341797
2021-04-20,75.06999969482422
2021-04-21,77.9800033569336
2021-04-22,81.25
2021-04-23,84.1500015258789
2021-04-26,84.83999633789062
2021-04-27,97.81999969482422
2021-04-28,98.41000366210938
2021-04-29,101.86000061035156
2021-04-30,100.12000274658203
2021-05-03,98.12999725341797
2021-05-04,103.69999694824219
2021-05-05,106.36000061035156
2021-05-06,106.16999816894531
2021-05-07,108.91999816894531
2021-05-10,104.2300033569336
2021-05-11,104.16999816894531
2021-05-12,97.94999694824219
2021-05-13,100.29000091552734
2021-05-14,101.9800033569336
