,GSK
2012-09-20,46.58000183105469
2012-09-21,46.75
2012-09-24,46.90999984741211
2012-09-25,47.04999923706055
2012-09-26,46.54999923706055
2012-09-27,46.77000045776367
2012-09-28,46.2400016784668
2012-10-01,46.400001525878906
2012-10-02,46.880001068115234
2012-10-03,46.90999984741211
2012-10-04,47.45000076293945
2012-10-05,47.380001068115234
2012-10-08,46.939998626708984
2012-10-09,46.18000030517578
2012-10-10,46.029998779296875
2012-10-11,45.72999954223633
2012-10-12,45.83000183105469
2012-10-15,46.2400016784668
2012-10-16,46.65999984741211
2012-10-17,46.13999938964844
2012-10-18,45.7400016784668
2012-10-19,45.33000183105469
2012-10-22,45.310001373291016
2012-10-23,44.79999923706055
2012-10-24,45.209999084472656
2012-10-25,45.400001525878906
2012-10-26,45.349998474121094
2012-10-31,44.900001525878906
2012-11-01,44.86000061035156
2012-11-02,43.68000030517578
2012-11-05,44.2599983215332
2012-11-06,44.709999084472656
2012-11-07,44.34000015258789
2012-11-08,43.66999816894531
2012-11-09,43.54999923706055
2012-11-12,43.029998779296875
2012-11-13,42.810001373291016
2012-11-14,41.900001525878906
2012-11-15,41.91999816894531
2012-11-16,41.97999954223633
2012-11-19,42.38999938964844
2012-11-20,42.41999816894531
2012-11-21,42.560001373291016
2012-11-23,43.16999816894531
2012-11-26,42.72999954223633
2012-11-27,42.72999954223633
2012-11-28,42.97999954223633
2012-11-29,43.400001525878906
2012-11-30,43.0099983215332
2012-12-03,43.29999923706055
2012-12-04,43.599998474121094
2012-12-05,43.52000045776367
2012-12-06,43.459999084472656
2012-12-07,43.31999969482422
2012-12-10,43.970001220703125
2012-12-11,44.369998931884766
2012-12-12,44.209999084472656
2012-12-13,43.939998626708984
2012-12-14,44.119998931884766
2012-12-17,44.119998931884766
2012-12-18,44.130001068115234
2012-12-19,43.81999969482422
2012-12-20,44.0
2012-12-21,43.650001525878906
2012-12-24,43.650001525878906
2012-12-26,43.470001220703125
2012-12-27,43.47999954223633
2012-12-28,43.22999954223633
2012-12-31,43.470001220703125
2013-01-02,44.130001068115234
2013-01-03,43.97999954223633
2013-01-04,44.2599983215332
2013-01-07,44.27000045776367
2013-01-08,44.27000045776367
2013-01-09,44.279998779296875
2013-01-10,44.4900016784668
2013-01-11,44.540000915527344
2013-01-14,44.2599983215332
2013-01-15,43.939998626708984
2013-01-16,43.93000030517578
2013-01-17,44.02000045776367
2013-01-18,43.939998626708984
2013-01-22,44.75
2013-01-23,44.83000183105469
2013-01-24,44.83000183105469
2013-01-25,44.77000045776367
2013-01-28,44.560001373291016
2013-01-29,45.56999969482422
2013-01-30,45.599998474121094
2013-01-31,45.61000061035156
2013-02-01,45.68000030517578
2013-02-04,45.5099983215332
2013-02-05,45.09000015258789
2013-02-06,45.41999816894531
2013-02-07,45.279998779296875
2013-02-08,45.47999954223633
2013-02-11,45.5
2013-02-12,45.5
2013-02-13,45.560001373291016
2013-02-14,45.65999984741211
2013-02-15,45.619998931884766
2013-02-19,45.97999954223633
2013-02-20,45.31999969482422
2013-02-21,44.77000045776367
2013-02-22,45.13999938964844
2013-02-25,44.25
2013-02-26,44.189998626708984
2013-02-27,44.27000045776367
2013-02-28,44.029998779296875
2013-03-01,44.220001220703125
2013-03-04,44.310001373291016
2013-03-05,44.61000061035156
2013-03-06,44.65999984741211
2013-03-07,44.83000183105469
2013-03-08,44.58000183105469
2013-03-11,44.650001525878906
2013-03-12,44.650001525878906
2013-03-13,44.619998931884766
2013-03-14,45.220001220703125
2013-03-15,45.29999923706055
2013-03-18,45.119998931884766
2013-03-19,45.7599983215332
2013-03-20,45.900001525878906
2013-03-21,46.02000045776367
2013-03-22,46.439998626708984
2013-03-25,46.34000015258789
2013-03-26,46.0
2013-03-27,46.380001068115234
2013-03-28,46.90999984741211
2013-04-01,46.88999938964844
2013-04-02,46.970001220703125
2013-04-03,46.970001220703125
2013-04-04,46.97999954223633
2013-04-05,46.790000915527344
2013-04-08,47.06999969482422
2013-04-09,47.31999969482422
2013-04-10,47.75
2013-04-11,48.52000045776367
2013-04-12,48.470001220703125
2013-04-15,49.22999954223633
2013-04-16,49.380001068115234
2013-04-17,50.34000015258789
2013-04-18,50.38999938964844
2013-04-19,50.439998626708984
2013-04-22,50.650001525878906
2013-04-23,51.119998931884766
2013-04-24,51.349998474121094
2013-04-25,51.79999923706055
2013-04-26,52.15999984741211
2013-04-29,52.41999816894531
2013-04-30,51.63999938964844
2013-05-01,51.5
2013-05-02,51.43000030517578
2013-05-03,51.2400016784668
2013-05-06,51.02000045776367
2013-05-07,51.2400016784668
2013-05-08,50.79999923706055
2013-05-09,50.70000076293945
2013-05-10,51.619998931884766
2013-05-13,51.66999816894531
2013-05-14,51.720001220703125
2013-05-15,52.459999084472656
2013-05-16,52.11000061035156
2013-05-17,52.220001220703125
2013-05-20,52.209999084472656
2013-05-21,52.650001525878906
2013-05-22,52.939998626708984
2013-05-23,52.72999954223633
2013-05-24,52.970001220703125
2013-05-28,53.59000015258789
2013-05-29,52.0099983215332
2013-05-30,52.41999816894531
2013-05-31,51.77000045776367
2013-06-03,51.970001220703125
2013-06-04,51.59000015258789
2013-06-05,50.599998474121094
2013-06-06,51.18000030517578
2013-06-07,51.709999084472656
2013-06-10,51.880001068115234
2013-06-11,51.810001373291016
2013-06-12,52.40999984741211
2013-06-13,52.86000061035156
2013-06-14,52.4900016784668
2013-06-17,52.7400016784668
2013-06-18,52.470001220703125
2013-06-19,51.47999954223633
2013-06-20,49.52000045776367
2013-06-21,49.130001068115234
2013-06-24,49.060001373291016
2013-06-25,49.15999984741211
2013-06-26,49.790000915527344
2013-06-27,50.099998474121094
2013-06-28,49.970001220703125
2013-07-01,50.2400016784668
2013-07-02,50.349998474121094
2013-07-03,50.61000061035156
2013-07-05,51.20000076293945
2013-07-08,51.630001068115234
2013-07-09,51.63999938964844
2013-07-10,52.290000915527344
2013-07-11,52.90999984741211
2013-07-12,52.959999084472656
2013-07-15,52.619998931884766
2013-07-16,51.869998931884766
2013-07-17,52.150001525878906
2013-07-18,52.45000076293945
2013-07-19,52.150001525878906
2013-07-22,51.790000915527344
2013-07-23,51.459999084472656
2013-07-24,51.65999984741211
2013-07-25,51.849998474121094
2013-07-26,51.5
2013-07-29,51.13999938964844
2013-07-30,50.810001373291016
2013-07-31,50.959999084472656
2013-08-01,51.77000045776367
2013-08-02,52.220001220703125
2013-08-05,52.099998474121094
2013-08-06,51.880001068115234
2013-08-07,51.599998474121094
2013-08-08,51.65999984741211
2013-08-09,51.5099983215332
2013-08-12,51.29999923706055
2013-08-13,52.0099983215332
2013-08-14,51.91999816894531
2013-08-15,51.529998779296875
2013-08-16,51.630001068115234
2013-08-19,51.310001373291016
2013-08-20,51.849998474121094
2013-08-21,51.86000061035156
2013-08-22,52.04999923706055
2013-08-23,52.189998626708984
2013-08-26,52.15999984741211
2013-08-27,51.7599983215332
2013-08-28,51.63999938964844
2013-08-29,51.59000015258789
2013-08-30,50.88999938964844
2013-09-03,51.77000045776367
2013-09-04,51.959999084472656
2013-09-05,51.43000030517578
2013-09-06,51.66999816894531
2013-09-09,50.459999084472656
2013-09-10,50.41999816894531
2013-09-11,51.310001373291016
2013-09-12,51.220001220703125
2013-09-13,51.40999984741211
2013-09-16,51.29999923706055
2013-09-17,51.130001068115234
2013-09-18,51.27000045776367
2013-09-19,50.27000045776367
2013-09-20,50.529998779296875
2013-09-23,51.119998931884766
2013-09-24,51.16999816894531
2013-09-25,51.06999969482422
2013-09-26,50.93000030517578
2013-09-27,50.47999954223633
2013-09-30,50.16999816894531
2013-10-01,50.560001373291016
2013-10-02,50.220001220703125
2013-10-03,50.84000015258789
2013-10-04,50.11000061035156
2013-10-07,50.130001068115234
2013-10-08,49.540000915527344
2013-10-09,49.310001373291016
2013-10-10,49.689998626708984
2013-10-11,49.79999923706055
2013-10-14,50.349998474121094
2013-10-15,50.09000015258789
2013-10-16,50.290000915527344
2013-10-17,51.11000061035156
2013-10-18,51.029998779296875
2013-10-21,51.040000915527344
2013-10-22,51.75
2013-10-23,50.7599983215332
2013-10-24,51.7400016784668
2013-10-25,52.04999923706055
2013-10-28,52.58000183105469
2013-10-29,52.619998931884766
2013-10-30,52.560001373291016
2013-10-31,52.630001068115234
2013-11-01,53.189998626708984
2013-11-04,53.36000061035156
2013-11-05,53.68000030517578
2013-11-06,53.33000183105469
2013-11-07,52.720001220703125
2013-11-08,53.15999984741211
2013-11-11,53.029998779296875
2013-11-12,52.18000030517578
2013-11-13,51.939998626708984
2013-11-14,52.130001068115234
2013-11-15,52.08000183105469
2013-11-18,52.0099983215332
2013-11-19,52.599998474121094
2013-11-20,52.65999984741211
2013-11-21,53.220001220703125
2013-11-22,53.36000061035156
2013-11-25,52.81999969482422
2013-11-26,52.38999938964844
2013-11-27,52.439998626708984
2013-11-29,52.91999816894531
2013-12-02,52.9900016784668
2013-12-03,52.5
2013-12-04,52.11000061035156
2013-12-05,52.220001220703125
2013-12-06,52.650001525878906
2013-12-09,52.5099983215332
2013-12-10,52.02000045776367
2013-12-11,51.43000030517578
2013-12-12,51.290000915527344
2013-12-13,51.369998931884766
2013-12-16,51.88999938964844
2013-12-17,51.04999923706055
2013-12-18,51.34000015258789
2013-12-19,51.56999969482422
2013-12-20,51.380001068115234
2013-12-23,51.58000183105469
2013-12-24,51.97999954223633
2013-12-26,52.36000061035156
2013-12-27,53.0
2013-12-30,53.119998931884766
2013-12-31,53.38999938964844
2014-01-02,52.790000915527344
2014-01-03,52.79999923706055
2014-01-06,53.0
2014-01-07,53.06999969482422
2014-01-08,52.72999954223633
2014-01-09,52.84000015258789
2014-01-10,52.75
2014-01-13,51.869998931884766
2014-01-14,52.56999969482422
2014-01-15,53.369998931884766
2014-01-16,53.68000030517578
2014-01-17,54.099998474121094
2014-01-21,54.95000076293945
2014-01-22,54.7400016784668
2014-01-23,54.900001525878906
2014-01-24,53.33000183105469
2014-01-27,53.11000061035156
2014-01-28,53.2599983215332
2014-01-29,52.040000915527344
2014-01-30,51.959999084472656
2014-01-31,51.540000915527344
2014-02-03,51.0
2014-02-04,50.900001525878906
2014-02-05,51.689998626708984
2014-02-06,52.29999923706055
2014-02-07,52.84000015258789
2014-02-10,53.0
2014-02-11,54.16999816894531
2014-02-12,54.810001373291016
2014-02-13,55.060001373291016
2014-02-14,55.88999938964844
2014-02-18,56.65999984741211
2014-02-19,55.709999084472656
2014-02-20,56.220001220703125
2014-02-21,55.689998626708984
2014-02-24,55.75
2014-02-25,55.70000076293945
2014-02-26,56.220001220703125
2014-02-27,56.130001068115234
2014-02-28,55.939998626708984
2014-03-03,55.79999923706055
2014-03-04,56.43000030517578
2014-03-05,56.43000030517578
2014-03-06,55.849998474121094
2014-03-07,55.529998779296875
2014-03-10,55.84000015258789
2014-03-11,55.650001525878906
2014-03-12,54.97999954223633
2014-03-13,54.36000061035156
2014-03-14,54.22999954223633
2014-03-17,54.54999923706055
2014-03-18,54.75
2014-03-19,54.709999084472656
2014-03-20,54.02000045776367
2014-03-21,53.06999969482422
2014-03-24,52.9900016784668
2014-03-25,53.88999938964844
2014-03-26,53.59000015258789
2014-03-27,53.91999816894531
2014-03-28,53.900001525878906
2014-03-31,53.43000030517578
2014-04-01,53.29999923706055
2014-04-02,53.0
2014-04-03,52.720001220703125
2014-04-04,52.13999938964844
2014-04-07,51.54999923706055
2014-04-08,52.189998626708984
2014-04-09,53.41999816894531
2014-04-10,52.54999923706055
2014-04-11,51.7599983215332
2014-04-14,51.84000015258789
2014-04-15,52.31999969482422
2014-04-16,52.81999969482422
2014-04-17,52.5099983215332
2014-04-21,53.119998931884766
2014-04-22,55.29999923706055
2014-04-23,55.13999938964844
2014-04-24,55.5099983215332
2014-04-25,55.7599983215332
2014-04-28,56.0099983215332
2014-04-29,56.38999938964844
2014-04-30,55.369998931884766
2014-05-01,55.400001525878906
2014-05-02,55.130001068115234
2014-05-05,55.290000915527344
2014-05-06,55.41999816894531
2014-05-07,55.45000076293945
2014-05-08,54.900001525878906
2014-05-09,54.9900016784668
2014-05-12,55.13999938964844
2014-05-13,55.52000045776367
2014-05-14,55.189998626708984
2014-05-15,55.4900016784668
2014-05-16,55.43000030517578
2014-05-19,54.84000015258789
2014-05-20,54.709999084472656
2014-05-21,55.31999969482422
2014-05-22,55.150001525878906
2014-05-23,54.84000015258789
2014-05-27,54.959999084472656
2014-05-28,53.779998779296875
2014-05-29,54.380001068115234
2014-05-30,53.939998626708984
2014-06-02,53.65999984741211
2014-06-03,53.220001220703125
2014-06-04,53.09000015258789
2014-06-05,53.29999923706055
2014-06-06,53.70000076293945
2014-06-09,53.86000061035156
2014-06-10,54.0
2014-06-11,54.29999923706055
2014-06-12,54.400001525878906
2014-06-13,54.5
2014-06-16,54.38999938964844
2014-06-17,54.04999923706055
2014-06-18,53.95000076293945
2014-06-19,54.43000030517578
2014-06-20,54.540000915527344
2014-06-23,53.869998931884766
2014-06-24,53.720001220703125
2014-06-25,53.41999816894531
2014-06-26,53.66999816894531
2014-06-27,53.779998779296875
2014-06-30,53.47999954223633
2014-07-01,54.189998626708984
2014-07-02,54.29999923706055
2014-07-03,54.52000045776367
2014-07-07,54.11000061035156
2014-07-08,53.36000061035156
2014-07-09,53.869998931884766
2014-07-10,54.400001525878906
2014-07-11,53.709999084472656
2014-07-14,53.58000183105469
2014-07-15,53.31999969482422
2014-07-16,53.310001373291016
2014-07-17,53.08000183105469
2014-07-18,53.720001220703125
2014-07-21,53.38999938964844
2014-07-22,53.220001220703125
2014-07-23,50.040000915527344
2014-07-24,50.08000183105469
2014-07-25,48.599998474121094
2014-07-28,48.20000076293945
2014-07-29,48.029998779296875
2014-07-30,48.470001220703125
2014-07-31,48.369998931884766
2014-08-01,48.029998779296875
2014-08-04,48.529998779296875
2014-08-05,48.68000030517578
2014-08-06,47.709999084472656
2014-08-07,46.349998474121094
2014-08-08,46.58000183105469
2014-08-11,46.59000015258789
2014-08-12,46.61000061035156
2014-08-13,46.58000183105469
2014-08-14,47.02000045776367
2014-08-15,46.869998931884766
2014-08-18,47.459999084472656
2014-08-19,47.349998474121094
2014-08-20,47.810001373291016
2014-08-21,47.70000076293945
2014-08-22,47.68000030517578
2014-08-25,48.130001068115234
2014-08-26,48.2599983215332
2014-08-27,48.66999816894531
2014-08-28,48.869998931884766
2014-08-29,49.099998474121094
2014-09-02,48.290000915527344
2014-09-03,48.619998931884766
2014-09-04,48.189998626708984
2014-09-05,47.91999816894531
2014-09-08,46.779998779296875
2014-09-09,46.650001525878906
2014-09-10,47.279998779296875
2014-09-11,46.93000030517578
2014-09-12,47.060001373291016
2014-09-15,46.97999954223633
2014-09-16,47.29999923706055
2014-09-17,47.099998474121094
2014-09-18,47.290000915527344
2014-09-19,47.380001068115234
2014-09-22,47.31999969482422
2014-09-23,46.63999938964844
2014-09-24,47.029998779296875
2014-09-25,46.68000030517578
2014-09-26,46.59000015258789
2014-09-29,46.290000915527344
2014-09-30,45.970001220703125
2014-10-01,45.900001525878906
2014-10-02,45.630001068115234
2014-10-03,45.7400016784668
2014-10-06,45.86000061035156
2014-10-07,45.25
2014-10-08,45.77000045776367
2014-10-09,44.810001373291016
2014-10-10,44.119998931884766
2014-10-13,43.83000183105469
2014-10-14,43.68000030517578
2014-10-15,43.130001068115234
2014-10-16,42.880001068115234
2014-10-17,43.66999816894531
2014-10-20,43.61000061035156
2014-10-21,43.630001068115234
2014-10-22,44.40999984741211
2014-10-23,45.36000061035156
2014-10-24,45.790000915527344
2014-10-27,45.369998931884766
2014-10-28,45.099998474121094
2014-10-29,45.08000183105469
2014-10-30,45.13999938964844
2014-10-31,45.4900016784668
2014-11-03,45.4900016784668
2014-11-04,45.560001373291016
2014-11-05,45.13999938964844
2014-11-06,44.75
2014-11-07,44.90999984741211
2014-11-10,45.15999984741211
2014-11-11,45.959999084472656
2014-11-12,45.619998931884766
2014-11-13,45.65999984741211
2014-11-14,45.7400016784668
2014-11-17,45.880001068115234
2014-11-18,46.279998779296875
2014-11-19,46.25
2014-11-20,46.380001068115234
2014-11-21,46.400001525878906
2014-11-24,46.27000045776367
2014-11-25,46.279998779296875
2014-11-26,46.52000045776367
2014-11-28,46.45000076293945
2014-12-01,46.91999816894531
2014-12-02,47.13999938964844
2014-12-03,46.709999084472656
2014-12-04,45.88999938964844
2014-12-05,46.040000915527344
2014-12-08,45.560001373291016
2014-12-09,44.11000061035156
2014-12-10,43.4900016784668
2014-12-11,43.349998474121094
2014-12-12,42.41999816894531
2014-12-15,41.29999923706055
2014-12-16,41.91999816894531
2014-12-17,42.040000915527344
2014-12-18,43.290000915527344
2014-12-19,43.349998474121094
2014-12-22,43.439998626708984
2014-12-23,42.7400016784668
2014-12-24,42.849998474121094
2014-12-26,43.150001525878906
2014-12-29,43.209999084472656
2014-12-30,42.790000915527344
2014-12-31,42.7400016784668
2015-01-02,42.369998931884766
2015-01-05,41.90999984741211
2015-01-06,41.68000030517578
2015-01-07,42.11000061035156
2015-01-08,43.189998626708984
2015-01-09,42.79999923706055
2015-01-12,42.93000030517578
2015-01-13,42.90999984741211
2015-01-14,42.849998474121094
2015-01-15,42.90999984741211
2015-01-16,43.70000076293945
2015-01-20,44.15999984741211
2015-01-21,44.709999084472656
2015-01-22,44.959999084472656
2015-01-23,45.0099983215332
2015-01-26,45.189998626708984
2015-01-27,45.15999984741211
2015-01-28,44.9900016784668
2015-01-29,45.15999984741211
2015-01-30,44.0
2015-02-02,43.959999084472656
2015-02-03,44.2599983215332
2015-02-04,44.95000076293945
2015-02-05,45.95000076293945
2015-02-06,46.0
2015-02-09,46.38999938964844
2015-02-10,46.25
2015-02-11,46.209999084472656
2015-02-12,45.95000076293945
2015-02-13,47.939998626708984
2015-02-17,47.709999084472656
2015-02-18,47.29999923706055
2015-02-19,47.029998779296875
2015-02-20,47.349998474121094
2015-02-23,47.290000915527344
2015-02-24,47.70000076293945
2015-02-25,47.720001220703125
2015-02-26,47.84000015258789
2015-02-27,47.41999816894531
2015-03-02,47.93000030517578
2015-03-03,47.709999084472656
2015-03-04,47.81999969482422
2015-03-05,47.599998474121094
2015-03-06,46.72999954223633
2015-03-09,47.060001373291016
2015-03-10,46.029998779296875
2015-03-11,45.630001068115234
2015-03-12,46.369998931884766
2015-03-13,46.369998931884766
2015-03-16,46.970001220703125
2015-03-17,47.22999954223633
2015-03-18,48.7400016784668
2015-03-19,48.209999084472656
2015-03-20,48.810001373291016
2015-03-23,48.369998931884766
2015-03-24,47.72999954223633
2015-03-25,47.349998474121094
2015-03-26,46.65999984741211
2015-03-27,47.02000045776367
2015-03-30,47.20000076293945
2015-03-31,46.150001525878906
2015-04-01,46.689998626708984
2015-04-02,46.709999084472656
2015-04-06,47.0099983215332
2015-04-07,47.2599983215332
2015-04-08,47.40999984741211
2015-04-09,47.720001220703125
2015-04-10,48.22999954223633
2015-04-13,48.029998779296875
2015-04-14,48.20000076293945
2015-04-15,47.77000045776367
2015-04-16,47.58000183105469
2015-04-17,47.290000915527344
2015-04-20,47.099998474121094
2015-04-21,47.2400016784668
2015-04-22,46.56999969482422
2015-04-23,46.310001373291016
2015-04-24,46.59000015258789
2015-04-27,46.849998474121094
2015-04-28,47.029998779296875
2015-04-29,46.790000915527344
2015-04-30,46.150001525878906
2015-05-01,45.970001220703125
2015-05-04,46.34000015258789
2015-05-05,45.599998474121094
2015-05-06,46.02000045776367
2015-05-07,44.220001220703125
2015-05-08,45.279998779296875
2015-05-11,45.720001220703125
2015-05-12,45.27000045776367
2015-05-13,44.529998779296875
2015-05-14,44.9900016784668
2015-05-15,44.77000045776367
2015-05-18,44.65999984741211
2015-05-19,44.68000030517578
2015-05-20,44.880001068115234
2015-05-21,45.560001373291016
2015-05-22,45.2599983215332
2015-05-26,43.84000015258789
2015-05-27,44.61000061035156
2015-05-28,44.790000915527344
2015-05-29,44.369998931884766
2015-06-01,44.150001525878906
2015-06-02,44.2400016784668
2015-06-03,44.029998779296875
2015-06-04,43.130001068115234
2015-06-05,42.560001373291016
2015-06-08,42.2400016784668
2015-06-09,42.15999984741211
2015-06-10,42.93000030517578
2015-06-11,43.20000076293945
2015-06-12,42.709999084472656
2015-06-15,42.150001525878906
2015-06-16,42.900001525878906
2015-06-17,42.88999938964844
2015-06-18,43.220001220703125
2015-06-19,43.060001373291016
2015-06-22,43.45000076293945
2015-06-23,43.380001068115234
2015-06-24,43.34000015258789
2015-06-25,43.5099983215332
2015-06-26,42.88999938964844
2015-06-29,42.029998779296875
2015-06-30,41.650001525878906
2015-07-01,42.13999938964844
2015-07-02,42.2599983215332
2015-07-06,41.95000076293945
2015-07-07,41.810001373291016
2015-07-08,41.36000061035156
2015-07-09,41.79999923706055
2015-07-10,42.45000076293945
2015-07-13,42.88999938964844
2015-07-14,43.34000015258789
2015-07-15,43.119998931884766
2015-07-16,43.099998474121094
2015-07-17,42.959999084472656
2015-07-20,43.02000045776367
2015-07-21,42.630001068115234
2015-07-22,42.29999923706055
2015-07-23,42.0
2015-07-24,41.38999938964844
2015-07-27,41.599998474121094
2015-07-28,41.709999084472656
2015-07-29,42.619998931884766
2015-07-30,43.59000015258789
2015-07-31,43.439998626708984
2015-08-03,43.5099983215332
2015-08-04,43.45000076293945
2015-08-05,44.16999816894531
2015-08-06,44.900001525878906
2015-08-07,44.81999969482422
2015-08-10,45.13999938964844
2015-08-11,44.779998779296875
2015-08-12,44.06999969482422
2015-08-13,43.88999938964844
2015-08-14,43.970001220703125
2015-08-17,44.15999984741211
2015-08-18,43.939998626708984
2015-08-19,43.29999923706055
2015-08-20,42.709999084472656
2015-08-21,41.22999954223633
2015-08-24,40.16999816894531
2015-08-25,39.40999984741211
2015-08-26,40.470001220703125
2015-08-27,41.209999084472656
2015-08-28,41.25
2015-08-31,40.93000030517578
2015-09-01,39.470001220703125
2015-09-02,40.63999938964844
2015-09-03,40.619998931884766
2015-09-04,39.689998626708984
2015-09-08,40.56999969482422
2015-09-09,39.849998474121094
2015-09-10,40.2400016784668
2015-09-11,40.2599983215332
2015-09-14,39.779998779296875
2015-09-15,40.040000915527344
2015-09-16,40.52000045776367
2015-09-17,40.40999984741211
2015-09-18,39.970001220703125
2015-09-21,39.810001373291016
2015-09-22,38.689998626708984
2015-09-23,38.83000183105469
2015-09-24,38.790000915527344
2015-09-25,38.47999954223633
2015-09-28,37.58000183105469
2015-09-29,37.560001373291016
2015-09-30,38.45000076293945
2015-10-01,38.7400016784668
2015-10-02,39.5
2015-10-05,39.959999084472656
2015-10-06,39.77000045776367
2015-10-07,39.720001220703125
2015-10-08,40.15999984741211
2015-10-09,40.220001220703125
2015-10-12,40.380001068115234
2015-10-13,40.11000061035156
2015-10-14,40.619998931884766
2015-10-15,41.540000915527344
2015-10-16,41.959999084472656
2015-10-19,41.7400016784668
2015-10-20,41.15999984741211
2015-10-21,40.86000061035156
2015-10-22,41.439998626708984
2015-10-23,42.11000061035156
2015-10-26,42.06999969482422
2015-10-27,41.75
2015-10-28,43.529998779296875
2015-10-29,42.790000915527344
2015-10-30,43.060001373291016
2015-11-02,43.11000061035156
2015-11-03,42.5
2015-11-04,42.599998474121094
2015-11-05,42.279998779296875
2015-11-06,41.91999816894531
2015-11-09,41.540000915527344
2015-11-10,40.959999084472656
2015-11-11,40.970001220703125
2015-11-12,40.04999923706055
2015-11-13,39.869998931884766
2015-11-16,40.22999954223633
2015-11-17,40.630001068115234
2015-11-18,41.0
2015-11-19,41.189998626708984
2015-11-20,41.119998931884766
2015-11-23,40.40999984741211
2015-11-24,40.38999938964844
2015-11-25,40.70000076293945
2015-11-27,40.959999084472656
2015-11-30,40.5099983215332
2015-12-01,40.91999816894531
2015-12-02,40.91999816894531
2015-12-03,40.0
2015-12-04,40.27000045776367
2015-12-07,40.0
2015-12-08,39.5
2015-12-09,39.61000061035156
2015-12-10,39.91999816894531
2015-12-11,39.310001373291016
2015-12-14,39.099998474121094
2015-12-15,39.34000015258789
2015-12-16,40.2400016784668
2015-12-17,39.83000183105469
2015-12-18,39.43000030517578
2015-12-21,39.81999969482422
2015-12-22,39.900001525878906
2015-12-23,40.959999084472656
2015-12-24,40.93000030517578
2015-12-28,40.91999816894531
2015-12-29,41.189998626708984
2015-12-30,41.040000915527344
2015-12-31,40.349998474121094
2016-01-04,40.45000076293945
2016-01-05,40.68000030517578
2016-01-06,40.2400016784668
2016-01-07,39.0099983215332
2016-01-08,39.41999816894531
2016-01-11,39.290000915527344
2016-01-12,39.45000076293945
2016-01-13,39.15999984741211
2016-01-14,40.279998779296875
2016-01-15,38.900001525878906
2016-01-19,39.279998779296875
2016-01-20,38.95000076293945
2016-01-21,39.040000915527344
2016-01-22,40.029998779296875
2016-01-25,39.68000030517578
2016-01-26,40.83000183105469
2016-01-27,40.599998474121094
2016-01-28,40.63999938964844
2016-01-29,41.290000915527344
2016-02-01,41.380001068115234
2016-02-02,40.900001525878906
2016-02-03,42.04999923706055
2016-02-04,40.97999954223633
2016-02-05,40.7599983215332
2016-02-08,39.470001220703125
2016-02-09,39.34000015258789
2016-02-10,39.130001068115234
2016-02-11,39.150001525878906
2016-02-12,39.7599983215332
2016-02-16,40.459999084472656
2016-02-17,39.400001525878906
2016-02-18,39.369998931884766
2016-02-19,39.7599983215332
2016-02-22,39.36000061035156
2016-02-23,38.63999938964844
2016-02-24,38.540000915527344
2016-02-25,39.5
2016-02-26,39.13999938964844
2016-02-29,38.66999816894531
2016-03-01,39.65999984741211
2016-03-02,39.400001525878906
2016-03-03,39.18000030517578
2016-03-04,39.13999938964844
2016-03-07,39.31999969482422
2016-03-08,39.709999084472656
2016-03-09,39.97999954223633
2016-03-10,39.70000076293945
2016-03-11,40.349998474121094
2016-03-14,40.41999816894531
2016-03-15,40.0099983215332
2016-03-16,40.04999923706055
2016-03-17,40.7400016784668
2016-03-18,40.08000183105469
2016-03-21,39.970001220703125
2016-03-22,39.79999923706055
2016-03-23,39.369998931884766
2016-03-24,39.560001373291016
2016-03-28,39.54999923706055
2016-03-29,40.2400016784668
2016-03-30,40.70000076293945
2016-03-31,40.54999923706055
2016-04-01,40.34000015258789
2016-04-04,40.970001220703125
2016-04-05,40.36000061035156
2016-04-06,41.68000030517578
2016-04-07,41.529998779296875
2016-04-08,41.54999923706055
2016-04-11,41.63999938964844
2016-04-12,42.279998779296875
2016-04-13,42.52000045776367
2016-04-14,42.63999938964844
2016-04-15,42.880001068115234
2016-04-18,43.15999984741211
2016-04-19,43.290000915527344
2016-04-20,43.02000045776367
2016-04-21,43.150001525878906
2016-04-22,43.06999969482422
2016-04-25,42.970001220703125
2016-04-26,42.709999084472656
2016-04-27,43.470001220703125
2016-04-28,43.36000061035156
2016-04-29,42.90999984741211
2016-05-02,43.290000915527344
2016-05-03,43.13999938964844
2016-05-04,42.349998474121094
2016-05-05,42.41999816894531
2016-05-06,42.130001068115234
2016-05-09,42.54999923706055
2016-05-10,43.02000045776367
2016-05-11,42.2400016784668
2016-05-12,42.06999969482422
2016-05-13,41.90999984741211
2016-05-16,42.349998474121094
2016-05-17,42.08000183105469
2016-05-18,42.43000030517578
2016-05-19,41.81999969482422
2016-05-20,42.0099983215332
2016-05-23,42.0099983215332
2016-05-24,42.709999084472656
2016-05-25,43.119998931884766
2016-05-26,43.09000015258789
2016-05-27,42.75
2016-05-31,42.369998931884766
2016-06-01,42.15999984741211
2016-06-02,42.40999984741211
2016-06-03,42.88999938964844
2016-06-06,42.849998474121094
2016-06-07,42.70000076293945
2016-06-08,42.5099983215332
2016-06-09,42.060001373291016
2016-06-10,40.93000030517578
2016-06-13,40.83000183105469
2016-06-14,40.04999923706055
2016-06-15,40.040000915527344
2016-06-16,40.56999969482422
2016-06-17,40.33000183105469
2016-06-20,41.4900016784668
2016-06-21,41.650001525878906
