,DISCB
2021-03-08,68.7699966430664
2021-03-09,69.98999786376953
2021-03-10,67.20999908447266
2021-03-11,68.44999694824219
2021-03-12,74.9000015258789
2021-03-15,78.98999786376953
2021-03-16,80.94000244140625
2021-03-17,80.94000244140625
2021-03-18,79.91000366210938
2021-03-19,83.69999694824219
2021-03-22,88.9000015258789
2021-03-23,82.47000122070312
2021-03-24,65.5
2021-03-25,61.209999084472656
2021-03-26,51.68000030517578
2021-03-29,54.29999923706055
2021-03-30,70.01000213623047
2021-03-31,128.0
2021-04-01,111.16999816894531
2021-04-05,97.22000122070312
2021-04-06,91.94999694824219
2021-04-07,85.5
2021-04-08,82.11000061035156
2021-04-09,77.0
2021-04-12,72.54000091552734
2021-04-13,75.0
2021-04-14,97.62999725341797
2021-04-15,89.22000122070312
2021-04-16,83.6500015258789
2021-04-19,83.8499984741211
2021-04-20,82.69999694824219
2021-04-21,83.68000030517578
2021-04-22,80.83000183105469
2021-04-23,83.3499984741211
2021-04-26,82.47000122070312
2021-04-27,83.7300033569336
2021-04-28,81.0
2021-04-29,80.55000305175781
2021-04-30,80.80000305175781
2021-05-03,77.51000213623047
2021-05-04,75.11000061035156
2021-05-05,78.97000122070312
2021-05-06,77.87999725341797
2021-05-07,76.27999877929688
2021-05-10,74.29000091552734
2021-05-11,72.36000061035156
2021-05-12,72.5
2021-05-13,71.25
2021-05-14,70.44000244140625
