,CWCO
2019-03-26,13.489999771118164
2019-03-27,13.270000457763672
2019-03-28,13.079999923706055
2019-03-29,12.869999885559082
2019-04-01,12.899999618530273
2019-04-02,12.75
2019-04-03,12.470000267028809
2019-04-04,12.720000267028809
2019-04-05,12.6899995803833
2019-04-08,12.720000267028809
2019-04-09,12.59000015258789
2019-04-10,12.619999885559082
2019-04-11,12.550000190734863
2019-04-12,12.539999961853027
2019-04-15,12.600000381469727
2019-04-16,12.609999656677246
2019-04-17,12.640000343322754
2019-04-18,12.5600004196167
2019-04-22,12.609999656677246
2019-04-23,12.890000343322754
2019-04-24,12.869999885559082
2019-04-25,12.630000114440918
2019-04-26,12.770000457763672
2019-04-29,12.489999771118164
2019-04-30,12.65999984741211
2019-05-01,12.90999984741211
2019-05-02,12.84000015258789
2019-05-03,13.010000228881836
2019-05-06,12.970000267028809
2019-05-07,12.90999984741211
2019-05-08,12.899999618530273
2019-05-09,12.930000305175781
2019-05-10,13.140000343322754
2019-05-13,13.149999618530273
2019-05-14,13.300000190734863
2019-05-15,14.020000457763672
2019-05-16,13.479999542236328
2019-05-17,13.739999771118164
2019-05-20,13.75
2019-05-21,13.649999618530273
2019-05-22,13.949999809265137
2019-05-23,13.720000267028809
2019-05-24,13.75
2019-05-28,13.65999984741211
2019-05-29,13.109999656677246
2019-05-30,13.420000076293945
2019-05-31,13.550000190734863
2019-06-03,13.859999656677246
2019-06-04,13.960000038146973
2019-06-05,13.949999809265137
2019-06-06,13.510000228881836
2019-06-07,13.470000267028809
2019-06-10,13.739999771118164
2019-06-11,13.680000305175781
2019-06-12,13.789999961853027
2019-06-13,13.84000015258789
2019-06-14,13.649999618530273
2019-06-17,13.720000267028809
2019-06-18,14.029999732971191
2019-06-19,14.020000457763672
2019-06-20,14.130000114440918
2019-06-21,14.010000228881836
2019-06-24,14.09000015258789
2019-06-25,14.279999732971191
2019-06-26,14.010000228881836
2019-06-27,13.989999771118164
2019-06-28,14.260000228881836
2019-07-01,14.289999961853027
2019-07-02,14.380000114440918
2019-07-03,14.359999656677246
2019-07-05,14.529999732971191
2019-07-08,14.4399995803833
2019-07-09,14.140000343322754
2019-07-10,14.239999771118164
2019-07-11,14.029999732971191
2019-07-12,13.989999771118164
2019-07-15,14.0600004196167
2019-07-16,14.100000381469727
2019-07-17,14.079999923706055
2019-07-18,14.149999618530273
2019-07-19,14.34000015258789
2019-07-22,14.430000305175781
2019-07-23,14.140000343322754
2019-07-24,13.979999542236328
2019-07-25,14.119999885559082
2019-07-26,14.300000190734863
2019-07-29,14.170000076293945
2019-07-30,14.319999694824219
2019-07-31,14.029999732971191
2019-08-01,14.0600004196167
2019-08-02,14.130000114440918
2019-08-05,13.949999809265137
2019-08-06,13.970000267028809
2019-08-07,13.9399995803833
2019-08-08,14.029999732971191
2019-08-09,14.119999885559082
2019-08-12,14.170000076293945
2019-08-13,14.460000038146973
2019-08-14,14.3100004196167
2019-08-15,14.960000038146973
2019-08-16,14.949999809265137
2019-08-19,14.859999656677246
2019-08-20,14.880000114440918
2019-08-21,14.430000305175781
2019-08-22,15.029999732971191
2019-08-23,14.3100004196167
2019-08-26,14.720000267028809
2019-08-27,14.430000305175781
2019-08-28,14.550000190734863
2019-08-29,14.640000343322754
2019-08-30,14.65999984741211
2019-09-03,14.680000305175781
2019-09-04,14.640000343322754
2019-09-05,14.59000015258789
2019-09-06,14.510000228881836
2019-09-09,14.649999618530273
2019-09-10,14.640000343322754
2019-09-11,14.880000114440918
2019-09-12,15.369999885559082
2019-09-13,15.199999809265137
2019-09-16,14.920000076293945
2019-09-17,15.09000015258789
2019-09-18,15.289999961853027
2019-09-19,15.399999618530273
2019-09-20,15.65999984741211
2019-09-23,16.09000015258789
2019-09-24,16.68000030517578
2019-09-25,16.8700008392334
2019-09-26,17.469999313354492
2019-09-27,16.709999084472656
2019-09-30,16.489999771118164
2019-10-01,16.25
2019-10-02,16.1299991607666
2019-10-03,16.020000457763672
2019-10-04,16.389999389648438
2019-10-07,16.18000030517578
2019-10-08,16.229999542236328
2019-10-09,16.3799991607666
2019-10-10,16.209999084472656
2019-10-11,16.25
2019-10-14,15.930000305175781
2019-10-15,15.779999732971191
2019-10-16,16.139999389648438
2019-10-17,16.229999542236328
2019-10-18,16.219999313354492
2019-10-21,16.270000457763672
2019-10-22,16.3700008392334
2019-10-23,16.829999923706055
2019-10-24,16.700000762939453
2019-10-25,16.65999984741211
2019-10-28,16.770000457763672
2019-10-29,17.149999618530273
2019-10-30,17.459999084472656
2019-10-31,17.540000915527344
2019-11-01,17.459999084472656
2019-11-04,17.530000686645508
2019-11-05,17.559999465942383
2019-11-06,17.579999923706055
2019-11-07,17.079999923706055
2019-11-08,17.139999389648438
2019-11-11,17.079999923706055
2019-11-12,15.930000305175781
2019-11-13,16.030000686645508
2019-11-14,15.899999618530273
2019-11-15,15.880000114440918
2019-11-18,16.170000076293945
2019-11-19,16.059999465942383
2019-11-20,16.1299991607666
2019-11-21,16.030000686645508
2019-11-22,16.1299991607666
2019-11-25,16.469999313354492
2019-11-26,16.34000015258789
2019-11-27,16.34000015258789
2019-11-29,16.68000030517578
2019-12-02,16.579999923706055
2019-12-03,16.469999313354492
2019-12-04,16.530000686645508
2019-12-05,16.610000610351562
2019-12-06,16.610000610351562
2019-12-09,16.559999465942383
2019-12-10,16.530000686645508
2019-12-11,16.610000610351562
2019-12-12,16.479999542236328
2019-12-13,16.360000610351562
2019-12-16,16.3799991607666
2019-12-17,16.329999923706055
2019-12-18,16.34000015258789
2019-12-19,16.3799991607666
2019-12-20,16.610000610351562
2019-12-23,16.40999984741211
2019-12-24,16.59000015258789
2019-12-26,16.559999465942383
2019-12-27,16.540000915527344
2019-12-30,16.459999084472656
2019-12-31,16.299999237060547
2020-01-02,16.06999969482422
2020-01-03,15.989999771118164
2020-01-06,16.100000381469727
2020-01-07,16.360000610351562
2020-01-08,16.3700008392334
2020-01-09,16.219999313354492
2020-01-10,16.049999237060547
2020-01-13,16.209999084472656
2020-01-14,16.170000076293945
2020-01-15,16.15999984741211
2020-01-16,16.40999984741211
2020-01-17,16.729999542236328
2020-01-21,16.950000762939453
2020-01-22,17.639999389648438
2020-01-23,17.899999618530273
2020-01-24,17.90999984741211
2020-01-27,18.09000015258789
2020-01-28,17.799999237060547
2020-01-29,17.579999923706055
2020-01-30,17.469999313354492
2020-01-31,17.110000610351562
2020-02-03,17.170000076293945
2020-02-04,16.950000762939453
2020-02-05,17.43000030517578
2020-02-06,17.399999618530273
2020-02-07,17.5
2020-02-10,17.780000686645508
2020-02-11,17.920000076293945
2020-02-12,18.190000534057617
2020-02-13,18.639999389648438
2020-02-14,18.149999618530273
2020-02-18,18.219999313354492
2020-02-19,18.260000228881836
2020-02-20,18.309999465942383
2020-02-21,18.229999542236328
2020-02-24,18.010000228881836
2020-02-25,17.469999313354492
2020-02-26,17.18000030517578
2020-02-27,16.760000228881836
2020-02-28,16.15999984741211
2020-03-02,17.239999771118164
2020-03-03,17.329999923706055
2020-03-04,18.059999465942383
2020-03-05,17.31999969482422
2020-03-06,17.270000457763672
2020-03-09,15.880000114440918
2020-03-10,16.09000015258789
2020-03-11,15.65999984741211
2020-03-12,15.34000015258789
2020-03-13,15.640000343322754
2020-03-16,12.140000343322754
2020-03-17,16.40999984741211
2020-03-18,15.220000267028809
2020-03-19,14.4399995803833
2020-03-20,14.5600004196167
2020-03-23,13.670000076293945
2020-03-24,14.390000343322754
2020-03-25,14.1899995803833
2020-03-26,15.390000343322754
2020-03-27,15.180000305175781
2020-03-30,15.930000305175781
2020-03-31,16.399999618530273
2020-04-01,14.4399995803833
2020-04-02,14.470000267028809
2020-04-03,14.0600004196167
2020-04-06,14.5600004196167
2020-04-07,14.239999771118164
2020-04-08,15.0
2020-04-09,15.180000305175781
2020-04-13,14.779999732971191
2020-04-14,14.850000381469727
2020-04-15,14.25
2020-04-16,13.84000015258789
2020-04-17,14.079999923706055
2020-04-20,14.539999961853027
2020-04-21,14.539999961853027
2020-04-22,14.399999618530273
2020-04-23,14.489999771118164
2020-04-24,14.850000381469727
2020-04-27,15.369999885559082
2020-04-28,15.470000267028809
2020-04-29,15.779999732971191
2020-04-30,15.020000457763672
2020-05-01,14.729999542236328
2020-05-04,14.319999694824219
2020-05-05,14.319999694824219
2020-05-06,13.970000267028809
2020-05-07,14.0600004196167
2020-05-08,14.300000190734863
2020-05-11,14.300000190734863
2020-05-12,14.140000343322754
2020-05-13,14.020000457763672
2020-05-14,13.420000076293945
2020-05-15,13.449999809265137
2020-05-18,14.640000343322754
2020-05-19,13.789999961853027
2020-05-20,14.140000343322754
2020-05-21,14.210000038146973
2020-05-22,14.609999656677246
2020-05-26,14.670000076293945
2020-05-27,15.020000457763672
2020-05-28,14.789999961853027
2020-05-29,14.829999923706055
2020-06-01,14.9399995803833
2020-06-02,14.850000381469727
2020-06-03,15.399999618530273
2020-06-04,15.170000076293945
2020-06-05,16.190000534057617
2020-06-08,16.489999771118164
2020-06-09,16.059999465942383
2020-06-10,15.729999542236328
2020-06-11,14.760000228881836
2020-06-12,14.770000457763672
2020-06-15,15.029999732971191
2020-06-16,15.130000114440918
2020-06-17,14.640000343322754
2020-06-18,14.529999732971191
2020-06-19,14.470000267028809
2020-06-22,14.5
2020-06-23,14.59000015258789
2020-06-24,14.4399995803833
2020-06-25,14.359999656677246
2020-06-26,14.119999885559082
2020-06-29,14.390000343322754
2020-06-30,14.430000305175781
2020-07-01,15.010000228881836
2020-07-02,15.289999961853027
2020-07-06,15.5
2020-07-07,12.859999656677246
2020-07-08,12.529999732971191
2020-07-09,12.220000267028809
2020-07-10,12.5
2020-07-13,12.470000267028809
2020-07-14,12.479999542236328
2020-07-15,12.569999694824219
2020-07-16,12.470000267028809
2020-07-17,12.890000343322754
2020-07-20,12.5
2020-07-21,12.619999885559082
2020-07-22,12.3100004196167
2020-07-23,12.229999542236328
2020-07-24,12.180000305175781
2020-07-27,12.170000076293945
2020-07-28,12.470000267028809
2020-07-29,12.359999656677246
2020-07-30,12.420000076293945
2020-07-31,12.270000457763672
2020-08-03,12.470000267028809
2020-08-04,12.670000076293945
2020-08-05,12.569999694824219
2020-08-06,12.539999961853027
2020-08-07,12.710000038146973
2020-08-10,12.8100004196167
2020-08-11,12.5
2020-08-12,12.420000076293945
2020-08-13,12.569999694824219
2020-08-14,12.59000015258789
2020-08-17,12.569999694824219
2020-08-18,12.350000381469727
2020-08-19,12.460000038146973
2020-08-20,12.1899995803833
2020-08-21,12.0600004196167
2020-08-24,12.210000038146973
2020-08-25,12.180000305175781
2020-08-26,12.020000457763672
2020-08-27,11.9399995803833
2020-08-28,11.970000267028809
2020-08-31,12.029999732971191
2020-09-01,11.539999961853027
2020-09-02,11.930000305175781
2020-09-03,11.6899995803833
2020-09-04,11.550000190734863
2020-09-08,11.279999732971191
2020-09-09,11.170000076293945
2020-09-10,11.130000114440918
2020-09-11,11.079999923706055
2020-09-14,11.300000190734863
2020-09-15,11.15999984741211
2020-09-16,11.229999542236328
2020-09-17,11.300000190734863
2020-09-18,11.600000381469727
2020-09-21,11.319999694824219
2020-09-22,11.170000076293945
2020-09-23,10.569999694824219
2020-09-24,10.529999732971191
2020-09-25,10.779999732971191
2020-09-28,10.739999771118164
2020-09-29,10.579999923706055
2020-09-30,10.40999984741211
2020-10-01,10.319999694824219
2020-10-02,10.510000228881836
2020-10-05,11.010000228881836
2020-10-06,10.819999694824219
2020-10-07,11.029999732971191
2020-10-08,11.050000190734863
2020-10-09,10.890000343322754
2020-10-12,10.979999542236328
2020-10-13,10.829999923706055
2020-10-14,10.850000381469727
2020-10-15,10.880000114440918
2020-10-16,11.050000190734863
2020-10-19,10.800000190734863
2020-10-20,10.550000190734863
2020-10-21,10.630000114440918
2020-10-22,10.5
2020-10-23,10.770000457763672
2020-10-26,10.699999809265137
2020-10-27,10.479999542236328
2020-10-28,10.149999618530273
2020-10-29,10.149999618530273
2020-10-30,10.0600004196167
2020-11-02,10.430000305175781
2020-11-03,10.649999618530273
2020-11-04,10.300000190734863
2020-11-05,10.289999961853027
2020-11-06,10.069999694824219
2020-11-09,10.34000015258789
2020-11-10,10.649999618530273
2020-11-11,10.84000015258789
2020-11-12,10.850000381469727
2020-11-13,11.180000305175781
2020-11-16,11.800000190734863
2020-11-17,10.869999885559082
2020-11-18,11.0600004196167
2020-11-19,11.039999961853027
2020-11-20,11.140000343322754
2020-11-23,11.020000457763672
2020-11-24,11.0600004196167
2020-11-25,11.359999656677246
2020-11-27,11.399999618530273
2020-11-30,10.960000038146973
2020-12-01,11.010000228881836
2020-12-02,11.279999732971191
2020-12-03,11.229999542236328
2020-12-04,11.430000305175781
2020-12-07,11.390000343322754
2020-12-08,11.710000038146973
2020-12-09,11.800000190734863
2020-12-10,11.949999809265137
2020-12-11,11.920000076293945
2020-12-14,11.449999809265137
2020-12-15,11.869999885559082
2020-12-16,11.960000038146973
2020-12-17,12.109999656677246
2020-12-18,12.130000114440918
2020-12-21,11.949999809265137
2020-12-22,11.979999542236328
2020-12-23,12.029999732971191
2020-12-24,11.850000381469727
2020-12-28,12.329999923706055
2020-12-29,12.0
2020-12-30,12.300000190734863
2020-12-31,12.050000190734863
2021-01-04,11.890000343322754
2021-01-05,12.890000343322754
2021-01-06,12.930000305175781
2021-01-07,13.029999732971191
2021-01-08,13.010000228881836
2021-01-11,12.970000267028809
2021-01-12,13.210000038146973
2021-01-13,13.09000015258789
2021-01-14,13.039999961853027
2021-01-15,13.079999923706055
2021-01-19,12.979999542236328
2021-01-20,12.670000076293945
2021-01-21,12.760000228881836
2021-01-22,12.819999694824219
2021-01-25,12.600000381469727
2021-01-26,12.920000076293945
2021-01-27,12.760000228881836
2021-01-28,12.529999732971191
2021-01-29,12.670000076293945
2021-02-01,12.5
2021-02-02,12.770000457763672
2021-02-03,12.710000038146973
2021-02-04,12.779999732971191
2021-02-05,13.0600004196167
2021-02-08,13.4399995803833
2021-02-09,13.59000015258789
2021-02-10,13.300000190734863
2021-02-11,13.4399995803833
2021-02-12,13.300000190734863
2021-02-16,13.239999771118164
2021-02-17,13.069999694824219
2021-02-18,13.0600004196167
2021-02-19,13.0
2021-02-22,13.180000305175781
2021-02-23,12.949999809265137
2021-02-24,13.229999542236328
2021-02-25,13.0600004196167
2021-02-26,12.949999809265137
2021-03-01,13.649999618530273
2021-03-02,13.140000343322754
2021-03-03,13.420000076293945
2021-03-04,13.350000381469727
2021-03-05,13.670000076293945
2021-03-08,14.529999732971191
2021-03-09,15.0600004196167
2021-03-10,15.270000457763672
2021-03-11,15.079999923706055
2021-03-12,15.220000267028809
2021-03-15,14.649999618530273
2021-03-16,14.399999618530273
2021-03-17,14.229999542236328
2021-03-18,13.960000038146973
2021-03-19,13.970000267028809
2021-03-22,13.609999656677246
2021-03-23,13.329999923706055
2021-03-24,13.180000305175781
2021-03-25,13.40999984741211
2021-03-26,13.670000076293945
2021-03-29,13.479999542236328
2021-03-30,13.479999542236328
2021-03-31,13.449999809265137
2021-04-01,13.270000457763672
2021-04-05,12.979999542236328
2021-04-06,13.0600004196167
2021-04-07,12.850000381469727
2021-04-08,12.859999656677246
2021-04-09,12.5600004196167
2021-04-12,12.630000114440918
2021-04-13,12.579999923706055
2021-04-14,12.649999618530273
2021-04-15,13.149999618530273
2021-04-16,12.770000457763672
2021-04-19,12.90999984741211
2021-04-20,13.0
2021-04-21,12.829999923706055
2021-04-22,12.600000381469727
2021-04-23,12.470000267028809
2021-04-26,12.229999542236328
2021-04-27,11.920000076293945
2021-04-28,11.829999923706055
2021-04-29,11.770000457763672
2021-04-30,11.770000457763672
2021-05-03,12.140000343322754
2021-05-04,11.630000114440918
2021-05-05,11.609999656677246
2021-05-06,11.899999618530273
2021-05-07,11.84000015258789
2021-05-10,12.0
2021-05-11,12.100000381469727
2021-05-12,11.430000305175781
2021-05-13,11.609999656677246
2021-05-14,11.699999809265137
