,EWI
2016-04-04,23.760000228881836
2016-04-05,23.020000457763672
2016-04-06,23.399999618530273
2016-04-07,22.559999465942383
2016-04-08,23.520000457763672
2016-04-11,23.81999969482422
2016-04-12,23.6200008392334
2016-04-13,24.219999313354492
2016-04-14,24.31999969482422
2016-04-15,24.34000015258789
2016-04-18,24.719999313354492
2016-04-19,24.899999618530273
2016-04-20,25.059999465942383
2016-04-21,25.059999465942383
2016-04-22,25.020000457763672
2016-04-25,24.700000762939453
2016-04-26,25.18000030517578
2016-04-27,25.260000228881836
2016-04-28,25.31999969482422
2016-04-29,25.420000076293945
2016-05-02,25.280000686645508
2016-05-03,24.600000381469727
2016-05-04,24.5
2016-05-05,24.280000686645508
2016-05-06,24.280000686645508
2016-05-09,23.979999542236328
2016-05-10,24.31999969482422
2016-05-11,24.059999465942383
2016-05-12,24.040000915527344
2016-05-13,23.719999313354492
2016-05-16,23.959999084472656
2016-05-17,23.5
2016-05-18,23.559999465942383
2016-05-19,23.520000457763672
2016-05-20,23.68000030517578
2016-05-23,23.559999465942383
2016-05-24,24.15999984741211
2016-05-25,24.579999923706055
2016-05-26,24.6200008392334
2016-05-27,24.5
2016-05-31,24.299999237060547
2016-06-01,24.15999984741211
2016-06-02,24.100000381469727
2016-06-03,24.100000381469727
2016-06-06,24.260000228881836
2016-06-07,24.600000381469727
2016-06-08,24.760000228881836
2016-06-09,24.360000610351562
2016-06-10,23.299999237060547
2016-06-13,22.68000030517578
2016-06-14,22.280000686645508
2016-06-15,22.479999542236328
2016-06-16,22.559999465942383
2016-06-17,23.31999969482422
2016-06-20,23.8799991607666
2016-06-21,24.0
2016-06-22,23.18000030517578
2016-06-23,24.34000015258789
2016-06-24,20.700000762939453
2016-06-27,20.1200008392334
2016-06-28,20.799999237060547
2016-06-29,21.139999389648438
2016-06-30,21.700000762939453
2016-07-01,21.639999389648438
2016-07-05,20.780000686645508
2016-07-06,20.600000381469727
2016-07-07,20.219999313354492
2016-07-08,21.100000381469727
2016-07-11,21.280000686645508
2016-07-12,22.020000457763672
2016-07-13,21.899999618530273
2016-07-14,22.15999984741211
2016-07-15,22.1200008392334
2016-07-18,22.059999465942383
2016-07-19,21.8799991607666
2016-07-20,21.959999084472656
2016-07-21,21.920000076293945
2016-07-22,21.899999618530273
2016-07-25,21.739999771118164
2016-07-26,21.84000015258789
2016-07-27,22.059999465942383
2016-07-28,21.940000534057617
2016-07-29,22.3799991607666
2016-08-01,21.8799991607666
2016-08-02,21.520000457763672
2016-08-03,21.5
2016-08-04,21.540000915527344
2016-08-05,21.8799991607666
2016-08-08,22.020000457763672
2016-08-09,22.18000030517578
2016-08-10,22.360000610351562
2016-08-11,22.479999542236328
2016-08-12,22.559999465942383
2016-08-15,22.65999984741211
2016-08-16,22.5
2016-08-17,22.399999618530273
2016-08-18,22.579999923706055
2016-08-19,22.1200008392334
2016-08-22,22.18000030517578
2016-08-23,22.540000915527344
2016-08-24,22.559999465942383
2016-08-25,22.459999084472656
2016-08-26,22.3799991607666
2016-08-29,22.360000610351562
2016-08-30,22.440000534057617
2016-08-31,22.579999923706055
2016-09-01,22.739999771118164
2016-09-02,22.940000534057617
2016-09-06,23.0
2016-09-07,23.15999984741211
2016-09-08,23.420000076293945
2016-09-09,22.81999969482422
2016-09-12,22.899999618530273
2016-09-13,22.239999771118164
2016-09-14,22.18000030517578
2016-09-15,22.31999969482422
2016-09-16,21.600000381469727
2016-09-19,21.84000015258789
2016-09-20,21.639999389648438
2016-09-21,22.100000381469727
2016-09-22,22.31999969482422
2016-09-23,22.040000915527344
2016-09-26,21.780000686645508
2016-09-27,21.68000030517578
2016-09-28,21.959999084472656
2016-09-29,21.6200008392334
2016-09-30,22.040000915527344
2016-10-03,21.8799991607666
2016-10-04,21.700000762939453
2016-10-05,22.079999923706055
2016-10-06,22.040000915527344
2016-10-07,21.979999542236328
2016-10-10,22.139999389648438
2016-10-11,21.780000686645508
2016-10-12,21.719999313354492
2016-10-13,21.559999465942383
2016-10-14,21.739999771118164
2016-10-17,21.8799991607666
2016-10-18,22.280000686645508
2016-10-19,22.3799991607666
2016-10-20,22.440000534057617
2016-10-21,22.420000076293945
2016-10-24,22.559999465942383
2016-10-25,22.5
2016-10-26,22.540000915527344
2016-10-27,22.68000030517578
2016-10-28,22.639999389648438
2016-10-31,22.559999465942383
2016-11-01,22.34000015258789
2016-11-02,21.979999542236328
2016-11-03,21.899999618530273
2016-11-04,21.639999389648438
2016-11-07,22.25
2016-11-08,22.31999969482422
2016-11-09,22.139999389648438
2016-11-10,22.170000076293945
2016-11-11,22.09000015258789
2016-11-14,21.690000534057617
2016-11-15,21.760000228881836
2016-11-16,21.420000076293945
2016-11-17,21.399999618530273
2016-11-18,20.8700008392334
2016-11-21,21.09000015258789
2016-11-22,21.350000381469727
2016-11-23,21.270000457763672
2016-11-25,21.290000915527344
2016-11-28,20.850000381469727
2016-11-29,21.3799991607666
2016-11-30,21.75
2016-12-01,21.979999542236328
2016-12-02,22.1299991607666
2016-12-05,22.309999465942383
2016-12-06,23.25
2016-12-07,23.790000915527344
2016-12-08,23.719999313354492
2016-12-09,23.489999771118164
2016-12-12,23.59000015258789
2016-12-13,24.139999389648438
2016-12-14,23.649999618530273
2016-12-15,23.8700008392334
2016-12-16,23.899999618530273
2016-12-19,23.790000915527344
2016-12-20,24.049999237060547
2016-12-21,23.959999084472656
2016-12-22,23.84000015258789
2016-12-23,24.149999618530273
2016-12-27,24.239999771118164
2016-12-28,23.8799991607666
2016-12-29,24.100000381469727
2016-12-30,24.209999084472656
2017-01-03,24.489999771118164
2017-01-04,24.65999984741211
2017-01-05,24.899999618530273
2017-01-06,24.850000381469727
2017-01-09,24.440000534057617
2017-01-10,24.450000762939453
2017-01-11,24.59000015258789
2017-01-12,24.440000534057617
2017-01-13,24.549999237060547
2017-01-17,24.540000915527344
2017-01-18,24.479999542236328
2017-01-19,24.549999237060547
2017-01-20,24.690000534057617
2017-01-23,24.65999984741211
2017-01-24,24.8799991607666
2017-01-25,24.850000381469727
2017-01-26,24.440000534057617
2017-01-27,24.3700008392334
2017-01-30,23.75
2017-01-31,23.739999771118164
2017-02-01,23.729999542236328
2017-02-02,23.989999771118164
2017-02-03,24.299999237060547
2017-02-06,23.649999618530273
2017-02-07,23.5
2017-02-08,23.639999389648438
2017-02-09,23.799999237060547
2017-02-10,23.670000076293945
2017-02-13,23.81999969482422
2017-02-14,23.940000534057617
2017-02-15,23.829999923706055
2017-02-16,23.959999084472656
2017-02-17,23.770000457763672
2017-02-21,23.729999542236328
2017-02-22,23.479999542236328
2017-02-23,23.450000762939453
2017-02-24,23.200000762939453
2017-02-27,23.670000076293945
2017-02-28,23.649999618530273
2017-03-01,24.030000686645508
2017-03-02,24.0
2017-03-03,24.530000686645508
2017-03-06,24.31999969482422
2017-03-07,24.209999084472656
2017-03-08,24.040000915527344
2017-03-09,24.459999084472656
2017-03-10,24.68000030517578
2017-03-13,24.780000686645508
2017-03-14,24.43000030517578
2017-03-15,24.940000534057617
2017-03-16,25.520000457763672
2017-03-17,25.399999618530273
2017-03-20,25.219999313354492
2017-03-21,25.229999542236328
2017-03-22,25.399999618530273
2017-03-23,25.520000457763672
2017-03-24,25.610000610351562
2017-03-27,25.75
2017-03-28,25.90999984741211
2017-03-29,25.760000228881836
2017-03-30,25.639999389648438
2017-03-31,25.739999771118164
2017-04-03,25.510000228881836
2017-04-04,25.510000228881836
2017-04-05,25.31999969482422
2017-04-06,25.459999084472656
2017-04-07,25.3799991607666
2017-04-10,25.149999618530273
2017-04-11,25.229999542236328
2017-04-12,25.100000381469727
2017-04-13,24.75
2017-04-17,24.920000076293945
2017-04-18,24.65999984741211
2017-04-19,24.889999389648438
2017-04-20,25.059999465942383
2017-04-21,24.979999542236328
2017-04-24,26.540000915527344
2017-04-25,26.81999969482422
2017-04-26,26.65999984741211
2017-04-27,26.479999542236328
2017-04-28,26.450000762939453
2017-05-01,26.56999969482422
2017-05-02,26.709999084472656
2017-05-03,26.65999984741211
2017-05-04,27.40999984741211
2017-05-05,28.079999923706055
2017-05-08,27.709999084472656
2017-05-09,27.56999969482422
2017-05-10,27.649999618530273
2017-05-11,27.670000076293945
2017-05-12,27.899999618530273
2017-05-15,28.1200008392334
2017-05-16,28.510000228881836
2017-05-17,27.889999389648438
2017-05-18,28.059999465942383
2017-05-19,28.520000457763672
2017-05-22,28.690000534057617
2017-05-23,28.68000030517578
2017-05-24,28.6200008392334
2017-05-25,28.479999542236328
2017-05-26,28.34000015258789
2017-05-30,27.81999969482422
2017-05-31,27.8700008392334
2017-06-01,28.239999771118164
2017-06-02,28.350000381469727
2017-06-05,27.959999084472656
2017-06-06,28.030000686645508
2017-06-07,28.010000228881836
2017-06-08,28.350000381469727
2017-06-09,28.229999542236328
2017-06-12,28.100000381469727
2017-06-13,28.329999923706055
2017-06-14,28.25
2017-06-15,27.950000762939453
2017-06-16,28.219999313354492
2017-06-19,28.190000534057617
2017-06-20,27.34000015258789
2017-06-21,27.6299991607666
2017-06-22,27.489999771118164
2017-06-23,27.520000457763672
2017-06-26,27.700000762939453
2017-06-27,27.639999389648438
2017-06-28,28.239999771118164
2017-06-29,27.799999237060547
2017-06-30,27.799999237060547
2017-07-03,28.049999237060547
2017-07-05,27.889999389648438
2017-07-06,28.100000381469727
2017-07-07,28.149999618530273
2017-07-10,28.299999237060547
2017-07-11,28.520000457763672
2017-07-12,28.709999084472656
2017-07-13,28.799999237060547
2017-07-14,28.989999771118164
2017-07-17,28.920000076293945
2017-07-18,29.010000228881836
2017-07-19,29.1299991607666
2017-07-20,29.270000457763672
2017-07-21,29.100000381469727
2017-07-24,29.25
2017-07-25,29.350000381469727
2017-07-26,29.56999969482422
2017-07-27,29.559999465942383
2017-07-28,29.559999465942383
2017-07-31,29.760000228881836
2017-08-01,29.889999389648438
2017-08-02,30.010000228881836
2017-08-03,30.239999771118164
2017-08-04,30.290000915527344
2017-08-07,30.350000381469727
2017-08-08,30.100000381469727
2017-08-09,30.1299991607666
2017-08-10,29.729999542236328
2017-08-11,29.540000915527344
2017-08-14,29.889999389648438
2017-08-15,29.959999084472656
2017-08-16,30.100000381469727
2017-08-17,29.690000534057617
2017-08-18,29.93000030517578
2017-08-21,30.020000457763672
2017-08-22,29.93000030517578
2017-08-23,30.0
2017-08-24,30.059999465942383
2017-08-25,30.34000015258789
2017-08-28,30.459999084472656
2017-08-29,30.239999771118164
2017-08-30,30.059999465942383
2017-08-31,30.290000915527344
2017-09-01,30.43000030517578
2017-09-05,30.219999313354492
2017-09-06,30.59000015258789
2017-09-07,30.68000030517578
2017-09-08,30.649999618530273
2017-09-11,31.010000228881836
2017-09-12,31.1200008392334
2017-09-13,30.8799991607666
2017-09-14,30.989999771118164
2017-09-15,31.06999969482422
2017-09-18,31.260000228881836
2017-09-19,31.489999771118164
2017-09-20,31.3799991607666
2017-09-21,31.43000030517578
2017-09-22,31.510000228881836
2017-09-25,31.1200008392334
2017-09-26,31.020000457763672
2017-09-27,31.100000381469727
2017-09-28,31.100000381469727
2017-09-29,31.360000610351562
2017-10-02,31.280000686645508
2017-10-03,31.290000915527344
2017-10-04,30.790000915527344
2017-10-05,30.8700008392334
2017-10-06,30.770000457763672
2017-10-09,30.739999771118164
2017-10-10,31.059999465942383
2017-10-11,31.299999237060547
2017-10-12,30.989999771118164
2017-10-13,30.979999542236328
2017-10-16,30.920000076293945
2017-10-17,30.700000762939453
2017-10-18,30.84000015258789
2017-10-19,30.75
2017-10-20,30.760000228881836
2017-10-23,30.600000381469727
2017-10-24,31.059999465942383
2017-10-25,30.950000762939453
2017-10-26,30.950000762939453
2017-10-27,30.610000610351562
2017-10-30,30.84000015258789
2017-10-31,30.959999084472656
2017-11-01,31.1299991607666
2017-11-02,31.43000030517578
2017-11-03,31.219999313354492
2017-11-06,31.219999313354492
2017-11-07,31.09000015258789
2017-11-08,30.950000762939453
2017-11-09,30.81999969482422
2017-11-10,30.780000686645508
2017-11-13,30.579999923706055
2017-11-14,30.6299991607666
2017-11-15,30.440000534057617
2017-11-16,30.5
2017-11-17,30.350000381469727
2017-11-20,30.309999465942383
2017-11-21,30.579999923706055
2017-11-22,30.780000686645508
2017-11-24,31.149999618530273
2017-11-27,30.809999465942383
2017-11-28,30.8799991607666
2017-11-29,30.829999923706055
2017-11-30,31.010000228881836
2017-12-01,30.860000610351562
2017-12-04,30.84000015258789
2017-12-05,30.8700008392334
2017-12-06,30.770000457763672
2017-12-07,30.950000762939453
2017-12-08,31.350000381469727
2017-12-11,31.34000015258789
2017-12-12,31.18000030517578
2017-12-13,30.889999389648438
2017-12-14,30.489999771118164
2017-12-15,30.3700008392334
2017-12-18,30.84000015258789
2017-12-19,30.649999618530273
2017-12-20,30.540000915527344
2017-12-21,30.649999618530273
2017-12-22,30.729999542236328
2017-12-26,30.790000915527344
2017-12-27,30.670000076293945
2017-12-28,30.68000030517578
2017-12-29,30.440000534057617
2018-01-02,30.6299991607666
2018-01-03,30.639999389648438
2018-01-04,31.530000686645508
2018-01-05,31.850000381469727
2018-01-08,31.790000915527344
2018-01-09,31.940000534057617
2018-01-10,32.09000015258789
2018-01-11,32.560001373291016
2018-01-12,33.08000183105469
2018-01-16,33.15999984741211
2018-01-17,33.40999984741211
2018-01-18,33.47999954223633
2018-01-19,33.70000076293945
2018-01-22,34.02000045776367
2018-01-23,33.9900016784668
2018-01-24,33.91999816894531
2018-01-25,34.08000183105469
2018-01-26,34.439998626708984
2018-01-29,34.099998474121094
2018-01-30,33.63999938964844
2018-01-31,33.779998779296875
2018-02-01,34.16999816894531
2018-02-02,33.20000076293945
2018-02-05,31.709999084472656
2018-02-06,32.880001068115234
2018-02-07,32.439998626708984
2018-02-08,31.489999771118164
2018-02-09,31.700000762939453
2018-02-12,31.950000762939453
2018-02-13,31.729999542236328
2018-02-14,32.59000015258789
2018-02-15,32.68000030517578
2018-02-16,32.81999969482422
2018-02-20,32.2599983215332
2018-02-21,31.989999771118164
2018-02-22,31.920000076293945
2018-02-23,32.439998626708984
2018-02-26,32.529998779296875
2018-02-27,31.959999084472656
2018-02-28,31.709999084472656
2018-03-01,31.59000015258789
2018-03-02,31.510000228881836
2018-03-05,31.420000076293945
2018-03-06,32.06999969482422
2018-03-07,32.369998931884766
2018-03-08,32.470001220703125
2018-03-09,32.560001373291016
2018-03-12,32.560001373291016
2018-03-13,32.439998626708984
2018-03-14,32.2599983215332
2018-03-15,32.439998626708984
2018-03-16,32.560001373291016
2018-03-19,32.41999816894531
2018-03-20,32.31999969482422
2018-03-21,32.43000030517578
2018-03-22,31.6299991607666
2018-03-23,31.610000610351562
2018-03-26,32.02000045776367
2018-03-27,31.489999771118164
2018-03-28,31.950000762939453
2018-03-29,32.150001525878906
2018-04-02,31.670000076293945
2018-04-03,32.18000030517578
2018-04-04,32.310001373291016
2018-04-05,32.650001525878906
2018-04-06,32.56999969482422
2018-04-09,32.939998626708984
2018-04-10,33.31999969482422
2018-04-11,33.029998779296875
2018-04-12,33.34000015258789
2018-04-13,33.439998626708984
2018-04-16,33.599998474121094
2018-04-17,33.959999084472656
2018-04-18,34.150001525878906
2018-04-19,34.130001068115234
2018-04-20,33.9900016784668
2018-04-23,34.13999938964844
2018-04-24,34.0099983215332
2018-04-25,33.790000915527344
2018-04-26,33.93000030517578
2018-04-27,33.720001220703125
2018-04-30,33.56999969482422
2018-05-01,33.41999816894531
2018-05-02,33.689998626708984
2018-05-03,33.779998779296875
2018-05-04,33.9900016784668
2018-05-07,34.0099983215332
2018-05-08,33.529998779296875
2018-05-09,33.52000045776367
2018-05-10,33.40999984741211
2018-05-11,33.540000915527344
2018-05-14,33.58000183105469
2018-05-15,33.400001525878906
2018-05-16,32.630001068115234
2018-05-17,32.400001525878906
2018-05-18,31.979999542236328
2018-05-21,31.950000762939453
2018-05-22,32.130001068115234
2018-05-23,31.649999618530273
2018-05-24,31.40999984741211
2018-05-25,30.610000610351562
2018-05-29,28.829999923706055
2018-05-30,30.079999923706055
2018-05-31,30.290000915527344
2018-06-01,30.360000610351562
2018-06-04,30.309999465942383
2018-06-05,30.0
2018-06-06,30.329999923706055
2018-06-07,29.850000381469727
2018-06-08,29.59000015258789
2018-06-11,30.700000762939453
2018-06-12,30.489999771118164
2018-06-13,30.68000030517578
2018-06-14,30.600000381469727
2018-06-15,30.350000381469727
2018-06-18,30.190000534057617
2018-06-19,29.420000076293945
2018-06-20,29.3700008392334
2018-06-21,28.760000228881836
2018-06-22,29.1200008392334
2018-06-25,28.75
2018-06-26,28.65999984741211
2018-06-27,28.399999618530273
2018-06-28,28.549999237060547
2018-06-29,28.889999389648438
2018-07-02,28.649999618530273
2018-07-03,28.969999313354492
2018-07-05,29.40999984741211
2018-07-06,29.510000228881836
2018-07-09,29.68000030517578
2018-07-10,29.690000534057617
2018-07-11,29.020000457763672
2018-07-12,29.18000030517578
2018-07-13,29.299999237060547
2018-07-16,29.290000915527344
2018-07-17,29.40999984741211
2018-07-18,29.25
2018-07-19,29.079999923706055
2018-07-20,29.260000228881836
2018-07-23,29.049999237060547
2018-07-24,29.219999313354492
2018-07-25,29.399999618530273
2018-07-26,29.25
2018-07-27,29.3700008392334
2018-07-30,29.520000457763672
2018-07-31,29.8700008392334
2018-08-01,29.260000228881836
2018-08-02,28.790000915527344
2018-08-03,28.860000610351562
2018-08-06,28.770000457763672
2018-08-07,29.200000762939453
2018-08-08,29.149999618530273
2018-08-09,28.75
2018-08-10,27.760000228881836
2018-08-13,27.59000015258789
2018-08-14,27.469999313354492
2018-08-15,26.690000534057617
2018-08-16,26.93000030517578
2018-08-17,26.8799991607666
2018-08-20,27.1299991607666
2018-08-21,27.68000030517578
2018-08-22,27.670000076293945
2018-08-23,27.420000076293945
2018-08-24,27.780000686645508
2018-08-27,28.040000915527344
2018-08-28,27.780000686645508
2018-08-29,28.0
2018-08-30,27.5
2018-08-31,27.100000381469727
2018-09-04,27.5
2018-09-05,27.610000610351562
2018-09-06,27.489999771118164
2018-09-07,27.139999389648438
2018-09-10,27.979999542236328
2018-09-11,27.920000076293945
2018-09-12,28.040000915527344
2018-09-13,28.059999465942383
2018-09-14,27.8700008392334
2018-09-17,28.280000686645508
2018-09-18,28.489999771118164
2018-09-19,28.56999969482422
2018-09-20,29.030000686645508
2018-09-21,29.06999969482422
2018-09-24,28.8700008392334
2018-09-25,29.309999465942383
2018-09-26,29.260000228881836
2018-09-27,28.700000762939453
2018-09-28,27.65999984741211
2018-10-01,27.489999771118164
2018-10-02,27.360000610351562
2018-10-03,27.540000915527344
2018-10-04,27.329999923706055
2018-10-05,27.079999923706055
2018-10-08,26.530000686645508
2018-10-09,26.709999084472656
2018-10-10,26.209999084472656
2018-10-11,25.84000015258789
2018-10-12,25.84000015258789
2018-10-15,25.809999465942383
2018-10-16,26.5
2018-10-17,25.979999542236328
2018-10-18,25.149999618530273
2018-10-19,25.510000228881836
2018-10-22,25.309999465942383
2018-10-23,25.34000015258789
2018-10-24,24.40999984741211
2018-10-25,24.920000076293945
2018-10-26,24.93000030517578
2018-10-29,25.040000915527344
2018-10-30,25.280000686645508
2018-10-31,25.049999237060547
2018-11-01,25.540000915527344
2018-11-02,25.760000228881836
2018-11-05,25.6200008392334
2018-11-06,25.809999465942383
2018-11-07,26.200000762939453
2018-11-08,25.670000076293945
2018-11-09,25.450000762939453
2018-11-12,24.940000534057617
2018-11-13,25.06999969482422
2018-11-14,25.18000030517578
2018-11-15,25.219999313354492
2018-11-16,25.229999542236328
2018-11-19,25.110000610351562
2018-11-20,24.5
2018-11-21,24.81999969482422
2018-11-23,24.719999313354492
2018-11-26,25.43000030517578
2018-11-27,25.15999984741211
2018-11-28,25.600000381469727
2018-11-29,25.469999313354492
2018-11-30,25.389999389648438
2018-12-03,25.989999771118164
2018-12-04,25.139999389648438
2018-12-06,25.1200008392334
2018-12-07,24.75
2018-12-10,24.700000762939453
2018-12-11,24.670000076293945
2018-12-12,25.329999923706055
2018-12-13,25.299999237060547
2018-12-14,24.90999984741211
2018-12-17,24.709999084472656
2018-12-18,24.68000030517578
2018-12-19,24.639999389648438
2018-12-20,24.479999542236328
2018-12-21,23.850000381469727
2018-12-24,23.280000686645508
2018-12-26,23.889999389648438
2018-12-27,24.239999771118164
2018-12-28,24.1200008392334
2018-12-31,24.209999084472656
2019-01-02,24.149999618530273
2019-01-03,24.020000457763672
2019-01-04,24.899999618530273
2019-01-07,25.209999084472656
2019-01-08,25.209999084472656
2019-01-09,25.520000457763672
2019-01-10,25.729999542236328
2019-01-11,25.440000534057617
2019-01-14,25.389999389648438
2019-01-15,25.270000457763672
2019-01-16,25.56999969482422
2019-01-17,25.780000686645508
2019-01-18,25.829999923706055
2019-01-22,25.440000534057617
2019-01-23,25.559999465942383
2019-01-24,25.559999465942383
2019-01-25,25.969999313354492
2019-01-28,25.8799991607666
2019-01-29,25.969999313354492
2019-01-30,26.290000915527344
2019-01-31,26.170000076293945
2019-02-01,25.959999084472656
2019-02-04,26.139999389648438
2019-02-05,26.270000457763672
2019-02-06,26.34000015258789
2019-02-07,25.709999084472656
2019-02-08,25.59000015258789
2019-02-11,25.6200008392334
2019-02-12,26.0
2019-02-13,26.049999237060547
2019-02-14,25.959999084472656
2019-02-15,26.469999313354492
2019-02-19,26.56999969482422
2019-02-20,26.65999984741211
2019-02-21,26.5
2019-02-22,26.600000381469727
2019-02-25,26.770000457763672
2019-02-26,26.90999984741211
2019-02-27,26.899999618530273
2019-02-28,27.149999618530273
2019-03-01,27.31999969482422
2019-03-04,27.110000610351562
2019-03-05,27.100000381469727
2019-03-06,27.34000015258789
2019-03-07,26.81999969482422
2019-03-08,26.799999237060547
2019-03-11,26.979999542236328
2019-03-12,26.959999084472656
2019-03-13,27.219999313354492
2019-03-14,27.31999969482422
2019-03-15,27.540000915527344
2019-03-18,27.889999389648438
2019-03-19,28.040000915527344
2019-03-20,28.209999084472656
2019-03-21,28.25
2019-03-22,27.540000915527344
2019-03-25,27.6200008392334
2019-03-26,27.649999618530273
2019-03-27,27.770000457763672
2019-03-28,27.59000015258789
2019-03-29,27.790000915527344
2019-04-01,28.059999465942383
2019-04-02,28.010000228881836
2019-04-03,28.280000686645508
2019-04-04,28.18000030517578
2019-04-05,28.260000228881836
2019-04-08,28.3700008392334
2019-04-09,28.190000534057617
2019-04-10,28.1200008392334
2019-04-11,28.15999984741211
2019-04-12,28.43000030517578
2019-04-15,28.450000762939453
2019-04-16,28.389999389648438
2019-04-17,28.579999923706055
2019-04-18,28.360000610351562
2019-04-22,28.43000030517578
2019-04-23,28.34000015258789
2019-04-24,27.920000076293945
2019-04-25,27.989999771118164
2019-04-26,27.93000030517578
2019-04-29,28.100000381469727
2019-04-30,28.290000915527344
2019-05-01,28.059999465942383
2019-05-02,27.850000381469727
2019-05-03,28.139999389648438
2019-05-06,27.780000686645508
2019-05-07,27.34000015258789
2019-05-08,27.440000534057617
2019-05-09,27.290000915527344
2019-05-10,27.350000381469727
2019-05-13,26.780000686645508
2019-05-14,26.979999542236328
2019-05-15,27.0
2019-05-16,27.219999313354492
2019-05-17,27.100000381469727
2019-05-20,27.020000457763672
2019-05-21,27.190000534057617
2019-05-22,26.979999542236328
2019-05-23,26.540000915527344
2019-05-24,26.969999313354492
2019-05-28,26.559999465942383
2019-05-29,26.34000015258789
2019-05-30,26.170000076293945
2019-05-31,25.940000534057617
2019-06-03,26.18000030517578
2019-06-04,26.850000381469727
2019-06-05,26.649999618530273
2019-06-06,26.860000610351562
2019-06-07,27.18000030517578
2019-06-10,27.280000686645508
2019-06-11,27.469999313354492
2019-06-12,27.139999389648438
2019-06-13,27.3799991607666
2019-06-14,27.25
2019-06-17,26.3799991607666
2019-06-18,26.969999313354492
2019-06-19,27.1200008392334
2019-06-20,27.510000228881836
2019-06-21,27.6200008392334
2019-06-24,27.700000762939453
2019-06-25,27.399999618530273
2019-06-26,27.31999969482422
2019-06-27,27.3799991607666
2019-06-28,27.549999237060547
2019-07-01,27.3700008392334
2019-07-02,27.579999923706055
2019-07-03,28.280000686645508
2019-07-05,28.15999984741211
2019-07-08,28.059999465942383
2019-07-09,28.049999237060547
2019-07-10,28.43000030517578
2019-07-11,28.559999465942383
2019-07-12,28.59000015258789
2019-07-15,28.530000686645508
2019-07-16,28.360000610351562
2019-07-17,28.190000534057617
2019-07-18,28.450000762939453
2019-07-19,27.610000610351562
2019-07-22,27.81999969482422
2019-07-23,28.049999237060547
2019-07-24,28.149999618530273
2019-07-25,27.829999923706055
2019-07-26,27.729999542236328
2019-07-29,27.639999389648438
2019-07-30,27.1200008392334
2019-07-31,27.030000686645508
2019-08-01,26.93000030517578
2019-08-02,26.829999923706055
2019-08-05,26.5
2019-08-06,26.549999237060547
2019-08-07,26.459999084472656
2019-08-08,26.31999969482422
2019-08-09,25.93000030517578
2019-08-12,25.8700008392334
2019-08-13,26.209999084472656
2019-08-14,25.270000457763672
2019-08-15,25.299999237060547
2019-08-16,25.65999984741211
2019-08-19,26.040000915527344
2019-08-20,25.84000015258789
2019-08-21,26.270000457763672
2019-08-22,26.270000457763672
2019-08-23,25.760000228881836
2019-08-26,26.25
2019-08-27,26.520000457763672
2019-08-28,26.530000686645508
2019-08-29,27.020000457763672
2019-08-30,26.90999984741211
2019-09-03,27.030000686645508
2019-09-04,27.489999771118164
2019-09-05,27.649999618530273
2019-09-06,27.610000610351562
2019-09-09,27.690000534057617
2019-09-10,27.65999984741211
2019-09-11,27.489999771118164
2019-09-12,27.969999313354492
2019-09-13,28.010000228881836
2019-09-16,27.56999969482422
2019-09-17,27.540000915527344
2019-09-18,27.719999313354492
2019-09-19,27.780000686645508
2019-09-20,27.639999389648438
2019-09-23,27.549999237060547
2019-09-24,27.399999618530273
2019-09-25,27.309999465942383
2019-09-26,27.5
2019-09-27,27.34000015258789
2019-09-30,27.56999969482422
2019-10-01,27.290000915527344
2019-10-02,26.639999389648438
2019-10-03,26.81999969482422
2019-10-04,26.950000762939453
2019-10-07,27.049999237060547
2019-10-08,26.700000762939453
2019-10-09,26.979999542236328
2019-10-10,27.350000381469727
2019-10-11,27.81999969482422
2019-10-14,27.780000686645508
2019-10-15,28.09000015258789
2019-10-16,28.229999542236328
2019-10-17,28.280000686645508
2019-10-18,28.399999618530273
2019-10-21,28.549999237060547
2019-10-22,28.350000381469727
2019-10-23,28.360000610351562
2019-10-24,28.43000030517578
2019-10-25,28.530000686645508
2019-10-28,28.65999984741211
2019-10-29,28.739999771118164
2019-10-30,28.770000457763672
2019-10-31,28.8700008392334
2019-11-01,29.219999313354492
2019-11-04,29.510000228881836
2019-11-05,29.3700008392334
2019-11-06,29.299999237060547
2019-11-07,29.31999969482422
2019-11-08,29.5
2019-11-11,29.450000762939453
2019-11-12,29.690000534057617
2019-11-13,29.3700008392334
2019-11-14,29.350000381469727
2019-11-15,29.479999542236328
2019-11-18,29.440000534057617
2019-11-19,29.280000686645508
2019-11-20,29.18000030517578
2019-11-21,29.229999542236328
2019-11-22,29.1200008392334
2019-11-25,29.25
2019-11-26,29.350000381469727
2019-11-27,29.15999984741211
2019-11-29,28.889999389648438
2019-12-02,28.469999313354492
2019-12-03,28.59000015258789
2019-12-04,28.90999984741211
2019-12-05,28.799999237060547
2019-12-06,28.90999984741211
2019-12-09,28.510000228881836
2019-12-10,28.809999465942383
2019-12-11,28.979999542236328
2019-12-12,29.420000076293945
2019-12-13,29.25
2019-12-16,29.25
2019-12-17,29.479999542236328
2019-12-18,29.459999084472656
2019-12-19,29.579999923706055
2019-12-20,29.739999771118164
2019-12-23,29.700000762939453
2019-12-24,29.59000015258789
2019-12-26,29.68000030517578
2019-12-27,29.6200008392334
2019-12-30,29.3799991607666
2019-12-31,29.5
2020-01-02,29.899999618530273
