,BBBY
1997-01-06,6.59375
1997-01-07,6.640625
1997-01-08,6.65625
1997-01-09,6.78125
1997-01-10,6.78125
1997-01-13,6.84375
1997-01-14,6.734375
1997-01-15,6.6875
1997-01-16,6.71875
1997-01-17,6.703125
1997-01-20,7.25
1997-01-21,7.6875
1997-01-22,7.65625
1997-01-23,7.65625
1997-01-24,7.40625
1997-01-27,7.484375
1997-01-28,7.03125
1997-01-29,7.1875
1997-01-30,7.171875
1997-01-31,6.875
1997-02-03,6.8125
1997-02-04,6.8125
1997-02-05,6.78125
1997-02-06,6.9375
1997-02-07,6.84375
1997-02-10,6.875
1997-02-11,6.71875
1997-02-12,6.5625
1997-02-13,6.5
1997-02-14,6.53125
1997-02-18,6.375
1997-02-19,6.265625
1997-02-20,6.25
1997-02-21,6.40625
1997-02-24,6.40625
1997-02-25,6.40625
1997-02-26,6.28125
1997-02-27,6.21875
1997-02-28,6.5
1997-03-03,6.375
1997-03-04,6.46875
1997-03-05,6.375
1997-03-06,5.75
1997-03-07,6.171875
1997-03-10,6.46875
1997-03-11,6.5625
1997-03-12,6.84375
1997-03-13,6.75
1997-03-14,6.6875
1997-03-17,6.625
1997-03-18,6.609375
1997-03-19,6.671875
1997-03-20,6.5625
1997-03-21,6.53125
1997-03-24,6.3125
1997-03-25,6.15625
1997-03-26,6.15625
1997-03-27,6.171875
1997-03-31,6.046875
1997-04-01,6.015625
1997-04-02,6.0625
1997-04-03,6.28125
1997-04-04,6.5
1997-04-07,6.734375
1997-04-08,6.59375
1997-04-09,6.5
1997-04-10,6.21875
1997-04-11,6.15625
1997-04-14,6.0
1997-04-15,6.1875
1997-04-16,6.421875
1997-04-17,6.96875
1997-04-18,6.84375
1997-04-21,6.6875
1997-04-22,6.8125
1997-04-23,6.796875
1997-04-24,6.71875
1997-04-25,6.59375
1997-04-28,6.6875
1997-04-29,6.6875
1997-04-30,6.84375
1997-05-01,6.96875
1997-05-02,7.03125
1997-05-05,7.15625
1997-05-06,7.0625
1997-05-07,6.890625
1997-05-08,6.90625
1997-05-09,6.78125
1997-05-12,6.75
1997-05-13,6.671875
1997-05-14,6.6875
1997-05-15,6.8125
1997-05-16,6.65625
1997-05-19,6.59375
1997-05-20,6.5625
1997-05-21,6.78125
1997-05-22,7.125
1997-05-23,7.09375
1997-05-27,6.71875
1997-05-28,7.125
1997-05-29,7.0625
1997-05-30,7.09375
1997-06-02,7.4375
1997-06-03,7.3125
1997-06-04,7.234375
1997-06-05,7.140625
1997-06-06,7.1875
1997-06-09,7.25
1997-06-10,7.21875
1997-06-11,7.203125
1997-06-12,7.390625
1997-06-13,7.515625
1997-06-16,7.5
1997-06-17,7.46875
1997-06-18,7.40625
1997-06-19,7.78125
1997-06-20,7.90625
1997-06-23,8.0625
1997-06-24,7.90625
1997-06-25,8.1875
1997-06-26,8.125
1997-06-27,8.03125
1997-06-30,7.59375
1997-07-01,7.59375
1997-07-02,7.828125
1997-07-03,8.0
1997-07-07,8.03125
1997-07-08,8.15625
1997-07-09,8.421875
1997-07-10,8.75
1997-07-11,8.6875
1997-07-14,8.890625
1997-07-15,8.875
1997-07-16,8.484375
1997-07-17,8.234375
1997-07-18,8.15625
1997-07-21,8.015625
1997-07-22,8.09375
1997-07-23,8.09375
1997-07-24,8.0625
1997-07-25,8.3125
1997-07-28,8.296875
1997-07-29,8.40625
1997-07-30,8.5
1997-07-31,8.25
1997-08-01,8.078125
1997-08-04,8.09375
1997-08-05,8.25
1997-08-06,8.4375
1997-08-07,8.3125
1997-08-08,8.125
1997-08-11,8.109375
1997-08-12,8.171875
1997-08-13,8.09375
1997-08-14,8.09375
1997-08-15,8.0625
1997-08-18,7.890625
1997-08-19,8.03125
1997-08-20,8.125
1997-08-21,7.8125
1997-08-22,7.765625
1997-08-25,7.78125
1997-08-26,7.90625
1997-08-27,7.90625
1997-08-28,7.75
1997-08-29,7.75
1997-09-02,7.71875
1997-09-03,8.0625
1997-09-04,8.4375
1997-09-05,8.53125
1997-09-08,8.3125
1997-09-09,8.1875
1997-09-10,8.03125
1997-09-11,7.9375
1997-09-12,7.875
1997-09-15,8.171875
1997-09-16,8.3125
1997-09-17,8.46875
1997-09-18,8.5
1997-09-19,8.609375
1997-09-22,8.578125
1997-09-23,8.609375
1997-09-24,8.453125
1997-09-25,8.28125
1997-09-26,8.21875
1997-09-29,8.59375
1997-09-30,8.78125
1997-10-01,8.625
1997-10-02,8.859375
1997-10-03,8.875
1997-10-06,8.625
1997-10-07,8.375
1997-10-08,8.46875
1997-10-09,8.4375
1997-10-10,8.21875
1997-10-13,8.34375
1997-10-14,8.0625
1997-10-15,7.890625
1997-10-16,7.9375
1997-10-17,7.53125
1997-10-20,8.125
1997-10-21,8.078125
1997-10-22,8.03125
1997-10-23,7.6875
1997-10-24,8.140625
1997-10-27,7.4375
1997-10-28,8.203125
1997-10-29,7.9375
1997-10-30,7.875
1997-10-31,7.9375
1997-11-03,8.46875
1997-11-04,8.5
1997-11-05,8.484375
1997-11-06,8.3125
1997-11-07,8.125
1997-11-10,7.96875
1997-11-11,7.96875
1997-11-12,8.03125
1997-11-13,7.96875
1997-11-14,7.953125
1997-11-17,8.0625
1997-11-18,8.046875
1997-11-19,8.015625
1997-11-20,8.34375
1997-11-21,8.6875
1997-11-24,8.625
1997-11-25,8.5
1997-11-26,8.28125
1997-11-28,8.34375
1997-12-01,8.609375
1997-12-02,8.6875
1997-12-03,8.75
1997-12-04,8.75
1997-12-05,8.875
1997-12-08,8.984375
1997-12-09,8.59375
1997-12-10,8.6875
1997-12-11,8.65625
1997-12-12,8.46875
1997-12-15,8.375
1997-12-16,8.515625
1997-12-17,8.46875
1997-12-18,8.34375
1997-12-19,8.65625
1997-12-22,9.0
1997-12-23,8.90625
1997-12-24,8.984375
1997-12-26,8.890625
1997-12-29,8.984375
1997-12-30,9.390625
1997-12-31,9.625
1998-01-02,9.4375
1998-01-05,9.609375
1998-01-06,9.59375
1998-01-07,9.890625
1998-01-08,9.84375
1998-01-09,9.6875
1998-01-12,9.5625
1998-01-13,10.03125
1998-01-14,9.703125
1998-01-15,9.71875
1998-01-16,9.8125
1998-01-20,10.03125
1998-01-21,9.78125
1998-01-22,9.828125
1998-01-23,9.96875
1998-01-26,9.8125
1998-01-27,10.25
1998-01-28,10.3125
1998-01-29,9.9375
1998-01-30,9.90625
1998-02-02,9.953125
1998-02-03,10.0
1998-02-04,9.65625
1998-02-05,9.6875
1998-02-06,9.71875
1998-02-09,9.578125
1998-02-10,9.8125
1998-02-11,10.109375
1998-02-12,10.15625
1998-02-13,10.125
1998-02-17,10.46875
1998-02-18,10.53125
1998-02-19,10.53125
1998-02-20,10.640625
1998-02-23,10.71875
1998-02-24,10.578125
1998-02-25,10.875
1998-02-26,11.0
1998-02-27,10.796875
1998-03-02,10.9375
1998-03-03,10.8125
1998-03-04,10.734375
1998-03-05,10.375
1998-03-06,10.59375
1998-03-09,10.46875
1998-03-10,10.25
1998-03-11,10.65625
1998-03-12,11.21875
1998-03-13,11.0
1998-03-16,10.984375
1998-03-17,10.875
1998-03-18,10.78125
1998-03-19,10.65625
1998-03-20,10.515625
1998-03-23,10.65625
1998-03-24,10.15625
1998-03-25,10.609375
1998-03-26,10.875
1998-03-27,11.0
1998-03-30,11.09375
1998-03-31,11.546875
1998-04-01,12.09375
1998-04-02,12.90625
1998-04-03,12.984375
1998-04-06,12.671875
1998-04-07,12.59375
1998-04-08,12.9375
1998-04-09,12.9375
1998-04-13,13.09375
1998-04-14,13.03125
1998-04-15,13.21875
1998-04-16,13.1875
1998-04-17,13.3125
1998-04-20,13.15625
1998-04-21,13.5
1998-04-22,13.28125
1998-04-23,13.5625
1998-04-24,13.21875
1998-04-27,11.953125
1998-04-28,12.53125
1998-04-29,12.53125
1998-04-30,12.3125
1998-05-01,12.25
1998-05-04,12.53125
1998-05-05,12.328125
1998-05-06,12.125
1998-05-07,12.78125
1998-05-08,12.96875
1998-05-11,13.171875
1998-05-12,13.5625
1998-05-13,12.984375
1998-05-14,13.0
1998-05-15,12.5
1998-05-18,12.375
1998-05-19,12.3125
1998-05-20,12.09375
1998-05-21,12.34375
1998-05-22,11.71875
1998-05-26,11.65625
1998-05-27,12.09375
1998-05-28,12.5625
1998-05-29,12.546875
1998-06-01,12.625
1998-06-02,12.953125
1998-06-03,12.84375
1998-06-04,12.84375
1998-06-05,13.03125
1998-06-08,12.90625
1998-06-09,13.484375
1998-06-10,13.5625
1998-06-11,13.734375
1998-06-12,13.609375
1998-06-15,13.34375
1998-06-16,13.65625
1998-06-17,14.328125
1998-06-18,13.84375
1998-06-19,13.71875
1998-06-22,14.1875
1998-06-23,14.265625
1998-06-24,14.0625
1998-06-25,12.46875
1998-06-26,12.828125
1998-06-29,12.953125
1998-06-30,12.953125
1998-07-01,13.3125
1998-07-02,13.390625
1998-07-06,13.5
1998-07-07,13.125
1998-07-08,12.875
1998-07-09,12.75
1998-07-10,12.21875
1998-07-13,12.625
1998-07-14,12.5625
1998-07-15,12.5
1998-07-16,12.578125
1998-07-17,12.9375
1998-07-20,12.515625
1998-07-21,12.4375
1998-07-22,12.40625
1998-07-23,12.1875
1998-07-24,12.015625
1998-07-27,11.6875
1998-07-28,11.046875
1998-07-29,11.109375
1998-07-30,11.34375
1998-07-31,10.78125
1998-08-03,10.3125
1998-08-04,9.5625
1998-08-05,9.78125
1998-08-06,10.03125
1998-08-07,10.84375
1998-08-10,10.90625
1998-08-11,10.4375
1998-08-12,10.765625
1998-08-13,11.0
1998-08-14,10.5
1998-08-17,10.8125
1998-08-18,11.0
1998-08-19,10.78125
1998-08-20,10.53125
1998-08-21,10.046875
1998-08-24,10.0
1998-08-25,10.09375
1998-08-26,9.8125
1998-08-27,9.9375
1998-08-28,9.46875
1998-08-31,9.03125
1998-09-01,8.6875
1998-09-02,9.53125
1998-09-03,9.5
1998-09-04,9.375
1998-09-08,11.34375
1998-09-09,10.53125
1998-09-10,10.375
1998-09-11,11.03125
1998-09-14,11.1875
1998-09-15,11.21875
1998-09-16,11.28125
1998-09-17,10.375
1998-09-18,10.78125
1998-09-21,10.5625
1998-09-22,10.8125
1998-09-23,11.1875
1998-09-24,12.28125
1998-09-25,12.53125
1998-09-28,12.96875
1998-09-29,12.59375
1998-09-30,11.6875
1998-10-01,10.65625
1998-10-02,10.875
1998-10-05,10.25
1998-10-06,11.75
1998-10-07,10.75
1998-10-08,10.34375
1998-10-09,11.1875
1998-10-12,11.375
1998-10-13,11.625
1998-10-14,11.875
1998-10-15,12.28125
1998-10-16,12.375
1998-10-19,13.3125
1998-10-20,13.40625
1998-10-21,13.28125
1998-10-22,13.5
1998-10-23,13.0
1998-10-26,12.0
1998-10-27,12.46875
1998-10-28,12.25
1998-10-29,12.71875
1998-10-30,13.78125
1998-11-02,13.78125
1998-11-03,13.625
1998-11-04,14.0
1998-11-05,13.8125
1998-11-06,13.21875
1998-11-09,13.34375
1998-11-10,13.625
1998-11-11,12.75
1998-11-12,11.875
1998-11-13,12.8125
1998-11-16,13.03125
1998-11-17,12.75
1998-11-18,13.0
1998-11-19,13.21875
1998-11-20,13.1875
1998-11-23,14.03125
1998-11-24,14.625
1998-11-25,15.0625
1998-11-27,15.96875
1998-11-30,15.59375
1998-12-01,15.15625
1998-12-02,14.90625
1998-12-03,14.625
1998-12-04,14.875
1998-12-07,15.5625
1998-12-08,16.0
1998-12-09,15.21875
1998-12-10,14.90625
1998-12-11,14.75
1998-12-14,14.40625
1998-12-15,14.5
1998-12-16,14.5625
1998-12-17,14.96875
1998-12-18,14.6875
1998-12-21,14.25
1998-12-22,15.03125
1998-12-23,15.9375
1998-12-24,15.6875
1998-12-28,15.6875
1998-12-29,17.1875
1998-12-30,16.90625
1998-12-31,17.0625
1999-01-04,16.5
1999-01-05,16.3125
1999-01-06,16.78125
1999-01-07,16.84375
1999-01-08,16.46875
1999-01-11,16.21875
1999-01-12,16.4375
1999-01-13,16.46875
1999-01-14,15.40625
1999-01-15,16.28125
1999-01-19,15.6875
1999-01-20,15.46875
1999-01-21,15.65625
1999-01-22,16.375
1999-01-25,17.0
1999-01-26,16.625
1999-01-27,16.25
1999-01-28,16.46875
1999-01-29,16.0
1999-02-01,15.9375
1999-02-02,15.15625
1999-02-03,16.0
1999-02-04,15.90625
1999-02-05,14.984375
1999-02-08,14.9375
1999-02-09,14.59375
1999-02-10,14.90625
1999-02-11,16.25
1999-02-12,15.03125
1999-02-16,14.875
1999-02-17,14.65625
1999-02-18,14.875
1999-02-19,15.375
1999-02-22,15.96875
1999-02-23,15.015625
1999-02-24,14.71875
1999-02-25,14.5
1999-02-26,14.71875
1999-03-01,15.1875
1999-03-02,15.3125
1999-03-03,15.25
1999-03-04,15.84375
1999-03-05,16.46875
1999-03-08,16.875
1999-03-09,16.53125
1999-03-10,15.96875
1999-03-11,16.4375
1999-03-12,15.875
1999-03-15,16.0
1999-03-16,15.90625
1999-03-17,15.9375
1999-03-18,16.0
1999-03-19,15.46875
1999-03-22,14.75
1999-03-23,15.03125
1999-03-24,15.84375
1999-03-25,16.8125
1999-03-26,16.71875
1999-03-29,16.9375
1999-03-30,17.25
1999-03-31,18.25
1999-04-01,18.8125
1999-04-05,18.34375
1999-04-06,18.0625
1999-04-07,17.875
1999-04-08,19.28125
1999-04-09,18.375
1999-04-12,18.25
1999-04-13,17.484375
1999-04-14,17.4375
1999-04-15,17.5625
1999-04-16,18.375
1999-04-19,17.40625
1999-04-20,17.78125
1999-04-21,17.9375
1999-04-22,18.5
1999-04-23,18.90625
1999-04-26,18.71875
1999-04-27,18.625
1999-04-28,18.8125
1999-04-29,18.375
1999-04-30,17.84375
1999-05-03,18.5
1999-05-04,18.9375
1999-05-05,19.1875
1999-05-06,18.6875
1999-05-07,18.625
1999-05-10,18.65625
1999-05-11,19.40625
1999-05-12,18.5625
1999-05-13,18.25
1999-05-14,17.75
1999-05-17,17.96875
1999-05-18,17.90625
1999-05-19,17.8125
1999-05-20,17.75
1999-05-21,17.5625
1999-05-24,17.0625
1999-05-25,16.34375
1999-05-26,16.09375
1999-05-27,16.84375
1999-05-28,17.09375
1999-06-01,16.125
1999-06-02,17.453125
1999-06-03,17.75
1999-06-04,18.65625
1999-06-07,18.46875
1999-06-08,17.4375
1999-06-09,17.84375
1999-06-10,17.625
1999-06-11,17.59375
1999-06-14,17.40625
1999-06-15,17.40625
1999-06-16,18.46875
1999-06-17,18.46875
1999-06-18,17.65625
1999-06-21,18.75
1999-06-22,17.90625
1999-06-23,18.6875
1999-06-24,19.3125
1999-06-25,18.0625
1999-06-28,19.0625
1999-06-29,19.0625
1999-06-30,19.25
1999-07-01,19.4375
1999-07-02,19.46875
1999-07-06,18.46875
1999-07-07,18.75
1999-07-08,19.0
1999-07-09,18.875
1999-07-12,19.15625
1999-07-13,18.5625
1999-07-14,18.5625
1999-07-15,18.96875
1999-07-16,19.0
1999-07-19,18.96875
1999-07-20,18.59375
1999-07-21,19.09375
1999-07-22,18.84375
1999-07-23,18.71875
1999-07-26,17.53125
1999-07-27,18.15625
1999-07-28,17.875
1999-07-29,17.03125
1999-07-30,16.96875
1999-08-02,17.4375
1999-08-03,16.21875
1999-08-04,15.328125
1999-08-05,14.84375
1999-08-06,14.375
1999-08-09,13.59375
1999-08-10,14.75
1999-08-11,15.25
1999-08-12,14.59375
1999-08-13,14.6875
1999-08-16,14.75
1999-08-17,15.09375
1999-08-18,15.0625
1999-08-19,15.03125
1999-08-20,15.09375
1999-08-23,15.1875
1999-08-24,14.9375
1999-08-25,14.375
1999-08-26,13.375
1999-08-27,13.4375
1999-08-30,13.375
1999-08-31,13.75
1999-09-01,14.21875
1999-09-02,13.6875
1999-09-03,14.125
1999-09-07,14.15625
1999-09-08,14.09375
1999-09-09,14.0
1999-09-10,14.6875
1999-09-13,14.5625
1999-09-14,14.78125
1999-09-15,14.75
1999-09-16,14.25
1999-09-17,14.1875
1999-09-20,14.4375
1999-09-21,15.40625
1999-09-22,16.0
1999-09-23,15.78125
1999-09-24,16.125
1999-09-27,16.5
1999-09-28,16.421875
1999-09-29,16.25
1999-09-30,17.46875
1999-10-01,17.5
1999-10-04,17.53125
1999-10-05,17.09375
1999-10-06,17.5625
1999-10-07,17.21875
1999-10-08,17.71875
1999-10-11,17.75
1999-10-12,17.21875
1999-10-13,16.78125
1999-10-14,16.71875
1999-10-15,15.6875
1999-10-18,15.9375
1999-10-19,15.859375
1999-10-20,16.46875
1999-10-21,16.78125
1999-10-22,17.46875
1999-10-25,17.28125
1999-10-26,16.1875
1999-10-27,15.59375
1999-10-28,15.875
1999-10-29,16.65625
1999-11-01,17.375
1999-11-02,17.125
1999-11-03,17.875
1999-11-04,18.28125
1999-11-05,17.5
1999-11-08,17.625
1999-11-09,17.625
1999-11-10,17.15625
1999-11-11,17.0625
1999-11-12,17.375
1999-11-15,17.28125
1999-11-16,17.53125
1999-11-17,17.15625
1999-11-18,16.96875
1999-11-19,16.84375
1999-11-22,15.84375
1999-11-23,15.125
1999-11-24,15.9375
1999-11-26,15.90625
1999-11-29,16.21875
1999-11-30,15.625
1999-12-01,15.53125
1999-12-02,16.3125
1999-12-03,16.84375
1999-12-06,17.09375
1999-12-07,16.5
1999-12-08,16.09375
1999-12-09,15.75
1999-12-10,15.46875
1999-12-13,16.5
1999-12-14,15.375
1999-12-15,16.03125
1999-12-16,15.0
1999-12-17,16.0
1999-12-20,15.625
1999-12-21,15.5
1999-12-22,15.625
1999-12-23,15.78125
1999-12-27,16.0625
1999-12-28,16.28125
1999-12-29,16.0625
1999-12-30,16.96875
1999-12-31,17.375
2000-01-03,16.5
2000-01-04,15.46875
2000-01-05,15.6875
2000-01-06,16.0625
2000-01-07,16.78125
2000-01-10,17.625
2000-01-11,16.5
2000-01-12,16.5
2000-01-13,17.375
2000-01-14,17.1875
2000-01-18,16.5625
2000-01-19,16.15625
2000-01-20,14.90625
2000-01-21,14.03125
2000-01-24,13.25
2000-01-25,13.59375
2000-01-26,13.40625
2000-01-27,13.84375
2000-01-28,13.78125
2000-01-31,13.59375
2000-02-01,15.375
2000-02-02,15.40625
2000-02-03,15.4375
2000-02-04,16.03125
2000-02-07,15.34375
2000-02-08,15.65625
2000-02-09,15.40625
2000-02-10,15.78125
2000-02-11,14.96875
2000-02-14,15.34375
2000-02-15,15.59375
2000-02-16,13.96875
2000-02-17,14.125
2000-02-18,12.625
2000-02-22,12.71875
2000-02-23,13.28125
2000-02-24,12.1875
2000-02-25,11.96875
2000-02-28,13.0625
2000-02-29,14.1875
2000-03-01,13.375
2000-03-02,13.625
2000-03-03,13.4375
2000-03-06,12.03125
2000-03-07,11.53125
2000-03-08,11.8125
2000-03-09,12.03125
2000-03-10,11.8125
2000-03-13,11.375
2000-03-14,11.40625
2000-03-15,13.46875
2000-03-16,15.59375
2000-03-17,15.96875
2000-03-20,15.53125
2000-03-21,16.15625
2000-03-22,14.90625
2000-03-23,14.71875
2000-03-24,14.6875
2000-03-27,15.21875
2000-03-28,15.875
2000-03-29,16.75
2000-03-30,21.8125
2000-03-31,19.6875
2000-04-03,19.8125
2000-04-04,20.34375
2000-04-05,20.40625
2000-04-06,20.75
2000-04-07,20.75
2000-04-10,19.0625
2000-04-11,20.28125
2000-04-12,21.21875
2000-04-13,20.1640625
2000-04-14,17.78125
2000-04-17,19.34375
2000-04-18,19.46875
2000-04-19,18.71875
2000-04-20,19.53125
2000-04-24,19.625
2000-04-25,20.71875
2000-04-26,19.8125
2000-04-27,18.46875
2000-04-28,18.34375
2000-05-01,17.84375
2000-05-02,17.84375
2000-05-03,16.78125
2000-05-04,17.65625
2000-05-05,17.65625
2000-05-08,16.8125
2000-05-09,17.71875
2000-05-10,18.8125
2000-05-11,19.96875
2000-05-12,19.46875
2000-05-15,20.21875
2000-05-16,19.6875
2000-05-17,18.65625
2000-05-18,18.3125
2000-05-19,18.0
2000-05-22,18.71875
2000-05-23,18.125
2000-05-24,16.875
2000-05-25,16.9375
2000-05-26,16.9375
2000-05-30,17.71875
2000-05-31,18.40625
2000-06-01,18.5625
2000-06-02,20.03125
2000-06-05,18.84375
2000-06-06,17.78125
2000-06-07,17.25
2000-06-08,16.53125
2000-06-09,17.0
2000-06-12,16.375
2000-06-13,17.28125
2000-06-14,16.625
2000-06-15,17.375
2000-06-16,17.84375
2000-06-19,17.0
2000-06-20,17.46875
2000-06-21,17.84375
2000-06-22,16.40625
2000-06-23,16.46875
2000-06-26,16.5
2000-06-27,17.6875
2000-06-28,17.9375
2000-06-29,17.03125
2000-06-30,18.125
2000-07-03,17.8125
2000-07-05,17.09375
2000-07-06,18.3125
2000-07-07,19.5
2000-07-10,20.03125
2000-07-11,19.625
2000-07-12,20.1875
2000-07-13,19.78125
2000-07-14,19.84375
2000-07-17,19.15625
2000-07-18,19.71875
2000-07-19,19.46875
2000-07-20,19.8125
2000-07-21,19.84375
2000-07-24,18.5
2000-07-25,18.6875
2000-07-26,18.90625
2000-07-27,19.4375
2000-07-28,18.3125
2000-07-31,18.40625
2000-08-01,17.71875
2000-08-02,17.875
2000-08-03,18.1875
2000-08-04,18.3125
2000-08-07,19.34375
2000-08-08,19.71875
2000-08-09,19.28125
2000-08-10,18.125
2000-08-11,18.90625
2000-08-14,19.0625
2000-08-15,18.5625
2000-08-16,18.125
2000-08-17,17.765625
2000-08-18,17.875
2000-08-21,18.0
2000-08-22,17.875
2000-08-23,19.1875
2000-08-24,18.3125
2000-08-25,18.3125
2000-08-28,17.875
2000-08-29,17.8125
2000-08-30,17.4375
2000-08-31,17.5625
2000-09-01,17.875
2000-09-05,18.5625
2000-09-06,18.6875
2000-09-07,19.5
2000-09-08,20.5625
2000-09-11,21.3125
2000-09-12,21.5
2000-09-13,22.8125
2000-09-14,21.625
2000-09-15,21.375
2000-09-18,21.96875
2000-09-19,20.9375
2000-09-20,20.9375
2000-09-21,24.875
2000-09-22,24.9375
2000-09-25,25.3125
2000-09-26,24.75
2000-09-27,24.75
2000-09-28,24.8125
2000-09-29,24.390625
2000-10-02,22.6875
2000-10-03,22.375
2000-10-04,23.125
2000-10-05,23.0
2000-10-06,23.1875
2000-10-09,23.0625
2000-10-10,22.875
2000-10-11,22.625
2000-10-12,21.75
2000-10-13,21.0625
2000-10-16,22.625
2000-10-17,21.625
2000-10-18,21.1875
2000-10-19,23.75
2000-10-20,23.0625
2000-10-23,24.5625
2000-10-24,24.25
2000-10-25,23.4375
2000-10-26,24.0625
2000-10-27,24.0
2000-10-30,24.125
2000-10-31,25.8125
2000-11-01,26.4375
2000-11-02,26.0
2000-11-03,24.125
2000-11-06,24.5625
2000-11-07,24.6875
2000-11-08,24.8125
2000-11-09,23.5625
2000-11-10,22.6875
2000-11-13,24.0
2000-11-14,24.5
2000-11-15,23.9375
2000-11-16,22.9375
2000-11-17,23.5625
2000-11-20,23.4375
2000-11-21,21.0625
2000-11-22,20.4375
2000-11-24,21.375
2000-11-27,21.3125
2000-11-28,21.46875
2000-11-29,21.5
2000-11-30,20.8125
2000-12-01,20.375
2000-12-04,20.5625
2000-12-05,23.625
2000-12-06,21.625
2000-12-07,21.6875
2000-12-08,22.75
2000-12-11,21.4375
2000-12-12,22.4375
2000-12-13,21.6875
2000-12-14,20.5
2000-12-15,20.171875
2000-12-18,21.875
2000-12-19,21.1875
2000-12-20,22.4375
2000-12-21,22.75
2000-12-22,23.25
2000-12-26,23.1875
2000-12-27,23.75
2000-12-28,24.5
2000-12-29,22.375
2001-01-02,21.3125
2001-01-03,24.8125
2001-01-04,24.0
2001-01-05,23.3125
2001-01-08,23.125
2001-01-09,22.25
2001-01-10,22.875
2001-01-11,23.625
2001-01-12,22.6875
2001-01-16,24.3125
2001-01-17,24.9375
2001-01-18,23.625
2001-01-19,23.25
2001-01-22,23.5625
2001-01-23,23.6875
2001-01-24,23.0
2001-01-25,23.5
2001-01-26,24.0625
2001-01-29,25.0625
2001-01-30,25.3125
2001-01-31,26.5625
2001-02-01,25.9375
2001-02-02,26.5625
2001-02-05,26.4375
2001-02-06,27.0
2001-02-07,27.0
2001-02-08,26.3125
2001-02-09,25.3125
2001-02-12,26.9375
2001-02-13,26.5
2001-02-14,27.0625
2001-02-15,26.8125
2001-02-16,26.125
2001-02-20,25.875
2001-02-21,24.0
2001-02-22,24.625
2001-02-23,25.8125
2001-02-26,26.75
2001-02-27,25.375
2001-02-28,24.625
2001-03-01,25.0625
2001-03-02,24.6875
2001-03-05,24.6875
2001-03-06,25.1875
2001-03-07,26.6875
2001-03-08,28.0
2001-03-09,28.4375
2001-03-12,26.875
2001-03-13,27.8125
2001-03-14,27.0
2001-03-15,26.4375
2001-03-16,26.25
2001-03-19,27.1875
2001-03-20,25.5
2001-03-21,23.5625
2001-03-22,23.609375
2001-03-23,24.625
2001-03-26,23.625
2001-03-27,24.5
2001-03-28,24.75
2001-03-29,23.1875
2001-03-30,24.5625
2001-04-02,24.6875
2001-04-03,24.0625
2001-04-04,24.625
2001-04-05,26.9375
2001-04-06,26.8125
2001-04-09,28.3700008392334
2001-04-10,27.65999984741211
2001-04-11,27.280000686645508
2001-04-12,27.110000610351562
2001-04-16,27.290000915527344
2001-04-17,27.65999984741211
2001-04-18,29.1200008392334
2001-04-19,28.739999771118164
2001-04-20,28.40999984741211
2001-04-23,28.729999542236328
2001-04-24,27.670000076293945
2001-04-25,28.739999771118164
2001-04-26,27.43000030517578
2001-04-27,28.06999969482422
2001-04-30,28.31999969482422
2001-05-01,28.5
2001-05-02,27.989999771118164
2001-05-03,27.280000686645508
2001-05-04,26.709999084472656
2001-05-07,26.049999237060547
2001-05-08,26.739999771118164
2001-05-09,26.06999969482422
2001-05-10,26.719999313354492
2001-05-11,26.920000076293945
2001-05-14,27.709999084472656
2001-05-15,27.739999771118164
2001-05-16,29.09000015258789
2001-05-17,30.34000015258789
2001-05-18,30.09000015258789
2001-05-21,31.729999542236328
2001-05-22,31.399999618530273
2001-05-23,29.959999084472656
2001-05-24,30.420000076293945
2001-05-25,31.139999389648438
2001-05-29,29.6200008392334
2001-05-30,29.670000076293945
2001-05-31,29.56999969482422
2001-06-01,30.639999389648438
2001-06-04,30.440000534057617
2001-06-05,31.3700008392334
2001-06-06,30.360000610351562
2001-06-07,30.700000762939453
2001-06-08,30.34000015258789
2001-06-11,29.84000015258789
2001-06-12,30.170000076293945
2001-06-13,29.229999542236328
2001-06-14,28.799999237060547
2001-06-15,29.25
2001-06-18,29.8700008392334
2001-06-19,31.079999923706055
2001-06-20,31.219999313354492
2001-06-21,30.59000015258789
2001-06-22,30.040000915527344
2001-06-25,29.8700008392334
2001-06-26,30.690000534057617
2001-06-27,29.049999237060547
2001-06-28,30.1200008392334
2001-06-29,31.200000762939453
2001-07-02,30.40999984741211
2001-07-03,30.559999465942383
2001-07-05,30.65999984741211
2001-07-06,29.399999618530273
2001-07-09,29.190000534057617
2001-07-10,28.729999542236328
2001-07-11,30.260000228881836
2001-07-12,31.329999923706055
2001-07-13,32.06999969482422
2001-07-16,32.29999923706055
2001-07-17,32.709999084472656
2001-07-18,32.4900016784668
2001-07-19,33.029998779296875
2001-07-20,32.099998474121094
2001-07-23,31.09000015258789
2001-07-24,31.100000381469727
2001-07-25,32.119998931884766
2001-07-26,32.5
2001-07-27,31.899999618530273
2001-07-30,31.670000076293945
2001-07-31,32.22999954223633
2001-08-01,31.860000610351562
