,APTO
2009-12-01,28.799999237060547
2009-12-02,28.799999237060547
2009-12-03,25.200000762939453
2009-12-04,25.200000762939453
2009-12-07,28.799999237060547
2009-12-08,28.799999237060547
2009-12-09,21.600000381469727
2009-12-10,21.600000381469727
2009-12-11,21.600000381469727
2009-12-14,25.200000762939453
2009-12-15,25.200000762939453
2009-12-16,25.200000762939453
2009-12-17,21.600000381469727
2009-12-18,21.600000381469727
2009-12-21,21.600000381469727
2009-12-22,21.600000381469727
2009-12-23,25.200000762939453
2009-12-24,21.600000381469727
2009-12-28,18.0
2009-12-29,21.600000381469727
2009-12-30,21.600000381469727
2009-12-31,21.600000381469727
2010-01-04,21.600000381469727
2010-01-05,21.600000381469727
2010-01-06,21.600000381469727
2010-01-07,21.600000381469727
2010-01-08,25.200000762939453
2010-01-11,25.200000762939453
2010-01-12,21.600000381469727
2010-01-13,21.600000381469727
2010-01-14,21.600000381469727
2010-01-15,21.600000381469727
2010-01-19,21.600000381469727
2010-01-20,21.600000381469727
2010-01-21,21.600000381469727
2010-01-22,21.600000381469727
2010-01-25,21.600000381469727
2010-01-26,21.600000381469727
2010-01-27,21.600000381469727
2010-01-28,21.600000381469727
2010-01-29,18.0
2010-02-01,18.0
2010-02-02,18.0
2010-02-03,25.200000762939453
2010-02-04,25.200000762939453
2010-02-05,21.600000381469727
2010-02-08,21.600000381469727
2010-02-09,21.600000381469727
2010-02-10,25.200000762939453
2010-02-11,25.200000762939453
2010-02-12,25.200000762939453
2010-02-16,21.600000381469727
2010-02-17,21.600000381469727
2010-02-18,25.200000762939453
2010-02-19,25.200000762939453
2010-02-22,25.200000762939453
2010-02-23,25.200000762939453
2010-02-24,39.599998474121094
2010-02-25,32.400001525878906
2010-02-26,36.0
2010-03-01,32.400001525878906
2010-03-02,32.400001525878906
2010-03-03,28.799999237060547
2010-03-04,28.799999237060547
2010-03-05,28.799999237060547
2010-03-08,25.200000762939453
2010-03-09,28.799999237060547
2010-03-10,32.400001525878906
2010-03-11,39.599998474121094
2010-03-12,36.0
2010-03-15,36.0
2010-03-16,36.0
2010-03-17,32.400001525878906
2010-03-18,39.599998474121094
2010-03-19,32.400001525878906
2010-03-22,36.0
2010-03-23,32.400001525878906
2010-03-24,32.400001525878906
2010-03-25,32.400001525878906
2010-03-26,32.400001525878906
2010-03-29,25.200000762939453
2010-03-30,28.799999237060547
2010-03-31,28.799999237060547
2010-04-01,28.799999237060547
2010-04-05,28.799999237060547
2010-04-06,28.799999237060547
2010-04-07,28.799999237060547
2010-04-08,28.799999237060547
2010-04-09,21.600000381469727
2010-04-12,39.599998474121094
2010-04-13,36.0
2010-04-14,32.400001525878906
2010-04-15,36.0
2010-04-16,36.0
2010-04-19,32.400001525878906
2010-04-20,36.0
2010-04-21,36.0
2010-04-22,36.0
2010-04-23,36.0
2010-04-26,36.0
2010-04-27,28.799999237060547
2010-04-28,32.400001525878906
2010-04-29,32.400001525878906
2010-04-30,32.400001525878906
2010-05-03,36.0
2010-05-04,36.0
2010-05-05,36.0
2010-05-06,32.400001525878906
2010-05-07,28.799999237060547
2010-05-10,28.799999237060547
2010-05-11,28.799999237060547
2010-05-12,36.0
2010-05-13,32.400001525878906
2010-05-14,28.799999237060547
2010-05-17,28.799999237060547
2010-05-18,32.400001525878906
2010-05-19,32.400001525878906
2010-05-20,25.200000762939453
2010-05-21,32.400001525878906
2010-05-24,32.400001525878906
2010-05-25,32.400001525878906
2010-05-26,32.400001525878906
2010-05-27,32.400001525878906
2010-05-28,28.799999237060547
2010-06-01,27.0
2010-06-02,28.200000762939453
2010-06-03,28.200000762939453
2010-06-04,18.600000381469727
2010-06-07,27.959999084472656
2010-06-08,26.280000686645508
2010-06-09,26.280000686645508
2010-06-10,23.760000228881836
2010-06-11,24.360000610351562
2010-06-14,23.8799991607666
2010-06-15,23.8799991607666
2010-06-16,23.8799991607666
2010-06-17,23.8799991607666
2010-06-18,24.600000381469727
2010-06-21,23.760000228881836
2010-06-22,23.8799991607666
2010-06-23,23.8799991607666
2010-06-24,23.8799991607666
2010-06-25,23.8799991607666
2010-06-28,23.8799991607666
2010-06-29,27.479999542236328
2010-06-30,27.479999542236328
2010-07-01,27.479999542236328
2010-07-02,27.479999542236328
2010-07-06,22.920000076293945
2010-07-07,22.920000076293945
2010-07-08,22.920000076293945
2010-07-09,22.920000076293945
2010-07-12,21.360000610351562
2010-07-13,21.360000610351562
2010-07-14,22.440000534057617
2010-07-15,22.440000534057617
2010-07-16,21.959999084472656
2010-07-19,21.719999313354492
2010-07-20,21.719999313354492
2010-07-21,21.719999313354492
2010-07-22,21.719999313354492
2010-07-23,21.719999313354492
2010-07-26,21.84000015258789
2010-07-27,21.84000015258789
2010-07-28,21.84000015258789
2010-07-29,21.84000015258789
2010-07-30,21.84000015258789
2010-08-02,21.84000015258789
2010-08-03,21.84000015258789
2010-08-04,21.84000015258789
2010-08-05,20.399999618530273
2010-08-06,20.399999618530273
2010-08-09,18.959999084472656
2010-08-10,18.959999084472656
2010-08-11,18.959999084472656
2010-08-12,18.959999084472656
2010-08-13,18.959999084472656
2010-08-16,18.959999084472656
2010-08-17,18.0
2010-08-18,18.0
2010-08-19,17.520000457763672
2010-08-20,17.399999618530273
2010-08-23,16.68000030517578
2010-08-24,15.359999656677246
2010-08-25,15.359999656677246
2010-08-26,14.760000228881836
2010-08-27,14.760000228881836
2010-08-30,14.760000228881836
2010-08-31,14.880000114440918
2010-09-01,14.279999732971191
2010-09-02,14.880000114440918
2010-09-03,14.880000114440918
2010-09-07,14.880000114440918
2010-09-08,14.760000228881836
2010-09-09,14.880000114440918
2010-09-10,14.880000114440918
2010-09-13,14.880000114440918
2010-09-14,14.880000114440918
2010-09-15,14.520000457763672
2010-09-16,15.0
2010-09-17,15.0
2010-09-20,15.0
2010-09-21,15.0
2010-09-22,15.0
2010-09-23,14.279999732971191
2010-09-24,14.279999732971191
2010-09-27,13.920000076293945
2010-09-28,14.15999984741211
2010-09-29,14.15999984741211
2010-09-30,14.15999984741211
2010-10-01,14.15999984741211
2010-10-04,13.319999694824219
2010-10-05,13.319999694824219
2010-10-06,13.319999694824219
2010-10-07,13.319999694824219
2010-10-08,12.84000015258789
2010-10-11,12.84000015258789
2010-10-12,12.84000015258789
2010-10-13,13.680000305175781
2010-10-14,13.079999923706055
2010-10-15,13.079999923706055
2010-10-18,12.119999885559082
2010-10-19,12.119999885559082
2010-10-20,12.119999885559082
2010-10-21,11.399999618530273
2010-10-22,11.399999618530273
2010-10-25,11.279999732971191
2010-10-26,11.279999732971191
2010-10-27,11.399999618530273
2010-10-28,11.399999618530273
2010-10-29,11.399999618530273
2010-11-01,11.760000228881836
2010-11-02,11.760000228881836
2010-11-03,11.640000343322754
2010-11-04,11.520000457763672
2010-11-05,11.399999618530273
2010-11-08,11.399999618530273
2010-11-09,11.399999618530273
2010-11-10,12.84000015258789
2010-11-11,13.920000076293945
2010-11-12,15.960000038146973
2010-11-15,15.960000038146973
2010-11-16,14.520000457763672
2010-11-17,14.520000457763672
2010-11-18,13.920000076293945
2010-11-19,13.920000076293945
2010-11-22,13.680000305175781
2010-11-23,13.199999809265137
2010-11-24,13.199999809265137
2010-11-26,13.199999809265137
2010-11-29,13.199999809265137
2010-11-30,13.5600004196167
2010-12-01,13.5600004196167
2010-12-02,13.5600004196167
2010-12-03,13.5600004196167
2010-12-06,13.5600004196167
2010-12-07,14.039999961853027
2010-12-08,13.079999923706055
2010-12-09,13.079999923706055
2010-12-10,13.079999923706055
2010-12-13,12.960000038146973
2010-12-14,12.960000038146973
2010-12-15,12.0
2010-12-16,12.119999885559082
2010-12-17,12.119999885559082
2010-12-20,11.880000114440918
2010-12-21,11.880000114440918
2010-12-22,12.359999656677246
2010-12-23,12.0
2010-12-27,12.0
2010-12-28,12.0
2010-12-29,12.119999885559082
2010-12-30,12.239999771118164
2010-12-31,12.239999771118164
2011-01-03,12.239999771118164
2011-01-04,12.239999771118164
2011-01-05,12.239999771118164
2011-01-06,12.239999771118164
2011-01-07,12.239999771118164
2011-01-10,12.600000381469727
2011-01-11,12.600000381469727
2011-01-12,12.600000381469727
2011-01-13,12.600000381469727
2011-01-14,12.0
2011-01-18,12.0
2011-01-19,12.0
2011-01-20,12.0
2011-01-21,12.0
2011-01-24,12.0
2011-01-25,12.0
2011-01-26,12.0
2011-01-27,12.0
2011-01-28,12.0
2011-01-31,12.0
2011-02-01,12.0
2011-02-02,11.520000457763672
2011-02-03,11.520000457763672
2011-02-04,11.520000457763672
2011-02-07,11.520000457763672
2011-02-08,11.399999618530273
2011-02-09,11.399999618530273
2011-02-10,11.399999618530273
2011-02-11,11.640000343322754
2011-02-14,11.640000343322754
2011-02-15,11.640000343322754
2011-02-16,11.520000457763672
2011-02-17,11.520000457763672
2011-02-18,11.520000457763672
2011-02-22,11.520000457763672
2011-02-23,11.520000457763672
2011-02-24,11.520000457763672
2011-02-25,11.520000457763672
2011-02-28,12.600000381469727
2011-03-01,11.760000228881836
2011-03-02,11.760000228881836
2011-03-03,11.760000228881836
2011-03-04,11.760000228881836
2011-03-07,11.640000343322754
2011-03-08,11.640000343322754
2011-03-09,11.640000343322754
2011-03-10,11.640000343322754
2011-03-11,11.640000343322754
2011-03-14,11.640000343322754
2011-03-15,11.640000343322754
2011-03-16,11.640000343322754
2011-03-17,10.920000076293945
2011-03-18,10.920000076293945
2011-03-21,10.920000076293945
2011-03-22,10.920000076293945
2011-03-23,9.119999885559082
2011-03-24,9.119999885559082
2011-03-25,9.600000381469727
2011-03-28,9.600000381469727
2011-03-29,9.359999656677246
2011-03-30,9.359999656677246
2011-03-31,9.359999656677246
2011-04-01,9.720000267028809
2011-04-04,9.720000267028809
2011-04-05,9.720000267028809
2011-04-06,9.720000267028809
2011-04-07,9.720000267028809
2011-04-08,9.720000267028809
2011-04-11,9.720000267028809
2011-04-12,9.720000267028809
2011-04-13,9.960000038146973
2011-04-14,9.960000038146973
2011-04-15,9.960000038146973
2011-04-18,9.960000038146973
2011-04-19,9.0
2011-04-20,9.239999771118164
2011-04-21,9.119999885559082
2011-04-25,9.0
2011-04-26,9.0
2011-04-27,9.0
2011-04-28,9.0
2011-04-29,9.0
2011-05-02,9.0
2011-05-03,9.0
2011-05-04,9.0
2011-05-05,9.0
2011-05-06,9.0
2011-05-09,9.0
2011-05-10,10.079999923706055
2011-05-11,10.079999923706055
2011-05-12,8.880000114440918
2011-05-13,8.880000114440918
2011-05-16,8.880000114440918
2011-05-17,8.880000114440918
2011-05-18,8.880000114440918
2011-05-19,8.880000114440918
2011-05-20,8.880000114440918
2011-05-23,8.399999618530273
2011-05-24,8.399999618530273
2011-05-25,9.359999656677246
2011-05-26,9.359999656677246
2011-05-27,9.359999656677246
2011-05-31,9.359999656677246
2011-06-01,9.359999656677246
2011-06-02,8.399999618530273
2011-06-03,8.399999618530273
2011-06-06,8.399999618530273
2011-06-07,8.279999732971191
2011-06-08,8.279999732971191
2011-06-09,8.279999732971191
2011-06-10,8.279999732971191
2011-06-13,8.279999732971191
2011-06-14,7.440000057220459
2011-06-15,7.920000076293945
2011-06-16,7.920000076293945
2011-06-17,7.920000076293945
2011-06-20,7.679999828338623
2011-06-21,7.679999828338623
2011-06-22,7.679999828338623
2011-06-23,7.679999828338623
2011-06-24,7.679999828338623
2011-06-27,7.679999828338623
2011-06-28,7.679999828338623
2011-06-29,5.760000228881836
2011-06-30,6.0
2011-07-01,6.0
2011-07-05,6.0
2011-07-06,6.0
2011-07-07,6.0
2011-07-08,6.0
2011-07-11,6.119999885559082
2011-07-12,6.119999885559082
2011-07-13,6.119999885559082
2011-07-14,6.119999885559082
2011-07-15,6.119999885559082
2011-07-18,6.119999885559082
2011-07-19,5.519999980926514
2011-07-20,5.400000095367432
2011-07-21,5.400000095367432
2011-07-22,5.400000095367432
2011-07-25,5.400000095367432
2011-07-26,5.400000095367432
2011-07-27,5.519999980926514
2011-07-28,5.519999980926514
2011-07-29,5.039999961853027
2011-08-01,5.039999961853027
2011-08-02,5.039999961853027
2011-08-03,5.039999961853027
2011-08-04,5.039999961853027
2011-08-05,4.199999809265137
2011-08-08,3.0
2011-08-09,3.0
2011-08-10,3.0
2011-08-11,3.0
2011-08-12,3.0
2011-08-15,3.7200000286102295
2011-08-16,3.5999999046325684
2011-08-17,3.119999885559082
2011-08-18,3.119999885559082
2011-08-19,3.5999999046325684
2011-08-22,3.5999999046325684
2011-08-23,3.5999999046325684
2011-08-24,3.5999999046325684
2011-08-25,3.5999999046325684
2011-08-26,4.679999828338623
2011-08-29,4.679999828338623
2011-08-30,4.679999828338623
2011-08-31,4.679999828338623
2011-09-01,3.8399999141693115
2011-09-02,3.8399999141693115
2011-09-06,3.8399999141693115
2011-09-07,3.7200000286102295
2011-09-08,3.7200000286102295
2011-09-09,3.5999999046325684
2011-09-12,3.5999999046325684
2011-09-13,3.5999999046325684
2011-09-14,3.7200000286102295
2011-09-15,3.7200000286102295
2011-09-16,3.7200000286102295
2011-09-19,3.7200000286102295
2011-09-20,3.7200000286102295
2011-09-21,3.7200000286102295
2011-09-22,3.7200000286102295
2011-09-23,3.240000009536743
2011-09-26,3.4800000190734863
2011-09-27,3.4800000190734863
2011-09-28,3.0
2011-09-29,3.0
2011-09-30,3.0
2011-10-03,3.0
2011-10-04,3.0
2011-10-05,2.759999990463257
2011-10-06,2.759999990463257
2011-10-07,2.759999990463257
2011-10-10,2.759999990463257
2011-10-11,2.759999990463257
2011-10-12,2.759999990463257
2011-10-13,3.240000009536743
2011-10-14,3.240000009536743
2011-10-17,3.240000009536743
2011-10-18,3.240000009536743
2011-10-19,3.240000009536743
2011-10-20,3.0
2011-10-21,3.0
2011-10-24,3.0
2011-10-25,2.880000114440918
2011-10-26,2.880000114440918
2011-10-27,2.880000114440918
2011-10-28,2.880000114440918
2011-10-31,2.880000114440918
2011-11-01,2.880000114440918
2011-11-02,2.880000114440918
2011-11-03,2.880000114440918
2011-11-04,2.880000114440918
2011-11-07,3.240000009536743
2011-11-08,2.880000114440918
2011-11-09,2.880000114440918
2011-11-10,2.880000114440918
2011-11-11,2.880000114440918
2011-11-14,2.880000114440918
2011-11-15,2.880000114440918
2011-11-16,2.880000114440918
2011-11-17,2.880000114440918
2011-11-18,2.880000114440918
2011-11-21,2.5199999809265137
2011-11-22,2.5199999809265137
2011-11-23,2.5199999809265137
2011-11-25,2.5199999809265137
2011-11-28,2.5199999809265137
2011-11-29,2.5199999809265137
2011-11-30,2.5199999809265137
2011-12-01,2.4000000953674316
2011-12-02,2.4000000953674316
2011-12-05,2.4000000953674316
2011-12-06,2.1600000858306885
2011-12-07,2.2799999713897705
2011-12-08,2.2799999713897705
2011-12-09,2.2799999713897705
2011-12-12,2.2799999713897705
2011-12-13,2.2799999713897705
2011-12-14,2.2799999713897705
2011-12-15,2.2799999713897705
2011-12-16,2.1600000858306885
2011-12-19,2.1600000858306885
2011-12-20,2.2799999713897705
2011-12-21,1.7999999523162842
2011-12-22,1.7999999523162842
2011-12-23,1.7999999523162842
2011-12-27,1.7999999523162842
2011-12-28,1.7999999523162842
2011-12-29,2.0399999618530273
2011-12-30,2.1600000858306885
2012-01-03,2.1600000858306885
2012-01-04,2.1600000858306885
2012-01-05,2.4000000953674316
2012-01-06,2.4000000953674316
2012-01-09,2.0399999618530273
2012-01-10,2.0399999618530273
2012-01-11,2.0399999618530273
2012-01-12,2.0399999618530273
2012-01-13,2.0399999618530273
2012-01-17,2.0399999618530273
2012-01-18,2.0399999618530273
2012-01-19,2.0399999618530273
2012-01-20,2.0399999618530273
2012-01-23,2.0399999618530273
2012-01-24,2.0399999618530273
2012-01-25,2.2799999713897705
2012-01-26,2.2799999713897705
2012-01-27,2.2799999713897705
2012-01-30,2.2799999713897705
2012-01-31,2.640000104904175
2012-02-01,2.2799999713897705
2012-02-02,2.0399999618530273
2012-02-03,2.0399999618530273
2012-02-06,2.0399999618530273
2012-02-07,2.759999990463257
2012-02-08,2.759999990463257
2012-02-09,2.759999990463257
2012-02-10,2.759999990463257
2012-02-13,2.4000000953674316
2012-02-14,2.759999990463257
2012-02-15,2.5199999809265137
2012-02-16,2.4000000953674316
2012-02-17,2.4000000953674316
2012-02-21,2.640000104904175
2012-02-22,2.640000104904175
2012-02-23,2.4000000953674316
2012-02-24,2.4000000953674316
2012-02-27,2.4000000953674316
2012-02-28,2.4000000953674316
2012-02-29,2.4000000953674316
2012-03-01,2.2799999713897705
2012-03-02,2.2799999713897705
2012-03-05,2.2799999713897705
2012-03-06,2.2799999713897705
2012-03-07,2.2799999713897705
2012-03-08,2.2799999713897705
2012-03-09,2.2799999713897705
2012-03-12,2.2799999713897705
2012-03-13,2.2799999713897705
2012-03-14,2.2799999713897705
2012-03-15,2.2799999713897705
2012-03-16,2.2799999713897705
2012-03-19,2.2799999713897705
2012-03-20,2.880000114440918
2012-03-21,2.880000114440918
2012-03-22,2.880000114440918
2012-03-23,2.880000114440918
2012-03-26,2.640000104904175
2012-03-27,2.640000104904175
2012-03-28,3.0
2012-03-29,3.0
2012-03-30,3.0
2012-04-02,3.0
2012-04-03,3.0
2012-04-04,2.5199999809265137
2012-04-05,2.5199999809265137
2012-04-09,2.5199999809265137
2012-04-10,2.5199999809265137
2012-04-11,2.5199999809265137
2012-04-12,2.759999990463257
2012-04-13,2.759999990463257
2012-04-16,2.640000104904175
2012-04-17,2.640000104904175
2012-04-18,2.640000104904175
2012-04-19,2.640000104904175
2012-04-20,2.640000104904175
2012-04-23,2.5199999809265137
2012-04-24,3.359999895095825
2012-04-25,3.359999895095825
2012-04-26,3.359999895095825
2012-04-27,2.880000114440918
2012-04-30,3.4800000190734863
2012-05-01,6.119999885559082
2012-05-02,5.400000095367432
2012-05-03,4.199999809265137
2012-05-04,4.199999809265137
2012-05-07,4.199999809265137
2012-05-08,3.359999895095825
2012-05-09,3.359999895095825
2012-05-10,3.359999895095825
2012-05-11,4.559999942779541
2012-05-14,4.559999942779541
2012-05-15,4.679999828338623
2012-05-16,4.679999828338623
2012-05-17,4.679999828338623
2012-05-18,4.199999809265137
2012-05-21,4.199999809265137
2012-05-22,4.199999809265137
2012-05-23,4.079999923706055
2012-05-24,4.079999923706055
2012-05-25,4.079999923706055
2012-05-29,4.079999923706055
2012-05-30,4.079999923706055
2012-05-31,4.079999923706055
2012-06-01,4.079999923706055
2012-06-04,4.079999923706055
2012-06-05,3.8399999141693115
2012-06-06,3.8399999141693115
2012-06-07,3.8399999141693115
2012-06-08,3.8399999141693115
2012-06-11,3.8399999141693115
2012-06-12,3.8399999141693115
2012-06-13,4.800000190734863
2012-06-14,6.960000038146973
2012-06-15,6.480000019073486
2012-06-18,6.599999904632568
2012-06-19,6.599999904632568
2012-06-20,6.599999904632568
2012-06-21,6.599999904632568
2012-06-22,6.0
2012-06-25,6.480000019073486
2012-06-26,6.480000019073486
2012-06-27,5.519999980926514
2012-06-28,5.519999980926514
2012-06-29,5.519999980926514
2012-07-02,5.519999980926514
2012-07-03,5.519999980926514
2012-07-05,5.519999980926514
2012-07-06,6.0
2012-07-09,5.400000095367432
2012-07-10,5.400000095367432
2012-07-11,5.400000095367432
2012-07-12,5.400000095367432
2012-07-13,5.880000114440918
2012-07-16,5.880000114440918
2012-07-17,5.880000114440918
2012-07-18,5.880000114440918
2012-07-19,5.880000114440918
2012-07-20,5.880000114440918
2012-07-23,5.880000114440918
2012-07-24,5.880000114440918
2012-07-25,5.519999980926514
2012-07-26,5.519999980926514
2012-07-27,5.639999866485596
2012-07-30,5.639999866485596
2012-07-31,5.639999866485596
2012-08-01,5.639999866485596
2012-08-02,5.639999866485596
2012-08-03,5.639999866485596
2012-08-06,5.159999847412109
2012-08-07,5.159999847412109
2012-08-08,5.28000020980835
2012-08-09,5.28000020980835
2012-08-10,5.28000020980835
2012-08-13,5.28000020980835
2012-08-14,5.28000020980835
2012-08-15,5.28000020980835
2012-08-16,5.28000020980835
2012-08-17,5.28000020980835
2012-08-20,5.519999980926514
2012-08-21,5.519999980926514
2012-08-22,5.400000095367432
2012-08-23,5.400000095367432
2012-08-24,5.400000095367432
2012-08-27,5.400000095367432
2012-08-28,5.400000095367432
2012-08-29,5.760000228881836
2012-08-30,6.119999885559082
2012-08-31,6.119999885559082
2012-09-04,6.119999885559082
2012-09-05,5.28000020980835
2012-09-06,5.28000020980835
2012-09-07,5.28000020980835
2012-09-10,5.28000020980835
2012-09-11,5.519999980926514
2012-09-12,5.519999980926514
2012-09-13,5.519999980926514
2012-09-14,5.519999980926514
2012-09-17,5.519999980926514
2012-09-18,5.519999980926514
2012-09-19,5.519999980926514
2012-09-20,5.519999980926514
2012-09-21,5.519999980926514
2012-09-24,5.519999980926514
2012-09-25,5.519999980926514
2012-09-26,4.920000076293945
2012-09-27,4.920000076293945
2012-09-28,3.240000009536743
2012-10-01,3.240000009536743
2012-10-02,3.240000009536743
2012-10-03,3.240000009536743
2012-10-04,3.240000009536743
2012-10-05,4.079999923706055
2012-10-08,4.079999923706055
2012-10-09,4.679999828338623
2012-10-10,4.679999828338623
2012-10-11,4.440000057220459
2012-10-12,4.440000057220459
2012-10-15,4.079999923706055
2012-10-16,4.079999923706055
2012-10-17,4.199999809265137
2012-10-18,4.320000171661377
2012-10-19,4.320000171661377
2012-10-22,4.320000171661377
2012-10-23,4.320000171661377
2012-10-24,4.320000171661377
2012-10-25,4.320000171661377
2012-10-26,4.320000171661377
2012-10-31,4.320000171661377
2012-11-01,3.8399999141693115
2012-11-02,3.8399999141693115
2012-11-05,3.8399999141693115
2012-11-06,4.199999809265137
2012-11-07,4.199999809265137
2012-11-08,4.199999809265137
2012-11-09,4.199999809265137
2012-11-12,4.199999809265137
2012-11-13,3.8399999141693115
2012-11-14,3.8399999141693115
2012-11-15,3.8399999141693115
2012-11-16,3.8399999141693115
2012-11-19,3.8399999141693115
2012-11-20,3.8399999141693115
2012-11-21,3.8399999141693115
2012-11-23,3.9600000381469727
2012-11-26,3.9600000381469727
2012-11-27,3.9600000381469727
2012-11-28,4.320000171661377
2012-11-29,4.320000171661377
2012-11-30,4.320000171661377
2012-12-03,4.320000171661377
2012-12-04,4.199999809265137
2012-12-05,4.199999809265137
2012-12-06,4.199999809265137
2012-12-07,4.079999923706055
2012-12-10,4.079999923706055
2012-12-11,4.079999923706055
2012-12-12,3.7200000286102295
2012-12-13,3.4800000190734863
2012-12-14,4.199999809265137
2012-12-17,4.079999923706055
2012-12-18,4.199999809265137
2012-12-19,4.199999809265137
2012-12-20,3.8399999141693115
2012-12-21,3.8399999141693115
2012-12-24,3.8399999141693115
2012-12-26,3.8399999141693115
2012-12-27,3.8399999141693115
2012-12-28,3.7200000286102295
2012-12-31,3.5999999046325684
2013-01-02,3.5999999046325684
2013-01-03,3.5999999046325684
2013-01-04,3.5999999046325684
2013-01-07,4.920000076293945
2013-01-08,4.920000076293945
2013-01-09,4.920000076293945
2013-01-10,4.920000076293945
2013-01-11,4.920000076293945
2013-01-14,4.320000171661377
2013-01-15,4.079999923706055
2013-01-16,4.079999923706055
2013-01-17,3.8399999141693115
2013-01-18,3.8399999141693115
2013-01-22,3.8399999141693115
2013-01-23,4.440000057220459
2013-01-24,4.199999809265137
2013-01-25,4.199999809265137
2013-01-28,3.9600000381469727
2013-01-29,3.9600000381469727
2013-01-30,3.5999999046325684
2013-01-31,3.5999999046325684
2013-02-01,3.5999999046325684
2013-02-04,3.5999999046325684
2013-02-05,3.5999999046325684
2013-02-06,3.359999895095825
2013-02-07,2.880000114440918
2013-02-08,3.0
2013-02-11,3.0
2013-02-12,3.0
2013-02-13,2.759999990463257
2013-02-14,2.759999990463257
2013-02-15,3.240000009536743
2013-02-19,3.240000009536743
2013-02-20,3.240000009536743
2013-02-21,3.359999895095825
2013-02-22,3.359999895095825
2013-02-25,2.759999990463257
2013-02-26,2.759999990463257
2013-02-27,2.759999990463257
2013-02-28,2.759999990463257
2013-03-01,2.759999990463257
2013-03-04,2.759999990463257
2013-03-05,2.759999990463257
2013-03-06,2.759999990463257
2013-03-07,2.759999990463257
2013-03-08,2.759999990463257
2013-03-11,2.759999990463257
2013-03-12,2.759999990463257
2013-03-13,3.240000009536743
2013-03-14,3.359999895095825
2013-03-15,3.359999895095825
2013-03-18,3.359999895095825
2013-03-19,3.359999895095825
2013-03-20,3.119999885559082
2013-03-21,3.119999885559082
2013-03-22,2.759999990463257
2013-03-25,2.759999990463257
2013-03-26,3.119999885559082
2013-03-27,3.119999885559082
2013-03-28,3.119999885559082
2013-04-01,3.119999885559082
2013-04-02,3.119999885559082
2013-04-03,3.119999885559082
2013-04-04,3.119999885559082
2013-04-05,3.119999885559082
2013-04-08,3.119999885559082
2013-04-09,3.119999885559082
2013-04-10,3.119999885559082
2013-04-11,3.0
2013-04-12,3.0
2013-04-15,3.0
2013-04-16,3.0
2013-04-17,3.0
2013-04-18,3.0
2013-04-19,3.0
2013-04-22,3.0
2013-04-23,2.4000000953674316
2013-04-24,2.4000000953674316
2013-04-25,2.4000000953674316
2013-04-26,2.2799999713897705
2013-04-29,2.2799999713897705
2013-04-30,2.2799999713897705
2013-05-01,2.2799999713897705
2013-05-02,2.2799999713897705
2013-05-03,2.2799999713897705
2013-05-06,2.2799999713897705
2013-05-07,2.2799999713897705
2013-05-08,3.0
2013-05-09,2.759999990463257
2013-05-10,2.759999990463257
2013-05-13,2.640000104904175
2013-05-14,2.640000104904175
2013-05-15,3.119999885559082
2013-05-16,2.759999990463257
2013-05-17,2.759999990463257
2013-05-20,2.759999990463257
2013-05-21,2.759999990463257
2013-05-22,2.759999990463257
2013-05-23,2.759999990463257
2013-05-24,2.759999990463257
2013-05-28,2.2799999713897705
2013-05-29,2.5199999809265137
2013-05-30,2.5199999809265137
2013-05-31,2.5199999809265137
2013-06-03,2.2799999713897705
2013-06-04,2.4000000953674316
2013-06-05,2.640000104904175
2013-06-06,2.640000104904175
2013-06-07,2.640000104904175
2013-06-10,2.640000104904175
2013-06-11,2.5199999809265137
2013-06-12,2.5199999809265137
2013-06-13,2.5199999809265137
2013-06-14,2.5199999809265137
2013-06-17,2.4000000953674316
2013-06-18,2.4000000953674316
2013-06-19,2.4000000953674316
2013-06-20,2.4000000953674316
2013-06-21,2.4000000953674316
2013-06-24,2.4000000953674316
2013-06-25,2.4000000953674316
2013-06-26,2.4000000953674316
2013-06-27,2.4000000953674316
2013-06-28,2.4000000953674316
2013-07-01,2.4000000953674316
2013-07-02,1.9199999570846558
2013-07-03,1.9199999570846558
2013-07-05,1.9199999570846558
2013-07-08,2.1600000858306885
2013-07-09,2.5199999809265137
2013-07-10,2.5199999809265137
2013-07-11,2.5199999809265137
2013-07-12,2.4000000953674316
2013-07-15,2.4000000953674316
2013-07-16,2.2799999713897705
2013-07-17,2.2799999713897705
2013-07-18,2.2799999713897705
2013-07-19,2.2799999713897705
2013-07-22,2.0399999618530273
2013-07-23,2.0399999618530273
2013-07-24,2.0399999618530273
2013-07-25,2.0399999618530273
2013-07-26,2.1600000858306885
2013-07-29,2.0399999618530273
2013-07-30,2.0399999618530273
2013-07-31,2.0399999618530273
2013-08-01,2.0399999618530273
2013-08-02,2.0399999618530273
2013-08-05,2.0399999618530273
2013-08-06,2.0399999618530273
2013-08-07,2.0399999618530273
2013-08-08,2.1600000858306885
2013-08-09,2.1600000858306885
2013-08-12,2.1600000858306885
2013-08-13,2.1600000858306885
2013-08-14,2.1600000858306885
2013-08-15,2.1600000858306885
2013-08-16,2.1600000858306885
2013-08-19,2.1600000858306885
2013-08-20,2.1600000858306885
2013-08-21,2.1600000858306885
2013-08-22,2.1600000858306885
2013-08-23,2.1600000858306885
2013-08-26,2.1600000858306885
2013-08-27,2.1600000858306885
2013-08-28,2.1600000858306885
2013-08-29,2.1600000858306885
