,MYI
2005-09-28,14.75
2005-09-29,14.850000381469727
2005-09-30,14.899999618530273
2005-10-03,14.899999618530273
2005-10-04,14.970000267028809
2005-10-05,14.890000343322754
2005-10-06,14.850000381469727
2005-10-07,14.859999656677246
2005-10-10,14.779999732971191
2005-10-11,14.859999656677246
2005-10-12,14.65999984741211
2005-10-13,14.5
2005-10-14,14.430000305175781
2005-10-17,14.229999542236328
2005-10-18,14.0
2005-10-19,14.140000343322754
2005-10-20,14.170000076293945
2005-10-21,14.420000076293945
2005-10-24,14.470000267028809
2005-10-25,14.489999771118164
2005-10-26,14.460000038146973
2005-10-27,14.579999923706055
2005-10-28,14.630000114440918
2005-10-31,14.699999809265137
2005-11-01,14.699999809265137
2005-11-02,14.789999961853027
2005-11-03,14.609999656677246
2005-11-04,14.680000305175781
2005-11-07,14.75
2005-11-08,14.729999542236328
2005-11-09,14.6899995803833
2005-11-10,14.4399995803833
2005-11-11,14.529999732971191
2005-11-14,14.380000114440918
2005-11-15,14.3100004196167
2005-11-16,14.369999885559082
2005-11-17,14.34000015258789
2005-11-18,14.369999885559082
2005-11-21,14.380000114440918
2005-11-22,14.399999618530273
2005-11-23,14.359999656677246
2005-11-25,14.369999885559082
2005-11-28,14.65999984741211
2005-11-29,14.640000343322754
2005-11-30,14.640000343322754
2005-12-01,14.600000381469727
2005-12-02,14.649999618530273
2005-12-05,14.710000038146973
2005-12-06,14.65999984741211
2005-12-07,14.5
2005-12-08,14.680000305175781
2005-12-09,14.529999732971191
2005-12-12,14.539999961853027
2005-12-13,14.199999809265137
2005-12-14,14.380000114440918
2005-12-15,14.359999656677246
2005-12-16,14.380000114440918
2005-12-19,14.390000343322754
2005-12-20,14.529999732971191
2005-12-21,14.5
2005-12-22,14.619999885559082
2005-12-23,14.880000114440918
2005-12-27,14.739999771118164
2005-12-28,14.890000343322754
2005-12-29,15.050000190734863
2005-12-30,15.050000190734863
2006-01-03,15.09000015258789
2006-01-04,15.069999694824219
2006-01-05,15.069999694824219
2006-01-06,15.180000305175781
2006-01-09,15.15999984741211
2006-01-10,15.109999656677246
2006-01-11,14.920000076293945
2006-01-12,14.859999656677246
2006-01-13,14.789999961853027
2006-01-17,14.670000076293945
2006-01-18,14.710000038146973
2006-01-19,14.699999809265137
2006-01-20,14.770000457763672
2006-01-23,14.75
2006-01-24,14.739999771118164
2006-01-25,14.6899995803833
2006-01-26,14.670000076293945
2006-01-27,14.729999542236328
2006-01-30,14.65999984741211
2006-01-31,14.670000076293945
2006-02-01,14.739999771118164
2006-02-02,14.6899995803833
2006-02-03,14.760000228881836
2006-02-06,14.760000228881836
2006-02-07,14.729999542236328
2006-02-08,14.819999694824219
2006-02-09,14.829999923706055
2006-02-10,14.630000114440918
2006-02-13,14.649999618530273
2006-02-14,14.630000114440918
2006-02-15,14.649999618530273
2006-02-16,14.649999618530273
2006-02-17,14.680000305175781
2006-02-21,14.6899995803833
2006-02-22,14.720000267028809
2006-02-23,14.640000343322754
2006-02-24,14.640000343322754
2006-02-27,14.630000114440918
2006-02-28,14.760000228881836
2006-03-01,14.65999984741211
2006-03-02,14.670000076293945
2006-03-03,14.600000381469727
2006-03-06,14.529999732971191
2006-03-07,14.529999732971191
2006-03-08,14.630000114440918
2006-03-09,14.670000076293945
2006-03-10,14.619999885559082
2006-03-13,14.630000114440918
2006-03-14,14.720000267028809
2006-03-15,14.699999809265137
2006-03-16,14.75
2006-03-17,14.779999732971191
2006-03-20,14.84000015258789
2006-03-21,14.84000015258789
2006-03-22,14.819999694824219
2006-03-23,14.84000015258789
2006-03-24,14.84000015258789
2006-03-27,14.819999694824219
2006-03-28,14.819999694824219
2006-03-29,14.789999961853027
2006-03-30,14.720000267028809
2006-03-31,14.6899995803833
2006-04-03,14.739999771118164
2006-04-04,14.8100004196167
2006-04-05,14.850000381469727
2006-04-06,14.670000076293945
2006-04-07,14.609999656677246
2006-04-10,14.569999694824219
2006-04-11,14.489999771118164
2006-04-12,14.289999961853027
2006-04-13,14.300000190734863
2006-04-17,14.050000190734863
2006-04-18,14.25
2006-04-19,14.239999771118164
2006-04-20,14.199999809265137
2006-04-21,14.180000305175781
2006-04-24,14.359999656677246
2006-04-25,14.34000015258789
2006-04-26,14.289999961853027
2006-04-27,14.34000015258789
2006-04-28,14.3100004196167
2006-05-01,14.229999542236328
2006-05-02,14.1899995803833
2006-05-03,14.130000114440918
2006-05-04,14.119999885559082
2006-05-05,14.130000114440918
2006-05-08,14.170000076293945
2006-05-09,14.199999809265137
2006-05-10,14.180000305175781
2006-05-11,14.0600004196167
2006-05-12,13.979999542236328
2006-05-15,14.039999961853027
2006-05-16,14.0600004196167
2006-05-17,13.970000267028809
2006-05-18,14.039999961853027
2006-05-19,14.050000190734863
2006-05-22,14.0600004196167
2006-05-23,14.130000114440918
2006-05-24,14.140000343322754
2006-05-25,14.109999656677246
2006-05-26,14.09000015258789
2006-05-30,14.109999656677246
2006-05-31,14.15999984741211
2006-06-01,14.210000038146973
2006-06-02,14.430000305175781
2006-06-05,14.09000015258789
2006-06-06,14.079999923706055
2006-06-07,13.970000267028809
2006-06-08,13.800000190734863
2006-06-09,13.819999694824219
2006-06-12,13.710000038146973
2006-06-13,13.579999923706055
2006-06-14,13.550000190734863
2006-06-15,13.529999732971191
2006-06-16,13.550000190734863
2006-06-19,13.550000190734863
2006-06-20,13.470000267028809
2006-06-21,13.449999809265137
2006-06-22,13.350000381469727
2006-06-23,13.289999961853027
2006-06-26,13.289999961853027
2006-06-27,13.180000305175781
2006-06-28,13.119999885559082
2006-06-29,13.239999771118164
2006-06-30,13.329999923706055
2006-07-03,13.369999885559082
2006-07-05,13.3100004196167
2006-07-06,13.350000381469727
2006-07-07,13.380000114440918
2006-07-10,13.420000076293945
2006-07-11,13.399999618530273
2006-07-12,13.390000343322754
2006-07-13,13.279999732971191
2006-07-14,13.239999771118164
2006-07-17,13.25
2006-07-18,13.199999809265137
2006-07-19,13.300000190734863
2006-07-20,13.300000190734863
2006-07-21,13.279999732971191
2006-07-24,13.380000114440918
2006-07-25,13.350000381469727
2006-07-26,13.399999618530273
2006-07-27,13.470000267028809
2006-07-28,13.520000457763672
2006-07-31,13.600000381469727
2006-08-01,13.619999885559082
2006-08-02,13.649999618530273
2006-08-03,13.6899995803833
2006-08-04,13.800000190734863
2006-08-07,13.6899995803833
2006-08-08,13.760000228881836
2006-08-09,13.760000228881836
2006-08-10,13.720000267028809
2006-08-11,13.670000076293945
2006-08-14,13.640000343322754
2006-08-15,13.729999542236328
2006-08-16,13.8100004196167
2006-08-17,13.850000381469727
2006-08-18,13.890000343322754
2006-08-21,14.0600004196167
2006-08-22,14.0600004196167
2006-08-23,14.020000457763672
2006-08-24,14.039999961853027
2006-08-25,14.069999694824219
2006-08-28,14.069999694824219
2006-08-29,14.119999885559082
2006-08-30,14.149999618530273
2006-08-31,14.210000038146973
2006-09-01,14.329999923706055
2006-09-05,14.329999923706055
2006-09-06,14.180000305175781
2006-09-07,14.239999771118164
2006-09-08,14.279999732971191
2006-09-11,14.229999542236328
2006-09-12,14.270000457763672
2006-09-13,14.170000076293945
2006-09-14,14.149999618530273
2006-09-15,14.140000343322754
2006-09-18,14.149999618530273
2006-09-19,14.079999923706055
2006-09-20,14.109999656677246
2006-09-21,14.069999694824219
2006-09-22,14.140000343322754
2006-09-25,14.109999656677246
2006-09-26,14.119999885559082
2006-09-27,14.260000228881836
2006-09-28,14.270000457763672
2006-09-29,14.270000457763672
2006-10-02,14.260000228881836
2006-10-03,14.260000228881836
2006-10-04,14.210000038146973
2006-10-05,14.100000381469727
2006-10-06,14.069999694824219
2006-10-09,14.0600004196167
2006-10-10,14.050000190734863
2006-10-11,14.020000457763672
2006-10-12,14.0
2006-10-13,13.9399995803833
2006-10-16,13.949999809265137
2006-10-17,13.979999542236328
2006-10-18,13.989999771118164
2006-10-19,14.09000015258789
2006-10-20,14.119999885559082
2006-10-23,14.100000381469727
2006-10-24,14.170000076293945
2006-10-25,14.270000457763672
2006-10-26,14.25
2006-10-27,14.300000190734863
2006-10-30,14.420000076293945
2006-10-31,14.359999656677246
2006-11-01,14.460000038146973
2006-11-02,14.479999542236328
2006-11-03,14.390000343322754
2006-11-06,14.470000267028809
2006-11-07,14.460000038146973
2006-11-08,14.34000015258789
2006-11-09,14.329999923706055
2006-11-10,14.34000015258789
2006-11-13,14.300000190734863
2006-11-14,14.4399995803833
2006-11-15,14.34000015258789
2006-11-16,14.279999732971191
2006-11-17,14.199999809265137
2006-11-20,14.210000038146973
2006-11-21,14.239999771118164
2006-11-22,14.270000457763672
2006-11-24,14.279999732971191
2006-11-27,14.239999771118164
2006-11-28,14.260000228881836
2006-11-29,14.300000190734863
2006-11-30,14.359999656677246
2006-12-01,14.5600004196167
2006-12-04,14.550000190734863
2006-12-05,14.569999694824219
2006-12-06,14.4399995803833
2006-12-07,14.329999923706055
2006-12-08,14.25
2006-12-11,14.260000228881836
2006-12-12,14.260000228881836
2006-12-13,14.079999923706055
2006-12-14,14.039999961853027
2006-12-15,14.020000457763672
2006-12-18,14.079999923706055
2006-12-19,14.050000190734863
2006-12-20,14.020000457763672
2006-12-21,14.050000190734863
2006-12-22,13.949999809265137
2006-12-26,14.039999961853027
2006-12-27,14.039999961853027
2006-12-28,14.050000190734863
2006-12-29,14.140000343322754
2007-01-03,14.079999923706055
2007-01-04,14.15999984741211
2007-01-05,14.130000114440918
2007-01-08,14.140000343322754
2007-01-09,14.149999618530273
2007-01-10,14.130000114440918
2007-01-11,14.079999923706055
2007-01-12,14.09000015258789
2007-01-16,14.119999885559082
2007-01-17,14.100000381469727
2007-01-18,14.09000015258789
2007-01-19,14.100000381469727
2007-01-22,14.109999656677246
2007-01-23,14.079999923706055
2007-01-24,14.09000015258789
2007-01-25,14.079999923706055
2007-01-26,14.100000381469727
2007-01-29,14.109999656677246
2007-01-30,14.119999885559082
2007-01-31,14.100000381469727
2007-02-01,14.140000343322754
2007-02-02,14.109999656677246
2007-02-05,14.109999656677246
2007-02-06,14.130000114440918
2007-02-07,14.130000114440918
2007-02-08,14.149999618530273
2007-02-09,14.130000114440918
2007-02-12,14.180000305175781
2007-02-13,14.09000015258789
2007-02-14,14.119999885559082
2007-02-15,14.15999984741211
2007-02-16,14.130000114440918
2007-02-20,14.09000015258789
2007-02-21,14.0600004196167
2007-02-22,14.029999732971191
2007-02-23,14.09000015258789
2007-02-26,14.140000343322754
2007-02-27,14.15999984741211
2007-02-28,14.170000076293945
2007-03-01,14.210000038146973
2007-03-02,14.260000228881836
2007-03-05,14.289999961853027
2007-03-06,14.300000190734863
2007-03-07,14.34000015258789
2007-03-08,14.329999923706055
2007-03-09,14.289999961853027
2007-03-12,14.34000015258789
2007-03-13,14.329999923706055
2007-03-14,14.350000381469727
2007-03-15,14.34000015258789
2007-03-16,14.279999732971191
2007-03-19,14.289999961853027
2007-03-20,14.279999732971191
2007-03-21,14.279999732971191
2007-03-22,14.229999542236328
2007-03-23,14.25
2007-03-26,14.3100004196167
2007-03-27,14.329999923706055
2007-03-28,14.380000114440918
2007-03-29,14.390000343322754
2007-03-30,14.369999885559082
2007-04-02,14.359999656677246
2007-04-03,14.34000015258789
2007-04-04,14.279999732971191
2007-04-05,14.260000228881836
2007-04-09,14.289999961853027
2007-04-10,14.350000381469727
2007-04-11,14.350000381469727
2007-04-12,14.3100004196167
2007-04-13,14.270000457763672
2007-04-16,14.210000038146973
2007-04-17,14.25
2007-04-18,14.260000228881836
2007-04-19,14.300000190734863
2007-04-20,14.300000190734863
2007-04-23,14.3100004196167
2007-04-24,14.34000015258789
2007-04-25,14.3100004196167
2007-04-26,14.270000457763672
2007-04-27,14.279999732971191
2007-04-30,14.329999923706055
2007-05-01,14.289999961853027
2007-05-02,14.3100004196167
2007-05-03,14.350000381469727
2007-05-04,14.399999618530273
2007-05-07,14.390000343322754
2007-05-08,14.329999923706055
2007-05-09,14.329999923706055
2007-05-10,14.34000015258789
2007-05-11,14.300000190734863
2007-05-14,14.279999732971191
2007-05-15,14.279999732971191
2007-05-16,14.279999732971191
2007-05-17,14.300000190734863
2007-05-18,14.260000228881836
2007-05-21,14.220000267028809
2007-05-22,14.170000076293945
2007-05-23,14.119999885559082
2007-05-24,14.079999923706055
2007-05-25,14.09000015258789
2007-05-29,14.079999923706055
2007-05-30,14.079999923706055
2007-05-31,14.079999923706055
2007-06-01,14.039999961853027
2007-06-04,14.050000190734863
2007-06-05,13.979999542236328
2007-06-06,13.979999542236328
2007-06-07,13.8100004196167
2007-06-08,13.9399995803833
2007-06-11,13.9399995803833
2007-06-12,13.819999694824219
2007-06-13,13.829999923706055
2007-06-14,13.789999961853027
2007-06-15,13.8100004196167
2007-06-18,13.75
2007-06-19,13.680000305175781
2007-06-20,13.619999885559082
2007-06-21,13.65999984741211
2007-06-22,13.640000343322754
2007-06-25,13.520000457763672
2007-06-26,13.5
2007-06-27,13.5600004196167
2007-06-28,13.649999618530273
2007-06-29,13.699999809265137
2007-07-02,13.720000267028809
2007-07-03,13.699999809265137
2007-07-05,13.609999656677246
2007-07-06,13.5600004196167
2007-07-09,13.5600004196167
2007-07-10,13.579999923706055
2007-07-11,13.5600004196167
2007-07-12,13.470000267028809
2007-07-13,13.40999984741211
2007-07-16,13.460000038146973
2007-07-17,13.380000114440918
2007-07-18,13.4399995803833
2007-07-19,13.5600004196167
2007-07-20,13.5600004196167
2007-07-23,13.600000381469727
2007-07-24,13.5600004196167
2007-07-25,13.5
2007-07-26,13.40999984741211
2007-07-27,13.5600004196167
2007-07-30,13.600000381469727
2007-07-31,13.59000015258789
2007-08-01,13.600000381469727
2007-08-02,13.619999885559082
2007-08-03,13.550000190734863
2007-08-06,13.520000457763672
2007-08-07,13.529999732971191
2007-08-08,13.479999542236328
2007-08-09,13.380000114440918
2007-08-10,13.380000114440918
2007-08-13,13.3100004196167
2007-08-14,13.319999694824219
2007-08-15,13.170000076293945
2007-08-16,12.960000038146973
2007-08-17,13.130000114440918
2007-08-20,13.069999694824219
2007-08-21,13.029999732971191
2007-08-22,13.100000381469727
2007-08-23,13.130000114440918
2007-08-24,13.100000381469727
2007-08-27,13.029999732971191
2007-08-28,12.930000305175781
2007-08-29,13.140000343322754
2007-08-30,13.260000228881836
2007-08-31,13.239999771118164
2007-09-04,13.210000038146973
2007-09-05,13.300000190734863
2007-09-06,13.380000114440918
2007-09-07,13.510000228881836
2007-09-10,13.729999542236328
2007-09-11,13.829999923706055
2007-09-12,13.75
2007-09-13,13.5600004196167
2007-09-14,13.510000228881836
2007-09-17,13.470000267028809
2007-09-18,13.550000190734863
2007-09-19,13.529999732971191
2007-09-20,13.40999984741211
2007-09-21,13.4399995803833
2007-09-24,13.380000114440918
2007-09-25,13.350000381469727
2007-09-26,13.359999656677246
2007-09-27,13.390000343322754
2007-09-28,13.4399995803833
2007-10-01,13.460000038146973
2007-10-02,13.449999809265137
2007-10-03,13.550000190734863
2007-10-04,13.489999771118164
2007-10-05,13.449999809265137
2007-10-08,13.529999732971191
2007-10-09,13.520000457763672
2007-10-10,13.449999809265137
2007-10-11,13.300000190734863
2007-10-12,13.300000190734863
2007-10-15,13.239999771118164
2007-10-16,13.170000076293945
2007-10-17,13.300000190734863
2007-10-18,13.430000305175781
2007-10-19,13.399999618530273
2007-10-22,13.420000076293945
2007-10-23,13.520000457763672
2007-10-24,13.180000305175781
2007-10-25,12.930000305175781
2007-10-26,12.899999618530273
2007-10-29,12.920000076293945
2007-10-30,12.979999542236328
2007-10-31,13.039999961853027
2007-11-01,13.050000190734863
2007-11-02,13.039999961853027
2007-11-05,13.0
2007-11-06,12.979999542236328
2007-11-07,12.829999923706055
2007-11-08,12.729999542236328
2007-11-09,12.649999618530273
2007-11-12,12.510000228881836
2007-11-13,12.430000305175781
2007-11-14,12.300000190734863
2007-11-15,12.270000457763672
2007-11-16,12.229999542236328
2007-11-19,12.390000343322754
2007-11-20,12.600000381469727
2007-11-21,12.640000343322754
2007-11-23,12.630000114440918
2007-11-26,12.569999694824219
2007-11-27,12.449999809265137
2007-11-28,12.800000190734863
2007-11-29,12.75
2007-11-30,12.770000457763672
2007-12-03,12.729999542236328
2007-12-04,12.850000381469727
2007-12-05,12.960000038146973
2007-12-06,13.079999923706055
2007-12-07,13.050000190734863
2007-12-10,13.020000457763672
2007-12-11,13.029999732971191
2007-12-12,12.989999771118164
2007-12-13,12.65999984741211
2007-12-14,12.649999618530273
2007-12-17,12.59000015258789
2007-12-18,12.5600004196167
2007-12-19,12.529999732971191
2007-12-20,12.520000457763672
2007-12-21,12.489999771118164
2007-12-24,12.670000076293945
2007-12-26,12.529999732971191
2007-12-27,12.609999656677246
2007-12-28,12.65999984741211
2007-12-31,12.699999809265137
2008-01-02,12.970000267028809
2008-01-03,13.149999618530273
2008-01-04,13.319999694824219
2008-01-07,13.359999656677246
2008-01-08,13.489999771118164
2008-01-09,13.489999771118164
2008-01-10,13.569999694824219
2008-01-11,13.640000343322754
2008-01-14,13.699999809265137
2008-01-15,13.699999809265137
2008-01-16,13.729999542236328
2008-01-17,13.600000381469727
2008-01-18,13.329999923706055
2008-01-22,13.460000038146973
2008-01-23,13.520000457763672
2008-01-24,13.59000015258789
2008-01-25,13.5600004196167
2008-01-28,13.449999809265137
2008-01-29,13.550000190734863
2008-01-30,13.489999771118164
2008-01-31,13.479999542236328
2008-02-01,13.460000038146973
2008-02-04,13.380000114440918
2008-02-05,13.470000267028809
2008-02-06,13.4399995803833
2008-02-07,13.449999809265137
2008-02-08,13.5
2008-02-11,13.489999771118164
2008-02-12,13.59000015258789
2008-02-13,13.09000015258789
2008-02-14,12.630000114440918
