,PAG
2016-07-28,37.119998931884766
2016-07-29,39.619998931884766
2016-08-01,39.790000915527344
2016-08-02,37.86000061035156
2016-08-03,38.75
2016-08-04,39.380001068115234
2016-08-05,40.0
2016-08-08,39.849998474121094
2016-08-09,39.66999816894531
2016-08-10,40.20000076293945
2016-08-11,41.29999923706055
2016-08-12,41.279998779296875
2016-08-15,42.84000015258789
2016-08-16,42.68000030517578
2016-08-17,42.900001525878906
2016-08-18,42.91999816894531
2016-08-19,42.56999969482422
2016-08-22,42.27000045776367
2016-08-23,44.0
2016-08-24,44.0
2016-08-25,44.130001068115234
2016-08-26,44.349998474121094
2016-08-29,44.599998474121094
2016-08-30,45.54999923706055
2016-08-31,45.29999923706055
2016-09-01,45.369998931884766
2016-09-02,46.36000061035156
2016-09-06,46.88999938964844
2016-09-07,47.689998626708984
2016-09-08,48.560001373291016
2016-09-09,47.09000015258789
2016-09-12,48.33000183105469
2016-09-13,49.13999938964844
2016-09-14,49.400001525878906
2016-09-15,49.63999938964844
2016-09-16,49.11000061035156
2016-09-19,48.470001220703125
2016-09-20,48.2599983215332
2016-09-21,48.279998779296875
2016-09-22,49.029998779296875
2016-09-23,48.959999084472656
2016-09-26,48.36000061035156
2016-09-27,48.54999923706055
2016-09-28,47.58000183105469
2016-09-29,47.18000030517578
2016-09-30,48.18000030517578
2016-10-03,48.380001068115234
2016-10-04,48.459999084472656
2016-10-05,49.9900016784668
2016-10-06,49.97999954223633
2016-10-07,47.970001220703125
2016-10-10,47.619998931884766
2016-10-11,46.130001068115234
2016-10-12,46.27000045776367
2016-10-13,44.72999954223633
2016-10-14,45.279998779296875
2016-10-17,45.16999816894531
2016-10-18,45.31999969482422
2016-10-19,46.58000183105469
2016-10-20,43.54999923706055
2016-10-21,43.54999923706055
2016-10-24,44.7599983215332
2016-10-25,43.65999984741211
2016-10-26,44.52000045776367
2016-10-27,43.310001373291016
2016-10-28,44.13999938964844
2016-10-31,44.75
2016-11-01,44.0099983215332
2016-11-02,43.810001373291016
2016-11-03,43.34000015258789
2016-11-04,43.27000045776367
2016-11-07,43.97999954223633
2016-11-08,42.779998779296875
2016-11-09,45.060001373291016
2016-11-10,46.59000015258789
2016-11-11,47.18000030517578
2016-11-14,50.11000061035156
2016-11-15,49.47999954223633
2016-11-16,48.79999923706055
2016-11-17,48.650001525878906
2016-11-18,48.439998626708984
2016-11-21,48.86000061035156
2016-11-22,48.91999816894531
2016-11-23,49.43000030517578
2016-11-25,49.709999084472656
2016-11-28,49.0
2016-11-29,49.189998626708984
2016-11-30,49.90999984741211
2016-12-01,51.720001220703125
2016-12-02,51.130001068115234
2016-12-05,52.70000076293945
2016-12-06,54.0099983215332
2016-12-07,55.380001068115234
2016-12-08,55.97999954223633
2016-12-09,55.75
2016-12-12,54.099998474121094
2016-12-13,53.86000061035156
2016-12-14,52.790000915527344
2016-12-15,53.04999923706055
2016-12-16,52.779998779296875
2016-12-19,52.95000076293945
2016-12-20,53.93000030517578
2016-12-21,53.5
2016-12-22,52.02000045776367
2016-12-23,52.400001525878906
2016-12-27,52.72999954223633
2016-12-28,51.7400016784668
2016-12-29,52.099998474121094
2016-12-30,51.84000015258789
2017-01-03,52.310001373291016
2017-01-04,53.709999084472656
2017-01-05,51.90999984741211
2017-01-06,51.81999969482422
2017-01-09,51.59000015258789
2017-01-10,52.619998931884766
2017-01-11,52.54999923706055
2017-01-12,52.43000030517578
2017-01-13,52.310001373291016
2017-01-17,52.310001373291016
2017-01-18,53.02000045776367
2017-01-19,52.439998626708984
2017-01-20,52.20000076293945
2017-01-23,51.91999816894531
2017-01-24,53.880001068115234
2017-01-25,54.91999816894531
2017-01-26,54.41999816894531
2017-01-27,54.189998626708984
2017-01-30,54.33000183105469
2017-01-31,54.36000061035156
2017-02-01,53.83000183105469
2017-02-02,54.38999938964844
2017-02-03,54.5099983215332
2017-02-06,54.06999969482422
2017-02-07,53.369998931884766
2017-02-08,51.79999923706055
2017-02-09,51.939998626708984
2017-02-10,52.650001525878906
2017-02-13,52.369998931884766
2017-02-14,52.7400016784668
2017-02-15,53.61000061035156
2017-02-16,51.939998626708984
2017-02-17,52.060001373291016
2017-02-21,52.790000915527344
2017-02-22,51.970001220703125
2017-02-23,51.119998931884766
2017-02-24,51.70000076293945
2017-02-27,52.0099983215332
2017-02-28,50.29999923706055
2017-03-01,50.72999954223633
2017-03-02,50.459999084472656
2017-03-03,49.709999084472656
2017-03-06,48.72999954223633
2017-03-07,48.43000030517578
2017-03-08,49.540000915527344
2017-03-09,48.93000030517578
2017-03-10,48.88999938964844
2017-03-13,48.88999938964844
2017-03-14,49.209999084472656
2017-03-15,50.04999923706055
2017-03-16,49.7599983215332
2017-03-17,49.09000015258789
2017-03-20,48.16999816894531
2017-03-21,46.369998931884766
2017-03-22,46.220001220703125
2017-03-23,46.189998626708984
2017-03-24,45.9900016784668
2017-03-27,46.150001525878906
2017-03-28,46.849998474121094
2017-03-29,47.34000015258789
2017-03-30,47.65999984741211
2017-03-31,46.810001373291016
2017-04-03,45.939998626708984
2017-04-04,45.47999954223633
2017-04-05,43.91999816894531
2017-04-06,44.470001220703125
2017-04-07,44.220001220703125
2017-04-10,45.279998779296875
2017-04-11,45.41999816894531
2017-04-12,44.83000183105469
2017-04-13,44.060001373291016
2017-04-17,45.06999969482422
2017-04-18,45.189998626708984
2017-04-19,47.0099983215332
2017-04-20,48.369998931884766
2017-04-21,47.900001525878906
2017-04-24,48.70000076293945
2017-04-25,48.849998474121094
2017-04-26,47.7400016784668
2017-04-27,49.04999923706055
2017-04-28,47.709999084472656
2017-05-01,47.4900016784668
2017-05-02,46.18000030517578
2017-05-03,45.83000183105469
2017-05-04,44.59000015258789
2017-05-05,45.189998626708984
2017-05-08,45.33000183105469
2017-05-09,44.720001220703125
2017-05-10,44.790000915527344
2017-05-11,43.779998779296875
2017-05-12,42.650001525878906
2017-05-15,43.470001220703125
2017-05-16,43.84000015258789
2017-05-17,42.54999923706055
2017-05-18,42.90999984741211
2017-05-19,43.63999938964844
2017-05-22,44.16999816894531
2017-05-23,43.119998931884766
2017-05-24,42.88999938964844
2017-05-25,42.599998474121094
2017-05-26,43.0099983215332
2017-05-30,42.29999923706055
2017-05-31,42.349998474121094
2017-06-01,43.279998779296875
2017-06-02,42.13999938964844
2017-06-05,41.97999954223633
2017-06-06,41.63999938964844
2017-06-07,41.650001525878906
2017-06-08,41.11000061035156
2017-06-09,41.529998779296875
2017-06-12,42.7599983215332
2017-06-13,43.04999923706055
2017-06-14,43.0099983215332
2017-06-15,43.939998626708984
2017-06-16,41.34000015258789
2017-06-19,42.459999084472656
2017-06-20,41.40999984741211
2017-06-21,41.16999816894531
2017-06-22,40.970001220703125
2017-06-23,41.41999816894531
2017-06-26,42.4900016784668
2017-06-27,42.709999084472656
2017-06-28,42.88999938964844
2017-06-29,43.209999084472656
2017-06-30,43.90999984741211
2017-07-03,44.529998779296875
2017-07-05,43.900001525878906
2017-07-06,43.31999969482422
2017-07-07,44.130001068115234
2017-07-10,43.369998931884766
2017-07-11,43.79999923706055
2017-07-12,44.29999923706055
2017-07-13,45.099998474121094
2017-07-14,44.119998931884766
2017-07-17,44.5
2017-07-18,43.86000061035156
2017-07-19,44.470001220703125
2017-07-20,44.58000183105469
2017-07-21,44.31999969482422
2017-07-24,43.650001525878906
2017-07-25,43.66999816894531
2017-07-26,44.70000076293945
2017-07-27,44.47999954223633
2017-07-28,44.959999084472656
2017-07-31,43.540000915527344
2017-08-01,43.349998474121094
2017-08-02,42.86000061035156
2017-08-03,42.209999084472656
2017-08-04,42.61000061035156
2017-08-07,42.630001068115234
2017-08-08,41.040000915527344
2017-08-09,41.45000076293945
2017-08-10,40.95000076293945
2017-08-11,40.849998474121094
2017-08-14,40.9900016784668
2017-08-15,40.79999923706055
2017-08-16,40.5
2017-08-17,39.040000915527344
2017-08-18,39.70000076293945
2017-08-21,39.70000076293945
2017-08-22,40.0
2017-08-23,40.119998931884766
2017-08-24,39.90999984741211
2017-08-25,40.2599983215332
2017-08-28,40.0
2017-08-29,40.15999984741211
2017-08-30,41.459999084472656
2017-08-31,42.36000061035156
2017-09-01,43.11000061035156
2017-09-05,42.56999969482422
2017-09-06,42.279998779296875
2017-09-07,42.68000030517578
2017-09-08,43.33000183105469
2017-09-11,43.790000915527344
2017-09-12,44.279998779296875
2017-09-13,44.86000061035156
2017-09-14,44.209999084472656
2017-09-15,44.90999984741211
2017-09-18,44.439998626708984
2017-09-19,44.4900016784668
2017-09-20,44.880001068115234
2017-09-21,44.65999984741211
2017-09-22,46.150001525878906
2017-09-25,45.77000045776367
2017-09-26,46.36000061035156
2017-09-27,46.86000061035156
2017-09-28,47.459999084472656
2017-09-29,47.56999969482422
2017-10-02,47.5
2017-10-03,47.93000030517578
2017-10-04,47.45000076293945
2017-10-05,46.689998626708984
2017-10-06,46.31999969482422
2017-10-09,45.939998626708984
2017-10-10,46.209999084472656
2017-10-11,45.5
2017-10-12,45.27000045776367
2017-10-13,45.2400016784668
2017-10-16,45.369998931884766
2017-10-17,45.58000183105469
2017-10-18,45.619998931884766
2017-10-19,45.279998779296875
2017-10-20,45.540000915527344
2017-10-23,45.13999938964844
2017-10-24,45.970001220703125
2017-10-25,47.939998626708984
2017-10-26,49.150001525878906
2017-10-27,47.790000915527344
2017-10-30,47.65999984741211
2017-10-31,46.619998931884766
2017-11-01,47.369998931884766
2017-11-02,48.650001525878906
2017-11-03,48.040000915527344
2017-11-06,47.2400016784668
2017-11-07,46.34000015258789
2017-11-08,45.97999954223633
2017-11-09,45.689998626708984
2017-11-10,46.599998474121094
2017-11-13,46.20000076293945
2017-11-14,46.459999084472656
2017-11-15,46.029998779296875
2017-11-16,46.34000015258789
2017-11-17,46.029998779296875
2017-11-20,46.209999084472656
2017-11-21,46.400001525878906
2017-11-22,46.2400016784668
2017-11-24,45.95000076293945
2017-11-27,46.130001068115234
2017-11-28,47.310001373291016
2017-11-29,48.97999954223633
2017-11-30,48.36000061035156
2017-12-01,48.689998626708984
2017-12-04,49.65999984741211
2017-12-05,48.279998779296875
2017-12-06,47.4900016784668
2017-12-07,48.369998931884766
2017-12-08,48.2400016784668
2017-12-11,48.22999954223633
2017-12-12,48.119998931884766
2017-12-13,48.130001068115234
2017-12-14,46.77000045776367
2017-12-15,47.4900016784668
2017-12-18,48.970001220703125
2017-12-19,48.54999923706055
2017-12-20,48.36000061035156
2017-12-21,48.150001525878906
2017-12-22,48.209999084472656
2017-12-26,48.2400016784668
2017-12-27,47.880001068115234
2017-12-28,47.93000030517578
2017-12-29,47.849998474121094
2018-01-02,47.84000015258789
2018-01-03,48.209999084472656
2018-01-04,48.52000045776367
2018-01-05,49.779998779296875
2018-01-08,51.130001068115234
2018-01-09,50.77000045776367
2018-01-10,50.84000015258789
2018-01-11,52.2599983215332
2018-01-12,53.310001373291016
2018-01-16,52.25
2018-01-17,52.36000061035156
2018-01-18,51.810001373291016
2018-01-19,53.15999984741211
2018-01-22,53.79999923706055
2018-01-23,53.5
2018-01-24,53.900001525878906
2018-01-25,53.84000015258789
2018-01-26,54.54999923706055
2018-01-29,53.34000015258789
2018-01-30,52.810001373291016
2018-01-31,52.189998626708984
2018-02-01,52.47999954223633
2018-02-02,50.869998931884766
2018-02-05,47.779998779296875
2018-02-06,48.88999938964844
2018-02-07,48.7400016784668
2018-02-08,48.25
2018-02-09,48.439998626708984
2018-02-12,49.18000030517578
2018-02-13,48.06999969482422
2018-02-14,48.310001373291016
2018-02-15,48.0
2018-02-16,48.130001068115234
2018-02-20,47.150001525878906
2018-02-21,47.349998474121094
2018-02-22,46.810001373291016
2018-02-23,47.689998626708984
2018-02-26,48.040000915527344
2018-02-27,47.310001373291016
2018-02-28,45.79999923706055
2018-03-01,45.029998779296875
2018-03-02,45.08000183105469
2018-03-05,45.88999938964844
2018-03-06,46.90999984741211
2018-03-07,46.43000030517578
2018-03-08,45.9900016784668
2018-03-09,47.439998626708984
2018-03-12,46.97999954223633
2018-03-13,46.90999984741211
2018-03-14,46.93000030517578
2018-03-15,45.79999923706055
2018-03-16,46.130001068115234
2018-03-19,45.5
2018-03-20,44.27000045776367
2018-03-21,44.61000061035156
2018-03-22,43.59000015258789
2018-03-23,43.040000915527344
2018-03-26,44.130001068115234
2018-03-27,42.599998474121094
2018-03-28,43.04999923706055
2018-03-29,44.33000183105469
2018-04-02,42.150001525878906
2018-04-03,43.38999938964844
2018-04-04,43.9900016784668
2018-04-05,44.16999816894531
2018-04-06,42.9900016784668
2018-04-09,42.72999954223633
2018-04-10,44.33000183105469
2018-04-11,43.119998931884766
2018-04-12,43.33000183105469
2018-04-13,43.20000076293945
2018-04-16,44.150001525878906
2018-04-17,44.529998779296875
2018-04-18,44.720001220703125
2018-04-19,44.15999984741211
2018-04-20,43.900001525878906
2018-04-23,44.959999084472656
2018-04-24,44.560001373291016
2018-04-25,46.400001525878906
2018-04-26,45.66999816894531
2018-04-27,45.900001525878906
2018-04-30,45.099998474121094
2018-05-01,45.88999938964844
2018-05-02,46.470001220703125
2018-05-03,46.279998779296875
2018-05-04,46.84000015258789
2018-05-07,46.970001220703125
2018-05-08,46.880001068115234
2018-05-09,46.45000076293945
2018-05-10,46.79999923706055
2018-05-11,47.099998474121094
2018-05-14,47.4900016784668
2018-05-15,47.58000183105469
2018-05-16,48.4900016784668
2018-05-17,48.630001068115234
2018-05-18,48.0
2018-05-21,48.470001220703125
2018-05-22,47.79999923706055
2018-05-23,47.880001068115234
2018-05-24,48.279998779296875
2018-05-25,48.2599983215332
2018-05-29,47.97999954223633
2018-05-30,48.43000030517578
2018-05-31,48.150001525878906
2018-06-01,48.599998474121094
2018-06-04,48.959999084472656
2018-06-05,49.91999816894531
2018-06-06,50.59000015258789
2018-06-07,50.220001220703125
2018-06-08,50.77000045776367
2018-06-11,50.900001525878906
2018-06-12,50.79999923706055
2018-06-13,50.15999984741211
2018-06-14,50.40999984741211
2018-06-15,50.68000030517578
2018-06-18,50.9900016784668
2018-06-19,51.119998931884766
2018-06-20,51.40999984741211
2018-06-21,50.880001068115234
2018-06-22,50.189998626708984
2018-06-25,48.41999816894531
2018-06-26,48.529998779296875
2018-06-27,47.630001068115234
2018-06-28,47.709999084472656
2018-06-29,46.849998474121094
2018-07-02,47.22999954223633
2018-07-03,47.45000076293945
2018-07-05,49.2400016784668
2018-07-06,49.599998474121094
2018-07-09,50.38999938964844
2018-07-10,49.439998626708984
2018-07-11,48.619998931884766
2018-07-12,48.369998931884766
2018-07-13,48.68000030517578
2018-07-16,48.709999084472656
2018-07-17,49.209999084472656
2018-07-18,48.970001220703125
2018-07-19,49.33000183105469
2018-07-20,48.900001525878906
2018-07-23,49.220001220703125
2018-07-24,48.52000045776367
2018-07-25,48.27000045776367
2018-07-26,50.36000061035156
2018-07-27,50.9900016784668
2018-07-30,51.849998474121094
2018-07-31,52.20000076293945
2018-08-01,51.34000015258789
2018-08-02,50.93000030517578
2018-08-03,51.47999954223633
2018-08-06,52.2400016784668
2018-08-07,52.529998779296875
2018-08-08,51.810001373291016
2018-08-09,51.189998626708984
2018-08-10,50.560001373291016
2018-08-13,50.18000030517578
2018-08-14,51.06999969482422
2018-08-15,50.95000076293945
2018-08-16,51.2400016784668
2018-08-17,51.88999938964844
2018-08-20,52.40999984741211
2018-08-21,53.040000915527344
2018-08-22,52.5
2018-08-23,51.970001220703125
2018-08-24,52.33000183105469
2018-08-27,53.2400016784668
2018-08-28,53.61000061035156
2018-08-29,53.220001220703125
2018-08-30,52.560001373291016
2018-08-31,52.630001068115234
2018-09-04,52.869998931884766
2018-09-05,52.58000183105469
2018-09-06,51.9900016784668
2018-09-07,51.63999938964844
2018-09-10,52.06999969482422
2018-09-11,52.20000076293945
2018-09-12,52.18000030517578
2018-09-13,52.540000915527344
2018-09-14,53.34000015258789
2018-09-17,51.95000076293945
2018-09-18,51.70000076293945
2018-09-19,51.619998931884766
2018-09-20,52.459999084472656
2018-09-21,50.349998474121094
2018-09-24,49.58000183105469
2018-09-25,48.95000076293945
2018-09-26,48.72999954223633
2018-09-27,48.2400016784668
2018-09-28,47.38999938964844
2018-10-01,47.77000045776367
2018-10-02,47.40999984741211
2018-10-03,46.900001525878906
2018-10-04,46.15999984741211
2018-10-05,45.5099983215332
2018-10-08,45.83000183105469
2018-10-09,45.540000915527344
2018-10-10,44.560001373291016
2018-10-11,43.97999954223633
2018-10-12,43.810001373291016
2018-10-15,43.90999984741211
2018-10-16,44.970001220703125
2018-10-17,44.08000183105469
2018-10-18,42.709999084472656
2018-10-19,43.09000015258789
2018-10-22,43.61000061035156
2018-10-23,45.599998474121094
2018-10-24,46.13999938964844
2018-10-25,45.97999954223633
2018-10-26,45.7599983215332
2018-10-29,45.16999816894531
2018-10-30,45.20000076293945
2018-10-31,44.380001068115234
2018-11-01,45.5099983215332
2018-11-02,45.16999816894531
2018-11-05,44.5099983215332
2018-11-06,44.88999938964844
2018-11-07,45.06999969482422
2018-11-08,44.970001220703125
2018-11-09,44.119998931884766
2018-11-12,43.9900016784668
2018-11-13,43.72999954223633
2018-11-14,44.06999969482422
2018-11-15,43.599998474121094
2018-11-16,42.95000076293945
2018-11-19,43.040000915527344
2018-11-20,42.310001373291016
2018-11-21,43.220001220703125
2018-11-23,44.16999816894531
2018-11-26,44.650001525878906
2018-11-27,44.27000045776367
2018-11-28,44.709999084472656
2018-11-29,43.380001068115234
2018-11-30,43.599998474121094
2018-12-03,43.79999923706055
2018-12-04,42.099998474121094
2018-12-06,41.91999816894531
2018-12-07,40.369998931884766
2018-12-10,39.41999816894531
2018-12-11,39.220001220703125
2018-12-12,39.54999923706055
2018-12-13,38.77000045776367
2018-12-14,38.86000061035156
2018-12-17,39.630001068115234
2018-12-18,39.54999923706055
2018-12-19,38.83000183105469
2018-12-20,39.459999084472656
2018-12-21,39.06999969482422
2018-12-24,38.970001220703125
2018-12-26,39.97999954223633
2018-12-27,40.04999923706055
2018-12-28,39.970001220703125
2018-12-31,40.31999969482422
2019-01-02,41.029998779296875
2019-01-03,41.45000076293945
2019-01-04,42.81999969482422
2019-01-07,43.93000030517578
2019-01-08,44.77000045776367
2019-01-09,45.41999816894531
2019-01-10,45.119998931884766
2019-01-11,45.61000061035156
2019-01-14,45.560001373291016
2019-01-15,45.29999923706055
2019-01-16,45.869998931884766
2019-01-17,46.54999923706055
2019-01-18,47.529998779296875
2019-01-22,46.65999984741211
2019-01-23,45.83000183105469
2019-01-24,45.9900016784668
2019-01-25,46.58000183105469
2019-01-28,46.4900016784668
2019-01-29,46.18000030517578
2019-01-30,46.59000015258789
2019-01-31,46.880001068115234
2019-02-01,47.439998626708984
2019-02-04,47.63999938964844
2019-02-05,48.130001068115234
2019-02-06,47.63999938964844
2019-02-07,43.869998931884766
2019-02-08,42.04999923706055
2019-02-11,41.970001220703125
2019-02-12,43.54999923706055
2019-02-13,43.189998626708984
2019-02-14,43.27000045776367
2019-02-15,44.150001525878906
2019-02-19,43.81999969482422
2019-02-20,44.61000061035156
2019-02-21,43.72999954223633
2019-02-22,43.7400016784668
2019-02-25,43.52000045776367
2019-02-26,44.09000015258789
2019-02-27,44.18000030517578
2019-02-28,44.439998626708984
2019-03-01,44.189998626708984
2019-03-04,43.349998474121094
2019-03-05,43.779998779296875
2019-03-06,43.279998779296875
2019-03-07,42.25
2019-03-08,42.04999923706055
2019-03-11,42.2400016784668
2019-03-12,42.380001068115234
2019-03-13,42.38999938964844
2019-03-14,42.630001068115234
2019-03-15,42.869998931884766
2019-03-18,43.349998474121094
2019-03-19,43.0099983215332
2019-03-20,42.619998931884766
2019-03-21,43.599998474121094
2019-03-22,42.59000015258789
2019-03-25,42.630001068115234
2019-03-26,43.2599983215332
2019-03-27,43.95000076293945
2019-03-28,44.18000030517578
2019-03-29,44.650001525878906
2019-04-01,44.72999954223633
2019-04-02,45.060001373291016
2019-04-03,45.38999938964844
2019-04-04,45.7400016784668
2019-04-05,44.41999816894531
2019-04-08,45.119998931884766
2019-04-09,44.70000076293945
2019-04-10,45.5
2019-04-11,45.20000076293945
2019-04-12,45.9900016784668
2019-04-15,45.65999984741211
2019-04-16,46.599998474121094
2019-04-17,45.7400016784668
2019-04-18,45.88999938964844
2019-04-22,44.61000061035156
2019-04-23,45.4900016784668
2019-04-24,46.08000183105469
2019-04-25,46.16999816894531
2019-04-26,46.630001068115234
2019-04-29,46.220001220703125
2019-04-30,45.91999816894531
2019-05-01,45.36000061035156
2019-05-02,45.529998779296875
2019-05-03,46.130001068115234
2019-05-06,46.34000015258789
2019-05-07,46.08000183105469
2019-05-08,45.77000045776367
2019-05-09,46.06999969482422
2019-05-10,45.970001220703125
2019-05-13,44.790000915527344
2019-05-14,44.790000915527344
2019-05-15,44.83000183105469
2019-05-16,45.20000076293945
2019-05-17,44.150001525878906
2019-05-20,43.939998626708984
2019-05-21,44.439998626708984
2019-05-22,43.900001525878906
2019-05-23,43.7599983215332
2019-05-24,44.16999816894531
2019-05-28,43.779998779296875
2019-05-29,43.7599983215332
2019-05-30,44.18000030517578
2019-05-31,42.720001220703125
2019-06-03,44.400001525878906
2019-06-04,45.970001220703125
2019-06-05,44.70000076293945
2019-06-06,44.400001525878906
2019-06-07,44.65999984741211
2019-06-10,44.91999816894531
2019-06-11,45.2400016784668
2019-06-12,44.58000183105469
2019-06-13,45.63999938964844
2019-06-14,45.790000915527344
2019-06-17,46.029998779296875
2019-06-18,46.84000015258789
2019-06-19,45.93000030517578
2019-06-20,46.720001220703125
2019-06-21,47.130001068115234
2019-06-24,46.15999984741211
2019-06-25,45.9900016784668
2019-06-26,46.369998931884766
2019-06-27,47.619998931884766
2019-06-28,47.29999923706055
2019-07-01,48.0
2019-07-02,47.75
2019-07-03,48.189998626708984
2019-07-05,47.93000030517578
2019-07-08,47.0099983215332
2019-07-09,46.83000183105469
2019-07-10,46.34000015258789
2019-07-11,46.58000183105469
2019-07-12,45.88999938964844
2019-07-15,45.47999954223633
2019-07-16,45.029998779296875
2019-07-17,44.75
2019-07-18,44.279998779296875
2019-07-19,44.11000061035156
2019-07-22,44.5
2019-07-23,46.54999923706055
2019-07-24,48.13999938964844
2019-07-25,46.72999954223633
2019-07-26,46.5
2019-07-29,46.86000061035156
2019-07-30,45.119998931884766
2019-07-31,45.970001220703125
2019-08-01,44.81999969482422
2019-08-02,45.369998931884766
2019-08-05,44.59000015258789
2019-08-06,44.869998931884766
2019-08-07,44.150001525878906
2019-08-08,44.70000076293945
2019-08-09,44.119998931884766
2019-08-12,43.58000183105469
2019-08-13,44.189998626708984
2019-08-14,42.7599983215332
2019-08-15,41.75
2019-08-16,42.869998931884766
2019-08-19,42.779998779296875
2019-08-20,42.630001068115234
2019-08-21,42.72999954223633
2019-08-22,42.84000015258789
2019-08-23,41.81999969482422
2019-08-26,42.38999938964844
2019-08-27,41.93000030517578
2019-08-28,42.650001525878906
2019-08-29,42.90999984741211
2019-08-30,42.779998779296875
2019-09-03,41.84000015258789
2019-09-04,42.54999923706055
2019-09-05,44.5
2019-09-06,44.2400016784668
2019-09-09,46.5
2019-09-10,48.72999954223633
2019-09-11,48.43000030517578
2019-09-12,47.689998626708984
2019-09-13,47.959999084472656
2019-09-16,46.849998474121094
2019-09-17,46.599998474121094
2019-09-18,46.0
2019-09-19,45.91999816894531
2019-09-20,45.79999923706055
2019-09-23,46.65999984741211
2019-09-24,46.45000076293945
2019-09-25,46.65999984741211
2019-09-26,46.099998474121094
2019-09-27,46.27000045776367
2019-09-30,47.279998779296875
2019-10-01,45.849998474121094
2019-10-02,44.619998931884766
2019-10-03,44.43000030517578
2019-10-04,44.099998474121094
2019-10-07,43.59000015258789
2019-10-08,42.630001068115234
2019-10-09,42.7599983215332
2019-10-10,43.22999954223633
2019-10-11,44.08000183105469
2019-10-14,43.65999984741211
2019-10-15,45.08000183105469
2019-10-16,46.61000061035156
2019-10-17,46.880001068115234
2019-10-18,47.29999923706055
2019-10-21,47.779998779296875
2019-10-22,47.209999084472656
2019-10-23,48.630001068115234
2019-10-24,48.630001068115234
2019-10-25,48.66999816894531
2019-10-28,50.15999984741211
2019-10-29,48.790000915527344
2019-10-30,49.13999938964844
2019-10-31,48.720001220703125
2019-11-01,50.689998626708984
2019-11-04,52.150001525878906
2019-11-05,52.5099983215332
2019-11-06,51.83000183105469
2019-11-07,50.91999816894531
2019-11-08,51.040000915527344
2019-11-11,51.2400016784668
2019-11-12,51.36000061035156
2019-11-13,51.31999969482422
2019-11-14,51.36000061035156
2019-11-15,51.7599983215332
2019-11-18,51.130001068115234
2019-11-19,51.220001220703125
2019-11-20,50.75
2019-11-21,50.66999816894531
2019-11-22,51.09000015258789
2019-11-25,51.599998474121094
2019-11-26,50.63999938964844
2019-11-27,51.400001525878906
2019-11-29,50.4900016784668
2019-12-02,50.61000061035156
2019-12-03,50.2599983215332
2019-12-04,50.2599983215332
2019-12-05,50.5
2019-12-06,51.099998474121094
2019-12-09,50.93000030517578
2019-12-10,51.45000076293945
2019-12-11,52.220001220703125
2019-12-12,53.70000076293945
2019-12-13,51.959999084472656
2019-12-16,51.93000030517578
2019-12-17,52.20000076293945
2019-12-18,52.04999923706055
2019-12-19,52.34000015258789
2019-12-20,52.209999084472656
2019-12-23,50.68000030517578
2019-12-24,50.68000030517578
2019-12-26,50.29999923706055
2019-12-27,50.65999984741211
2019-12-30,50.27000045776367
2019-12-31,50.220001220703125
2020-01-02,50.130001068115234
2020-01-03,49.75
2020-01-06,49.18000030517578
2020-01-07,48.650001525878906
2020-01-08,48.31999969482422
2020-01-09,47.630001068115234
2020-01-10,47.810001373291016
2020-01-13,48.0
2020-01-14,48.25
2020-01-15,48.0099983215332
2020-01-16,48.540000915527344
2020-01-17,48.209999084472656
2020-01-21,47.91999816894531
2020-01-22,48.119998931884766
2020-01-23,49.08000183105469
2020-01-24,48.31999969482422
2020-01-27,48.20000076293945
2020-01-28,48.290000915527344
2020-01-29,48.58000183105469
2020-01-30,48.150001525878906
2020-01-31,46.970001220703125
2020-02-03,47.31999969482422
2020-02-04,47.20000076293945
2020-02-05,51.790000915527344
2020-02-06,50.119998931884766
2020-02-07,50.29999923706055
2020-02-10,50.47999954223633
2020-02-11,51.630001068115234
2020-02-12,52.16999816894531
2020-02-13,52.099998474121094
2020-02-14,51.810001373291016
2020-02-18,51.849998474121094
2020-02-19,52.5099983215332
2020-02-20,52.970001220703125
2020-02-21,52.81999969482422
2020-02-24,50.779998779296875
2020-02-25,48.540000915527344
2020-02-26,47.40999984741211
2020-02-27,45.13999938964844
2020-02-28,46.02000045776367
2020-03-02,46.790000915527344
2020-03-03,45.0
2020-03-04,45.880001068115234
2020-03-05,43.68000030517578
2020-03-06,44.2599983215332
2020-03-09,41.0099983215332
2020-03-10,42.25
2020-03-11,40.029998779296875
2020-03-12,34.439998626708984
2020-03-13,36.13999938964844
2020-03-16,28.690000534057617
2020-03-17,26.56999969482422
2020-03-18,21.719999313354492
2020-03-19,23.31999969482422
2020-03-20,22.09000015258789
2020-03-23,21.31999969482422
2020-03-24,24.709999084472656
2020-03-25,28.43000030517578
2020-03-26,28.40999984741211
2020-03-27,27.6299991607666
2020-03-30,28.43000030517578
2020-03-31,28.0
2020-04-01,26.149999618530273
2020-04-02,24.540000915527344
2020-04-03,23.030000686645508
2020-04-06,26.350000381469727
2020-04-07,28.639999389648438
2020-04-08,31.739999771118164
2020-04-09,33.540000915527344
2020-04-13,31.940000534057617
2020-04-14,31.940000534057617
2020-04-15,30.34000015258789
2020-04-16,29.950000762939453
2020-04-17,32.40999984741211
2020-04-20,30.15999984741211
2020-04-21,29.389999389648438
2020-04-22,28.959999084472656
2020-04-23,29.899999618530273
2020-04-24,31.270000457763672
2020-04-27,32.93000030517578
