,DAKT
2018-01-23,9.489999771118164
2018-01-24,9.4399995803833
2018-01-25,9.470000267028809
2018-01-26,9.420000076293945
2018-01-29,9.359999656677246
2018-01-30,9.25
2018-01-31,9.260000228881836
2018-02-01,9.40999984741211
2018-02-02,9.380000114440918
2018-02-05,9.029999732971191
2018-02-06,9.140000343322754
2018-02-07,9.300000190734863
2018-02-08,9.149999618530273
2018-02-09,9.289999961853027
2018-02-12,9.279999732971191
2018-02-13,9.390000343322754
2018-02-14,9.390000343322754
2018-02-15,9.399999618530273
2018-02-16,9.449999809265137
2018-02-20,8.989999771118164
2018-02-21,9.039999961853027
2018-02-22,9.029999732971191
2018-02-23,9.050000190734863
2018-02-26,9.079999923706055
2018-02-27,8.930000305175781
2018-02-28,8.90999984741211
2018-03-01,8.829999923706055
2018-03-02,8.949999809265137
2018-03-05,9.020000457763672
2018-03-06,9.199999809265137
2018-03-07,9.25
2018-03-08,9.15999984741211
2018-03-09,9.260000228881836
2018-03-12,9.289999961853027
2018-03-13,9.1899995803833
2018-03-14,9.069999694824219
2018-03-15,9.210000038146973
2018-03-16,9.289999961853027
2018-03-19,9.170000076293945
2018-03-20,9.170000076293945
2018-03-21,9.1899995803833
2018-03-22,8.949999809265137
2018-03-23,8.699999809265137
2018-03-26,8.90999984741211
2018-03-27,8.84000015258789
2018-03-28,8.8100004196167
2018-03-29,8.8100004196167
2018-04-02,8.550000190734863
2018-04-03,8.880000114440918
2018-04-04,9.010000228881836
2018-04-05,9.09000015258789
2018-04-06,9.0
2018-04-09,8.8100004196167
2018-04-10,9.069999694824219
2018-04-11,9.09000015258789
2018-04-12,9.0600004196167
2018-04-13,9.039999961853027
2018-04-16,9.1899995803833
2018-04-17,9.279999732971191
2018-04-18,9.270000457763672
2018-04-19,9.170000076293945
2018-04-20,9.119999885559082
2018-04-23,9.039999961853027
2018-04-24,9.0
2018-04-25,8.989999771118164
2018-04-26,9.039999961853027
2018-04-27,9.010000228881836
2018-04-30,9.010000228881836
2018-05-01,9.020000457763672
2018-05-02,9.100000381469727
2018-05-03,9.0600004196167
2018-05-04,9.149999618530273
2018-05-07,9.270000457763672
2018-05-08,9.229999542236328
2018-05-09,9.350000381469727
2018-05-10,9.350000381469727
2018-05-11,9.350000381469727
2018-05-14,9.3100004196167
2018-05-15,9.380000114440918
2018-05-16,9.539999961853027
2018-05-17,9.779999732971191
2018-05-18,9.869999885559082
2018-05-21,9.779999732971191
2018-05-22,9.84000015258789
2018-05-23,9.829999923706055
2018-05-24,9.880000114440918
2018-05-25,9.859999656677246
2018-05-29,10.050000190734863
2018-05-30,8.1899995803833
2018-05-31,8.010000228881836
2018-06-01,7.949999809265137
2018-06-04,8.020000457763672
2018-06-05,8.319999694824219
2018-06-06,8.220000267028809
2018-06-07,8.130000114440918
2018-06-08,8.100000381469727
2018-06-11,8.359999656677246
2018-06-12,8.520000457763672
2018-06-13,8.470000267028809
2018-06-14,8.59000015258789
2018-06-15,8.609999656677246
2018-06-18,8.510000228881836
2018-06-19,8.489999771118164
2018-06-20,8.539999961853027
2018-06-21,8.529999732971191
2018-06-22,8.649999618530273
2018-06-25,8.59000015258789
2018-06-26,8.6899995803833
2018-06-27,8.5600004196167
2018-06-28,8.520000457763672
2018-06-29,8.510000228881836
2018-07-02,8.699999809265137
2018-07-03,8.550000190734863
2018-07-05,8.710000038146973
2018-07-06,8.640000343322754
2018-07-09,8.59000015258789
2018-07-10,8.5600004196167
2018-07-11,8.449999809265137
2018-07-12,8.510000228881836
2018-07-13,8.510000228881836
2018-07-16,8.350000381469727
2018-07-17,8.4399995803833
2018-07-18,8.539999961853027
2018-07-19,8.470000267028809
2018-07-20,8.40999984741211
2018-07-23,8.369999885559082
2018-07-24,8.430000305175781
2018-07-25,8.350000381469727
2018-07-26,8.430000305175781
2018-07-27,8.319999694824219
2018-07-30,8.380000114440918
2018-07-31,8.59000015258789
2018-08-01,8.5600004196167
2018-08-02,8.529999732971191
2018-08-03,8.489999771118164
2018-08-06,8.460000038146973
2018-08-07,8.5600004196167
2018-08-08,8.59000015258789
2018-08-09,8.609999656677246
2018-08-10,8.529999732971191
2018-08-13,8.430000305175781
2018-08-14,8.449999809265137
2018-08-15,8.59000015258789
2018-08-16,8.869999885559082
2018-08-17,8.84000015258789
2018-08-20,9.029999732971191
2018-08-21,7.940000057220459
2018-08-22,7.760000228881836
2018-08-23,7.480000019073486
2018-08-24,7.440000057220459
2018-08-27,7.550000190734863
2018-08-28,7.699999809265137
2018-08-29,7.820000171661377
2018-08-30,7.920000076293945
2018-08-31,8.109999656677246
2018-09-04,7.860000133514404
2018-09-05,7.900000095367432
2018-09-06,7.829999923706055
2018-09-07,7.78000020980835
2018-09-10,7.829999923706055
2018-09-11,7.809999942779541
2018-09-12,7.789999961853027
2018-09-13,7.820000171661377
2018-09-14,7.75
2018-09-17,7.710000038146973
2018-09-18,7.849999904632568
2018-09-19,7.860000133514404
2018-09-20,7.929999828338623
2018-09-21,8.020000457763672
2018-09-24,7.929999828338623
2018-09-25,7.96999979019165
2018-09-26,7.829999923706055
2018-09-27,7.840000152587891
2018-09-28,7.840000152587891
2018-10-01,7.670000076293945
2018-10-02,7.5
2018-10-03,7.489999771118164
2018-10-04,7.380000114440918
2018-10-05,7.349999904632568
2018-10-08,7.369999885559082
2018-10-09,7.480000019073486
2018-10-10,7.369999885559082
2018-10-11,7.25
2018-10-12,7.210000038146973
2018-10-15,7.230000019073486
2018-10-16,7.460000038146973
2018-10-17,7.46999979019165
2018-10-18,7.360000133514404
2018-10-19,7.320000171661377
2018-10-22,7.449999809265137
2018-10-23,7.440000057220459
2018-10-24,7.320000171661377
2018-10-25,7.400000095367432
2018-10-26,7.389999866485596
2018-10-29,7.340000152587891
2018-10-30,7.489999771118164
2018-10-31,7.309999942779541
2018-11-01,7.5
2018-11-02,7.659999847412109
2018-11-05,7.559999942779541
2018-11-06,7.690000057220459
2018-11-07,7.769999980926514
2018-11-08,7.829999923706055
2018-11-09,7.670000076293945
2018-11-12,7.570000171661377
2018-11-13,7.610000133514404
2018-11-14,7.46999979019165
2018-11-15,7.619999885559082
2018-11-16,7.670000076293945
2018-11-19,7.679999828338623
2018-11-20,7.679999828338623
2018-11-21,8.5600004196167
2018-11-23,8.850000381469727
2018-11-26,8.789999961853027
2018-11-27,8.65999984741211
2018-11-28,9.020000457763672
2018-11-29,9.029999732971191
2018-11-30,8.949999809265137
2018-12-03,8.819999694824219
2018-12-04,8.369999885559082
2018-12-06,8.359999656677246
2018-12-07,8.25
2018-12-10,8.3100004196167
2018-12-11,8.289999961853027
2018-12-12,8.359999656677246
2018-12-13,8.109999656677246
2018-12-14,8.180000305175781
2018-12-17,8.0
2018-12-18,8.079999923706055
2018-12-19,7.690000057220459
2018-12-20,7.619999885559082
2018-12-21,7.420000076293945
2018-12-24,7.25
2018-12-26,7.559999942779541
2018-12-27,7.510000228881836
2018-12-28,7.539999961853027
2018-12-31,7.400000095367432
2019-01-02,7.360000133514404
2019-01-03,7.309999942779541
2019-01-04,7.630000114440918
2019-01-07,7.610000133514404
2019-01-08,7.75
2019-01-09,7.769999980926514
2019-01-10,7.480000019073486
2019-01-11,7.429999828338623
2019-01-14,7.460000038146973
2019-01-15,7.480000019073486
2019-01-16,7.389999866485596
2019-01-17,7.409999847412109
2019-01-18,7.409999847412109
2019-01-22,7.329999923706055
2019-01-23,7.429999828338623
2019-01-24,7.429999828338623
2019-01-25,7.650000095367432
2019-01-28,7.5
2019-01-29,7.380000114440918
2019-01-30,7.590000152587891
2019-01-31,7.53000020980835
2019-02-01,7.699999809265137
2019-02-04,7.889999866485596
2019-02-05,7.900000095367432
2019-02-06,7.989999771118164
2019-02-07,7.920000076293945
2019-02-08,7.869999885559082
2019-02-11,7.869999885559082
2019-02-12,7.889999866485596
2019-02-13,8.020000457763672
2019-02-14,8.229999542236328
2019-02-15,8.329999923706055
2019-02-19,8.390000343322754
2019-02-20,8.270000457763672
2019-02-21,8.239999771118164
2019-02-22,8.300000190734863
2019-02-25,8.210000038146973
2019-02-26,8.180000305175781
2019-02-27,8.199999809265137
2019-02-28,8.119999885559082
2019-03-01,8.220000267028809
2019-03-04,8.220000267028809
2019-03-05,8.0600004196167
2019-03-06,7.909999847412109
2019-03-07,7.860000133514404
2019-03-08,7.800000190734863
2019-03-11,7.840000152587891
2019-03-12,7.739999771118164
2019-03-13,7.710000038146973
2019-03-14,7.699999809265137
2019-03-15,7.53000020980835
2019-03-18,7.519999980926514
2019-03-19,7.590000152587891
2019-03-20,7.659999847412109
2019-03-21,7.730000019073486
2019-03-22,7.519999980926514
2019-03-25,7.489999771118164
2019-03-26,7.510000228881836
2019-03-27,7.480000019073486
2019-03-28,7.420000076293945
2019-03-29,7.449999809265137
2019-04-01,7.579999923706055
2019-04-02,7.449999809265137
2019-04-03,7.409999847412109
2019-04-04,7.409999847412109
2019-04-05,7.380000114440918
2019-04-08,7.429999828338623
2019-04-09,7.420000076293945
2019-04-10,7.639999866485596
2019-04-11,7.590000152587891
2019-04-12,7.510000228881836
2019-04-15,7.46999979019165
2019-04-16,7.46999979019165
2019-04-17,7.559999942779541
2019-04-18,7.570000171661377
2019-04-22,7.46999979019165
2019-04-23,7.46999979019165
2019-04-24,7.420000076293945
2019-04-25,7.329999923706055
2019-04-26,7.300000190734863
2019-04-29,7.46999979019165
2019-04-30,7.579999923706055
2019-05-01,7.539999961853027
2019-05-02,7.429999828338623
2019-05-03,7.599999904632568
2019-05-06,7.570000171661377
2019-05-07,7.5
2019-05-08,7.349999904632568
2019-05-09,7.420000076293945
2019-05-10,7.46999979019165
2019-05-13,7.230000019073486
2019-05-14,7.179999828338623
2019-05-15,7.21999979019165
2019-05-16,7.230000019073486
2019-05-17,7.260000228881836
2019-05-20,7.28000020980835
2019-05-21,7.360000133514404
2019-05-22,7.340000152587891
2019-05-23,7.110000133514404
2019-05-24,7.179999828338623
2019-05-28,7.239999771118164
2019-05-29,6.730000019073486
2019-05-30,6.800000190734863
2019-05-31,6.210000038146973
2019-06-03,6.369999885559082
2019-06-04,6.199999809265137
2019-06-05,6.050000190734863
2019-06-06,5.920000076293945
2019-06-07,6.039999961853027
2019-06-10,6.230000019073486
2019-06-11,6.110000133514404
2019-06-12,6.099999904632568
2019-06-13,6.199999809265137
2019-06-14,6.269999980926514
2019-06-17,6.150000095367432
2019-06-18,6.199999809265137
2019-06-19,6.170000076293945
2019-06-20,6.260000228881836
2019-06-21,6.159999847412109
2019-06-24,6.010000228881836
2019-06-25,5.980000019073486
2019-06-26,5.980000019073486
2019-06-27,6.190000057220459
2019-06-28,6.170000076293945
2019-07-01,6.389999866485596
2019-07-02,6.360000133514404
2019-07-03,6.400000095367432
2019-07-05,6.539999961853027
2019-07-08,6.400000095367432
2019-07-09,6.320000171661377
2019-07-10,6.340000152587891
2019-07-11,6.309999942779541
2019-07-12,6.400000095367432
2019-07-15,6.369999885559082
2019-07-16,6.369999885559082
2019-07-17,6.300000190734863
2019-07-18,6.239999771118164
2019-07-19,6.21999979019165
2019-07-22,6.260000228881836
2019-07-23,6.239999771118164
2019-07-24,6.389999866485596
2019-07-25,6.159999847412109
2019-07-26,6.300000190734863
2019-07-29,6.239999771118164
2019-07-30,6.289999961853027
2019-07-31,6.340000152587891
2019-08-01,6.21999979019165
2019-08-02,6.21999979019165
2019-08-05,6.050000190734863
2019-08-06,6.110000133514404
2019-08-07,6.099999904632568
2019-08-08,6.050000190734863
2019-08-09,5.920000076293945
2019-08-12,5.909999847412109
2019-08-13,5.989999771118164
2019-08-14,5.860000133514404
2019-08-15,5.900000095367432
2019-08-16,6.059999942779541
2019-08-19,6.099999904632568
2019-08-20,6.070000171661377
2019-08-21,6.099999904632568
2019-08-22,6.21999979019165
2019-08-23,5.949999809265137
2019-08-26,6.0
2019-08-27,5.929999828338623
2019-08-28,6.710000038146973
2019-08-29,7.25
2019-08-30,7.230000019073486
2019-09-03,7.199999809265137
2019-09-04,7.150000095367432
2019-09-05,7.46999979019165
2019-09-06,7.46999979019165
2019-09-09,7.53000020980835
2019-09-10,7.710000038146973
2019-09-11,7.760000228881836
2019-09-12,7.909999847412109
2019-09-13,7.78000020980835
2019-09-16,7.809999942779541
2019-09-17,7.71999979019165
2019-09-18,7.590000152587891
2019-09-19,7.46999979019165
2019-09-20,7.409999847412109
2019-09-23,7.489999771118164
2019-09-24,7.510000228881836
2019-09-25,7.570000171661377
2019-09-26,7.489999771118164
2019-09-27,7.550000190734863
2019-09-30,7.389999866485596
2019-10-01,7.159999847412109
2019-10-02,7.099999904632568
2019-10-03,7.039999961853027
2019-10-04,7.070000171661377
2019-10-07,7.03000020980835
2019-10-08,6.849999904632568
2019-10-09,6.960000038146973
2019-10-10,7.03000020980835
2019-10-11,7.110000133514404
2019-10-14,7.019999980926514
2019-10-15,7.179999828338623
2019-10-16,7.139999866485596
2019-10-17,7.21999979019165
2019-10-18,7.199999809265137
2019-10-21,7.239999771118164
2019-10-22,7.260000228881836
2019-10-23,7.210000038146973
2019-10-24,7.110000133514404
2019-10-25,7.039999961853027
2019-10-28,7.150000095367432
2019-10-29,7.25
2019-10-30,7.150000095367432
2019-10-31,6.860000133514404
2019-11-01,6.78000020980835
2019-11-04,6.960000038146973
2019-11-05,7.010000228881836
2019-11-06,6.96999979019165
2019-11-07,6.960000038146973
2019-11-08,6.929999828338623
2019-11-11,6.809999942779541
2019-11-12,6.789999961853027
2019-11-13,6.75
2019-11-14,6.739999771118164
2019-11-15,6.739999771118164
2019-11-18,6.699999809265137
2019-11-19,6.789999961853027
2019-11-20,6.699999809265137
2019-11-21,6.710000038146973
2019-11-22,6.730000019073486
2019-11-25,6.860000133514404
2019-11-26,6.880000114440918
2019-11-27,6.28000020980835
2019-11-29,6.159999847412109
2019-12-02,6.03000020980835
2019-12-03,6.03000020980835
2019-12-04,5.920000076293945
2019-12-05,6.03000020980835
2019-12-06,6.079999923706055
2019-12-09,6.340000152587891
2019-12-10,6.239999771118164
2019-12-11,6.230000019073486
2019-12-12,6.289999961853027
2019-12-13,6.150000095367432
2019-12-16,6.150000095367432
2019-12-17,6.389999866485596
2019-12-18,6.28000020980835
2019-12-19,6.199999809265137
2019-12-20,6.119999885559082
2019-12-23,6.25
2019-12-24,6.099999904632568
2019-12-26,6.090000152587891
2019-12-27,6.010000228881836
2019-12-30,6.0
2019-12-31,6.090000152587891
2020-01-02,6.070000171661377
2020-01-03,6.03000020980835
2020-01-06,6.179999828338623
2020-01-07,6.110000133514404
2020-01-08,6.050000190734863
2020-01-09,6.0
2020-01-10,6.050000190734863
2020-01-13,6.050000190734863
2020-01-14,6.03000020980835
2020-01-15,6.110000133514404
2020-01-16,6.179999828338623
2020-01-17,6.190000057220459
2020-01-21,6.139999866485596
2020-01-22,6.019999980926514
2020-01-23,6.239999771118164
2020-01-24,6.099999904632568
2020-01-27,5.96999979019165
2020-01-28,6.03000020980835
2020-01-29,5.929999828338623
2020-01-30,5.96999979019165
2020-01-31,5.900000095367432
2020-02-03,5.880000114440918
2020-02-04,5.860000133514404
2020-02-05,5.949999809265137
2020-02-06,5.940000057220459
2020-02-07,5.940000057220459
2020-02-10,5.980000019073486
2020-02-11,6.090000152587891
2020-02-12,6.179999828338623
2020-02-13,6.25
2020-02-14,6.239999771118164
2020-02-18,6.25
2020-02-19,6.170000076293945
2020-02-20,6.0
2020-02-21,5.949999809265137
2020-02-24,5.889999866485596
2020-02-25,5.590000152587891
2020-02-26,5.239999771118164
2020-02-27,5.010000228881836
2020-02-28,4.920000076293945
2020-03-02,5.25
2020-03-03,5.199999809265137
2020-03-04,5.480000019073486
2020-03-05,5.230000019073486
2020-03-06,5.130000114440918
2020-03-09,4.920000076293945
2020-03-10,4.909999847412109
2020-03-11,4.710000038146973
2020-03-12,4.340000152587891
2020-03-13,4.619999885559082
2020-03-16,4.550000190734863
2020-03-17,5.260000228881836
2020-03-18,4.579999923706055
2020-03-19,4.449999809265137
2020-03-20,4.570000171661377
2020-03-23,4.670000076293945
2020-03-24,4.659999847412109
2020-03-25,4.349999904632568
2020-03-26,4.619999885559082
2020-03-27,4.369999885559082
2020-03-30,4.690000057220459
2020-03-31,4.929999828338623
2020-04-01,4.420000076293945
2020-04-02,4.380000114440918
2020-04-03,4.199999809265137
2020-04-06,4.449999809265137
2020-04-07,4.159999847412109
2020-04-08,4.71999979019165
2020-04-09,4.78000020980835
2020-04-13,4.900000095367432
2020-04-14,4.699999809265137
2020-04-15,4.690000057220459
2020-04-16,4.809999942779541
2020-04-17,4.630000114440918
2020-04-20,4.489999771118164
2020-04-21,4.400000095367432
2020-04-22,4.460000038146973
2020-04-23,4.53000020980835
2020-04-24,4.309999942779541
2020-04-27,4.429999828338623
2020-04-28,4.630000114440918
2020-04-29,4.730000019073486
2020-04-30,4.519999980926514
2020-05-01,4.449999809265137
2020-05-04,4.369999885559082
2020-05-05,4.260000228881836
2020-05-06,4.289999961853027
2020-05-07,4.179999828338623
2020-05-08,4.349999904632568
2020-05-11,4.150000095367432
2020-05-12,4.090000152587891
2020-05-13,3.940000057220459
2020-05-14,3.7899999618530273
2020-05-15,3.7899999618530273
2020-05-18,4.050000190734863
2020-05-19,4.210000038146973
2020-05-20,4.380000114440918
2020-05-21,4.300000190734863
2020-05-22,4.28000020980835
2020-05-26,4.190000057220459
2020-05-27,4.550000190734863
2020-05-28,4.420000076293945
2020-05-29,4.239999771118164
2020-06-01,4.289999961853027
2020-06-02,4.309999942779541
2020-06-03,4.559999942779541
2020-06-04,4.889999866485596
2020-06-05,5.019999980926514
2020-06-08,4.920000076293945
2020-06-09,4.829999923706055
2020-06-10,5.050000190734863
2020-06-11,4.409999847412109
2020-06-12,4.579999923706055
2020-06-15,4.590000152587891
2020-06-16,4.650000095367432
2020-06-17,4.460000038146973
2020-06-18,4.329999923706055
2020-06-19,4.360000133514404
2020-06-22,4.239999771118164
2020-06-23,4.21999979019165
2020-06-24,4.099999904632568
2020-06-25,4.050000190734863
2020-06-26,4.199999809265137
2020-06-29,4.289999961853027
2020-06-30,4.349999904632568
2020-07-01,4.28000020980835
2020-07-02,4.349999904632568
2020-07-06,4.320000171661377
2020-07-07,4.199999809265137
2020-07-08,4.170000076293945
2020-07-09,4.090000152587891
2020-07-10,4.159999847412109
2020-07-13,4.099999904632568
2020-07-14,4.139999866485596
2020-07-15,4.309999942779541
2020-07-16,4.300000190734863
2020-07-17,4.360000133514404
2020-07-20,4.320000171661377
2020-07-21,4.28000020980835
2020-07-22,4.21999979019165
2020-07-23,4.28000020980835
2020-07-24,4.199999809265137
2020-07-27,4.210000038146973
2020-07-28,4.070000171661377
2020-07-29,4.139999866485596
2020-07-30,4.099999904632568
2020-07-31,4.170000076293945
2020-08-03,4.260000228881836
2020-08-04,4.070000171661377
2020-08-05,4.130000114440918
2020-08-06,4.079999923706055
2020-08-07,4.239999771118164
2020-08-10,4.449999809265137
2020-08-11,4.369999885559082
2020-08-12,4.28000020980835
2020-08-13,4.349999904632568
2020-08-14,4.289999961853027
2020-08-17,4.119999885559082
2020-08-18,4.070000171661377
2020-08-19,3.940000057220459
2020-08-20,3.8399999141693115
2020-08-21,3.819999933242798
2020-08-24,3.799999952316284
2020-08-25,3.819999933242798
2020-08-26,4.179999828338623
2020-08-27,4.260000228881836
2020-08-28,4.460000038146973
2020-08-31,4.420000076293945
2020-09-01,4.179999828338623
2020-09-02,4.150000095367432
2020-09-03,4.110000133514404
2020-09-04,4.099999904632568
2020-09-08,4.139999866485596
2020-09-09,4.210000038146973
2020-09-10,4.25
2020-09-11,4.329999923706055
2020-09-14,4.239999771118164
2020-09-15,4.110000133514404
2020-09-16,4.179999828338623
2020-09-17,4.289999961853027
2020-09-18,4.460000038146973
2020-09-21,4.050000190734863
2020-09-22,4.050000190734863
2020-09-23,3.9100000858306885
2020-09-24,4.050000190734863
2020-09-25,3.9700000286102295
2020-09-28,4.099999904632568
2020-09-29,4.070000171661377
2020-09-30,3.9600000381469727
2020-10-01,4.010000228881836
2020-10-02,4.0
2020-10-05,4.03000020980835
2020-10-06,4.010000228881836
2020-10-07,4.079999923706055
2020-10-08,4.090000152587891
2020-10-09,4.230000019073486
2020-10-12,4.190000057220459
2020-10-13,4.130000114440918
2020-10-14,4.170000076293945
2020-10-15,4.179999828338623
2020-10-16,4.059999942779541
2020-10-19,3.9700000286102295
2020-10-20,3.990000009536743
2020-10-21,3.869999885559082
2020-10-22,3.9600000381469727
2020-10-23,4.019999980926514
2020-10-26,4.039999961853027
2020-10-27,3.9800000190734863
2020-10-28,3.990000009536743
2020-10-29,3.9800000190734863
2020-10-30,3.9000000953674316
2020-11-02,4.010000228881836
2020-11-03,4.099999904632568
2020-11-04,4.059999942779541
2020-11-05,4.070000171661377
2020-11-06,4.170000076293945
2020-11-09,4.210000038146973
2020-11-10,4.400000095367432
2020-11-11,4.349999904632568
2020-11-12,4.190000057220459
2020-11-13,4.230000019073486
2020-11-16,4.28000020980835
2020-11-17,4.360000133514404
2020-11-18,4.440000057220459
2020-11-19,4.360000133514404
2020-11-20,4.360000133514404
2020-11-23,4.440000057220459
2020-11-24,4.739999771118164
2020-11-25,4.659999847412109
2020-11-27,4.579999923706055
2020-11-30,4.510000228881836
2020-12-01,4.559999942779541
2020-12-02,4.489999771118164
2020-12-03,4.480000019073486
2020-12-04,4.690000057220459
2020-12-07,4.550000190734863
2020-12-08,4.639999866485596
2020-12-09,4.570000171661377
2020-12-10,4.630000114440918
2020-12-11,4.590000152587891
2020-12-14,4.869999885559082
2020-12-15,4.949999809265137
2020-12-16,5.260000228881836
2020-12-17,5.230000019073486
2020-12-18,4.949999809265137
2020-12-21,5.010000228881836
2020-12-22,4.739999771118164
2020-12-23,4.860000133514404
2020-12-24,4.800000190734863
2020-12-28,4.739999771118164
2020-12-29,4.670000076293945
2020-12-30,4.650000095367432
2020-12-31,4.679999828338623
2021-01-04,4.809999942779541
2021-01-05,4.820000171661377
2021-01-06,5.199999809265137
2021-01-07,5.309999942779541
2021-01-08,5.21999979019165
2021-01-11,5.210000038146973
2021-01-12,5.139999866485596
2021-01-13,5.199999809265137
2021-01-14,5.28000020980835
2021-01-15,5.309999942779541
2021-01-19,5.210000038146973
2021-01-20,5.179999828338623
2021-01-21,5.150000095367432
2021-01-22,5.230000019073486
2021-01-25,5.300000190734863
2021-01-26,5.119999885559082
2021-01-27,5.019999980926514
2021-01-28,4.860000133514404
2021-01-29,4.800000190734863
2021-02-01,4.989999771118164
2021-02-02,4.929999828338623
2021-02-03,4.949999809265137
2021-02-04,5.110000133514404
2021-02-05,5.21999979019165
2021-02-08,5.269999980926514
2021-02-09,5.460000038146973
2021-02-10,5.449999809265137
2021-02-11,5.480000019073486
2021-02-12,5.380000114440918
2021-02-16,5.480000019073486
2021-02-17,5.440000057220459
2021-02-18,5.420000076293945
2021-02-19,5.329999923706055
2021-02-22,5.400000095367432
2021-02-23,5.349999904632568
2021-02-24,5.539999961853027
2021-02-25,5.400000095367432
2021-02-26,5.409999847412109
2021-03-01,5.559999942779541
2021-03-02,5.75
2021-03-03,5.829999923706055
2021-03-04,5.920000076293945
2021-03-05,6.389999866485596
2021-03-08,6.579999923706055
2021-03-09,6.489999771118164
2021-03-10,6.829999923706055
2021-03-11,6.789999961853027
2021-03-12,7.139999866485596
2021-03-15,7.21999979019165
2021-03-16,7.03000020980835
2021-03-17,6.880000114440918
2021-03-18,6.570000171661377
2021-03-19,6.539999961853027
2021-03-22,6.340000152587891
2021-03-23,6.079999923706055
2021-03-24,5.920000076293945
2021-03-25,5.949999809265137
2021-03-26,6.190000057220459
2021-03-29,6.0
2021-03-30,6.269999980926514
2021-03-31,6.269999980926514
2021-04-01,6.429999828338623
2021-04-05,6.420000076293945
2021-04-06,6.559999942779541
2021-04-07,6.360000133514404
2021-04-08,6.489999771118164
2021-04-09,6.380000114440918
2021-04-12,6.309999942779541
2021-04-13,6.349999904632568
2021-04-14,6.409999847412109
2021-04-15,6.519999980926514
2021-04-16,6.409999847412109
2021-04-19,6.289999961853027
2021-04-20,6.300000190734863
2021-04-21,6.349999904632568
2021-04-22,6.110000133514404
2021-04-23,6.090000152587891
2021-04-26,6.349999904632568
2021-04-27,6.300000190734863
2021-04-28,6.21999979019165
2021-04-29,6.179999828338623
2021-04-30,6.170000076293945
2021-05-03,6.329999923706055
2021-05-04,6.28000020980835
2021-05-05,6.429999828338623
2021-05-06,6.449999809265137
2021-05-07,6.489999771118164
2021-05-10,6.409999847412109
2021-05-11,6.320000171661377
2021-05-12,6.230000019073486
2021-05-13,6.349999904632568
2021-05-14,6.46999979019165
