,FLIR
2012-06-26,19.059999465942383
2012-06-27,19.190000534057617
2012-06-28,19.09000015258789
2012-06-29,19.5
2012-07-02,19.40999984741211
2012-07-03,19.709999084472656
2012-07-05,19.760000228881836
2012-07-06,19.420000076293945
2012-07-09,19.15999984741211
2012-07-10,18.8700008392334
2012-07-11,18.84000015258789
2012-07-12,18.59000015258789
2012-07-13,18.770000457763672
2012-07-16,18.329999923706055
2012-07-17,18.510000228881836
2012-07-18,19.149999618530273
2012-07-19,19.469999313354492
2012-07-20,19.1299991607666
2012-07-23,19.18000030517578
2012-07-24,19.100000381469727
2012-07-25,19.270000457763672
2012-07-26,20.780000686645508
2012-07-27,20.850000381469727
2012-07-30,20.479999542236328
2012-07-31,20.450000762939453
2012-08-01,20.700000762939453
2012-08-02,20.3799991607666
2012-08-03,20.790000915527344
2012-08-06,20.860000610351562
2012-08-07,21.170000076293945
2012-08-08,21.049999237060547
2012-08-09,21.049999237060547
2012-08-10,21.079999923706055
2012-08-13,20.790000915527344
2012-08-14,20.75
2012-08-15,20.84000015258789
2012-08-16,20.81999969482422
2012-08-17,20.739999771118164
2012-08-20,20.600000381469727
2012-08-21,20.540000915527344
2012-08-22,20.1299991607666
2012-08-23,19.889999389648438
2012-08-24,19.860000610351562
2012-08-27,19.65999984741211
2012-08-28,19.520000457763672
2012-08-29,19.719999313354492
2012-08-30,19.719999313354492
2012-08-31,19.799999237060547
2012-09-04,19.799999237060547
2012-09-05,19.8700008392334
2012-09-06,20.450000762939453
2012-09-07,20.610000610351562
2012-09-10,20.3799991607666
2012-09-11,20.469999313354492
2012-09-12,20.649999618530273
2012-09-13,20.8700008392334
2012-09-14,21.079999923706055
2012-09-17,20.959999084472656
2012-09-18,20.889999389648438
2012-09-19,20.959999084472656
2012-09-20,21.100000381469727
2012-09-21,21.040000915527344
2012-09-24,20.979999542236328
2012-09-25,20.389999389648438
2012-09-26,20.09000015258789
2012-09-27,20.190000534057617
2012-09-28,19.979999542236328
2012-10-01,20.079999923706055
2012-10-02,20.329999923706055
2012-10-03,20.25
2012-10-04,20.350000381469727
2012-10-05,20.450000762939453
2012-10-08,20.15999984741211
2012-10-09,19.690000534057617
2012-10-10,19.59000015258789
2012-10-11,19.670000076293945
2012-10-12,19.579999923706055
2012-10-15,19.5
2012-10-16,19.68000030517578
2012-10-17,19.639999389648438
2012-10-18,19.56999969482422
2012-10-19,19.3700008392334
2012-10-22,19.200000762939453
2012-10-23,19.09000015258789
2012-10-24,19.049999237060547
2012-10-25,19.649999618530273
2012-10-26,19.530000686645508
2012-10-31,19.43000030517578
2012-11-01,19.59000015258789
2012-11-02,19.329999923706055
2012-11-05,19.350000381469727
2012-11-06,19.940000534057617
2012-11-07,19.389999389648438
2012-11-08,19.15999984741211
2012-11-09,19.360000610351562
2012-11-12,19.3700008392334
2012-11-13,19.290000915527344
2012-11-14,18.969999313354492
2012-11-15,19.100000381469727
2012-11-16,19.079999923706055
2012-11-19,19.719999313354492
2012-11-20,19.700000762939453
2012-11-21,19.690000534057617
2012-11-23,20.030000686645508
2012-11-26,19.8700008392334
2012-11-27,20.040000915527344
2012-11-28,20.290000915527344
2012-11-29,20.31999969482422
2012-11-30,20.399999618530273
2012-12-03,19.84000015258789
2012-12-04,19.860000610351562
2012-12-05,19.8700008392334
2012-12-06,20.020000457763672
2012-12-07,19.959999084472656
2012-12-10,20.350000381469727
2012-12-11,20.5
2012-12-12,20.450000762939453
2012-12-13,20.459999084472656
2012-12-14,20.360000610351562
2012-12-17,20.43000030517578
2012-12-18,21.34000015258789
2012-12-19,21.559999465942383
2012-12-20,21.899999618530273
2012-12-21,21.899999618530273
2012-12-24,21.850000381469727
2012-12-26,22.06999969482422
2012-12-27,22.200000762939453
2012-12-28,22.09000015258789
2012-12-31,22.31999969482422
2013-01-02,23.459999084472656
2013-01-03,23.860000610351562
2013-01-04,23.6200008392334
2013-01-07,23.520000457763672
2013-01-08,23.34000015258789
2013-01-09,23.420000076293945
2013-01-10,23.299999237060547
2013-01-11,23.1200008392334
2013-01-14,23.079999923706055
2013-01-15,23.56999969482422
2013-01-16,23.389999389648438
2013-01-17,23.469999313354492
2013-01-18,23.84000015258789
2013-01-22,24.100000381469727
2013-01-23,23.860000610351562
2013-01-24,24.1299991607666
2013-01-25,24.190000534057617
2013-01-28,24.18000030517578
2013-01-29,24.280000686645508
2013-01-30,24.260000228881836
2013-01-31,23.770000457763672
2013-02-01,23.6200008392334
2013-02-04,23.309999465942383
2013-02-05,23.829999923706055
2013-02-06,23.68000030517578
2013-02-07,26.030000686645508
2013-02-08,26.5
2013-02-11,26.479999542236328
2013-02-12,26.690000534057617
2013-02-13,27.0
2013-02-14,26.700000762939453
2013-02-15,26.739999771118164
2013-02-19,26.969999313354492
2013-02-20,26.65999984741211
2013-02-21,25.940000534057617
2013-02-22,26.440000534057617
2013-02-25,25.959999084472656
2013-02-26,26.15999984741211
2013-02-27,26.450000762939453
2013-02-28,26.329999923706055
2013-03-01,26.209999084472656
2013-03-04,26.06999969482422
2013-03-05,26.329999923706055
2013-03-06,26.3700008392334
2013-03-07,26.65999984741211
2013-03-08,26.920000076293945
2013-03-11,26.5
2013-03-12,26.440000534057617
2013-03-13,26.290000915527344
2013-03-14,26.190000534057617
2013-03-15,26.0
2013-03-18,25.899999618530273
2013-03-19,25.979999542236328
2013-03-20,26.040000915527344
2013-03-21,25.899999618530273
2013-03-22,25.809999465942383
2013-03-25,25.6200008392334
2013-03-26,25.770000457763672
2013-03-27,25.739999771118164
2013-03-28,26.010000228881836
2013-04-01,25.799999237060547
2013-04-02,25.739999771118164
2013-04-03,25.729999542236328
2013-04-04,25.899999618530273
2013-04-05,25.579999923706055
2013-04-08,25.639999389648438
2013-04-09,25.68000030517578
2013-04-10,26.0
2013-04-11,26.010000228881836
2013-04-12,25.6200008392334
2013-04-15,24.780000686645508
2013-04-16,24.6299991607666
2013-04-17,24.040000915527344
2013-04-18,23.729999542236328
2013-04-19,23.530000686645508
2013-04-22,23.959999084472656
2013-04-23,24.1299991607666
2013-04-24,24.170000076293945
2013-04-25,24.459999084472656
2013-04-26,23.75
2013-04-29,24.149999618530273
2013-04-30,24.309999465942383
2013-05-01,24.100000381469727
2013-05-02,24.200000762939453
2013-05-03,24.450000762939453
2013-05-06,24.469999313354492
2013-05-07,24.709999084472656
2013-05-08,24.709999084472656
2013-05-09,24.670000076293945
2013-05-10,24.84000015258789
2013-05-13,24.549999237060547
2013-05-14,24.670000076293945
2013-05-15,24.790000915527344
2013-05-16,24.729999542236328
2013-05-17,24.84000015258789
2013-05-20,24.760000228881836
2013-05-21,24.510000228881836
2013-05-22,24.260000228881836
2013-05-23,24.239999771118164
2013-05-24,24.149999618530273
2013-05-28,24.670000076293945
2013-05-29,24.5
2013-05-30,24.510000228881836
2013-05-31,24.360000610351562
2013-06-03,24.010000228881836
2013-06-04,24.110000610351562
2013-06-05,23.959999084472656
2013-06-06,24.139999389648438
2013-06-07,24.399999618530273
2013-06-10,24.360000610351562
2013-06-11,24.09000015258789
2013-06-12,23.709999084472656
2013-06-13,24.139999389648438
2013-06-14,24.440000534057617
2013-06-17,24.950000762939453
2013-06-18,26.489999771118164
2013-06-19,26.25
2013-06-20,25.579999923706055
2013-06-21,25.729999542236328
2013-06-24,25.459999084472656
2013-06-25,25.739999771118164
2013-06-26,26.170000076293945
2013-06-27,26.790000915527344
2013-06-28,26.969999313354492
2013-07-01,27.360000610351562
2013-07-02,27.25
2013-07-03,27.469999313354492
2013-07-05,27.90999984741211
2013-07-08,28.479999542236328
2013-07-09,28.780000686645508
2013-07-10,28.889999389648438
2013-07-11,29.1200008392334
2013-07-12,29.190000534057617
2013-07-15,29.360000610351562
2013-07-16,29.040000915527344
2013-07-17,29.149999618530273
2013-07-18,29.040000915527344
2013-07-19,28.969999313354492
2013-07-22,29.079999923706055
2013-07-23,29.0
2013-07-24,29.09000015258789
2013-07-25,31.90999984741211
2013-07-26,32.439998626708984
2013-07-29,31.889999389648438
2013-07-30,32.11000061035156
2013-07-31,32.470001220703125
2013-08-01,32.81999969482422
2013-08-02,33.75
2013-08-05,33.15999984741211
2013-08-06,33.040000915527344
2013-08-07,32.880001068115234
2013-08-08,32.650001525878906
2013-08-09,32.9900016784668
2013-08-12,33.18000030517578
2013-08-13,33.20000076293945
2013-08-14,32.90999984741211
2013-08-15,32.189998626708984
2013-08-16,32.20000076293945
2013-08-19,31.959999084472656
2013-08-20,32.09000015258789
2013-08-21,32.209999084472656
2013-08-22,32.939998626708984
2013-08-23,32.310001373291016
2013-08-26,32.349998474121094
2013-08-27,31.329999923706055
2013-08-28,31.510000228881836
2013-08-29,31.770000457763672
2013-08-30,31.280000686645508
2013-09-03,31.31999969482422
2013-09-04,31.90999984741211
2013-09-05,31.920000076293945
2013-09-06,31.690000534057617
2013-09-09,32.02000045776367
2013-09-10,32.38999938964844
2013-09-11,32.310001373291016
2013-09-12,31.8799991607666
2013-09-13,31.850000381469727
2013-09-16,31.889999389648438
2013-09-17,31.860000610351562
2013-09-18,31.90999984741211
2013-09-19,32.150001525878906
2013-09-20,31.59000015258789
2013-09-23,31.170000076293945
2013-09-24,31.579999923706055
2013-09-25,31.18000030517578
2013-09-26,31.479999542236328
2013-09-27,31.31999969482422
2013-09-30,31.399999618530273
2013-10-01,31.65999984741211
2013-10-02,31.700000762939453
2013-10-03,32.36000061035156
2013-10-04,32.40999984741211
2013-10-07,32.119998931884766
2013-10-08,31.790000915527344
2013-10-09,31.65999984741211
2013-10-10,32.20000076293945
2013-10-11,32.66999816894531
2013-10-14,33.16999816894531
2013-10-15,28.59000015258789
2013-10-16,28.3700008392334
2013-10-17,28.989999771118164
2013-10-18,29.43000030517578
2013-10-21,28.899999618530273
2013-10-22,29.030000686645508
2013-10-23,28.780000686645508
2013-10-24,28.65999984741211
2013-10-25,28.540000915527344
2013-10-28,28.170000076293945
2013-10-29,28.59000015258789
2013-10-30,28.530000686645508
2013-10-31,28.479999542236328
2013-11-01,28.3799991607666
2013-11-04,28.479999542236328
2013-11-05,28.579999923706055
2013-11-06,28.360000610351562
2013-11-07,28.219999313354492
2013-11-08,29.059999465942383
2013-11-11,29.270000457763672
2013-11-12,29.040000915527344
2013-11-13,29.520000457763672
2013-11-14,29.510000228881836
2013-11-15,29.530000686645508
2013-11-18,29.389999389648438
2013-11-19,29.170000076293945
2013-11-20,29.079999923706055
2013-11-21,29.600000381469727
2013-11-22,29.739999771118164
2013-11-25,29.719999313354492
2013-11-26,29.860000610351562
2013-11-27,29.770000457763672
2013-11-29,29.670000076293945
2013-12-02,29.350000381469727
2013-12-03,29.56999969482422
2013-12-04,29.40999984741211
2013-12-05,29.040000915527344
2013-12-06,29.3799991607666
2013-12-09,28.979999542236328
2013-12-10,29.040000915527344
2013-12-11,28.59000015258789
2013-12-12,28.780000686645508
2013-12-13,28.700000762939453
2013-12-16,28.459999084472656
2013-12-17,28.719999313354492
2013-12-18,28.770000457763672
2013-12-19,28.670000076293945
2013-12-20,29.139999389648438
2013-12-23,29.56999969482422
2013-12-24,29.479999542236328
2013-12-26,29.670000076293945
2013-12-27,29.760000228881836
2013-12-30,29.75
2013-12-31,30.100000381469727
2014-01-02,29.110000610351562
2014-01-03,29.020000457763672
2014-01-06,29.0
2014-01-07,31.809999465942383
2014-01-08,32.900001525878906
2014-01-09,32.5
2014-01-10,32.29999923706055
2014-01-13,32.459999084472656
2014-01-14,32.52000045776367
2014-01-15,33.2400016784668
2014-01-16,33.2400016784668
2014-01-17,33.439998626708984
2014-01-21,33.869998931884766
2014-01-22,34.16999816894531
2014-01-23,34.0
2014-01-24,32.66999816894531
2014-01-27,32.4900016784668
2014-01-28,32.689998626708984
2014-01-29,32.18000030517578
2014-01-30,32.77000045776367
2014-01-31,31.719999313354492
2014-02-03,30.75
2014-02-04,31.18000030517578
2014-02-05,30.959999084472656
2014-02-06,32.189998626708984
2014-02-07,30.709999084472656
2014-02-10,30.479999542236328
2014-02-11,31.1299991607666
2014-02-12,31.110000610351562
2014-02-13,30.950000762939453
2014-02-14,30.889999389648438
2014-02-18,31.420000076293945
2014-02-19,31.18000030517578
2014-02-20,32.150001525878906
2014-02-21,32.790000915527344
2014-02-24,33.0
2014-02-25,32.81999969482422
2014-02-26,33.310001373291016
2014-02-27,33.189998626708984
2014-02-28,34.13999938964844
2014-03-03,34.220001220703125
2014-03-04,34.70000076293945
2014-03-05,35.0
2014-03-06,35.220001220703125
2014-03-07,35.18000030517578
2014-03-10,35.13999938964844
2014-03-11,34.900001525878906
2014-03-12,34.869998931884766
2014-03-13,34.279998779296875
2014-03-14,34.130001068115234
2014-03-17,34.34000015258789
2014-03-18,34.61000061035156
2014-03-19,34.38999938964844
2014-03-20,34.650001525878906
2014-03-21,35.18000030517578
2014-03-24,35.189998626708984
2014-03-25,35.20000076293945
2014-03-26,35.0099983215332
2014-03-27,34.77000045776367
2014-03-28,35.25
2014-03-31,36.0
2014-04-01,36.72999954223633
2014-04-02,36.79999923706055
2014-04-03,37.0
2014-04-04,36.560001373291016
2014-04-07,35.459999084472656
2014-04-08,34.900001525878906
2014-04-09,35.5099983215332
2014-04-10,34.470001220703125
2014-04-11,34.25
2014-04-14,34.54999923706055
2014-04-15,35.099998474121094
2014-04-16,35.33000183105469
2014-04-17,35.70000076293945
2014-04-21,36.369998931884766
2014-04-22,37.22999954223633
2014-04-23,36.849998474121094
2014-04-24,37.189998626708984
2014-04-25,35.04999923706055
2014-04-28,33.939998626708984
2014-04-29,33.86000061035156
2014-04-30,34.040000915527344
2014-05-01,34.560001373291016
2014-05-02,35.029998779296875
2014-05-05,34.790000915527344
2014-05-06,34.38999938964844
2014-05-07,33.7400016784668
2014-05-08,33.88999938964844
2014-05-09,34.150001525878906
2014-05-12,34.5099983215332
2014-05-13,34.13999938964844
2014-05-14,33.650001525878906
2014-05-15,33.459999084472656
2014-05-16,33.41999816894531
2014-05-19,33.72999954223633
2014-05-20,33.4900016784668
2014-05-21,33.79999923706055
2014-05-22,34.130001068115234
2014-05-23,34.380001068115234
2014-05-27,34.7599983215332
2014-05-28,34.95000076293945
2014-05-29,34.939998626708984
2014-05-30,34.90999984741211
2014-06-02,34.81999969482422
2014-06-03,34.81999969482422
2014-06-04,34.900001525878906
2014-06-05,35.31999969482422
2014-06-06,35.7599983215332
2014-06-09,36.130001068115234
2014-06-10,35.95000076293945
2014-06-11,35.86000061035156
2014-06-12,35.630001068115234
2014-06-13,35.7599983215332
2014-06-16,35.619998931884766
2014-06-17,35.88999938964844
2014-06-18,35.75
2014-06-19,35.52000045776367
2014-06-20,35.41999816894531
2014-06-23,35.290000915527344
2014-06-24,34.70000076293945
2014-06-25,34.52000045776367
2014-06-26,34.380001068115234
2014-06-27,34.40999984741211
2014-06-30,34.72999954223633
2014-07-01,35.0
2014-07-02,34.93000030517578
2014-07-03,35.13999938964844
2014-07-07,35.0
2014-07-08,34.290000915527344
2014-07-09,34.15999984741211
2014-07-10,33.900001525878906
2014-07-11,33.68000030517578
2014-07-14,33.560001373291016
2014-07-15,33.61000061035156
2014-07-16,33.29999923706055
2014-07-17,32.529998779296875
2014-07-18,33.52000045776367
2014-07-21,33.630001068115234
2014-07-22,34.220001220703125
2014-07-23,34.11000061035156
2014-07-24,34.599998474121094
2014-07-25,34.630001068115234
2014-07-28,34.58000183105469
2014-07-29,34.290000915527344
2014-07-30,34.439998626708984
2014-07-31,33.279998779296875
2014-08-01,32.97999954223633
2014-08-04,33.33000183105469
2014-08-05,33.34000015258789
2014-08-06,33.599998474121094
2014-08-07,33.45000076293945
2014-08-08,33.72999954223633
2014-08-11,33.7400016784668
2014-08-12,33.54999923706055
2014-08-13,33.97999954223633
2014-08-14,33.77000045776367
2014-08-15,33.54999923706055
2014-08-18,33.9900016784668
2014-08-19,33.9900016784668
2014-08-20,34.0
2014-08-21,33.869998931884766
2014-08-22,33.560001373291016
2014-08-25,33.91999816894531
2014-08-26,33.9900016784668
2014-08-27,33.779998779296875
2014-08-28,33.65999984741211
2014-08-29,33.790000915527344
2014-09-02,33.75
2014-09-03,33.790000915527344
2014-09-04,33.619998931884766
2014-09-05,33.439998626708984
2014-09-08,33.43000030517578
2014-09-09,33.31999969482422
2014-09-10,33.630001068115234
2014-09-11,33.59000015258789
2014-09-12,33.439998626708984
2014-09-15,33.15999984741211
2014-09-16,33.150001525878906
2014-09-17,33.41999816894531
2014-09-18,33.52000045776367
2014-09-19,33.029998779296875
2014-09-22,32.630001068115234
2014-09-23,32.18000030517578
2014-09-24,32.31999969482422
2014-09-25,31.729999542236328
2014-09-26,31.670000076293945
2014-09-29,31.670000076293945
2014-09-30,31.34000015258789
2014-10-01,30.610000610351562
2014-10-02,30.75
2014-10-03,30.65999984741211
2014-10-06,30.59000015258789
2014-10-07,29.719999313354492
2014-10-08,29.809999465942383
2014-10-09,29.18000030517578
2014-10-10,28.6299991607666
2014-10-13,28.360000610351562
2014-10-14,28.780000686645508
2014-10-15,29.329999923706055
2014-10-16,29.200000762939453
2014-10-17,29.049999237060547
2014-10-20,29.200000762939453
2014-10-21,29.799999237060547
2014-10-22,29.520000457763672
2014-10-23,30.110000610351562
2014-10-24,32.040000915527344
2014-10-27,32.04999923706055
2014-10-28,32.5099983215332
2014-10-29,32.56999969482422
2014-10-30,32.939998626708984
2014-10-31,33.529998779296875
2014-11-03,33.77000045776367
2014-11-04,33.83000183105469
2014-11-05,34.04999923706055
2014-11-06,34.31999969482422
2014-11-07,33.779998779296875
2014-11-10,33.209999084472656
2014-11-11,32.9900016784668
2014-11-12,32.97999954223633
2014-11-13,32.439998626708984
2014-11-14,32.15999984741211
2014-11-17,32.16999816894531
2014-11-18,31.969999313354492
2014-11-19,31.81999969482422
2014-11-20,31.5
2014-11-21,31.510000228881836
2014-11-24,31.6299991607666
2014-11-25,31.829999923706055
2014-11-26,31.780000686645508
