,CALM
2020-04-13,40.290000915527344
2020-04-14,39.060001373291016
2020-04-15,40.09000015258789
2020-04-16,41.16999816894531
2020-04-17,41.540000915527344
2020-04-20,40.95000076293945
2020-04-21,40.61000061035156
2020-04-22,40.90999984741211
2020-04-23,41.91999816894531
2020-04-24,41.66999816894531
2020-04-27,43.619998931884766
2020-04-28,43.83000183105469
2020-04-29,43.040000915527344
2020-04-30,41.5099983215332
2020-05-01,42.45000076293945
2020-05-04,43.470001220703125
2020-05-05,43.08000183105469
2020-05-06,43.20000076293945
2020-05-07,44.040000915527344
2020-05-08,44.36000061035156
2020-05-11,42.959999084472656
2020-05-12,43.25
2020-05-13,42.70000076293945
2020-05-14,43.15999984741211
2020-05-15,43.900001525878906
2020-05-18,43.86000061035156
2020-05-19,42.54999923706055
2020-05-20,43.59000015258789
2020-05-21,43.720001220703125
2020-05-22,43.77000045776367
2020-05-26,44.20000076293945
2020-05-27,45.459999084472656
2020-05-28,44.7599983215332
2020-05-29,44.560001373291016
2020-06-01,44.25
2020-06-02,44.220001220703125
2020-06-03,42.90999984741211
2020-06-04,43.75
2020-06-05,45.2400016784668
2020-06-08,45.61000061035156
2020-06-09,45.29999923706055
2020-06-10,42.650001525878906
2020-06-11,41.959999084472656
2020-06-12,41.95000076293945
2020-06-15,42.58000183105469
2020-06-16,42.7400016784668
2020-06-17,41.84000015258789
2020-06-18,41.84000015258789
2020-06-19,41.2400016784668
2020-06-22,41.650001525878906
2020-06-23,41.93000030517578
2020-06-24,42.060001373291016
2020-06-25,43.709999084472656
2020-06-26,43.29999923706055
2020-06-29,43.97999954223633
2020-06-30,44.47999954223633
2020-07-01,43.939998626708984
2020-07-02,44.5099983215332
2020-07-06,45.09000015258789
2020-07-07,45.290000915527344
2020-07-08,44.5099983215332
2020-07-09,43.7400016784668
2020-07-10,45.18000030517578
2020-07-13,44.869998931884766
2020-07-14,45.02000045776367
2020-07-15,44.880001068115234
2020-07-16,44.470001220703125
2020-07-17,44.220001220703125
2020-07-20,43.869998931884766
2020-07-21,44.0
2020-07-22,43.93000030517578
2020-07-23,43.93000030517578
2020-07-24,44.04999923706055
2020-07-27,44.88999938964844
2020-07-28,44.70000076293945
2020-07-29,44.470001220703125
2020-07-30,44.15999984741211
2020-07-31,43.95000076293945
2020-08-03,44.5099983215332
2020-08-04,44.88999938964844
2020-08-05,43.9900016784668
2020-08-06,43.869998931884766
2020-08-07,45.439998626708984
2020-08-10,45.68000030517578
2020-08-11,45.869998931884766
2020-08-12,46.099998474121094
2020-08-13,46.099998474121094
2020-08-14,46.45000076293945
2020-08-17,46.04999923706055
2020-08-18,41.2400016784668
2020-08-19,41.2599983215332
2020-08-20,41.97999954223633
2020-08-21,42.220001220703125
2020-08-24,41.59000015258789
2020-08-25,41.869998931884766
2020-08-26,41.86000061035156
2020-08-27,42.209999084472656
2020-08-28,41.119998931884766
2020-08-31,38.59000015258789
2020-09-01,38.7400016784668
2020-09-02,39.439998626708984
2020-09-03,39.29999923706055
2020-09-04,38.779998779296875
2020-09-08,38.75
2020-09-09,38.630001068115234
2020-09-10,38.22999954223633
2020-09-11,38.880001068115234
2020-09-14,39.13999938964844
2020-09-15,39.0099983215332
2020-09-16,40.25
2020-09-17,39.349998474121094
2020-09-18,39.029998779296875
2020-09-21,38.13999938964844
2020-09-22,38.66999816894531
2020-09-23,38.65999984741211
2020-09-24,38.86000061035156
2020-09-25,38.939998626708984
2020-09-28,39.22999954223633
2020-09-29,38.56999969482422
2020-09-30,38.369998931884766
2020-10-01,38.400001525878906
2020-10-02,38.40999984741211
2020-10-05,38.04999923706055
2020-10-06,38.349998474121094
2020-10-07,38.439998626708984
2020-10-08,38.29999923706055
2020-10-09,38.0099983215332
2020-10-12,37.779998779296875
2020-10-13,37.779998779296875
2020-10-14,37.630001068115234
2020-10-15,38.16999816894531
2020-10-16,38.45000076293945
2020-10-19,38.16999816894531
2020-10-20,38.13999938964844
2020-10-21,38.33000183105469
2020-10-22,39.13999938964844
2020-10-23,39.75
2020-10-26,38.970001220703125
2020-10-27,38.869998931884766
2020-10-28,38.900001525878906
2020-10-29,39.290000915527344
2020-10-30,38.349998474121094
2020-11-02,38.08000183105469
2020-11-03,38.0099983215332
2020-11-04,38.18000030517578
2020-11-05,39.04999923706055
2020-11-06,39.209999084472656
2020-11-09,38.7400016784668
2020-11-10,39.58000183105469
2020-11-11,40.06999969482422
2020-11-12,39.900001525878906
2020-11-13,40.20000076293945
2020-11-16,40.709999084472656
2020-11-17,39.810001373291016
2020-11-18,38.91999816894531
2020-11-19,39.20000076293945
2020-11-20,39.15999984741211
2020-11-23,38.95000076293945
2020-11-24,39.36000061035156
2020-11-25,39.040000915527344
2020-11-27,39.25
2020-11-30,39.130001068115234
2020-12-01,39.59000015258789
2020-12-02,38.9900016784668
2020-12-03,38.86000061035156
2020-12-04,39.150001525878906
2020-12-07,37.88999938964844
2020-12-08,38.18000030517578
2020-12-09,38.150001525878906
2020-12-10,38.130001068115234
2020-12-11,37.54999923706055
2020-12-14,37.18000030517578
2020-12-15,37.45000076293945
2020-12-16,37.58000183105469
2020-12-17,37.790000915527344
2020-12-18,36.560001373291016
2020-12-21,36.84000015258789
2020-12-22,37.13999938964844
2020-12-23,37.779998779296875
2020-12-24,37.36000061035156
2020-12-28,37.58000183105469
2020-12-29,37.689998626708984
2020-12-30,37.459999084472656
2020-12-31,37.540000915527344
2021-01-04,37.25
2021-01-05,37.279998779296875
2021-01-06,38.41999816894531
2021-01-07,38.88999938964844
2021-01-08,38.02000045776367
2021-01-11,37.93000030517578
2021-01-12,37.70000076293945
2021-01-13,37.0
2021-01-14,37.06999969482422
2021-01-15,36.470001220703125
2021-01-19,36.380001068115234
2021-01-20,36.66999816894531
2021-01-21,37.25
2021-01-22,37.43000030517578
2021-01-25,37.59000015258789
2021-01-26,37.900001525878906
2021-01-27,39.869998931884766
2021-01-28,38.91999816894531
2021-01-29,38.34000015258789
2021-02-01,38.16999816894531
2021-02-02,38.2599983215332
2021-02-03,38.209999084472656
2021-02-04,38.79999923706055
2021-02-05,38.58000183105469
2021-02-08,39.02000045776367
2021-02-09,39.40999984741211
2021-02-10,39.29999923706055
2021-02-11,39.029998779296875
2021-02-12,39.06999969482422
2021-02-16,39.15999984741211
2021-02-17,39.70000076293945
2021-02-18,39.43000030517578
2021-02-19,38.72999954223633
2021-02-22,38.619998931884766
2021-02-23,38.849998474121094
2021-02-24,38.93000030517578
2021-02-25,38.38999938964844
2021-02-26,38.099998474121094
2021-03-01,38.220001220703125
2021-03-02,38.709999084472656
2021-03-03,39.380001068115234
2021-03-04,40.09000015258789
2021-03-05,40.91999816894531
2021-03-08,42.04999923706055
2021-03-09,42.70000076293945
2021-03-10,42.95000076293945
2021-03-11,42.689998626708984
2021-03-12,42.38999938964844
2021-03-15,42.63999938964844
2021-03-16,41.77000045776367
2021-03-17,41.5
2021-03-18,42.04999923706055
2021-03-19,42.27000045776367
2021-03-22,42.0
2021-03-23,41.15999984741211
2021-03-24,40.2400016784668
2021-03-25,41.119998931884766
2021-03-26,40.5099983215332
2021-03-29,39.959999084472656
2021-03-30,39.08000183105469
2021-03-31,38.41999816894531
2021-04-01,38.83000183105469
2021-04-05,38.369998931884766
2021-04-06,39.130001068115234
2021-04-07,39.54999923706055
2021-04-08,39.29999923706055
2021-04-09,39.529998779296875
2021-04-12,39.91999816894531
2021-04-13,39.279998779296875
2021-04-14,39.540000915527344
2021-04-15,39.31999969482422
2021-04-16,39.2599983215332
2021-04-19,39.2400016784668
2021-04-20,38.88999938964844
2021-04-21,39.310001373291016
2021-04-22,39.189998626708984
2021-04-23,39.04999923706055
2021-04-26,37.77000045776367
2021-04-27,37.63999938964844
2021-04-28,37.290000915527344
2021-04-29,37.52000045776367
2021-04-30,37.36000061035156
2021-05-03,37.689998626708984
2021-05-04,37.470001220703125
2021-05-05,37.65999984741211
2021-05-06,37.38999938964844
2021-05-07,37.560001373291016
2021-05-10,37.45000076293945
2021-05-11,37.81999969482422
2021-05-12,36.900001525878906
2021-05-13,37.720001220703125
2021-05-14,37.290000915527344
