,CSGS
2016-02-17,37.97999954223633
2016-02-18,37.88999938964844
2016-02-19,37.599998474121094
2016-02-22,38.02000045776367
2016-02-23,37.900001525878906
2016-02-24,38.130001068115234
2016-02-25,39.20000076293945
2016-02-26,38.58000183105469
2016-02-29,37.959999084472656
2016-03-01,38.5
2016-03-02,38.400001525878906
2016-03-03,38.25
2016-03-04,38.470001220703125
2016-03-07,38.34000015258789
2016-03-08,38.400001525878906
2016-03-09,40.900001525878906
2016-03-10,36.5
2016-03-11,37.59000015258789
2016-03-14,39.290000915527344
2016-03-15,39.439998626708984
2016-03-16,40.41999816894531
2016-03-17,42.290000915527344
2016-03-18,42.38999938964844
2016-03-21,42.209999084472656
2016-03-22,42.310001373291016
2016-03-23,42.2400016784668
2016-03-24,42.2400016784668
2016-03-28,43.400001525878906
2016-03-29,44.310001373291016
2016-03-30,44.970001220703125
2016-03-31,45.15999984741211
2016-04-01,45.84000015258789
2016-04-04,45.33000183105469
2016-04-05,45.16999816894531
2016-04-06,45.70000076293945
2016-04-07,45.63999938964844
2016-04-08,45.38999938964844
2016-04-11,44.91999816894531
2016-04-12,44.7599983215332
2016-04-13,45.83000183105469
2016-04-14,45.560001373291016
2016-04-15,45.29999923706055
2016-04-18,45.630001068115234
2016-04-19,45.81999969482422
2016-04-20,45.45000076293945
2016-04-21,45.13999938964844
2016-04-22,45.34000015258789
2016-04-25,45.209999084472656
2016-04-26,45.20000076293945
2016-04-27,45.279998779296875
2016-04-28,45.02000045776367
2016-04-29,44.380001068115234
2016-05-02,45.08000183105469
2016-05-03,44.27000045776367
2016-05-04,44.02000045776367
2016-05-05,41.2400016784668
2016-05-06,42.040000915527344
2016-05-09,42.119998931884766
2016-05-10,42.720001220703125
2016-05-11,42.11000061035156
2016-05-12,42.060001373291016
2016-05-13,41.709999084472656
2016-05-16,42.31999969482422
2016-05-17,40.9900016784668
2016-05-18,41.0
2016-05-19,40.779998779296875
2016-05-20,41.619998931884766
2016-05-23,41.470001220703125
2016-05-24,42.439998626708984
2016-05-25,42.27000045776367
2016-05-26,42.43000030517578
2016-05-27,42.63999938964844
2016-05-31,42.5099983215332
2016-06-01,42.56999969482422
2016-06-02,42.689998626708984
2016-06-03,42.47999954223633
2016-06-06,42.5
2016-06-07,42.93000030517578
2016-06-08,43.25
2016-06-09,43.09000015258789
2016-06-10,42.189998626708984
2016-06-13,41.54999923706055
2016-06-14,41.900001525878906
2016-06-15,41.29999923706055
2016-06-16,41.279998779296875
2016-06-17,40.380001068115234
2016-06-20,40.939998626708984
2016-06-21,40.689998626708984
2016-06-22,40.79999923706055
2016-06-23,41.150001525878906
2016-06-24,40.060001373291016
2016-06-27,38.650001525878906
2016-06-28,39.18000030517578
2016-06-29,39.45000076293945
2016-06-30,40.310001373291016
2016-07-01,40.349998474121094
2016-07-05,39.900001525878906
2016-07-06,39.779998779296875
2016-07-07,39.540000915527344
2016-07-08,40.959999084472656
2016-07-11,41.43000030517578
2016-07-12,41.630001068115234
2016-07-13,41.84000015258789
2016-07-14,41.68000030517578
2016-07-15,41.56999969482422
2016-07-18,41.380001068115234
2016-07-19,41.20000076293945
2016-07-20,41.58000183105469
2016-07-21,41.09000015258789
2016-07-22,41.25
2016-07-25,41.220001220703125
2016-07-26,41.4900016784668
2016-07-27,40.95000076293945
2016-07-28,40.880001068115234
2016-07-29,40.2599983215332
2016-08-01,40.7400016784668
2016-08-02,40.150001525878906
2016-08-03,40.400001525878906
2016-08-04,41.61000061035156
2016-08-05,41.16999816894531
2016-08-08,40.810001373291016
2016-08-09,40.7400016784668
2016-08-10,40.86000061035156
2016-08-11,40.880001068115234
2016-08-12,40.33000183105469
2016-08-15,40.70000076293945
2016-08-16,40.52000045776367
2016-08-17,41.09000015258789
2016-08-18,42.20000076293945
2016-08-19,42.369998931884766
2016-08-22,42.83000183105469
2016-08-23,43.08000183105469
2016-08-24,43.099998474121094
2016-08-25,43.43000030517578
2016-08-26,43.47999954223633
2016-08-29,43.380001068115234
2016-08-30,43.709999084472656
2016-08-31,43.720001220703125
2016-09-01,44.41999816894531
2016-09-02,44.59000015258789
2016-09-06,44.15999984741211
2016-09-07,44.619998931884766
2016-09-08,44.04999923706055
2016-09-09,42.81999969482422
2016-09-12,43.09000015258789
2016-09-13,41.790000915527344
2016-09-14,42.439998626708984
2016-09-15,43.0
2016-09-16,42.63999938964844
2016-09-19,42.369998931884766
2016-09-20,42.84000015258789
2016-09-21,43.7400016784668
2016-09-22,44.119998931884766
2016-09-23,42.29999923706055
2016-09-26,41.630001068115234
2016-09-27,41.459999084472656
2016-09-28,42.56999969482422
2016-09-29,41.41999816894531
2016-09-30,41.33000183105469
2016-10-03,41.5
2016-10-04,40.959999084472656
2016-10-05,41.099998474121094
2016-10-06,41.13999938964844
2016-10-07,40.470001220703125
2016-10-10,40.63999938964844
2016-10-11,40.0
2016-10-12,40.33000183105469
2016-10-13,39.88999938964844
2016-10-14,39.75
2016-10-17,39.939998626708984
2016-10-18,39.459999084472656
2016-10-19,39.529998779296875
2016-10-20,38.5
2016-10-21,38.63999938964844
2016-10-24,38.91999816894531
2016-10-25,38.689998626708984
2016-10-26,38.2599983215332
2016-10-27,37.689998626708984
2016-10-28,37.68000030517578
2016-10-31,38.029998779296875
2016-11-01,37.2400016784668
2016-11-02,36.59000015258789
2016-11-03,41.7400016784668
2016-11-04,39.45000076293945
2016-11-07,39.599998474121094
2016-11-08,39.93000030517578
2016-11-09,40.880001068115234
2016-11-10,40.529998779296875
2016-11-11,41.790000915527344
2016-11-14,41.45000076293945
2016-11-15,41.38999938964844
2016-11-16,41.5
2016-11-17,41.7400016784668
2016-11-18,42.22999954223633
2016-11-21,42.779998779296875
2016-11-22,43.689998626708984
2016-11-23,44.15999984741211
2016-11-25,44.22999954223633
2016-11-28,44.349998474121094
2016-11-29,44.5
2016-11-30,44.5
2016-12-01,44.599998474121094
2016-12-02,44.27000045776367
2016-12-05,45.25
2016-12-06,46.45000076293945
2016-12-07,46.84000015258789
2016-12-08,47.880001068115234
2016-12-09,48.15999984741211
2016-12-12,47.709999084472656
2016-12-13,48.310001373291016
2016-12-14,47.959999084472656
2016-12-15,48.65999984741211
2016-12-16,49.02000045776367
2016-12-19,49.11000061035156
2016-12-20,49.529998779296875
2016-12-21,49.400001525878906
2016-12-22,48.720001220703125
2016-12-23,48.900001525878906
2016-12-27,49.18000030517578
2016-12-28,48.56999969482422
2016-12-29,48.790000915527344
2016-12-30,48.400001525878906
2017-01-03,48.58000183105469
2017-01-04,50.220001220703125
2017-01-05,49.97999954223633
2017-01-06,50.040000915527344
2017-01-09,50.18000030517578
2017-01-10,49.83000183105469
2017-01-11,50.119998931884766
2017-01-12,50.13999938964844
2017-01-13,50.619998931884766
2017-01-17,50.38999938964844
2017-01-18,49.810001373291016
2017-01-19,49.7599983215332
2017-01-20,49.59000015258789
2017-01-23,49.150001525878906
2017-01-24,49.47999954223633
2017-01-25,49.380001068115234
2017-01-26,49.18000030517578
2017-01-27,49.2400016784668
2017-01-30,48.470001220703125
2017-01-31,48.400001525878906
2017-02-01,48.2400016784668
2017-02-02,39.20000076293945
2017-02-03,40.38999938964844
2017-02-06,39.310001373291016
2017-02-07,39.06999969482422
2017-02-08,38.439998626708984
2017-02-09,39.7400016784668
2017-02-10,39.33000183105469
2017-02-13,39.59000015258789
2017-02-14,39.20000076293945
2017-02-15,39.56999969482422
2017-02-16,40.11000061035156
2017-02-17,39.790000915527344
2017-02-21,39.9900016784668
2017-02-22,39.68000030517578
2017-02-23,39.869998931884766
2017-02-24,40.029998779296875
2017-02-27,39.970001220703125
2017-02-28,39.40999984741211
2017-03-01,39.720001220703125
2017-03-02,39.040000915527344
2017-03-03,39.0
2017-03-06,38.04999923706055
2017-03-07,37.90999984741211
2017-03-08,38.459999084472656
2017-03-09,38.529998779296875
2017-03-10,38.27000045776367
2017-03-13,38.2599983215332
2017-03-14,38.0099983215332
2017-03-15,38.650001525878906
2017-03-16,38.2599983215332
2017-03-17,38.83000183105469
2017-03-20,38.38999938964844
2017-03-21,37.36000061035156
2017-03-22,37.02000045776367
2017-03-23,36.849998474121094
2017-03-24,37.150001525878906
2017-03-27,37.16999816894531
2017-03-28,37.15999984741211
2017-03-29,37.56999969482422
2017-03-30,38.0
2017-03-31,37.810001373291016
2017-04-03,37.2400016784668
2017-04-04,36.47999954223633
2017-04-05,36.5099983215332
2017-04-06,36.43000030517578
2017-04-07,36.52000045776367
2017-04-10,36.58000183105469
2017-04-11,36.849998474121094
2017-04-12,36.5
2017-04-13,36.08000183105469
2017-04-17,36.310001373291016
2017-04-18,36.63999938964844
2017-04-19,36.97999954223633
2017-04-20,37.380001068115234
2017-04-21,37.52000045776367
2017-04-24,38.130001068115234
2017-04-25,38.119998931884766
2017-04-26,38.189998626708984
2017-04-27,38.189998626708984
2017-04-28,37.5099983215332
2017-05-01,37.63999938964844
2017-05-02,37.7599983215332
2017-05-03,36.189998626708984
2017-05-04,39.869998931884766
2017-05-05,39.38999938964844
2017-05-08,39.22999954223633
2017-05-09,39.439998626708984
2017-05-10,39.43000030517578
2017-05-11,39.2599983215332
2017-05-12,39.22999954223633
2017-05-15,39.86000061035156
2017-05-16,39.86000061035156
2017-05-17,39.08000183105469
2017-05-18,38.88999938964844
2017-05-19,39.47999954223633
2017-05-22,40.08000183105469
2017-05-23,40.08000183105469
2017-05-24,40.279998779296875
2017-05-25,40.54999923706055
2017-05-26,40.0099983215332
2017-05-30,39.959999084472656
2017-05-31,39.88999938964844
2017-06-01,41.13999938964844
2017-06-02,41.09000015258789
2017-06-05,41.15999984741211
2017-06-06,40.810001373291016
2017-06-07,41.11000061035156
2017-06-08,41.5099983215332
2017-06-09,41.58000183105469
2017-06-12,41.68000030517578
2017-06-13,42.18000030517578
2017-06-14,41.93000030517578
2017-06-15,41.25
2017-06-16,40.56999969482422
2017-06-19,40.47999954223633
2017-06-20,40.34000015258789
2017-06-21,40.380001068115234
2017-06-22,40.310001373291016
2017-06-23,41.099998474121094
2017-06-26,40.90999984741211
2017-06-27,40.61000061035156
2017-06-28,41.40999984741211
2017-06-29,40.599998474121094
2017-06-30,40.58000183105469
2017-07-03,40.70000076293945
2017-07-05,40.619998931884766
2017-07-06,40.43000030517578
2017-07-07,41.13999938964844
2017-07-10,40.779998779296875
2017-07-11,41.150001525878906
2017-07-12,42.38999938964844
2017-07-13,41.970001220703125
2017-07-14,42.220001220703125
2017-07-17,42.25
2017-07-18,41.650001525878906
2017-07-19,41.810001373291016
2017-07-20,41.33000183105469
2017-07-21,41.099998474121094
2017-07-24,40.9900016784668
2017-07-25,41.7599983215332
2017-07-26,42.099998474121094
2017-07-27,41.790000915527344
2017-07-28,41.560001373291016
2017-07-31,41.349998474121094
2017-08-01,41.70000076293945
2017-08-02,40.7400016784668
2017-08-03,39.900001525878906
2017-08-04,39.209999084472656
2017-08-07,38.70000076293945
2017-08-08,38.029998779296875
2017-08-09,37.900001525878906
2017-08-10,37.5
2017-08-11,37.61000061035156
2017-08-14,38.29999923706055
2017-08-15,38.25
2017-08-16,38.720001220703125
2017-08-17,38.540000915527344
2017-08-18,38.02000045776367
2017-08-21,38.02000045776367
2017-08-22,38.33000183105469
2017-08-23,38.06999969482422
2017-08-24,38.220001220703125
2017-08-25,38.40999984741211
2017-08-28,38.220001220703125
2017-08-29,38.31999969482422
2017-08-30,38.33000183105469
2017-08-31,38.709999084472656
2017-09-01,38.59000015258789
2017-09-05,38.189998626708984
2017-09-06,38.0099983215332
2017-09-07,38.18000030517578
2017-09-08,38.369998931884766
2017-09-11,38.59000015258789
2017-09-12,38.619998931884766
2017-09-13,38.349998474121094
2017-09-14,37.90999984741211
2017-09-15,37.439998626708984
2017-09-18,38.11000061035156
2017-09-19,38.279998779296875
2017-09-20,37.72999954223633
2017-09-21,37.599998474121094
2017-09-22,38.099998474121094
2017-09-25,38.45000076293945
2017-09-26,39.02000045776367
2017-09-27,39.709999084472656
2017-09-28,39.900001525878906
2017-09-29,40.099998474121094
2017-10-02,40.90999984741211
2017-10-03,40.9900016784668
2017-10-04,41.029998779296875
2017-10-05,40.970001220703125
2017-10-06,40.58000183105469
2017-10-09,41.02000045776367
2017-10-10,41.09000015258789
2017-10-11,40.91999816894531
2017-10-12,40.7599983215332
2017-10-13,40.869998931884766
2017-10-16,40.7400016784668
2017-10-17,40.599998474121094
2017-10-18,40.83000183105469
2017-10-19,40.91999816894531
2017-10-20,41.15999984741211
2017-10-23,41.0
2017-10-24,41.040000915527344
2017-10-25,41.29999923706055
2017-10-26,41.63999938964844
2017-10-27,41.70000076293945
2017-10-30,41.400001525878906
2017-10-31,42.34000015258789
2017-11-01,42.349998474121094
2017-11-02,44.880001068115234
2017-11-03,43.68000030517578
2017-11-06,44.119998931884766
2017-11-07,43.45000076293945
2017-11-08,43.779998779296875
2017-11-09,43.630001068115234
2017-11-10,43.5
2017-11-13,43.58000183105469
2017-11-14,42.95000076293945
2017-11-15,42.86000061035156
2017-11-16,44.04999923706055
2017-11-17,43.720001220703125
2017-11-20,44.22999954223633
2017-11-21,44.959999084472656
2017-11-22,44.880001068115234
2017-11-24,44.630001068115234
2017-11-27,45.060001373291016
2017-11-28,45.959999084472656
2017-11-29,45.97999954223633
2017-11-30,45.88999938964844
2017-12-01,45.119998931884766
2017-12-04,44.619998931884766
2017-12-05,44.20000076293945
2017-12-06,44.06999969482422
2017-12-07,44.220001220703125
2017-12-08,43.880001068115234
2017-12-11,43.81999969482422
2017-12-12,43.900001525878906
2017-12-13,43.84000015258789
2017-12-14,44.150001525878906
2017-12-15,44.54999923706055
2017-12-18,44.72999954223633
2017-12-19,44.619998931884766
2017-12-20,44.709999084472656
2017-12-21,44.529998779296875
2017-12-22,44.77000045776367
2017-12-26,44.45000076293945
2017-12-27,44.209999084472656
2017-12-28,44.130001068115234
2017-12-29,43.81999969482422
2018-01-02,44.29999923706055
2018-01-03,43.9900016784668
2018-01-04,44.31999969482422
2018-01-05,44.790000915527344
2018-01-08,44.36000061035156
2018-01-09,44.31999969482422
2018-01-10,44.470001220703125
2018-01-11,45.36000061035156
2018-01-12,45.58000183105469
2018-01-16,45.2599983215332
2018-01-17,45.470001220703125
2018-01-18,45.189998626708984
2018-01-19,45.68000030517578
2018-01-22,45.84000015258789
2018-01-23,45.540000915527344
2018-01-24,45.529998779296875
2018-01-25,45.93000030517578
2018-01-26,45.88999938964844
2018-01-29,45.540000915527344
2018-01-30,45.220001220703125
2018-01-31,45.16999816894531
2018-02-01,45.2599983215332
2018-02-02,45.099998474121094
2018-02-05,44.099998474121094
2018-02-06,43.970001220703125
2018-02-07,43.97999954223633
2018-02-08,44.86000061035156
2018-02-09,44.61000061035156
2018-02-12,44.68000030517578
2018-02-13,45.150001525878906
2018-02-14,46.27000045776367
2018-02-15,46.86000061035156
2018-02-16,47.68000030517578
2018-02-20,47.709999084472656
2018-02-21,48.5
2018-02-22,47.97999954223633
2018-02-23,47.16999816894531
2018-02-26,48.2599983215332
2018-02-27,47.040000915527344
2018-02-28,46.68000030517578
2018-03-01,45.90999984741211
2018-03-02,46.599998474121094
2018-03-05,46.52000045776367
2018-03-06,46.4900016784668
2018-03-07,46.400001525878906
2018-03-08,46.099998474121094
2018-03-09,47.0
2018-03-12,47.04999923706055
2018-03-13,47.0099983215332
2018-03-14,46.95000076293945
2018-03-15,46.849998474121094
2018-03-16,47.2400016784668
2018-03-19,46.869998931884766
2018-03-20,46.650001525878906
2018-03-21,47.20000076293945
2018-03-22,45.709999084472656
2018-03-23,44.15999984741211
2018-03-26,45.540000915527344
2018-03-27,45.029998779296875
2018-03-28,45.2400016784668
2018-03-29,45.290000915527344
2018-04-02,44.790000915527344
2018-04-03,45.16999816894531
2018-04-04,46.11000061035156
2018-04-05,46.66999816894531
2018-04-06,44.7599983215332
2018-04-09,44.33000183105469
2018-04-10,45.150001525878906
2018-04-11,45.52000045776367
2018-04-12,45.209999084472656
2018-04-13,45.11000061035156
2018-04-16,46.18000030517578
2018-04-17,46.220001220703125
2018-04-18,45.290000915527344
2018-04-19,44.88999938964844
2018-04-20,44.150001525878906
2018-04-23,44.029998779296875
2018-04-24,43.88999938964844
2018-04-25,43.88999938964844
2018-04-26,43.900001525878906
2018-04-27,43.220001220703125
2018-04-30,42.790000915527344
2018-05-01,43.630001068115234
2018-05-02,43.150001525878906
2018-05-03,40.209999084472656
2018-05-04,39.9900016784668
2018-05-07,39.099998474121094
2018-05-08,39.5099983215332
2018-05-09,38.9900016784668
2018-05-10,39.2599983215332
2018-05-11,39.31999969482422
2018-05-14,39.119998931884766
2018-05-15,39.81999969482422
2018-05-16,40.08000183105469
2018-05-17,40.18000030517578
2018-05-18,40.16999816894531
2018-05-21,40.5
2018-05-22,40.849998474121094
2018-05-23,41.060001373291016
2018-05-24,41.220001220703125
2018-05-25,41.20000076293945
2018-05-29,40.959999084472656
2018-05-30,41.720001220703125
2018-05-31,41.380001068115234
2018-06-01,41.5099983215332
2018-06-04,41.93000030517578
2018-06-05,41.849998474121094
2018-06-06,41.97999954223633
2018-06-07,41.470001220703125
2018-06-08,41.90999984741211
2018-06-11,42.16999816894531
2018-06-12,42.150001525878906
2018-06-13,42.54999923706055
2018-06-14,42.599998474121094
2018-06-15,43.2400016784668
2018-06-18,43.560001373291016
2018-06-19,43.290000915527344
2018-06-20,42.9900016784668
2018-06-21,42.66999816894531
2018-06-22,42.40999984741211
2018-06-25,41.849998474121094
2018-06-26,42.11000061035156
2018-06-27,41.209999084472656
2018-06-28,41.290000915527344
2018-06-29,40.869998931884766
2018-07-02,41.38999938964844
2018-07-03,41.7400016784668
2018-07-05,42.09000015258789
2018-07-06,42.29999923706055
2018-07-09,42.16999816894531
2018-07-10,41.849998474121094
2018-07-11,41.84000015258789
2018-07-12,41.88999938964844
2018-07-13,41.29999923706055
2018-07-16,40.720001220703125
2018-07-17,41.02000045776367
2018-07-18,40.9900016784668
2018-07-19,41.13999938964844
2018-07-20,41.16999816894531
2018-07-23,41.06999969482422
2018-07-24,40.709999084472656
2018-07-25,41.099998474121094
2018-07-26,41.459999084472656
2018-07-27,41.220001220703125
2018-07-30,40.380001068115234
2018-07-31,40.66999816894531
2018-08-01,40.630001068115234
2018-08-02,38.72999954223633
2018-08-03,37.84000015258789
2018-08-06,38.5099983215332
2018-08-07,38.65999984741211
2018-08-08,37.84000015258789
2018-08-09,37.68000030517578
2018-08-10,37.40999984741211
2018-08-13,37.130001068115234
2018-08-14,37.31999969482422
2018-08-15,37.2400016784668
2018-08-16,37.79999923706055
2018-08-17,37.93000030517578
2018-08-20,37.689998626708984
2018-08-21,37.56999969482422
2018-08-22,37.2400016784668
2018-08-23,36.66999816894531
2018-08-24,37.02000045776367
2018-08-27,37.25
2018-08-28,36.93000030517578
2018-08-29,36.9900016784668
2018-08-30,37.27000045776367
2018-08-31,37.349998474121094
2018-09-04,37.439998626708984
2018-09-05,37.970001220703125
2018-09-06,37.810001373291016
2018-09-07,37.83000183105469
2018-09-10,38.0
2018-09-11,38.15999984741211
2018-09-12,39.15999984741211
2018-09-13,38.9900016784668
2018-09-14,40.150001525878906
2018-09-17,40.7599983215332
2018-09-18,41.310001373291016
2018-09-19,41.40999984741211
2018-09-20,41.65999984741211
2018-09-21,41.869998931884766
2018-09-24,41.619998931884766
2018-09-25,41.79999923706055
2018-09-26,40.220001220703125
2018-09-27,39.869998931884766
2018-09-28,40.13999938964844
2018-10-01,39.45000076293945
2018-10-02,38.849998474121094
2018-10-03,38.66999816894531
2018-10-04,38.91999816894531
2018-10-05,38.52000045776367
2018-10-08,38.279998779296875
2018-10-09,38.15999984741211
2018-10-10,37.369998931884766
2018-10-11,36.119998931884766
2018-10-12,35.970001220703125
2018-10-15,36.13999938964844
2018-10-16,36.65999984741211
2018-10-17,36.880001068115234
2018-10-18,36.29999923706055
2018-10-19,35.91999816894531
2018-10-22,35.849998474121094
2018-10-23,35.709999084472656
2018-10-24,34.779998779296875
2018-10-25,34.810001373291016
2018-10-26,34.20000076293945
2018-10-29,33.58000183105469
2018-10-30,34.45000076293945
2018-10-31,35.099998474121094
2018-11-01,35.75
2018-11-02,36.08000183105469
2018-11-05,36.11000061035156
2018-11-06,35.41999816894531
2018-11-07,35.93000030517578
2018-11-08,36.27000045776367
2018-11-09,36.709999084472656
2018-11-12,36.84000015258789
2018-11-13,36.9900016784668
2018-11-14,37.06999969482422
2018-11-15,36.70000076293945
2018-11-16,36.720001220703125
2018-11-19,36.290000915527344
2018-11-20,34.91999816894531
2018-11-21,35.36000061035156
2018-11-23,35.130001068115234
2018-11-26,35.11000061035156
2018-11-27,34.7400016784668
2018-11-28,35.43000030517578
2018-11-29,34.630001068115234
2018-11-30,35.06999969482422
2018-12-03,35.279998779296875
2018-12-04,33.560001373291016
2018-12-06,33.189998626708984
2018-12-07,32.459999084472656
2018-12-10,31.8799991607666
2018-12-11,32.70000076293945
2018-12-12,33.61000061035156
2018-12-13,33.84000015258789
2018-12-14,33.400001525878906
2018-12-17,32.459999084472656
2018-12-18,32.72999954223633
2018-12-19,32.86000061035156
2018-12-20,31.959999084472656
2018-12-21,30.950000762939453
2018-12-24,30.770000457763672
2018-12-26,31.56999969482422
2018-12-27,31.889999389648438
2018-12-28,31.600000381469727
2018-12-31,31.770000457763672
2019-01-02,32.040000915527344
2019-01-03,31.469999313354492
2019-01-04,32.689998626708984
2019-01-07,32.7400016784668
2019-01-08,33.59000015258789
2019-01-09,33.5
2019-01-10,33.619998931884766
2019-01-11,33.790000915527344
2019-01-14,33.5
2019-01-15,33.93000030517578
2019-01-16,34.43000030517578
2019-01-17,35.310001373291016
2019-01-18,35.220001220703125
2019-01-22,34.81999969482422
2019-01-23,34.869998931884766
2019-01-24,35.630001068115234
2019-01-25,35.959999084472656
2019-01-28,35.22999954223633
2019-01-29,34.84000015258789
2019-01-30,35.43000030517578
2019-01-31,36.189998626708984
2019-02-01,36.36000061035156
2019-02-04,36.7599983215332
2019-02-05,36.650001525878906
2019-02-06,36.029998779296875
2019-02-07,40.900001525878906
2019-02-08,41.25
2019-02-11,40.93000030517578
2019-02-12,41.29999923706055
2019-02-13,41.13999938964844
2019-02-14,41.45000076293945
2019-02-15,41.25
2019-02-19,41.79999923706055
2019-02-20,40.90999984741211
2019-02-21,41.650001525878906
2019-02-22,42.369998931884766
2019-02-25,41.970001220703125
2019-02-26,41.650001525878906
2019-02-27,41.68000030517578
2019-02-28,41.54999923706055
2019-03-01,41.81999969482422
2019-03-04,41.33000183105469
2019-03-05,41.31999969482422
2019-03-06,41.279998779296875
2019-03-07,41.0
2019-03-08,41.150001525878906
2019-03-11,41.86000061035156
2019-03-12,41.56999969482422
2019-03-13,41.5099983215332
2019-03-14,41.36000061035156
2019-03-15,41.45000076293945
2019-03-18,41.849998474121094
2019-03-19,41.5099983215332
2019-03-20,41.08000183105469
2019-03-21,41.91999816894531
2019-03-22,41.279998779296875
2019-03-25,40.84000015258789
2019-03-26,41.22999954223633
2019-03-27,41.79999923706055
2019-03-28,42.040000915527344
2019-03-29,42.29999923706055
2019-04-01,43.47999954223633
2019-04-02,43.58000183105469
2019-04-03,43.66999816894531
2019-04-04,43.9900016784668
2019-04-05,44.36000061035156
2019-04-08,44.02000045776367
2019-04-09,43.459999084472656
2019-04-10,44.119998931884766
2019-04-11,44.779998779296875
2019-04-12,44.709999084472656
2019-04-15,44.5
2019-04-16,44.38999938964844
2019-04-17,44.45000076293945
2019-04-18,43.810001373291016
2019-04-22,43.790000915527344
2019-04-23,44.97999954223633
2019-04-24,45.0
2019-04-25,44.290000915527344
2019-04-26,44.439998626708984
2019-04-29,44.880001068115234
2019-04-30,44.650001525878906
2019-05-01,44.63999938964844
2019-05-02,47.939998626708984
2019-05-03,46.290000915527344
2019-05-06,47.33000183105469
2019-05-07,46.33000183105469
2019-05-08,46.40999984741211
2019-05-09,46.20000076293945
2019-05-10,46.33000183105469
2019-05-13,45.18000030517578
2019-05-14,45.13999938964844
2019-05-15,46.029998779296875
2019-05-16,46.36000061035156
2019-05-17,45.4900016784668
2019-05-20,45.65999984741211
2019-05-21,45.88999938964844
2019-05-22,46.02000045776367
2019-05-23,45.220001220703125
2019-05-24,45.380001068115234
2019-05-28,45.0
2019-05-29,45.09000015258789
2019-05-30,45.099998474121094
2019-05-31,44.849998474121094
2019-06-03,44.13999938964844
2019-06-04,45.75
2019-06-05,45.349998474121094
2019-06-06,45.2400016784668
2019-06-07,46.40999984741211
2019-06-10,46.779998779296875
2019-06-11,46.93000030517578
2019-06-12,47.400001525878906
2019-06-13,47.29999923706055
2019-06-14,47.209999084472656
2019-06-17,47.13999938964844
2019-06-18,48.0
2019-06-19,48.36000061035156
2019-06-20,48.77000045776367
2019-06-21,48.4900016784668
2019-06-24,48.099998474121094
2019-06-25,48.060001373291016
2019-06-26,48.290000915527344
2019-06-27,48.58000183105469
2019-06-28,48.83000183105469
2019-07-01,48.81999969482422
2019-07-02,48.72999954223633
2019-07-03,49.29999923706055
2019-07-05,49.220001220703125
2019-07-08,49.130001068115234
2019-07-09,49.040000915527344
2019-07-10,49.40999984741211
2019-07-11,48.400001525878906
2019-07-12,48.81999969482422
2019-07-15,48.9900016784668
2019-07-16,48.91999816894531
2019-07-17,48.38999938964844
2019-07-18,49.060001373291016
2019-07-19,48.599998474121094
2019-07-22,48.77000045776367
2019-07-23,49.060001373291016
2019-07-24,50.56999969482422
2019-07-25,51.27000045776367
2019-07-26,51.84000015258789
2019-07-29,52.25
2019-07-30,51.689998626708984
2019-07-31,51.2400016784668
2019-08-01,51.15999984741211
2019-08-02,50.279998779296875
2019-08-05,47.959999084472656
2019-08-06,48.81999969482422
2019-08-07,48.459999084472656
2019-08-08,50.970001220703125
2019-08-09,50.470001220703125
2019-08-12,50.13999938964844
2019-08-13,50.4900016784668
2019-08-14,50.15999984741211
2019-08-15,51.7400016784668
2019-08-16,52.70000076293945
2019-08-19,52.439998626708984
2019-08-20,53.060001373291016
2019-08-21,53.58000183105469
2019-08-22,53.04999923706055
2019-08-23,51.790000915527344
2019-08-26,52.060001373291016
2019-08-27,51.97999954223633
2019-08-28,52.34000015258789
2019-08-29,53.06999969482422
2019-08-30,53.880001068115234
2019-09-03,53.09000015258789
2019-09-04,53.150001525878906
2019-09-05,54.2599983215332
2019-09-06,53.68000030517578
2019-09-09,53.11000061035156
2019-09-10,52.75
2019-09-11,53.779998779296875
2019-09-12,53.40999984741211
2019-09-13,52.88999938964844
2019-09-16,52.099998474121094
2019-09-17,53.099998474121094
2019-09-18,53.54999923706055
2019-09-19,53.540000915527344
2019-09-20,52.93000030517578
2019-09-23,51.81999969482422
2019-09-24,51.5099983215332
2019-09-25,51.779998779296875
2019-09-26,51.79999923706055
2019-09-27,51.31999969482422
2019-09-30,51.68000030517578
2019-10-01,50.91999816894531
2019-10-02,51.02000045776367
2019-10-03,51.189998626708984
2019-10-04,51.9900016784668
2019-10-07,51.70000076293945
2019-10-08,50.11000061035156
2019-10-09,51.09000015258789
2019-10-10,51.31999969482422
2019-10-11,52.119998931884766
2019-10-14,51.5099983215332
2019-10-15,51.41999816894531
2019-10-16,51.099998474121094
2019-10-17,51.2400016784668
2019-10-18,50.56999969482422
2019-10-21,51.13999938964844
2019-10-22,50.209999084472656
2019-10-23,50.0
2019-10-24,50.36000061035156
2019-10-25,49.88999938964844
2019-10-28,50.959999084472656
2019-10-29,52.18000030517578
2019-10-30,52.220001220703125
2019-10-31,57.63999938964844
2019-11-01,56.45000076293945
2019-11-04,57.16999816894531
2019-11-05,56.63999938964844
2019-11-06,56.08000183105469
2019-11-07,55.529998779296875
2019-11-08,55.25
2019-11-11,56.02000045776367
2019-11-12,56.150001525878906
2019-11-13,56.16999816894531
