,CREE
2006-01-24,26.200000762939453
2006-01-25,26.389999389648438
2006-01-26,27.06999969482422
2006-01-27,27.209999084472656
2006-01-30,26.899999618530273
2006-01-31,26.059999465942383
2006-02-01,26.700000762939453
2006-02-02,26.280000686645508
2006-02-03,26.299999237060547
2006-02-06,26.649999618530273
2006-02-07,26.31999969482422
2006-02-08,26.549999237060547
2006-02-09,26.200000762939453
2006-02-10,26.3799991607666
2006-02-13,26.459999084472656
2006-02-14,26.739999771118164
2006-02-15,26.940000534057617
2006-02-16,27.020000457763672
2006-02-17,26.760000228881836
2006-02-21,26.84000015258789
2006-02-22,27.31999969482422
2006-02-23,27.459999084472656
2006-02-24,27.75
2006-02-27,28.549999237060547
2006-02-28,29.950000762939453
2006-03-01,30.3799991607666
2006-03-02,30.260000228881836
2006-03-03,30.25
2006-03-06,30.299999237060547
2006-03-07,30.010000228881836
2006-03-08,29.5
2006-03-09,29.520000457763672
2006-03-10,29.969999313354492
2006-03-13,30.450000762939453
2006-03-14,31.850000381469727
2006-03-15,32.09000015258789
2006-03-16,31.510000228881836
2006-03-17,31.969999313354492
2006-03-20,32.47999954223633
2006-03-21,32.279998779296875
2006-03-22,32.900001525878906
2006-03-23,33.119998931884766
2006-03-24,33.09000015258789
2006-03-27,32.91999816894531
2006-03-28,32.63999938964844
2006-03-29,33.27000045776367
2006-03-30,33.20000076293945
2006-03-31,32.810001373291016
2006-04-03,33.13999938964844
2006-04-04,32.790000915527344
2006-04-05,33.380001068115234
2006-04-06,35.0
2006-04-07,34.86000061035156
2006-04-10,33.790000915527344
2006-04-11,32.86000061035156
2006-04-12,32.58000183105469
2006-04-13,32.52000045776367
2006-04-17,33.150001525878906
2006-04-18,33.75
2006-04-19,34.5
2006-04-20,34.09000015258789
2006-04-21,30.399999618530273
2006-04-24,29.889999389648438
2006-04-25,29.299999237060547
2006-04-26,29.18000030517578
2006-04-27,29.469999313354492
2006-04-28,29.81999969482422
2006-05-01,30.059999465942383
2006-05-02,30.200000762939453
2006-05-03,30.079999923706055
2006-05-04,30.43000030517578
2006-05-05,30.850000381469727
2006-05-08,30.260000228881836
2006-05-09,30.850000381469727
2006-05-10,30.06999969482422
2006-05-11,29.31999969482422
2006-05-12,29.479999542236328
2006-05-15,28.360000610351562
2006-05-16,28.40999984741211
2006-05-17,27.940000534057617
2006-05-18,27.049999237060547
2006-05-19,27.649999618530273
2006-05-22,26.15999984741211
2006-05-23,25.530000686645508
2006-05-24,25.110000610351562
2006-05-25,25.719999313354492
2006-05-26,25.6200008392334
2006-05-30,25.100000381469727
2006-05-31,25.649999618530273
2006-06-01,24.559999465942383
2006-06-02,25.809999465942383
2006-06-05,24.670000076293945
2006-06-06,24.719999313354492
2006-06-07,24.260000228881836
2006-06-08,24.100000381469727
2006-06-09,23.860000610351562
2006-06-12,23.420000076293945
2006-06-13,23.100000381469727
2006-06-14,23.34000015258789
2006-06-15,24.219999313354492
2006-06-16,23.889999389648438
2006-06-19,23.260000228881836
2006-06-20,23.170000076293945
2006-06-21,23.5
2006-06-22,23.3799991607666
2006-06-23,23.489999771118164
2006-06-26,23.40999984741211
2006-06-27,22.84000015258789
2006-06-28,23.0
2006-06-29,23.889999389648438
2006-06-30,23.760000228881836
2006-07-03,23.709999084472656
2006-07-05,23.260000228881836
2006-07-06,23.440000534057617
2006-07-07,22.860000610351562
2006-07-10,22.309999465942383
2006-07-11,23.1200008392334
2006-07-12,22.59000015258789
2006-07-13,17.729999542236328
2006-07-14,18.290000915527344
2006-07-17,18.59000015258789
2006-07-18,18.100000381469727
2006-07-19,18.809999465942383
2006-07-20,18.899999618530273
2006-07-21,18.90999984741211
2006-07-24,19.100000381469727
2006-07-25,19.1299991607666
2006-07-26,19.290000915527344
2006-07-27,19.90999984741211
2006-07-28,19.770000457763672
2006-07-31,19.729999542236328
2006-08-01,19.100000381469727
2006-08-02,19.260000228881836
2006-08-03,19.469999313354492
2006-08-04,18.799999237060547
2006-08-07,18.3700008392334
2006-08-08,17.940000534057617
2006-08-09,17.770000457763672
2006-08-10,18.110000610351562
2006-08-11,18.229999542236328
2006-08-14,17.81999969482422
2006-08-15,18.3799991607666
2006-08-16,18.969999313354492
2006-08-17,19.190000534057617
2006-08-18,19.170000076293945
2006-08-21,18.56999969482422
2006-08-22,18.790000915527344
2006-08-23,18.270000457763672
2006-08-24,18.139999389648438
2006-08-25,18.139999389648438
2006-08-28,18.110000610351562
2006-08-29,18.110000610351562
2006-08-30,18.639999389648438
2006-08-31,18.6200008392334
2006-09-01,18.489999771118164
2006-09-05,18.600000381469727
2006-09-06,18.170000076293945
2006-09-07,18.31999969482422
2006-09-08,18.229999542236328
2006-09-11,18.899999618530273
2006-09-12,19.5
2006-09-13,19.25
2006-09-14,19.260000228881836
2006-09-15,19.43000030517578
2006-09-18,19.559999465942383
2006-09-19,19.1299991607666
2006-09-20,18.850000381469727
2006-09-21,18.8700008392334
2006-09-22,18.899999618530273
2006-09-25,19.6299991607666
2006-09-26,19.709999084472656
2006-09-27,19.729999542236328
2006-09-28,20.079999923706055
2006-09-29,20.110000610351562
2006-10-02,20.5
2006-10-03,20.469999313354492
2006-10-04,20.56999969482422
2006-10-05,21.760000228881836
2006-10-06,21.510000228881836
2006-10-09,21.940000534057617
2006-10-10,22.209999084472656
2006-10-11,22.209999084472656
2006-10-12,22.389999389648438
2006-10-13,23.479999542236328
2006-10-16,23.18000030517578
2006-10-17,23.049999237060547
2006-10-18,22.5
2006-10-19,22.09000015258789
2006-10-20,22.81999969482422
2006-10-23,22.520000457763672
2006-10-24,22.110000610351562
2006-10-25,22.18000030517578
2006-10-26,22.200000762939453
2006-10-27,21.969999313354492
2006-10-30,21.959999084472656
2006-10-31,21.989999771118164
2006-11-01,21.170000076293945
2006-11-02,20.81999969482422
2006-11-03,20.950000762939453
2006-11-06,21.299999237060547
2006-11-07,21.149999618530273
2006-11-08,21.25
2006-11-09,20.6200008392334
2006-11-10,21.1200008392334
2006-11-13,21.1200008392334
2006-11-14,21.399999618530273
2006-11-15,20.959999084472656
2006-11-16,21.020000457763672
2006-11-17,20.780000686645508
2006-11-20,20.719999313354492
2006-11-21,20.34000015258789
2006-11-22,20.299999237060547
2006-11-24,19.93000030517578
2006-11-27,19.649999618530273
2006-11-28,19.93000030517578
2006-11-29,20.149999618530273
2006-11-30,19.799999237060547
2006-12-01,19.600000381469727
2006-12-04,20.239999771118164
2006-12-05,21.06999969482422
2006-12-06,21.110000610351562
2006-12-07,18.389999389648438
2006-12-08,17.790000915527344
2006-12-11,17.34000015258789
2006-12-12,17.059999465942383
2006-12-13,16.940000534057617
2006-12-14,17.420000076293945
2006-12-15,17.25
2006-12-18,16.90999984741211
2006-12-19,16.809999465942383
2006-12-20,17.110000610351562
2006-12-21,17.100000381469727
2006-12-22,17.06999969482422
2006-12-26,17.299999237060547
2006-12-27,17.530000686645508
2006-12-28,17.520000457763672
2006-12-29,17.31999969482422
2007-01-03,17.100000381469727
2007-01-04,17.290000915527344
2007-01-05,17.049999237060547
2007-01-08,16.84000015258789
2007-01-09,16.760000228881836
2007-01-10,16.950000762939453
2007-01-11,16.979999542236328
2007-01-12,17.31999969482422
2007-01-16,17.479999542236328
2007-01-17,17.43000030517578
2007-01-18,17.450000762939453
2007-01-19,16.540000915527344
2007-01-22,15.869999885559082
2007-01-23,15.880000114440918
2007-01-24,15.84000015258789
2007-01-25,15.520000457763672
2007-01-26,15.770000457763672
2007-01-29,15.449999809265137
2007-01-30,15.520000457763672
2007-01-31,15.380000114440918
2007-02-01,15.569999694824219
2007-02-02,16.43000030517578
2007-02-05,16.139999389648438
2007-02-06,16.309999465942383
2007-02-07,16.790000915527344
2007-02-08,16.68000030517578
2007-02-09,17.049999237060547
2007-02-12,16.520000457763672
2007-02-13,16.459999084472656
2007-02-14,16.829999923706055
2007-02-15,17.440000534057617
2007-02-16,17.270000457763672
2007-02-20,17.389999389648438
2007-02-21,17.969999313354492
2007-02-22,18.510000228881836
2007-02-23,18.520000457763672
2007-02-26,18.190000534057617
2007-02-27,17.219999313354492
2007-02-28,17.600000381469727
2007-03-01,16.799999237060547
2007-03-02,16.68000030517578
2007-03-05,16.1200008392334
2007-03-06,16.5
2007-03-07,16.139999389648438
2007-03-08,16.43000030517578
2007-03-09,16.25
2007-03-12,17.350000381469727
2007-03-13,16.739999771118164
2007-03-14,16.829999923706055
2007-03-15,16.979999542236328
2007-03-16,16.639999389648438
2007-03-19,16.469999313354492
2007-03-20,16.700000762939453
2007-03-21,16.969999313354492
2007-03-22,16.93000030517578
2007-03-23,16.850000381469727
2007-03-26,16.690000534057617
2007-03-27,16.520000457763672
2007-03-28,16.559999465942383
2007-03-29,16.579999923706055
2007-03-30,16.459999084472656
2007-04-02,16.489999771118164
2007-04-03,16.540000915527344
2007-04-04,16.709999084472656
2007-04-05,17.049999237060547
2007-04-09,17.229999542236328
2007-04-10,17.530000686645508
2007-04-11,17.40999984741211
2007-04-12,17.649999618530273
2007-04-13,17.719999313354492
2007-04-16,17.649999618530273
2007-04-17,17.899999618530273
2007-04-18,17.989999771118164
2007-04-19,17.940000534057617
2007-04-20,17.350000381469727
2007-04-23,17.610000610351562
2007-04-24,18.670000076293945
2007-04-25,18.600000381469727
2007-04-26,20.18000030517578
2007-04-27,19.649999618530273
2007-04-30,20.399999618530273
2007-05-01,19.850000381469727
2007-05-02,19.600000381469727
2007-05-03,19.889999389648438
2007-05-04,19.799999237060547
2007-05-07,19.290000915527344
2007-05-08,19.350000381469727
2007-05-09,19.81999969482422
2007-05-10,19.229999542236328
2007-05-11,19.360000610351562
2007-05-14,19.06999969482422
2007-05-15,19.049999237060547
2007-05-16,19.020000457763672
2007-05-17,18.770000457763672
2007-05-18,19.0
2007-05-21,20.420000076293945
2007-05-22,21.700000762939453
2007-05-23,22.06999969482422
2007-05-24,21.84000015258789
2007-05-25,22.25
2007-05-29,22.329999923706055
2007-05-30,22.700000762939453
2007-05-31,22.5
2007-06-01,24.809999465942383
2007-06-04,25.649999618530273
2007-06-05,27.030000686645508
2007-06-06,26.010000228881836
2007-06-07,24.31999969482422
2007-06-08,24.790000915527344
2007-06-11,24.229999542236328
2007-06-12,23.8700008392334
2007-06-13,24.670000076293945
2007-06-14,25.209999084472656
2007-06-15,25.559999465942383
2007-06-18,24.920000076293945
2007-06-19,25.709999084472656
2007-06-20,26.200000762939453
2007-06-21,26.399999618530273
2007-06-22,27.40999984741211
2007-06-25,26.610000610351562
2007-06-26,26.260000228881836
2007-06-27,26.280000686645508
2007-06-28,25.81999969482422
2007-06-29,25.850000381469727
2007-07-02,27.0
2007-07-03,28.030000686645508
2007-07-05,28.81999969482422
2007-07-06,29.170000076293945
2007-07-09,30.010000228881836
2007-07-10,29.110000610351562
2007-07-11,28.530000686645508
2007-07-12,29.040000915527344
2007-07-13,29.84000015258789
2007-07-16,29.149999618530273
2007-07-17,28.8799991607666
2007-07-18,28.75
2007-07-19,29.100000381469727
2007-07-20,28.719999313354492
2007-07-23,28.34000015258789
2007-07-24,27.020000457763672
2007-07-25,26.899999618530273
2007-07-26,25.760000228881836
2007-07-27,25.18000030517578
2007-07-30,25.899999618530273
2007-07-31,25.6200008392334
2007-08-01,26.56999969482422
2007-08-02,27.43000030517578
2007-08-03,26.780000686645508
2007-08-06,27.239999771118164
2007-08-07,26.479999542236328
2007-08-08,27.389999389648438
2007-08-09,27.790000915527344
2007-08-10,25.8799991607666
2007-08-13,25.670000076293945
2007-08-14,24.860000610351562
2007-08-15,23.729999542236328
2007-08-16,23.75
2007-08-17,24.3799991607666
2007-08-20,24.6200008392334
2007-08-21,24.729999542236328
2007-08-22,25.299999237060547
2007-08-23,24.950000762939453
2007-08-24,25.450000762939453
2007-08-27,24.899999618530273
2007-08-28,24.059999465942383
2007-08-29,24.549999237060547
2007-08-30,24.299999237060547
2007-08-31,26.600000381469727
2007-09-04,27.469999313354492
2007-09-05,27.68000030517578
2007-09-06,27.799999237060547
2007-09-07,27.06999969482422
2007-09-10,26.889999389648438
2007-09-11,27.510000228881836
2007-09-12,26.940000534057617
2007-09-13,26.950000762939453
2007-09-14,29.06999969482422
2007-09-17,29.18000030517578
2007-09-18,29.239999771118164
2007-09-19,32.0099983215332
2007-09-20,34.31999969482422
2007-09-21,32.150001525878906
2007-09-24,30.760000228881836
2007-09-25,32.459999084472656
2007-09-26,32.29999923706055
2007-09-27,31.610000610351562
2007-09-28,31.100000381469727
2007-10-01,32.06999969482422
2007-10-02,32.720001220703125
2007-10-03,28.969999313354492
2007-10-04,28.1200008392334
2007-10-05,29.40999984741211
2007-10-08,27.799999237060547
2007-10-09,29.459999084472656
2007-10-10,29.209999084472656
2007-10-11,27.920000076293945
2007-10-12,27.100000381469727
2007-10-15,27.540000915527344
2007-10-16,27.010000228881836
2007-10-17,26.700000762939453
2007-10-18,27.639999389648438
2007-10-19,26.709999084472656
2007-10-22,27.09000015258789
2007-10-23,27.979999542236328
2007-10-24,27.510000228881836
2007-10-25,25.920000076293945
2007-10-26,26.579999923706055
2007-10-29,27.170000076293945
2007-10-30,27.489999771118164
2007-10-31,28.0
2007-11-01,27.43000030517578
2007-11-02,26.190000534057617
2007-11-05,25.229999542236328
2007-11-06,26.260000228881836
2007-11-07,25.790000915527344
2007-11-08,26.719999313354492
2007-11-09,25.030000686645508
2007-11-12,23.0
2007-11-13,23.549999237060547
2007-11-14,23.940000534057617
2007-11-15,23.1200008392334
2007-11-16,22.579999923706055
2007-11-19,21.850000381469727
2007-11-20,21.18000030517578
2007-11-21,20.979999542236328
2007-11-23,21.079999923706055
2007-11-26,24.290000915527344
2007-11-27,24.969999313354492
2007-11-28,25.540000915527344
2007-11-29,25.040000915527344
2007-11-30,24.6299991607666
2007-12-03,23.09000015258789
2007-12-04,23.360000610351562
2007-12-05,24.200000762939453
2007-12-06,23.579999923706055
2007-12-07,23.899999618530273
2007-12-10,24.610000610351562
2007-12-11,24.09000015258789
2007-12-12,23.3700008392334
2007-12-13,23.690000534057617
2007-12-14,23.15999984741211
2007-12-17,22.059999465942383
2007-12-18,21.989999771118164
2007-12-19,22.149999618530273
2007-12-20,22.600000381469727
2007-12-21,23.34000015258789
2007-12-24,23.5
2007-12-26,26.010000228881836
2007-12-27,27.270000457763672
2007-12-28,27.850000381469727
2007-12-31,27.469999313354492
2008-01-02,27.489999771118164
2008-01-03,27.510000228881836
2008-01-04,27.90999984741211
2008-01-07,26.780000686645508
2008-01-08,26.950000762939453
2008-01-09,26.950000762939453
2008-01-10,26.440000534057617
2008-01-11,24.81999969482422
2008-01-14,24.709999084472656
2008-01-15,24.450000762939453
2008-01-16,27.81999969482422
2008-01-17,26.309999465942383
2008-01-18,25.780000686645508
2008-01-22,25.649999618530273
2008-01-23,28.549999237060547
2008-01-24,29.969999313354492
2008-01-25,30.1299991607666
2008-01-28,32.220001220703125
2008-01-29,30.989999771118164
2008-01-30,29.889999389648438
2008-01-31,29.549999237060547
2008-02-01,30.0
2008-02-04,31.389999389648438
2008-02-05,31.1200008392334
2008-02-06,29.600000381469727
2008-02-07,31.799999237060547
2008-02-08,32.220001220703125
2008-02-11,34.040000915527344
2008-02-12,32.20000076293945
2008-02-13,33.54999923706055
2008-02-14,33.220001220703125
2008-02-15,32.689998626708984
2008-02-19,32.38999938964844
2008-02-20,32.869998931884766
2008-02-21,33.060001373291016
2008-02-22,32.349998474121094
2008-02-25,32.790000915527344
2008-02-26,34.90999984741211
2008-02-27,33.75
2008-02-28,33.650001525878906
2008-02-29,30.899999618530273
2008-03-03,29.6299991607666
2008-03-04,29.559999465942383
2008-03-05,28.809999465942383
2008-03-06,28.18000030517578
2008-03-07,27.700000762939453
2008-03-10,26.729999542236328
2008-03-11,28.59000015258789
2008-03-12,28.56999969482422
2008-03-13,29.459999084472656
2008-03-14,27.81999969482422
2008-03-17,27.350000381469727
2008-03-18,27.940000534057617
2008-03-19,26.719999313354492
2008-03-20,29.100000381469727
2008-03-24,29.530000686645508
2008-03-25,28.950000762939453
2008-03-26,30.68000030517578
2008-03-27,28.780000686645508
2008-03-28,27.110000610351562
2008-03-31,27.959999084472656
2008-04-01,28.690000534057617
2008-04-02,28.200000762939453
2008-04-03,28.389999389648438
2008-04-04,29.219999313354492
2008-04-07,28.399999618530273
2008-04-08,28.309999465942383
2008-04-09,28.139999389648438
2008-04-10,28.43000030517578
2008-04-11,27.770000457763672
2008-04-14,27.329999923706055
2008-04-15,28.18000030517578
2008-04-16,30.31999969482422
2008-04-17,30.010000228881836
2008-04-18,30.6299991607666
2008-04-21,31.770000457763672
2008-04-22,31.059999465942383
2008-04-23,26.420000076293945
2008-04-24,26.420000076293945
2008-04-25,27.139999389648438
2008-04-28,27.3799991607666
2008-04-29,27.059999465942383
2008-04-30,26.0
2008-05-01,26.6200008392334
2008-05-02,26.459999084472656
2008-05-05,26.280000686645508
2008-05-06,25.8799991607666
2008-05-07,26.059999465942383
2008-05-08,25.479999542236328
2008-05-09,24.850000381469727
2008-05-12,24.450000762939453
2008-05-13,24.510000228881836
2008-05-14,25.229999542236328
2008-05-15,25.959999084472656
2008-05-16,25.889999389648438
2008-05-19,25.5
2008-05-20,24.739999771118164
2008-05-21,24.280000686645508
2008-05-22,23.260000228881836
2008-05-23,23.6200008392334
2008-05-27,24.309999465942383
2008-05-28,24.889999389648438
2008-05-29,24.559999465942383
2008-05-30,25.420000076293945
2008-06-02,25.270000457763672
2008-06-03,25.09000015258789
2008-06-04,25.420000076293945
2008-06-05,25.979999542236328
2008-06-06,24.8700008392334
2008-06-09,26.040000915527344
2008-06-10,25.06999969482422
2008-06-11,25.030000686645508
2008-06-12,24.709999084472656
2008-06-13,24.809999465942383
2008-06-16,25.540000915527344
2008-06-17,26.639999389648438
2008-06-18,25.549999237060547
2008-06-19,25.31999969482422
2008-06-20,25.059999465942383
2008-06-23,24.100000381469727
2008-06-24,23.899999618530273
