,EXPO
2004-06-02,3.1237499713897705
2004-06-03,3.172499895095825
2004-06-04,3.153749942779541
2004-06-07,3.148750066757202
2004-06-08,3.174999952316284
2004-06-09,3.137500047683716
2004-06-10,3.151249885559082
2004-06-14,3.0824999809265137
2004-06-15,3.341249942779541
2004-06-16,3.3762500286102295
2004-06-17,3.375
2004-06-18,3.380000114440918
2004-06-21,3.25
2004-06-22,3.3037500381469727
2004-06-23,3.325000047683716
2004-06-24,3.2125000953674316
2004-06-25,3.221250057220459
2004-06-28,3.325000047683716
2004-06-29,3.3737499713897705
2004-06-30,3.358750104904175
2004-07-01,3.396250009536743
2004-07-02,3.2987499237060547
2004-07-06,3.369999885559082
2004-07-07,3.276249885559082
2004-07-08,3.247499942779541
2004-07-09,3.244999885559082
2004-07-12,3.375
2004-07-13,3.247499942779541
2004-07-14,3.234999895095825
2004-07-15,3.296250104904175
2004-07-16,3.365000009536743
2004-07-19,3.3812499046325684
2004-07-20,3.430000066757202
2004-07-21,3.369999885559082
2004-07-22,3.372499942779541
2004-07-23,3.3424999713897705
2004-07-26,3.288749933242798
2004-07-27,3.161250114440918
2004-07-28,3.2950000762939453
2004-07-29,3.1787500381469727
2004-07-30,3.140000104904175
2004-08-02,3.0625
2004-08-03,3.237499952316284
2004-08-04,3.2362499237060547
2004-08-05,3.1312499046325684
2004-08-06,3.077500104904175
2004-08-09,3.132499933242798
2004-08-10,3.122499942779541
2004-08-11,3.112499952316284
2004-08-12,3.112499952316284
2004-08-13,3.1262500286102295
2004-08-16,3.174999952316284
2004-08-17,3.1312499046325684
2004-08-18,3.15625
2004-08-19,3.146250009536743
2004-08-20,3.1424999237060547
2004-08-23,3.132499933242798
2004-08-24,3.1675000190734863
2004-08-25,3.15625
2004-08-26,3.1600000858306885
2004-08-27,3.168750047683716
2004-08-30,3.1312499046325684
2004-08-31,3.25
2004-09-01,3.331249952316284
2004-09-02,3.336250066757202
2004-09-03,3.3037500381469727
2004-09-07,3.286250114440918
2004-09-08,3.259999990463257
2004-09-09,3.273750066757202
2004-09-10,3.194999933242798
2004-09-13,3.143749952316284
2004-09-14,3.2100000381469727
2004-09-15,3.2612500190734863
2004-09-16,3.25
2004-09-17,3.262500047683716
2004-09-20,3.2637500762939453
2004-09-21,3.2825000286102295
2004-09-22,3.2825000286102295
2004-09-23,3.299999952316284
2004-09-24,3.3375000953674316
2004-09-27,3.3125
2004-09-28,3.359999895095825
2004-09-29,3.375
2004-09-30,3.4437499046325684
2004-10-01,3.4375
2004-10-04,3.4700000286102295
2004-10-05,3.484999895095825
2004-10-06,3.5
2004-10-07,3.450000047683716
2004-10-08,3.4100000858306885
2004-10-11,3.3762500286102295
2004-10-12,3.434999942779541
2004-10-13,3.4000000953674316
2004-10-14,3.3887500762939453
2004-10-15,3.3837499618530273
2004-10-18,3.3762500286102295
2004-10-19,3.362499952316284
2004-10-20,3.393749952316284
2004-10-21,3.3637499809265137
2004-10-22,3.3612499237060547
2004-10-25,3.3499999046325684
2004-10-26,3.375
2004-10-27,3.375
2004-10-28,3.424999952316284
2004-10-29,3.375
2004-11-01,3.4362499713897705
2004-11-02,3.3887500762939453
2004-11-03,3.424999952316284
2004-11-04,3.440000057220459
2004-11-05,3.322499990463257
2004-11-08,3.3499999046325684
2004-11-09,3.3499999046325684
2004-11-10,3.384999990463257
2004-11-11,3.4049999713897705
2004-11-12,3.4287500381469727
2004-11-15,3.4437499046325684
2004-11-16,3.453749895095825
2004-11-17,3.450000047683716
2004-11-18,3.375
2004-11-19,3.3712499141693115
2004-11-22,3.369999885559082
2004-11-23,3.5
2004-11-24,3.481250047683716
2004-11-26,3.4312500953674316
2004-11-29,3.487499952316284
2004-11-30,3.473750114440918
2004-12-01,3.4774999618530273
2004-12-02,3.5037500858306885
2004-12-03,3.4937500953674316
2004-12-06,3.473750114440918
2004-12-07,3.3762500286102295
2004-12-08,3.4749999046325684
2004-12-09,3.476249933242798
2004-12-10,3.4749999046325684
2004-12-13,3.476249933242798
2004-12-14,3.4462499618530273
2004-12-15,3.5137500762939453
2004-12-16,3.4725000858306885
2004-12-17,3.483750104904175
2004-12-20,3.3887500762939453
2004-12-21,3.5
2004-12-22,3.4549999237060547
2004-12-23,3.4649999141693115
2004-12-27,3.4600000381469727
2004-12-28,3.4774999618530273
2004-12-29,3.4262499809265137
2004-12-30,3.408750057220459
2004-12-31,3.4362499713897705
2005-01-03,3.424999952316284
2005-01-04,3.4287500381469727
2005-01-05,3.515000104904175
2005-01-06,3.509999990463257
2005-01-07,3.4937500953674316
2005-01-10,3.608750104904175
2005-01-11,3.6875
2005-01-12,3.6837499141693115
2005-01-13,3.6362500190734863
2005-01-14,3.237499952316284
2005-01-18,3.2487499713897705
2005-01-19,3.1887500286102295
2005-01-20,3.1887500286102295
2005-01-21,3.1675000190734863
2005-01-24,3.1187500953674316
2005-01-25,3.119999885559082
2005-01-26,3.125
2005-01-27,3.1187500953674316
2005-01-28,3.088749885559082
2005-01-31,3.1187500953674316
2005-02-01,3.047499895095825
2005-02-02,3.09375
2005-02-03,3.101249933242798
2005-02-04,2.890000104904175
2005-02-07,2.865000009536743
2005-02-08,2.859999895095825
2005-02-09,2.921250104904175
2005-02-10,2.9487500190734863
2005-02-11,2.952500104904175
2005-02-14,2.9200000762939453
2005-02-15,2.877500057220459
2005-02-16,2.984999895095825
2005-02-17,2.924999952316284
2005-02-18,2.9375
2005-02-22,2.942500114440918
2005-02-23,2.9625000953674316
2005-02-24,2.9725000858306885
2005-02-25,2.9375
2005-02-28,3.0225000381469727
2005-03-01,3.052500009536743
2005-03-02,3.0662500858306885
2005-03-03,3.15625
2005-03-04,3.265000104904175
2005-03-07,3.0662500858306885
2005-03-08,3.028749942779541
2005-03-09,3.0
2005-03-10,2.96875
2005-03-11,2.9124999046325684
2005-03-14,2.9124999046325684
2005-03-15,2.922499895095825
2005-03-16,2.924999952316284
2005-03-17,2.9937500953674316
2005-03-18,2.9700000286102295
2005-03-21,2.9800000190734863
2005-03-22,2.944999933242798
2005-03-23,2.9700000286102295
2005-03-24,2.9862499237060547
2005-03-28,2.978749990463257
2005-03-29,2.9887499809265137
2005-03-30,2.9887499809265137
2005-03-31,2.9862499237060547
2005-04-01,2.981250047683716
2005-04-04,3.0512499809265137
2005-04-05,3.101249933242798
2005-04-06,3.15625
2005-04-07,3.1624999046325684
2005-04-08,3.023750066757202
2005-04-11,3.0
2005-04-12,3.0637500286102295
2005-04-13,2.9749999046325684
2005-04-14,2.9375
2005-04-15,2.9337499141693115
2005-04-18,2.940000057220459
2005-04-19,3.0625
2005-04-20,3.0625
2005-04-21,3.0762500762939453
2005-04-22,3.0687499046325684
2005-04-25,3.0737500190734863
2005-04-26,3.0687499046325684
2005-04-27,3.0112500190734863
2005-04-28,2.966249942779541
2005-04-29,2.978749990463257
2005-05-02,3.0
2005-05-03,2.9987499713897705
2005-05-04,3.083750009536743
2005-05-05,3.0687499046325684
2005-05-06,3.096250057220459
2005-05-09,3.0975000858306885
2005-05-10,3.03125
2005-05-11,3.0325000286102295
2005-05-12,3.046250104904175
2005-05-13,2.9937500953674316
2005-05-16,2.9912500381469727
2005-05-17,2.9937500953674316
2005-05-18,3.009999990463257
2005-05-19,2.9912500381469727
2005-05-20,2.994999885559082
2005-05-23,3.0799999237060547
2005-05-24,3.125
2005-05-25,3.127500057220459
2005-05-26,3.127500057220459
2005-05-27,3.117500066757202
2005-05-31,3.096250057220459
2005-06-01,3.130000114440918
2005-06-02,3.1937499046325684
2005-06-03,3.1500000953674316
2005-06-06,3.130000114440918
2005-06-07,3.3062500953674316
2005-06-08,3.273750066757202
2005-06-09,3.5
2005-06-10,3.3949999809265137
2005-06-13,3.490000009536743
2005-06-14,3.434999942779541
2005-06-15,3.5
2005-06-16,3.5687499046325684
2005-06-17,3.557499885559082
2005-06-20,3.5012500286102295
2005-06-21,3.543750047683716
2005-06-22,3.608750104904175
2005-06-23,3.5687499046325684
2005-06-24,3.6387500762939453
2005-06-27,3.6050000190734863
2005-06-28,3.59375
2005-06-29,3.5975000858306885
2005-06-30,3.572499990463257
2005-07-01,3.586250066757202
2005-07-05,3.674999952316284
2005-07-06,3.596250057220459
2005-07-07,3.452500104904175
2005-07-08,3.555000066757202
2005-07-11,3.521250009536743
2005-07-12,3.5
2005-07-13,3.463749885559082
2005-07-14,3.461250066757202
2005-07-15,3.494999885559082
2005-07-18,3.4825000762939453
2005-07-19,3.6737499237060547
2005-07-20,3.637500047683716
2005-07-21,3.5625
2005-07-22,3.759999990463257
2005-07-25,3.75
2005-07-26,3.747499942779541
2005-07-27,3.674999952316284
2005-07-28,3.7587499618530273
2005-07-29,3.716249942779541
2005-08-01,3.768749952316284
2005-08-02,3.809999942779541
2005-08-03,3.815000057220459
2005-08-04,3.75
2005-08-05,3.6575000286102295
2005-08-08,3.625
2005-08-09,3.603749990463257
2005-08-10,3.492500066757202
2005-08-11,3.447499990463257
2005-08-12,3.442500114440918
2005-08-15,3.7125000953674316
2005-08-16,3.5537500381469727
2005-08-17,3.5537500381469727
2005-08-18,3.4962499141693115
2005-08-19,3.5137500762939453
2005-08-22,3.4962499141693115
2005-08-23,3.5487499237060547
2005-08-24,3.490000009536743
2005-08-25,3.523750066757202
2005-08-26,3.4625000953674316
2005-08-29,3.487499952316284
2005-08-30,3.5
2005-08-31,3.75
2005-09-01,3.716249942779541
2005-09-02,3.578749895095825
2005-09-06,3.711250066757202
2005-09-07,3.7362499237060547
2005-09-08,3.615000009536743
2005-09-09,3.7149999141693115
2005-09-12,3.6912500858306885
2005-09-13,3.601249933242798
2005-09-14,3.591249942779541
2005-09-15,3.606250047683716
2005-09-16,3.6875
2005-09-19,3.697499990463257
2005-09-20,3.703749895095825
2005-09-21,3.6812500953674316
2005-09-22,3.533750057220459
2005-09-23,3.572499990463257
2005-09-26,3.646250009536743
2005-09-27,3.674999952316284
2005-09-28,3.702500104904175
2005-09-29,3.8062500953674316
2005-09-30,3.9237499237060547
2005-10-03,3.827500104904175
2005-10-04,3.831249952316284
2005-10-05,3.757499933242798
2005-10-06,3.6649999618530273
2005-10-07,3.7437500953674316
2005-10-10,3.690000057220459
2005-10-11,3.5924999713897705
2005-10-12,3.601249933242798
2005-10-13,3.684999942779541
2005-10-14,3.7487499713897705
2005-10-17,3.6875
2005-10-18,3.6475000381469727
2005-10-19,3.7049999237060547
2005-10-20,3.641249895095825
2005-10-21,3.6987500190734863
2005-10-24,3.7149999141693115
2005-10-25,3.619999885559082
2005-10-26,3.578749895095825
2005-10-27,3.516249895095825
2005-10-28,3.5274999141693115
2005-10-31,3.6024999618530273
2005-11-01,3.608750104904175
2005-11-02,3.625
2005-11-03,3.59375
2005-11-04,3.505000114440918
2005-11-07,3.490000009536743
2005-11-08,3.4262499809265137
2005-11-09,3.627500057220459
2005-11-10,3.625
2005-11-11,3.632499933242798
2005-11-14,3.617500066757202
2005-11-15,3.5537500381469727
2005-11-16,3.523750066757202
2005-11-17,3.609999895095825
2005-11-18,3.6137499809265137
2005-11-21,3.5625
2005-11-22,3.625
2005-11-23,3.6237499713897705
2005-11-25,3.608750104904175
2005-11-28,3.478749990463257
2005-11-29,3.4649999141693115
2005-11-30,3.418750047683716
2005-12-01,3.509999990463257
2005-12-02,3.458750009536743
2005-12-05,3.505000114440918
2005-12-06,3.5274999141693115
2005-12-07,3.533750057220459
2005-12-08,3.5012500286102295
2005-12-09,3.5325000286102295
2005-12-12,3.5374999046325684
2005-12-13,3.507499933242798
2005-12-14,3.487499952316284
2005-12-15,3.450000047683716
2005-12-16,3.5037500858306885
2005-12-19,3.4937500953674316
2005-12-20,3.4749999046325684
2005-12-21,3.484999895095825
2005-12-22,3.5487499237060547
2005-12-23,3.53125
2005-12-27,3.6137499809265137
2005-12-28,3.6262500286102295
2005-12-29,3.5975000858306885
2005-12-30,3.547499895095825
2006-01-03,3.6787500381469727
2006-01-04,3.59375
2006-01-05,3.588749885559082
2006-01-06,3.677500009536743
2006-01-09,3.680000066757202
2006-01-10,3.740000009536743
2006-01-11,3.721250057220459
2006-01-12,3.706249952316284
2006-01-13,3.7249999046325684
2006-01-17,3.6337499618530273
2006-01-18,3.637500047683716
2006-01-19,3.6837499141693115
2006-01-20,3.5712499618530273
2006-01-23,3.567500114440918
2006-01-24,3.6787500381469727
2006-01-25,3.694999933242798
2006-01-26,3.734999895095825
2006-01-27,3.7987499237060547
2006-01-30,3.7512500286102295
2006-01-31,3.8262500762939453
2006-02-01,3.838749885559082
2006-02-02,3.815000057220459
2006-02-03,3.869999885559082
2006-02-06,3.8887500762939453
2006-02-07,3.875
2006-02-08,3.9287500381469727
2006-02-09,3.9749999046325684
2006-02-10,3.924999952316284
2006-02-13,3.956249952316284
2006-02-14,4.082499980926514
2006-02-15,4.112500190734863
2006-02-16,4.15625
2006-02-17,4.021249771118164
2006-02-21,3.8949999809265137
2006-02-22,3.9987499713897705
2006-02-23,3.9487500190734863
2006-02-24,3.9912500381469727
2006-02-27,4.016250133514404
2006-02-28,3.9749999046325684
2006-03-01,4.076250076293945
2006-03-02,4.0
2006-03-03,3.984999895095825
2006-03-06,3.9625000953674316
2006-03-07,3.9362499713897705
2006-03-08,3.956249952316284
2006-03-09,3.8787500858306885
2006-03-10,3.9375
2006-03-13,3.9674999713897705
2006-03-14,3.9774999618530273
2006-03-15,3.9674999713897705
2006-03-16,3.940000057220459
2006-03-17,3.9437499046325684
2006-03-20,3.934999942779541
2006-03-21,3.8949999809265137
2006-03-22,3.8524999618530273
2006-03-23,3.8550000190734863
2006-03-24,3.916249990463257
2006-03-27,3.90625
2006-03-28,3.908750057220459
2006-03-29,3.9774999618530273
2006-03-30,3.913749933242798
2006-03-31,3.956249952316284
2006-04-03,3.9362499713897705
2006-04-04,3.875
2006-04-05,3.8837499618530273
2006-04-06,3.916249990463257
2006-04-07,3.875
2006-04-10,3.9000000953674316
2006-04-11,3.875
2006-04-12,3.875
2006-04-13,3.875
2006-04-17,3.898750066757202
2006-04-18,4.09375
2006-04-19,4.067500114440918
2006-04-20,4.101250171661377
2006-04-21,4.121250152587891
2006-04-24,4.119999885559082
2006-04-25,4.09375
2006-04-26,4.09499979019165
2006-04-27,4.079999923706055
2006-04-28,4.068749904632568
2006-05-01,4.068749904632568
2006-05-02,4.076250076293945
2006-05-03,4.06374979019165
2006-05-04,4.090000152587891
2006-05-05,4.077499866485596
2006-05-08,4.086249828338623
2006-05-09,4.072500228881836
2006-05-10,4.027500152587891
2006-05-11,3.944999933242798
2006-05-12,3.8424999713897705
2006-05-15,3.865000009536743
2006-05-16,3.8762500286102295
2006-05-17,3.831249952316284
2006-05-18,3.815000057220459
2006-05-19,3.8424999713897705
2006-05-22,3.884999990463257
2006-05-23,3.8125
2006-05-24,3.744999885559082
2006-05-25,3.7537500858306885
2006-05-26,3.768749952316284
2006-05-30,3.734999895095825
2006-05-31,3.75
2006-06-01,3.841249942779541
2006-06-02,3.84375
2006-06-05,3.836250066757202
2006-06-06,3.869999885559082
2006-06-07,3.9487500190734863
2006-06-08,3.9825000762939453
2006-06-09,3.865000009536743
2006-06-12,3.9024999141693115
2006-06-13,4.002500057220459
2006-06-14,4.054999828338623
2006-06-15,4.25
2006-06-16,4.119999885559082
2006-06-19,4.112500190734863
2006-06-20,3.9800000190734863
2006-06-21,4.052499771118164
2006-06-22,4.099999904632568
2006-06-23,4.107500076293945
2006-06-26,4.212500095367432
2006-06-27,4.204999923706055
2006-06-28,4.212500095367432
2006-06-29,4.087500095367432
2006-06-30,4.224999904632568
2006-07-03,4.190000057220459
2006-07-05,4.212500095367432
2006-07-06,4.275000095367432
2006-07-07,4.130000114440918
2006-07-10,4.264999866485596
2006-07-11,4.275000095367432
2006-07-12,4.192500114440918
2006-07-13,4.125
2006-07-14,4.119999885559082
2006-07-17,4.137499809265137
2006-07-18,4.1875
2006-07-19,4.387499809265137
2006-07-20,3.877500057220459
2006-07-21,3.887500047683716
2006-07-24,4.067500114440918
2006-07-25,4.105000019073486
2006-07-26,3.8125
2006-07-27,3.677500009536743
2006-07-28,3.8550000190734863
2006-07-31,3.940000057220459
2006-08-01,3.8350000381469727
2006-08-02,3.9124999046325684
2006-08-03,4.034999847412109
2006-08-04,3.9649999141693115
2006-08-07,3.927500009536743
2006-08-08,3.802500009536743
2006-08-09,3.8125
2006-08-10,3.942500114440918
2006-08-11,3.682499885559082
2006-08-14,3.8375000953674316
2006-08-15,3.8350000381469727
2006-08-16,3.8350000381469727
2006-08-17,3.8350000381469727
2006-08-18,3.822499990463257
2006-08-21,3.7225000858306885
2006-08-22,3.809999942779541
2006-08-23,3.734999895095825
2006-08-24,3.674999952316284
2006-08-25,3.674999952316284
2006-08-28,3.684999942779541
2006-08-29,3.744999885559082
2006-08-30,3.799999952316284
2006-08-31,3.8399999141693115
2006-09-01,3.890000104904175
2006-09-05,3.942500114440918
2006-09-06,3.880000114440918
2006-09-07,3.887500047683716
2006-09-08,3.922499895095825
2006-09-11,3.9774999618530273
2006-09-12,4.067500114440918
2006-09-13,4.190000057220459
2006-09-14,4.152500152587891
2006-09-15,4.144999980926514
2006-09-18,4.239999771118164
2006-09-19,4.135000228881836
2006-09-20,4.264999866485596
2006-09-21,4.195000171661377
2006-09-22,4.190000057220459
2006-09-25,4.1875
2006-09-26,4.179999828338623
2006-09-27,4.152500152587891
2006-09-28,4.164999961853027
2006-09-29,4.167500019073486
2006-10-02,4.164999961853027
2006-10-03,4.150000095367432
2006-10-04,4.242499828338623
2006-10-05,4.324999809265137
2006-10-06,4.304999828338623
2006-10-09,4.320000171661377
2006-10-10,4.297500133514404
2006-10-11,4.277500152587891
2006-10-12,4.317500114440918
2006-10-13,4.340000152587891
2006-10-16,4.349999904632568
2006-10-17,4.355000019073486
2006-10-18,4.497499942779541
2006-10-19,4.480000019073486
2006-10-20,4.512499809265137
2006-10-23,4.527500152587891
2006-10-24,4.494999885559082
2006-10-25,4.537499904632568
2006-10-26,4.507500171661377
2006-10-27,4.434999942779541
2006-10-30,4.525000095367432
2006-10-31,4.525000095367432
2006-11-01,4.349999904632568
2006-11-02,4.387499809265137
2006-11-03,4.449999809265137
2006-11-06,4.577499866485596
2006-11-07,4.597499847412109
2006-11-08,4.682499885559082
2006-11-09,4.545000076293945
2006-11-10,4.489999771118164
2006-11-13,4.5
2006-11-14,4.5
2006-11-15,4.497499942779541
2006-11-16,4.477499961853027
2006-11-17,4.432499885559082
2006-11-20,4.414999961853027
2006-11-21,4.412499904632568
2006-11-22,4.409999847412109
2006-11-24,4.432499885559082
2006-11-27,4.412499904632568
2006-11-28,4.420000076293945
2006-11-29,4.449999809265137
2006-11-30,4.454999923706055
2006-12-01,4.402500152587891
2006-12-04,4.409999847412109
2006-12-05,4.4375
2006-12-06,4.427499771118164
2006-12-07,4.480000019073486
2006-12-08,4.542500019073486
2006-12-11,4.599999904632568
2006-12-12,4.597499847412109
2006-12-13,4.599999904632568
2006-12-14,4.610000133514404
2006-12-15,4.612500190734863
2006-12-18,4.599999904632568
2006-12-19,4.637499809265137
2006-12-20,4.735000133514404
2006-12-21,4.647500038146973
2006-12-22,4.692500114440918
2006-12-26,4.762499809265137
2006-12-27,4.762499809265137
2006-12-28,4.735000133514404
2006-12-29,4.664999961853027
2007-01-03,4.677499771118164
2007-01-04,4.777500152587891
2007-01-05,4.755000114440918
2007-01-08,4.667500019073486
2007-01-09,4.652500152587891
2007-01-10,4.670000076293945
2007-01-11,4.797500133514404
2007-01-12,4.872499942779541
2007-01-16,4.800000190734863
2007-01-17,4.635000228881836
2007-01-18,4.625
2007-01-19,4.65749979019165
2007-01-22,4.627500057220459
2007-01-23,4.75
2007-01-24,4.707499980926514
2007-01-25,4.639999866485596
2007-01-26,4.679999828338623
2007-01-29,4.744999885559082
2007-01-30,4.784999847412109
2007-01-31,4.652500152587891
2007-02-01,4.730000019073486
2007-02-02,4.59250020980835
2007-02-05,4.434999942779541
2007-02-06,4.452499866485596
2007-02-07,4.447500228881836
2007-02-08,4.445000171661377
2007-02-09,4.369999885559082
2007-02-12,4.429999828338623
2007-02-13,4.364999771118164
2007-02-14,4.317500114440918
2007-02-15,4.34499979019165
2007-02-16,4.572500228881836
2007-02-20,4.625
2007-02-21,4.625
2007-02-22,4.619999885559082
2007-02-23,4.605000019073486
2007-02-26,4.667500019073486
2007-02-27,4.602499961853027
2007-02-28,4.602499961853027
2007-03-01,4.617499828338623
2007-03-02,4.612500190734863
2007-03-05,4.585000038146973
2007-03-06,4.707499980926514
2007-03-07,4.639999866485596
2007-03-08,4.659999847412109
2007-03-09,4.662499904632568
2007-03-12,4.724999904632568
2007-03-13,4.625
2007-03-14,4.699999809265137
2007-03-15,4.755000114440918
2007-03-16,4.764999866485596
2007-03-19,4.835000038146973
2007-03-20,4.8125
