,MMM
2013-08-16,115.9000015258789
2013-08-19,115.61000061035156
2013-08-20,115.41999816894531
2013-08-21,113.41999816894531
2013-08-22,114.66999816894531
2013-08-23,114.4000015258789
2013-08-26,114.33000183105469
2013-08-27,112.7300033569336
2013-08-28,113.0
2013-08-29,113.31999969482422
2013-08-30,113.58000183105469
2013-09-03,113.22000122070312
2013-09-04,114.55000305175781
2013-09-05,114.87000274658203
2013-09-06,115.04000091552734
2013-09-09,116.73999786376953
2013-09-10,117.58999633789062
2013-09-11,118.70999908447266
2013-09-12,118.19999694824219
2013-09-13,118.5999984741211
2013-09-16,119.2300033569336
2013-09-17,119.93000030517578
2013-09-18,121.29000091552734
2013-09-19,121.56999969482422
2013-09-20,120.01000213623047
2013-09-23,121.11000061035156
2013-09-24,120.80000305175781
2013-09-25,120.19999694824219
2013-09-26,120.66000366210938
2013-09-27,120.22000122070312
2013-09-30,119.41000366210938
2013-10-01,119.62000274658203
2013-10-02,119.19999694824219
2013-10-03,118.55000305175781
2013-10-04,119.4000015258789
2013-10-07,118.69000244140625
2013-10-08,117.16000366210938
2013-10-09,117.56999969482422
2013-10-10,119.33999633789062
2013-10-11,120.72000122070312
2013-10-14,121.4000015258789
2013-10-15,119.81999969482422
2013-10-16,120.94000244140625
2013-10-17,122.62000274658203
2013-10-18,122.83999633789062
2013-10-21,123.25
2013-10-22,123.80000305175781
2013-10-23,123.19999694824219
2013-10-24,123.48999786376953
2013-10-25,124.41999816894531
2013-10-28,124.91999816894531
2013-10-29,125.27999877929688
2013-10-30,124.79000091552734
2013-10-31,125.8499984741211
2013-11-01,125.9000015258789
2013-11-04,126.31999969482422
2013-11-05,126.12000274658203
2013-11-06,127.12999725341797
2013-11-07,126.41000366210938
2013-11-08,127.98999786376953
2013-11-11,127.94999694824219
2013-11-12,128.36000061035156
2013-11-13,128.58999633789062
2013-11-14,129.7899932861328
2013-11-15,129.85000610351562
2013-11-18,130.1300048828125
2013-11-19,130.0500030517578
2013-11-20,129.17999267578125
2013-11-21,130.35000610351562
2013-11-22,131.02000427246094
2013-11-25,131.22999572753906
2013-11-26,132.14999389648438
2013-11-27,133.5
2013-11-29,133.50999450683594
2013-12-02,127.68000030517578
2013-12-03,126.5999984741211
2013-12-04,126.45999908447266
2013-12-05,126.83000183105469
2013-12-06,128.61000061035156
2013-12-09,128.57000732421875
2013-12-10,127.55000305175781
2013-12-11,126.7699966430664
2013-12-12,126.58000183105469
2013-12-13,126.43000030517578
2013-12-16,127.66000366210938
2013-12-17,131.38999938964844
2013-12-18,135.8000030517578
2013-12-19,136.41000366210938
2013-12-20,136.72000122070312
2013-12-23,136.8000030517578
2013-12-24,136.99000549316406
2013-12-26,138.2899932861328
2013-12-27,139.35000610351562
2013-12-30,139.4199981689453
2013-12-31,140.25
2014-01-02,138.1300048828125
2014-01-03,138.4499969482422
2014-01-06,137.6300048828125
2014-01-07,137.64999389648438
2014-01-08,136.6300048828125
2014-01-09,136.4499969482422
2014-01-10,136.17999267578125
2014-01-13,134.67999267578125
2014-01-14,137.41000366210938
2014-01-15,138.44000244140625
2014-01-16,138.16000366210938
2014-01-17,137.30999755859375
2014-01-21,136.99000549316406
2014-01-22,136.47999572753906
2014-01-23,134.7100067138672
2014-01-24,130.22000122070312
2014-01-27,128.9600067138672
2014-01-28,129.80999755859375
2014-01-29,130.25
2014-01-30,128.0500030517578
2014-01-31,128.19000244140625
2014-02-03,123.9000015258789
2014-02-04,126.72000122070312
2014-02-05,127.36000061035156
2014-02-06,128.89999389648438
2014-02-07,130.3300018310547
2014-02-10,129.6999969482422
2014-02-11,130.97999572753906
2014-02-12,130.44000244140625
2014-02-13,130.13999938964844
2014-02-14,132.1199951171875
2014-02-18,131.8000030517578
2014-02-19,130.55999755859375
2014-02-20,131.55999755859375
2014-02-21,131.57000732421875
2014-02-24,132.1999969482422
2014-02-25,132.92999267578125
2014-02-26,132.86000061035156
2014-02-27,134.33999633789062
2014-02-28,134.72999572753906
2014-03-03,132.2100067138672
2014-03-04,132.67999267578125
2014-03-05,133.85000610351562
2014-03-06,134.0800018310547
2014-03-07,134.11000061035156
2014-03-10,133.55999755859375
2014-03-11,132.50999450683594
2014-03-12,132.57000732421875
2014-03-13,130.80999755859375
2014-03-14,129.8300018310547
2014-03-17,132.27000427246094
2014-03-18,132.74000549316406
2014-03-19,131.22999572753906
2014-03-20,132.42999267578125
2014-03-21,133.1199951171875
2014-03-24,132.4199981689453
2014-03-25,134.05999755859375
2014-03-26,133.08999633789062
2014-03-27,132.83999633789062
2014-03-28,134.1999969482422
2014-03-31,135.66000366210938
2014-04-01,136.52999877929688
2014-04-02,136.0
2014-04-03,136.13999938964844
2014-04-04,135.86000061035156
2014-04-07,134.39999389648438
2014-04-08,134.83999633789062
2014-04-09,135.83999633789062
2014-04-10,133.97000122070312
2014-04-11,132.38999938964844
2014-04-14,133.14999389648438
2014-04-15,134.08999633789062
2014-04-16,136.77000427246094
2014-04-17,137.72999572753906
2014-04-21,138.6199951171875
2014-04-22,138.88999938964844
2014-04-23,137.99000549316406
2014-04-24,136.64999389648438
2014-04-25,136.55999755859375
2014-04-28,137.22999572753906
2014-04-29,137.5500030517578
2014-04-30,139.08999633789062
2014-05-01,140.80999755859375
2014-05-02,140.1199951171875
2014-05-05,140.61000061035156
2014-05-06,139.2899932861328
2014-05-07,141.13999938964844
2014-05-08,140.8300018310547
2014-05-09,141.33999633789062
2014-05-12,142.82000732421875
2014-05-13,142.42999267578125
2014-05-14,141.60000610351562
2014-05-15,140.97999572753906
2014-05-16,141.1300048828125
2014-05-19,141.6699981689453
2014-05-20,140.22999572753906
2014-05-21,140.66000366210938
2014-05-22,140.30999755859375
2014-05-23,141.13999938964844
2014-05-27,141.44000244140625
2014-05-28,141.42999267578125
2014-05-29,142.38999938964844
2014-05-30,142.5500030517578
2014-06-02,142.32000732421875
2014-06-03,142.88999938964844
2014-06-04,142.25999450683594
2014-06-05,143.7100067138672
2014-06-06,144.63999938964844
2014-06-09,145.32000732421875
2014-06-10,144.97000122070312
2014-06-11,144.41000366210938
2014-06-12,143.07000732421875
2014-06-13,143.36000061035156
2014-06-16,143.32000732421875
2014-06-17,143.69000244140625
2014-06-18,144.3300018310547
2014-06-19,144.49000549316406
2014-06-20,145.16000366210938
2014-06-23,144.08999633789062
2014-06-24,143.08999633789062
2014-06-25,143.64999389648438
2014-06-26,143.72999572753906
2014-06-27,143.69000244140625
2014-06-30,143.24000549316406
2014-07-01,144.55999755859375
2014-07-02,145.22999572753906
2014-07-03,145.41000366210938
2014-07-07,144.91000366210938
2014-07-08,144.55999755859375
2014-07-09,144.67999267578125
2014-07-10,143.88999938964844
2014-07-11,144.30999755859375
2014-07-14,145.0
2014-07-15,145.05999755859375
2014-07-16,146.1699981689453
2014-07-17,143.5399932861328
2014-07-18,144.8300018310547
2014-07-21,144.3000030517578
2014-07-22,145.1199951171875
2014-07-23,144.67999267578125
2014-07-24,145.1300048828125
2014-07-25,145.1199951171875
2014-07-28,145.52999877929688
2014-07-29,144.02000427246094
2014-07-30,143.74000549316406
2014-07-31,140.88999938964844
2014-08-01,140.11000061035156
2014-08-04,140.75
2014-08-05,139.77999877929688
2014-08-06,139.5500030517578
2014-08-07,139.1300048828125
2014-08-08,140.85000610351562
2014-08-11,140.5800018310547
2014-08-12,140.8800048828125
2014-08-13,141.8000030517578
2014-08-14,142.33999633789062
2014-08-15,141.9199981689453
2014-08-18,144.1199951171875
2014-08-19,144.25
2014-08-20,144.60000610351562
2014-08-21,144.5
2014-08-22,144.1300048828125
2014-08-25,144.6999969482422
2014-08-26,144.60000610351562
2014-08-27,143.94000244140625
2014-08-28,143.97999572753906
2014-08-29,144.0
2014-09-02,144.22000122070312
2014-09-03,143.82000732421875
2014-09-04,143.61000061035156
2014-09-05,144.1999969482422
2014-09-08,144.88999938964844
2014-09-09,144.4600067138672
2014-09-10,144.63999938964844
2014-09-11,144.35000610351562
2014-09-12,143.94000244140625
2014-09-15,144.47999572753906
2014-09-16,144.85000610351562
2014-09-17,145.3699951171875
2014-09-18,146.83999633789062
2014-09-19,146.69000244140625
2014-09-22,145.7100067138672
2014-09-23,144.3699951171875
2014-09-24,144.8800048828125
2014-09-25,142.47999572753906
2014-09-26,142.4199981689453
2014-09-29,142.19000244140625
2014-09-30,141.67999267578125
2014-10-01,139.17999267578125
2014-10-02,138.6699981689453
2014-10-03,140.1699981689453
2014-10-06,140.33999633789062
2014-10-07,137.67999267578125
2014-10-08,141.41000366210938
2014-10-09,138.63999938964844
2014-10-10,133.8300018310547
2014-10-13,132.89999389648438
2014-10-14,134.17999267578125
2014-10-15,134.22000122070312
2014-10-16,135.0500030517578
2014-10-17,137.39999389648438
2014-10-20,137.60000610351562
2014-10-21,140.92999267578125
2014-10-22,138.9499969482422
2014-10-23,145.0500030517578
2014-10-24,148.58999633789062
2014-10-27,149.55999755859375
2014-10-28,151.05999755859375
2014-10-29,151.00999450683594
2014-10-30,152.10000610351562
2014-10-31,153.77000427246094
2014-11-03,153.3000030517578
2014-11-04,155.0500030517578
2014-11-05,155.69000244140625
2014-11-06,156.0500030517578
2014-11-07,156.5500030517578
2014-11-10,157.66000366210938
2014-11-11,157.11000061035156
2014-11-12,157.67999267578125
2014-11-13,158.35000610351562
2014-11-14,158.85000610351562
2014-11-17,158.69000244140625
2014-11-18,160.14999389648438
2014-11-19,158.8300018310547
2014-11-20,159.36000061035156
2014-11-21,160.16000366210938
2014-11-24,159.8800048828125
2014-11-25,158.05999755859375
2014-11-26,158.30999755859375
2014-11-28,160.08999633789062
2014-12-01,158.16000366210938
2014-12-02,160.60000610351562
2014-12-03,162.25999450683594
2014-12-04,162.25999450683594
2014-12-05,162.27000427246094
2014-12-08,160.92999267578125
2014-12-09,160.8300018310547
2014-12-10,158.24000549316406
2014-12-11,159.14999389648438
2014-12-12,157.1199951171875
2014-12-15,156.85000610351562
2014-12-16,159.0500030517578
2014-12-17,160.60000610351562
2014-12-18,165.3000030517578
2014-12-19,165.47999572753906
2014-12-22,167.27000427246094
2014-12-23,166.8699951171875
2014-12-24,166.9600067138672
2014-12-26,166.25999450683594
2014-12-29,166.7100067138672
2014-12-30,165.83999633789062
2014-12-31,164.32000732421875
2015-01-02,164.05999755859375
2015-01-05,160.36000061035156
2015-01-06,158.64999389648438
2015-01-07,159.8000030517578
2015-01-08,163.6300048828125
2015-01-09,161.6199951171875
2015-01-12,160.74000549316406
2015-01-13,160.6199951171875
2015-01-14,159.83999633789062
2015-01-15,159.66000366210938
2015-01-16,162.0
2015-01-20,161.94000244140625
2015-01-21,162.5399932861328
2015-01-22,165.88999938964844
2015-01-23,164.02000427246094
2015-01-26,164.24000549316406
2015-01-27,163.6300048828125
2015-01-28,163.94000244140625
2015-01-29,166.1300048828125
2015-01-30,162.3000030517578
2015-02-02,164.4199981689453
2015-02-03,165.94000244140625
2015-02-04,164.80999755859375
2015-02-05,166.5500030517578
2015-02-06,166.07000732421875
2015-02-09,164.83999633789062
2015-02-10,165.82000732421875
2015-02-11,164.47999572753906
2015-02-12,165.91000366210938
2015-02-13,165.94000244140625
2015-02-17,166.9199981689453
2015-02-18,167.39999389648438
2015-02-19,167.08999633789062
2015-02-20,168.1199951171875
2015-02-23,168.80999755859375
2015-02-24,169.1199951171875
2015-02-25,168.88999938964844
2015-02-26,169.61000061035156
2015-02-27,168.64999389648438
2015-03-02,170.5
2015-03-03,168.27000427246094
2015-03-04,167.16000366210938
2015-03-05,167.57000732421875
2015-03-06,164.36000061035156
2015-03-09,166.3699951171875
2015-03-10,162.25999450683594
2015-03-11,161.72999572753906
2015-03-12,164.47000122070312
2015-03-13,162.74000549316406
2015-03-16,166.2100067138672
2015-03-17,164.22999572753906
2015-03-18,166.47000122070312
2015-03-19,165.66000366210938
2015-03-20,166.49000549316406
2015-03-23,166.1300048828125
2015-03-24,166.32000732421875
2015-03-25,162.6999969482422
2015-03-26,162.58999633789062
2015-03-27,163.5
2015-03-30,166.0500030517578
2015-03-31,164.9499969482422
2015-04-01,162.52000427246094
2015-04-02,162.8000030517578
2015-04-06,165.47999572753906
2015-04-07,166.2100067138672
2015-04-08,166.27000427246094
2015-04-09,166.7899932861328
2015-04-10,167.07000732421875
2015-04-13,165.83999633789062
2015-04-14,165.99000549316406
2015-04-15,166.44000244140625
2015-04-16,165.88999938964844
2015-04-17,161.7100067138672
2015-04-20,164.50999450683594
2015-04-21,164.0
2015-04-22,164.6699981689453
2015-04-23,159.66000366210938
2015-04-24,158.99000549316406
2015-04-27,157.97999572753906
2015-04-28,158.3300018310547
2015-04-29,156.97000122070312
2015-04-30,156.38999938964844
2015-05-01,157.67999267578125
2015-05-04,159.02000427246094
2015-05-05,157.91000366210938
2015-05-06,157.63999938964844
2015-05-07,158.61000061035156
2015-05-08,160.60000610351562
2015-05-11,159.89999389648438
2015-05-12,160.07000732421875
2015-05-13,161.30999755859375
2015-05-14,163.14999389648438
2015-05-15,163.3000030517578
2015-05-18,162.8699951171875
2015-05-19,163.1199951171875
2015-05-20,161.89999389648438
2015-05-21,162.05999755859375
2015-05-22,160.97999572753906
2015-05-26,159.58999633789062
2015-05-27,161.02000427246094
2015-05-28,160.8699951171875
2015-05-29,159.0800018310547
2015-06-01,158.97999572753906
2015-06-02,159.0800018310547
2015-06-03,160.16000366210938
2015-06-04,158.35000610351562
2015-06-05,157.0800018310547
2015-06-08,156.58999633789062
2015-06-09,156.97999572753906
2015-06-10,159.0399932861328
2015-06-11,159.86000061035156
2015-06-12,158.0399932861328
2015-06-15,155.8699951171875
2015-06-16,156.49000549316406
2015-06-17,156.9499969482422
2015-06-18,159.6199951171875
2015-06-19,158.9499969482422
2015-06-22,159.67999267578125
2015-06-23,159.83999633789062
2015-06-24,157.5399932861328
2015-06-25,155.9199981689453
2015-06-26,157.08999633789062
2015-06-29,153.9499969482422
2015-06-30,154.3000030517578
2015-07-01,155.64999389648438
2015-07-02,155.3800048828125
2015-07-06,155.0800018310547
2015-07-07,155.42999267578125
2015-07-08,152.7100067138672
2015-07-09,153.75
2015-07-10,154.9499969482422
2015-07-13,156.47000122070312
2015-07-14,156.77999877929688
2015-07-15,156.0
2015-07-16,157.1699981689453
2015-07-17,156.69000244140625
2015-07-20,157.1199951171875
2015-07-21,155.75999450683594
2015-07-22,155.41000366210938
2015-07-23,149.5
2015-07-24,149.3300018310547
2015-07-27,148.7100067138672
2015-07-28,151.11000061035156
2015-07-29,151.4499969482422
2015-07-30,151.57000732421875
2015-07-31,151.33999633789062
2015-08-03,150.1199951171875
2015-08-04,150.39999389648438
2015-08-05,151.00999450683594
2015-08-06,149.25999450683594
2015-08-07,148.88999938964844
2015-08-10,151.24000549316406
2015-08-11,148.47999572753906
2015-08-12,148.52000427246094
2015-08-13,147.39999389648438
2015-08-14,148.27999877929688
2015-08-17,149.24000549316406
2015-08-18,148.30999755859375
2015-08-19,145.8699951171875
2015-08-20,143.35000610351562
2015-08-21,142.08999633789062
2015-08-24,138.5800018310547
2015-08-25,137.63999938964844
2015-08-26,142.72000122070312
2015-08-27,143.89999389648438
2015-08-28,144.2100067138672
2015-08-31,142.13999938964844
2015-09-01,138.5
2015-09-02,141.24000549316406
2015-09-03,141.74000549316406
2015-09-04,139.83999633789062
2015-09-08,143.42999267578125
2015-09-09,140.86000061035156
2015-09-10,140.77999877929688
2015-09-11,141.25999450683594
2015-09-14,140.80999755859375
2015-09-15,143.60000610351562
2015-09-16,144.1999969482422
2015-09-17,142.9499969482422
2015-09-18,139.6199951171875
2015-09-21,140.0399932861328
2015-09-22,138.02000427246094
2015-09-23,137.66000366210938
2015-09-24,137.5800018310547
2015-09-25,139.55999755859375
2015-09-28,138.3800048828125
2015-09-29,141.5500030517578
2015-09-30,141.77000427246094
2015-10-01,140.8000030517578
2015-10-02,143.1999969482422
2015-10-05,146.32000732421875
2015-10-06,145.7899932861328
2015-10-07,147.5399932861328
2015-10-08,149.47999572753906
2015-10-09,149.89999389648438
2015-10-12,150.05999755859375
2015-10-13,149.11000061035156
2015-10-14,148.32000732421875
2015-10-15,149.19000244140625
2015-10-16,148.6999969482422
2015-10-19,148.0
2015-10-20,149.11000061035156
2015-10-21,149.82000732421875
2015-10-22,156.0
2015-10-23,155.7899932861328
2015-10-26,156.5399932861328
2015-10-27,156.72999572753906
2015-10-28,158.0800018310547
2015-10-29,157.61000061035156
2015-10-30,157.2100067138672
2015-11-02,159.9199981689453
2015-11-03,158.75
2015-11-04,158.91000366210938
2015-11-05,158.99000549316406
2015-11-06,159.25999450683594
2015-11-09,157.47000122070312
2015-11-10,157.58999633789062
2015-11-11,159.0500030517578
2015-11-12,156.3000030517578
2015-11-13,155.64999389648438
2015-11-16,158.2100067138672
2015-11-17,157.02999877929688
2015-11-18,157.38999938964844
2015-11-19,158.3800048828125
2015-11-20,158.9499969482422
2015-11-23,158.64999389648438
2015-11-24,157.75
2015-11-25,157.6300048828125
2015-11-27,157.99000549316406
2015-11-30,156.5800018310547
2015-12-01,156.89999389648438
2015-12-02,155.6999969482422
2015-12-03,154.3800048828125
2015-12-04,158.22000122070312
2015-12-07,157.75
2015-12-08,156.7899932861328
2015-12-09,156.0500030517578
2015-12-10,157.52000427246094
2015-12-11,154.8300018310547
2015-12-14,157.6300048828125
2015-12-15,148.1300048828125
2015-12-16,149.9499969482422
2015-12-17,148.85000610351562
2015-12-18,146.9199981689453
2015-12-21,147.47999572753906
2015-12-22,148.97000122070312
2015-12-23,151.16000366210938
2015-12-24,151.19000244140625
2015-12-28,151.22000122070312
2015-12-29,152.88999938964844
2015-12-30,151.91000366210938
2015-12-31,150.63999938964844
2016-01-04,146.82000732421875
2016-01-05,147.4600067138672
2016-01-06,144.49000549316406
2016-01-07,140.97000122070312
2016-01-08,140.49000549316406
2016-01-11,140.4600067138672
2016-01-12,140.86000061035156
2016-01-13,138.72000122070312
2016-01-14,141.17999267578125
2016-01-15,138.69000244140625
2016-01-19,138.38999938964844
2016-01-20,136.9600067138672
2016-01-21,137.75999450683594
2016-01-22,139.52000427246094
2016-01-25,137.57000732421875
2016-01-26,144.77999877929688
2016-01-27,145.5500030517578
2016-01-28,147.32000732421875
2016-01-29,151.0
2016-02-01,148.72999572753906
2016-02-02,147.8699951171875
2016-02-03,152.52000427246094
2016-02-04,153.44000244140625
2016-02-05,153.47000122070312
2016-02-08,153.89999389648438
2016-02-09,154.74000549316406
2016-02-10,152.4499969482422
2016-02-11,150.6699981689453
2016-02-12,153.9600067138672
2016-02-16,155.52999877929688
2016-02-17,156.6199951171875
2016-02-18,156.77999877929688
2016-02-19,156.4499969482422
2016-02-22,157.6999969482422
2016-02-23,156.1699981689453
2016-02-24,157.22000122070312
2016-02-25,158.99000549316406
2016-02-26,158.27000427246094
2016-02-29,156.8699951171875
2016-03-01,159.58999633789062
2016-03-02,159.41000366210938
2016-03-03,159.3800048828125
2016-03-04,160.07000732421875
2016-03-07,160.57000732421875
2016-03-08,160.1999969482422
2016-03-09,160.08999633789062
2016-03-10,159.88999938964844
2016-03-11,161.8800048828125
2016-03-14,161.80999755859375
2016-03-15,162.41000366210938
2016-03-16,162.88999938964844
2016-03-17,163.75
2016-03-18,165.3300018310547
2016-03-21,164.83999633789062
2016-03-22,164.91000366210938
2016-03-23,164.27000427246094
2016-03-24,164.4600067138672
2016-03-28,166.27999877929688
2016-03-29,164.38999938964844
2016-03-30,166.75
2016-03-31,166.6300048828125
2016-04-01,167.52999877929688
2016-04-04,166.39999389648438
2016-04-05,165.80999755859375
2016-04-06,166.80999755859375
2016-04-07,167.16000366210938
2016-04-08,166.6300048828125
2016-04-11,166.58999633789062
2016-04-12,168.02999877929688
2016-04-13,168.58999633789062
2016-04-14,168.16000366210938
2016-04-15,168.77999877929688
2016-04-18,169.5500030517578
2016-04-19,169.64999389648438
2016-04-20,168.94000244140625
2016-04-21,168.66000366210938
2016-04-22,168.66000366210938
2016-04-25,168.3800048828125
2016-04-26,166.17999267578125
2016-04-27,167.75999450683594
2016-04-28,167.0
2016-04-29,167.3800048828125
2016-05-02,168.33999633789062
2016-05-03,167.97000122070312
2016-05-04,167.16000366210938
2016-05-05,167.77000427246094
2016-05-06,168.88999938964844
2016-05-09,168.52000427246094
2016-05-10,170.25999450683594
2016-05-11,169.77000427246094
2016-05-12,170.14999389648438
2016-05-13,168.32000732421875
2016-05-16,169.5500030517578
2016-05-17,167.80999755859375
2016-05-18,166.82000732421875
2016-05-19,165.11000061035156
2016-05-20,165.00999450683594
2016-05-23,166.11000061035156
2016-05-24,168.6300048828125
2016-05-25,169.99000549316406
2016-05-26,168.91000366210938
2016-05-27,168.88999938964844
2016-05-31,168.32000732421875
2016-06-01,168.69000244140625
2016-06-02,168.0399932861328
2016-06-03,168.3800048828125
2016-06-06,170.0800018310547
2016-06-07,170.91000366210938
2016-06-08,171.4199981689453
2016-06-09,170.1300048828125
2016-06-10,168.55999755859375
2016-06-13,167.1300048828125
2016-06-14,167.61000061035156
2016-06-15,167.8000030517578
2016-06-16,169.92999267578125
2016-06-17,168.94000244140625
2016-06-20,171.22999572753906
2016-06-21,171.3699951171875
2016-06-22,171.22999572753906
2016-06-23,174.11000061035156
2016-06-24,169.1199951171875
2016-06-27,167.19000244140625
2016-06-28,169.58999633789062
2016-06-29,171.52000427246094
2016-06-30,175.1199951171875
2016-07-01,175.5399932861328
2016-07-05,175.6300048828125
2016-07-06,175.16000366210938
2016-07-07,174.8699951171875
2016-07-08,177.1199951171875
2016-07-11,178.00999450683594
2016-07-12,179.16000366210938
2016-07-13,179.2100067138672
2016-07-14,180.89999389648438
2016-07-15,181.39999389648438
2016-07-18,181.11000061035156
2016-07-19,181.24000549316406
2016-07-20,181.4199981689453
2016-07-21,180.25999450683594
2016-07-22,180.44000244140625
2016-07-25,179.6300048828125
2016-07-26,177.66000366210938
2016-07-27,178.27000427246094
2016-07-28,177.97999572753906
2016-07-29,178.36000061035156
2016-08-01,178.2899932861328
2016-08-02,178.36000061035156
2016-08-03,178.3800048828125
2016-08-04,177.80999755859375
2016-08-05,178.57000732421875
2016-08-08,178.5800018310547
2016-08-09,178.38999938964844
2016-08-10,178.82000732421875
2016-08-11,181.0
2016-08-12,180.27000427246094
2016-08-15,180.55999755859375
2016-08-16,179.25
2016-08-17,179.8699951171875
2016-08-18,179.17999267578125
2016-08-19,179.61000061035156
2016-08-22,179.07000732421875
2016-08-23,179.77000427246094
2016-08-24,179.41000366210938
2016-08-25,179.5800018310547
2016-08-26,179.41000366210938
2016-08-29,180.5
2016-08-30,180.14999389648438
2016-08-31,179.24000549316406
2016-09-01,179.97999572753906
2016-09-02,180.80999755859375
2016-09-06,180.4600067138672
2016-09-07,179.75
2016-09-08,180.10000610351562
2016-09-09,175.63999938964844
2016-09-12,178.10000610351562
2016-09-13,176.07000732421875
2016-09-14,175.6199951171875
2016-09-15,176.58999633789062
2016-09-16,175.05999755859375
2016-09-19,176.72000122070312
2016-09-20,177.60000610351562
2016-09-21,179.58999633789062
2016-09-22,179.85000610351562
2016-09-23,177.38999938964844
2016-09-26,175.9499969482422
2016-09-27,176.3000030517578
2016-09-28,177.58999633789062
2016-09-29,175.3699951171875
2016-09-30,176.22999572753906
2016-10-03,175.0399932861328
2016-10-04,171.67999267578125
2016-10-05,172.38999938964844
2016-10-06,171.63999938964844
2016-10-07,171.3300018310547
2016-10-10,171.13999938964844
2016-10-11,169.67999267578125
2016-10-12,169.72000122070312
2016-10-13,170.02000427246094
2016-10-14,170.3300018310547
2016-10-17,170.2100067138672
2016-10-18,169.9499969482422
2016-10-19,169.91000366210938
2016-10-20,169.86000061035156
2016-10-21,169.5
2016-10-24,171.27000427246094
2016-10-25,166.22999572753906
2016-10-26,166.50999450683594
2016-10-27,165.75999450683594
2016-10-28,165.77000427246094
2016-10-31,165.3000030517578
2016-11-01,164.25
2016-11-02,165.72999572753906
2016-11-03,166.8300018310547
2016-11-04,166.47999572753906
2016-11-07,169.74000549316406
2016-11-08,171.02999877929688
2016-11-09,170.38999938964844
2016-11-10,174.27999877929688
2016-11-11,175.0800018310547
2016-11-14,172.91000366210938
2016-11-15,174.24000549316406
2016-11-16,172.00999450683594
2016-11-17,172.77000427246094
2016-11-18,172.9600067138672
2016-11-21,171.52000427246094
2016-11-22,171.91000366210938
2016-11-23,172.25
2016-11-25,173.49000549316406
2016-11-28,172.5
2016-11-29,172.77000427246094
2016-11-30,171.74000549316406
2016-12-01,172.6300048828125
2016-12-02,172.42999267578125
2016-12-05,171.6199951171875
2016-12-06,171.8000030517578
2016-12-07,176.0500030517578
2016-12-08,175.8800048828125
2016-12-09,178.49000549316406
2016-12-12,179.63999938964844
2016-12-13,178.8300018310547
2016-12-14,176.60000610351562
2016-12-15,176.02000427246094
2016-12-16,177.4499969482422
2016-12-19,178.16000366210938
2016-12-20,178.64999389648438
2016-12-21,178.42999267578125
2016-12-22,179.1999969482422
2016-12-23,178.75
2016-12-27,178.9199981689453
2016-12-28,178.0800018310547
2016-12-29,178.41000366210938
2016-12-30,178.57000732421875
2017-01-03,178.0500030517578
2017-01-04,178.32000732421875
2017-01-05,177.7100067138672
2017-01-06,178.22999572753906
2017-01-09,177.27000427246094
2017-01-10,176.5800018310547
2017-01-11,177.88999938964844
2017-01-12,177.44000244140625
2017-01-13,177.38999938964844
2017-01-17,177.25999450683594
2017-01-18,178.49000549316406
2017-01-19,178.67999267578125
2017-01-20,178.49000549316406
2017-01-23,178.50999450683594
2017-01-24,175.97000122070312
2017-01-25,176.72999572753906
2017-01-26,176.82000732421875
2017-01-27,177.47999572753906
2017-01-30,175.4199981689453
2017-01-31,174.82000732421875
2017-02-01,175.1699981689453
2017-02-02,174.17999267578125
2017-02-03,175.0399932861328
2017-02-06,175.10000610351562
2017-02-07,175.75999450683594
2017-02-08,177.07000732421875
2017-02-09,178.17999267578125
2017-02-10,179.0
2017-02-13,181.02000427246094
2017-02-14,181.60000610351562
2017-02-15,181.6999969482422
2017-02-16,183.41000366210938
2017-02-17,182.9499969482422
2017-02-21,183.3699951171875
2017-02-22,186.0399932861328
2017-02-23,187.19000244140625
2017-02-24,187.41000366210938
2017-02-27,186.91000366210938
2017-02-28,186.35000610351562
2017-03-01,189.86000061035156
2017-03-02,189.88999938964844
2017-03-03,189.30999755859375
2017-03-06,188.89999389648438
2017-03-07,189.08999633789062
2017-03-08,189.50999450683594
2017-03-09,189.89999389648438
2017-03-10,191.2100067138672
2017-03-13,191.52000427246094
2017-03-14,190.3300018310547
2017-03-15,191.1999969482422
2017-03-16,190.30999755859375
2017-03-17,192.36000061035156
2017-03-20,193.00999450683594
2017-03-21,192.1300048828125
2017-03-22,192.22000122070312
2017-03-23,192.13999938964844
2017-03-24,191.50999450683594
2017-03-27,190.42999267578125
2017-03-28,190.99000549316406
2017-03-29,190.67999267578125
2017-03-30,191.27999877929688
2017-03-31,191.3300018310547
2017-04-03,190.72000122070312
2017-04-04,190.19000244140625
2017-04-05,190.24000549316406
2017-04-06,189.88999938964844
2017-04-07,189.99000549316406
2017-04-10,189.7100067138672
2017-04-11,190.07000732421875
2017-04-12,189.6999969482422
2017-04-13,188.64999389648438
2017-04-17,190.36000061035156
2017-04-18,190.22000122070312
2017-04-19,189.8300018310547
2017-04-20,191.16000366210938
2017-04-21,191.5
2017-04-24,194.22999572753906
2017-04-25,195.1300048828125
2017-04-26,195.0
2017-04-27,196.11000061035156
2017-04-28,195.8300018310547
2017-05-01,194.80999755859375
2017-05-02,196.52999877929688
2017-05-03,197.6300048828125
2017-05-04,199.50999450683594
2017-05-05,199.39999389648438
2017-05-08,198.64999389648438
2017-05-09,197.9600067138672
2017-05-10,196.63999938964844
2017-05-11,196.75
2017-05-12,196.57000732421875
2017-05-15,197.6300048828125
