,AIKI
2014-07-31,98.06732940673828
2014-08-01,97.34090423583984
2014-08-04,107.51084899902344
2014-08-05,109.69012451171875
2014-08-06,105.33157348632812
2014-08-07,100.2466049194336
2014-08-08,106.784423828125
2014-08-11,125.67146301269531
2014-08-12,118.40721893310547
2014-08-13,121.31291961669922
2014-08-14,124.21861267089844
2014-08-15,118.40721893310547
2014-08-18,108.23727416992188
2014-08-19,110.41654968261719
2014-08-20,110.41654968261719
2014-08-21,107.51084899902344
2014-08-22,106.05799865722656
2014-08-25,106.784423828125
2014-08-26,108.96369934082031
2014-08-27,110.41654968261719
2014-08-28,108.23727416992188
2014-08-29,106.784423828125
2014-09-02,107.51084899902344
2014-09-03,106.784423828125
2014-09-04,102.42587280273438
2014-09-05,101.69944763183594
2014-09-08,100.97303009033203
2014-09-09,95.88805389404297
2014-09-10,90.07666015625
2014-09-11,90.07666015625
2014-09-12,87.17095947265625
2014-09-15,84.2652587890625
2014-09-16,76.27458953857422
2014-09-17,74.0953140258789
2014-09-18,74.0953140258789
2014-09-19,65.37821960449219
2014-09-22,66.10464477539062
2014-09-23,67.5574951171875
2014-09-24,60.29324722290039
2014-09-25,58.840396881103516
2014-09-26,59.56682205200195
2014-09-29,68.28392028808594
2014-09-30,113.3222427368164
2014-10-01,81.35955810546875
2014-10-02,76.27458953857422
2014-10-03,86.44453430175781
2014-10-06,79.9067153930664
2014-10-07,76.27458953857422
2014-10-08,78.45386505126953
2014-10-09,74.0953140258789
2014-10-10,69.73677062988281
2014-10-13,70.46318817138672
2014-10-14,79.18029022216797
2014-10-15,74.82173919677734
2014-10-16,79.9067153930664
2014-10-17,80.63313293457031
2014-10-20,90.80308532714844
2014-10-21,87.89738464355469
2014-10-22,87.17095947265625
2014-10-23,89.35023498535156
2014-10-24,103.15229797363281
2014-10-27,95.16162872314453
2014-10-28,95.88805389404297
2014-10-29,94.4352035522461
2014-10-30,88.62380981445312
2014-10-31,89.35023498535156
2014-11-03,90.80308532714844
2014-11-04,90.07666015625
2014-11-05,92.25592803955078
2014-11-06,93.70877838134766
2014-11-07,95.88805389404297
2014-11-10,97.34090423583984
2014-11-11,104.60514831542969
2014-11-12,106.05799865722656
2014-11-13,99.52017974853516
2014-11-14,98.06732940673828
2014-11-17,104.60514831542969
2014-11-18,116.22794342041016
2014-11-19,116.9543685913086
2014-11-20,110.41654968261719
2014-11-21,107.51084899902344
2014-11-24,98.06732940673828
2014-11-25,95.88805389404297
2014-11-26,92.98235321044922
2014-11-28,87.89738464355469
2014-12-01,80.63313293457031
2014-12-02,81.35955810546875
2014-12-03,82.81240844726562
2014-12-04,90.07666015625
2014-12-05,98.79375457763672
2014-12-08,92.98235321044922
2014-12-09,92.25592803955078
2014-12-10,89.35023498535156
2014-12-11,89.35023498535156
2014-12-12,86.44453430175781
2014-12-15,86.44453430175781
2014-12-16,83.53883361816406
2014-12-17,82.08598327636719
2014-12-18,84.99168395996094
2014-12-19,82.08598327636719
2014-12-22,81.35955810546875
2014-12-23,77.7274398803711
2014-12-24,80.63313293457031
2014-12-26,81.35955810546875
2014-12-29,80.63313293457031
2014-12-30,79.18029022216797
2014-12-31,78.45386505126953
2015-01-02,78.45386505126953
2015-01-05,77.00101470947266
2015-01-06,73.36888885498047
2015-01-07,73.36888885498047
2015-01-08,73.36888885498047
2015-01-09,71.9160385131836
2015-01-12,68.28392028808594
2015-01-13,65.37821960449219
2015-01-14,66.83106994628906
2015-01-15,66.83106994628906
2015-01-16,66.83106994628906
2015-01-20,71.9160385131836
2015-01-21,82.08598327636719
2015-01-22,77.7274398803711
2015-01-23,74.0953140258789
2015-01-26,73.36888885498047
2015-01-27,70.46318817138672
2015-01-28,69.01034545898438
2015-01-29,68.28392028808594
2015-01-30,67.5574951171875
2015-02-02,67.5574951171875
2015-02-03,74.82173919677734
2015-02-04,72.64246368408203
2015-02-05,74.0953140258789
2015-02-06,74.82173919677734
2015-02-09,70.46318817138672
2015-02-10,69.73677062988281
2015-02-11,69.73677062988281
2015-02-12,71.9160385131836
2015-02-13,71.18961334228516
2015-02-17,72.64246368408203
2015-02-18,71.18961334228516
2015-02-19,69.73677062988281
2015-02-20,67.5574951171875
2015-02-23,69.01034545898438
2015-02-24,67.5574951171875
2015-02-25,69.01034545898438
2015-02-26,67.5574951171875
2015-02-27,66.83106994628906
2015-03-02,67.5574951171875
2015-03-03,67.5574951171875
2015-03-04,71.18961334228516
2015-03-05,69.73677062988281
2015-03-06,70.46318817138672
2015-03-09,71.9160385131836
2015-03-10,71.9160385131836
2015-03-11,70.46318817138672
2015-03-12,63.198944091796875
2015-03-13,61.74609375
2015-03-16,60.29324722290039
2015-03-17,59.56682205200195
2015-03-18,57.38754653930664
2015-03-19,56.6611213684082
2015-03-20,68.28392028808594
2015-03-23,69.73677062988281
2015-03-24,70.46318817138672
2015-03-25,69.73677062988281
2015-03-26,66.83106994628906
2015-03-27,69.73677062988281
2015-03-30,66.10464477539062
2015-03-31,61.01967239379883
2015-04-01,58.840396881103516
2015-04-02,57.38754653930664
2015-04-06,55.934696197509766
2015-04-07,56.6611213684082
2015-04-08,58.11397171020508
2015-04-09,58.11397171020508
2015-04-10,59.56682205200195
2015-04-13,56.6611213684082
2015-04-14,58.840396881103516
2015-04-15,59.56682205200195
2015-04-16,59.56682205200195
2015-04-17,58.11397171020508
2015-04-20,58.840396881103516
2015-04-21,58.11397171020508
2015-04-22,58.840396881103516
2015-04-23,56.6611213684082
2015-04-24,55.934696197509766
2015-04-27,55.208274841308594
2015-04-28,54.481849670410156
2015-04-29,53.02899932861328
2015-04-30,52.302574157714844
2015-05-01,53.02899932861328
2015-05-04,55.208274841308594
2015-05-05,53.02899932861328
2015-05-06,52.302574157714844
2015-05-07,50.849727630615234
2015-05-08,50.1233024597168
2015-05-11,52.302574157714844
2015-05-12,50.1233024597168
2015-05-13,50.1233024597168
2015-05-14,47.944026947021484
2015-05-15,47.944026947021484
2015-05-18,45.76475143432617
2015-05-19,42.85905456542969
2015-05-20,44.31190490722656
2015-05-21,42.85905456542969
2015-05-22,40.67978286743164
2015-05-26,40.67978286743164
2015-05-27,41.40620422363281
2015-05-28,43.585479736328125
2015-05-29,42.13262939453125
2015-06-01,44.31190490722656
2015-06-02,43.585479736328125
2015-06-03,43.585479736328125
2015-06-04,45.038326263427734
2015-06-05,43.585479736328125
2015-06-08,45.038326263427734
2015-06-09,46.49117660522461
2015-06-10,46.49117660522461
2015-06-11,44.31190490722656
2015-06-12,44.31190490722656
2015-06-15,43.585479736328125
2015-06-16,41.40620422363281
2015-06-17,41.40620422363281
2015-06-18,40.67978286743164
2015-06-19,39.9533576965332
2015-06-22,41.40620422363281
2015-06-23,42.85905456542969
2015-06-24,42.13262939453125
2015-06-25,41.40620422363281
2015-06-26,36.321231842041016
2015-06-29,34.86838150024414
2015-06-30,34.86838150024414
2015-07-01,33.41553497314453
2015-07-02,30.50983428955078
2015-07-06,31.23625946044922
2015-07-07,29.05698585510254
2015-07-08,26.87771224975586
2015-07-09,27.604137420654297
2015-07-10,28.3305606842041
2015-07-13,29.783411026000977
2015-07-14,32.689109802246094
2015-07-15,31.23625946044922
2015-07-16,18.160615921020508
2015-07-17,17.434192657470703
2015-07-20,15.981342315673828
2015-07-21,15.254918098449707
2015-07-22,15.254918098449707
2015-07-23,15.254918098449707
2015-07-24,17.434192657470703
2015-07-27,15.981342315673828
2015-07-28,16.707767486572266
2015-07-29,16.707767486572266
2015-07-30,17.434192657470703
2015-07-31,17.434192657470703
2015-08-03,18.160615921020508
2015-08-04,16.707767486572266
2015-08-05,15.981342315673828
2015-08-06,15.981342315673828
2015-08-07,17.434192657470703
2015-08-10,16.707767486572266
2015-08-11,15.981342315673828
2015-08-12,17.434192657470703
2015-08-13,16.707767486572266
2015-08-14,17.434192657470703
2015-08-17,21.066314697265625
2015-08-18,20.339889526367188
2015-08-19,18.887041091918945
2015-08-20,20.339889526367188
2015-08-21,17.434192657470703
2015-08-24,32.689109802246094
2015-08-25,31.962684631347656
2015-08-26,32.689109802246094
2015-08-27,31.23625946044922
2015-08-28,32.689109802246094
2015-08-31,35.59480667114258
2015-09-01,37.04765701293945
2015-09-02,39.226932525634766
2015-09-03,39.226932525634766
2015-09-04,40.67978286743164
2015-09-08,40.67978286743164
2015-09-09,39.226932525634766
2015-09-10,39.9533576965332
2015-09-11,39.9533576965332
2015-09-14,40.67978286743164
2015-09-15,40.67978286743164
2015-09-16,42.13262939453125
2015-09-17,40.67978286743164
2015-09-18,37.77408218383789
2015-09-21,37.77408218383789
2015-09-22,37.04765701293945
2015-09-23,28.3305606842041
2015-09-24,27.604137420654297
2015-09-25,24.69843864440918
2015-09-28,24.69843864440918
2015-09-29,25.424863815307617
2015-09-30,24.69843864440918
2015-10-01,23.245588302612305
2015-10-02,34.14196014404297
2015-10-05,33.41553497314453
2015-10-06,31.23625946044922
2015-10-07,30.50983428955078
2015-10-08,31.23625946044922
2015-10-09,33.41553497314453
2015-10-12,35.59480667114258
2015-10-13,37.04765701293945
2015-10-14,38.50050735473633
2015-10-15,34.14196014404297
2015-10-16,34.14196014404297
2015-10-19,38.50050735473633
2015-10-20,27.604137420654297
2015-10-21,23.972013473510742
2015-10-22,22.519163131713867
2015-10-23,22.519163131713867
2015-10-26,20.339889526367188
2015-10-27,19.613466262817383
2015-10-28,18.160615921020508
2015-10-29,19.613466262817383
2015-10-30,20.339889526367188
2015-11-02,22.519163131713867
2015-11-03,23.972013473510742
2015-11-04,23.972013473510742
2015-11-05,24.69843864440918
2015-11-06,22.519163131713867
2015-11-09,20.339889526367188
2015-11-10,18.887041091918945
2015-11-11,19.613466262817383
2015-11-12,18.887041091918945
2015-11-13,17.434192657470703
2015-11-16,18.160615921020508
2015-11-17,18.160615921020508
2015-11-18,17.434192657470703
2015-11-19,16.707767486572266
2015-11-20,17.434192657470703
2015-11-23,17.434192657470703
2015-11-24,18.160615921020508
2015-11-25,18.887041091918945
2015-11-27,17.434192657470703
2015-11-30,26.87771224975586
2015-12-01,24.69843864440918
2015-12-02,13.075643539428711
2015-12-03,11.622794151306152
2015-12-04,10.896369934082031
2015-12-07,10.169944763183594
2015-12-08,10.896369934082031
2015-12-09,10.896369934082031
2015-12-10,10.896369934082031
2015-12-11,11.622794151306152
2015-12-14,10.896369934082031
2015-12-15,10.896369934082031
2015-12-16,10.896369934082031
2015-12-17,10.896369934082031
2015-12-18,10.896369934082031
2015-12-21,10.896369934082031
2015-12-22,10.896369934082031
2015-12-23,10.896369934082031
2015-12-24,10.896369934082031
2015-12-28,10.896369934082031
2015-12-29,11.622794151306152
2015-12-30,10.896369934082031
2015-12-31,10.896369934082031
2016-01-04,8.717096328735352
2016-01-05,10.169944763183594
2016-01-06,9.443519592285156
2016-01-07,9.443519592285156
2016-01-08,8.717096328735352
2016-01-11,9.443519592285156
2016-01-12,8.717096328735352
2016-01-13,7.990671157836914
2016-01-14,9.443519592285156
2016-01-15,8.717096328735352
2016-01-19,7.990671157836914
2016-01-20,7.990671157836914
2016-01-21,9.443519592285156
2016-01-22,8.717096328735352
2016-01-25,8.717096328735352
2016-01-26,8.717096328735352
2016-01-27,8.717096328735352
2016-01-28,8.717096328735352
2016-01-29,8.717096328735352
2016-02-01,10.169944763183594
2016-02-02,9.443519592285156
2016-02-03,8.717096328735352
2016-02-04,9.443519592285156
2016-02-05,8.717096328735352
2016-02-08,8.717096328735352
2016-02-09,8.717096328735352
2016-02-10,8.717096328735352
2016-02-11,7.990671157836914
2016-02-12,7.264246940612793
2016-02-16,8.717096328735352
2016-02-17,9.443519592285156
2016-02-18,7.990671157836914
2016-02-19,7.990671157836914
2016-02-22,7.990671157836914
2016-02-23,7.264246940612793
2016-02-24,7.264246940612793
2016-02-25,6.5378217697143555
2016-02-26,7.264246940612793
2016-02-29,6.5378217697143555
2016-03-01,6.5378217697143555
2016-03-02,6.5378217697143555
2016-03-03,7.990671157836914
2016-03-04,7.684807777404785
2016-03-07,9.17588996887207
2016-03-08,8.143603324890137
2016-03-09,7.3789448738098145
2016-03-10,8.984725952148438
2016-03-11,8.984725952148438
2016-03-14,8.373000144958496
2016-03-15,8.373000144958496
2016-03-16,8.487698554992676
2016-03-17,8.411232948303223
2016-03-18,7.4936442375183105
2016-03-21,7.3789448738098145
2016-03-22,7.073081970214844
2016-03-23,7.073081970214844
2016-03-24,7.340712070465088
2016-03-28,7.11131477355957
2016-03-29,7.226014137268066
2016-03-30,7.455410957336426
2016-03-31,6.920151233673096
2016-04-01,7.570109844207764
2016-04-04,7.11131477355957
2016-04-05,8.373000144958496
2016-04-06,7.990671157836914
2016-04-07,7.837739944458008
2016-04-08,8.181836128234863
2016-04-11,8.220067977905273
2016-04-12,8.411232948303223
2016-04-13,8.793561935424805
2016-04-14,9.36705493927002
2016-04-15,9.022958755493164
2016-04-18,8.984725952148438
2016-04-19,8.755329132080078
2016-04-20,9.099425315856934
2016-04-21,9.672918319702148
2016-04-22,10.246411323547363
2016-04-25,9.290589332580566
2016-04-26,9.290589332580566
2016-04-27,9.17588996887207
2016-04-28,8.44946575164795
2016-04-29,7.875973224639893
2016-05-02,7.875973224639893
2016-05-03,7.570109844207764
2016-05-04,7.531877040863037
2016-05-05,8.296533584594727
2016-05-06,7.531877040863037
2016-05-09,7.187780857086182
2016-05-10,7.340712070465088
2016-05-11,7.264246940612793
2016-05-12,7.3789448738098145
2016-05-13,7.455410957336426
2016-05-16,7.990671157836914
2016-05-17,8.220067977905273
2016-05-18,8.02890396118164
2016-05-19,7.799507141113281
2016-05-20,7.875973224639893
2016-05-23,7.302478790283203
2016-05-24,11.737492561340332
2016-05-25,11.011068344116211
2016-05-26,9.672918319702148
2016-05-27,9.099425315856934
2016-05-31,9.17588996887207
2016-06-01,10.09347915649414
2016-06-02,10.246411323547363
2016-06-03,9.749382972717285
2016-06-06,10.09347915649414
2016-06-07,9.596451759338379
2016-06-08,10.246411323547363
2016-06-09,9.596451759338379
2016-06-10,9.022958755493164
2016-06-13,8.33476734161377
2016-06-14,8.33476734161377
2016-06-15,8.411232948303223
2016-06-16,8.487698554992676
2016-06-17,8.870026588439941
2016-06-20,8.984725952148438
2016-06-21,8.793561935424805
2016-06-22,8.908260345458984
2016-06-23,9.558218955993652
2016-06-24,8.564164161682129
2016-06-27,8.717096328735352
2016-06-28,8.755329132080078
2016-06-29,8.487698554992676
2016-06-30,9.099425315856934
2016-07-01,9.022958755493164
2016-07-05,8.296533584594727
2016-07-06,8.755329132080078
2016-07-07,8.296533584594727
2016-07-08,8.602396965026855
2016-07-11,8.220067977905273
2016-07-12,8.44946575164795
2016-07-13,8.25830078125
2016-07-14,8.220067977905273
2016-07-15,8.602396965026855
2016-07-18,8.02890396118164
2016-07-19,7.952437877655029
2016-07-20,8.067136764526367
2016-07-21,8.678862571716309
2016-07-22,8.717096328735352
2016-07-25,8.793561935424805
2016-07-26,8.296533584594727
2016-07-27,8.33476734161377
2016-07-28,8.105369567871094
2016-07-29,8.296533584594727
2016-08-01,8.220067977905273
2016-08-02,8.02890396118164
2016-08-03,5.964328765869141
2016-08-04,5.429068088531494
2016-08-05,5.467300891876221
2016-08-08,5.65846586227417
2016-08-09,6.0407938957214355
2016-08-10,5.773163795471191
2016-08-11,5.65846586227417
2016-08-12,5.352602958679199
2016-08-15,5.390835762023926
2016-08-16,5.429068088531494
2016-08-17,5.5055341720581055
2016-08-18,5.429068088531494
2016-08-19,5.429068088531494
2016-08-22,5.467300891876221
2016-08-23,5.429068088531494
2016-08-24,5.429068088531494
2016-08-25,5.390835762023926
2016-08-26,5.352602958679199
2016-08-29,5.314370155334473
2016-08-30,5.237904071807861
2016-08-31,5.084972858428955
2016-09-01,5.0467400550842285
2016-09-02,5.199670791625977
2016-09-06,5.084972858428955
2016-09-07,5.123205184936523
2016-09-08,5.237904071807861
2016-09-09,5.390835762023926
2016-09-12,5.429068088531494
2016-09-13,5.314370155334473
2016-09-14,5.237904071807861
2016-09-15,5.16143798828125
2016-09-16,5.16143798828125
2016-09-19,4.932041168212891
2016-09-20,5.008506774902344
2016-09-21,4.932041168212891
2016-09-22,4.8173418045043945
2016-09-23,5.0467400550842285
2016-09-26,4.855575084686279
2016-09-27,4.8173418045043945
2016-09-28,4.855575084686279
2016-09-29,4.970273971557617
2016-09-30,5.0467400550842285
2016-10-03,5.008506774902344
2016-10-04,4.702643871307373
2016-10-05,4.8173418045043945
2016-10-06,4.779109954833984
2016-10-07,4.779109954833984
2016-10-10,4.779109954833984
2016-10-11,4.740877151489258
2016-10-12,4.779109954833984
2016-10-13,4.473247051239014
2016-10-14,4.167384147644043
2016-10-17,4.511478900909424
2016-10-18,5.773163795471191
2016-10-19,5.314370155334473
2016-10-20,5.008506774902344
2016-10-21,4.511478900909424
2016-10-24,4.24384880065918
2016-10-25,4.2820820808410645
2016-10-26,4.24384880065918
2016-10-27,4.358548164367676
2016-10-28,4.090918064117432
2016-10-31,3.8997530937194824
2016-11-01,3.7085890769958496
2016-11-02,3.4409589767456055
2016-11-03,3.3262600898742676
2016-11-04,3.3262600898742676
2016-11-07,3.7468221187591553
2016-11-08,3.517425060272217
2016-11-09,3.4027259349823
2016-11-10,3.670356035232544
2016-11-11,4.01445198059082
2016-11-14,4.090918064117432
2016-11-15,4.205615997314453
2016-11-16,4.2820820808410645
2016-11-17,4.052684783935547
2016-11-18,4.129150867462158
2016-11-21,3.861521005630493
2016-11-22,3.861521005630493
2016-11-23,5.16143798828125
2016-11-25,4.779109954833984
2016-11-28,4.626177787780762
2016-11-29,4.435013771057129
2016-11-30,4.320314884185791
2016-12-01,4.167384147644043
2016-12-02,4.435013771057129
2016-12-05,4.511478900909424
2016-12-06,4.6644110679626465
2016-12-07,4.702643871307373
2016-12-08,4.702643871307373
2016-12-09,4.6644110679626465
2016-12-12,4.396780967712402
2016-12-13,4.01445198059082
2016-12-14,4.052684783935547
2016-12-15,4.01445198059082
2016-12-16,4.090918064117432
2016-12-19,4.129150867462158
2016-12-20,3.9762189388275146
2016-12-21,3.8997530937194824
2016-12-22,3.8232879638671875
2016-12-23,3.861521005630493
2016-12-27,3.9762189388275146
2016-12-28,3.8997530937194824
2016-12-29,3.8997530937194824
2016-12-30,3.9762189388275146
2017-01-03,3.8997530937194824
2017-01-04,4.01445198059082
2017-01-05,4.320314884185791
2017-01-06,4.129150867462158
2017-01-09,4.167384147644043
2017-01-10,4.473247051239014
2017-01-11,4.702643871307373
2017-01-12,5.276136875152588
2017-01-13,4.6644110679626465
2017-01-17,4.511478900909424
2017-01-18,4.396780967712402
2017-01-19,4.549712181091309
2017-01-20,4.740877151489258
2017-01-23,4.8173418045043945
2017-01-24,4.779109954833984
2017-01-25,4.779109954833984
2017-01-26,4.740877151489258
2017-01-27,4.626177787780762
2017-01-30,4.435013771057129
2017-01-31,4.396780967712402
2017-02-01,4.511478900909424
2017-02-02,4.511478900909424
2017-02-03,4.549712181091309
2017-02-06,4.8173418045043945
2017-02-07,4.702643871307373
2017-02-08,4.549712181091309
2017-02-09,4.587944984436035
2017-02-10,4.435013771057129
2017-02-13,4.587944984436035
2017-02-14,4.6644110679626465
2017-02-15,4.740877151489258
2017-02-16,4.626177787780762
2017-02-17,4.855575084686279
2017-02-21,4.740877151489258
2017-02-22,4.740877151489258
2017-02-23,4.626177787780762
2017-02-24,4.511478900909424
2017-02-27,4.549712181091309
2017-02-28,4.2820820808410645
2017-03-01,4.396780967712402
2017-03-02,4.396780967712402
2017-03-03,4.320314884185791
2017-03-06,4.129150867462158
2017-03-07,4.167384147644043
2017-03-08,4.396780967712402
2017-03-09,4.358548164367676
2017-03-10,4.167384147644043
2017-03-13,4.358548164367676
2017-03-14,4.24384880065918
2017-03-15,4.2820820808410645
2017-03-16,4.320314884185791
2017-03-17,4.24384880065918
2017-03-20,4.167384147644043
2017-03-21,4.205615997314453
2017-03-22,4.167384147644043
2017-03-23,4.205615997314453
2017-03-24,4.052684783935547
2017-03-27,4.205615997314453
2017-03-28,4.205615997314453
2017-03-29,4.24384880065918
2017-03-30,4.205615997314453
2017-03-31,4.740877151489258
2017-04-03,4.2820820808410645
2017-04-04,4.205615997314453
2017-04-05,4.129150867462158
2017-04-06,4.090918064117432
2017-04-07,4.129150867462158
2017-04-10,4.167384147644043
2017-04-11,4.24384880065918
2017-04-12,4.2820820808410645
2017-04-13,4.167384147644043
2017-04-17,4.2820820808410645
2017-04-18,4.205615997314453
2017-04-19,4.320314884185791
2017-04-20,4.24384880065918
2017-04-21,4.396780967712402
2017-04-24,4.358548164367676
2017-04-25,4.396780967712402
2017-04-26,4.473247051239014
2017-04-27,4.396780967712402
2017-04-28,4.396780967712402
2017-05-01,4.396780967712402
2017-05-02,4.2820820808410645
2017-05-03,4.167384147644043
2017-05-04,4.167384147644043
2017-05-05,4.396780967712402
2017-05-08,4.205615997314453
2017-05-09,4.205615997314453
2017-05-10,4.167384147644043
2017-05-11,4.167384147644043
2017-05-12,4.167384147644043
2017-05-15,4.205615997314453
2017-05-16,4.205615997314453
2017-05-17,4.167384147644043
2017-05-18,4.167384147644043
2017-05-19,4.167384147644043
2017-05-22,4.129150867462158
2017-05-23,4.01445198059082
2017-05-24,3.861521005630493
2017-05-25,3.670356035232544
2017-05-26,3.7085890769958496
2017-05-30,3.9762189388275146
2017-05-31,3.8997530937194824
2017-06-01,3.9762189388275146
2017-06-02,4.129150867462158
2017-06-05,4.129150867462158
2017-06-06,3.7085890769958496
2017-06-07,3.7468221187591553
2017-06-08,3.7468221187591553
2017-06-09,3.7468221187591553
2017-06-12,3.5556581020355225
2017-06-13,3.5556581020355225
2017-06-14,3.5938899517059326
2017-06-15,3.7468221187591553
2017-06-16,3.479192018508911
2017-06-19,3.6321229934692383
2017-06-20,3.937985897064209
2017-06-21,4.090918064117432
2017-06-22,3.8997530937194824
2017-06-23,3.8232879638671875
2017-06-26,3.8232879638671875
2017-06-27,4.2820820808410645
2017-06-28,7.302478790283203
2017-06-29,14.987288475036621
2017-06-30,9.940547943115234
2017-07-03,11.699259757995605
2017-07-05,10.552273750305176
2017-07-06,9.634684562683105
2017-07-07,9.634684562683105
2017-07-10,9.825848579406738
2017-07-11,9.634684562683105
2017-07-12,9.06119155883789
2017-07-13,9.519986152648926
2017-07-14,9.634684562683105
2017-07-17,9.711151123046875
2017-07-18,10.20817756652832
2017-07-19,7.417178153991699
2017-07-20,7.264246940612793
2017-07-21,6.614287853240967
2017-07-24,7.149548053741455
2017-07-25,6.920151233673096
2017-07-26,6.958384037017822
2017-07-27,6.57605504989624
2017-07-28,6.384890079498291
2017-07-31,5.926095962524414
2017-08-01,5.734930992126465
2017-08-02,5.773163795471191
2017-08-03,6.002562046051025
2017-08-04,6.499588966369629
2017-08-07,6.384890079498291
2017-08-08,5.734930992126465
2017-08-09,5.543766975402832
2017-08-10,5.008506774902344
2017-08-11,4.702643871307373
2017-08-14,4.970273971557617
2017-08-15,5.0467400550842285
2017-08-16,5.314370155334473
2017-08-17,6.920151233673096
2017-08-18,6.690752983093262
2017-08-21,6.002562046051025
2017-08-22,5.696699142456055
2017-08-23,5.696699142456055
2017-08-24,6.193726062774658
2017-08-25,6.07902717590332
2017-08-28,5.849629878997803
2017-08-29,5.773163795471191
2017-08-30,5.543766975402832
2017-08-31,5.199670791625977
2017-09-01,5.390835762023926
2017-09-05,5.276136875152588
2017-09-06,5.65846586227417
2017-09-07,5.696699142456055
2017-09-08,5.696699142456055
2017-09-11,5.811397075653076
2017-09-12,6.155492782592773
2017-09-13,6.07902717590332
2017-09-14,6.346656799316406
2017-09-15,6.155492782592773
2017-09-18,5.964328765869141
2017-09-19,5.773163795471191
2017-09-20,5.620233058929443
2017-09-21,5.390835762023926
2017-09-22,5.65846586227417
2017-09-25,5.5055341720581055
2017-09-26,5.429068088531494
2017-09-27,5.543766975402832
2017-09-28,5.467300891876221
2017-09-29,5.696699142456055
2017-10-02,6.155492782592773
2017-10-03,5.696699142456055
2017-10-04,5.620233058929443
2017-10-05,5.620233058929443
2017-10-06,5.65846586227417
2017-10-09,6.002562046051025
2017-10-10,6.07902717590332
2017-10-11,6.423122882843018
2017-10-12,6.384890079498291
2017-10-13,6.117259979248047
2017-10-16,5.8878631591796875
2017-10-17,5.65846586227417
2017-10-18,5.926095962524414
2017-10-19,5.811397075653076
2017-10-20,5.696699142456055
2017-10-23,5.734930992126465
2017-10-24,5.5055341720581055
2017-10-25,5.65846586227417
2017-10-26,5.467300891876221
2017-10-27,5.276136875152588
2017-10-30,5.0467400550842285
2017-10-31,5.123205184936523
2017-11-01,5.276136875152588
2017-11-02,5.0467400550842285
2017-11-03,4.893807888031006
2017-11-06,5.008506774902344
2017-11-07,4.855575084686279
2017-11-08,4.932041168212891
2017-11-09,4.855575084686279
2017-11-10,4.855575084686279
2017-11-13,5.16143798828125
2017-11-14,5.16143798828125
2017-11-15,5.123205184936523
2017-11-16,4.893807888031006
2017-11-17,5.084972858428955
2017-11-20,5.0467400550842285
2017-11-21,4.970273971557617
2017-11-22,5.467300891876221
2017-11-24,5.5055341720581055
2017-11-27,5.276136875152588
2017-11-28,5.0467400550842285
2017-11-29,5.123205184936523
2017-11-30,5.123205184936523
2017-12-01,5.008506774902344
2017-12-04,5.16143798828125
2017-12-05,5.0467400550842285
2017-12-06,4.893807888031006
2017-12-07,4.970273971557617
2017-12-08,4.970273971557617
2017-12-11,5.008506774902344
2017-12-12,5.0467400550842285
2017-12-13,5.084972858428955
2017-12-14,4.893807888031006
2017-12-15,4.893807888031006
2017-12-18,5.008506774902344
2017-12-19,4.932041168212891
2017-12-20,5.696699142456055
2017-12-21,5.773163795471191
2017-12-22,5.467300891876221
2017-12-26,5.237904071807861
2017-12-27,5.620233058929443
2017-12-28,5.467300891876221
2017-12-29,5.352602958679199
2018-01-02,5.276136875152588
2018-01-03,5.276136875152588
2018-01-04,5.276136875152588
2018-01-05,5.237904071807861
2018-01-08,5.199670791625977
2018-01-09,5.8878631591796875
2018-01-10,5.581999778747559
2018-01-11,5.467300891876221
2018-01-12,5.352602958679199
2018-01-16,5.429068088531494
2018-01-17,5.390835762023926
2018-01-18,5.314370155334473
2018-01-19,5.352602958679199
2018-01-22,5.237904071807861
2018-01-23,5.390835762023926
2018-01-24,5.429068088531494
2018-01-25,5.314370155334473
2018-01-26,5.429068088531494
2018-01-29,5.5055341720581055
2018-01-30,5.390835762023926
2018-01-31,5.352602958679199
2018-02-01,5.276136875152588
2018-02-02,5.084972858428955
2018-02-05,5.0467400550842285
2018-02-06,5.008506774902344
2018-02-07,5.0467400550842285
2018-02-08,4.932041168212891
2018-02-09,4.855575084686279
2018-02-12,4.893807888031006
2018-02-13,5.0467400550842285
2018-02-14,5.008506774902344
2018-02-15,5.084972858428955
2018-02-16,5.084972858428955
2018-02-20,5.0467400550842285
2018-02-21,4.970273971557617
2018-02-22,4.970273971557617
2018-02-23,5.0467400550842285
2018-02-26,5.084972858428955
2018-02-27,5.237904071807861
2018-02-28,5.237904071807861
2018-03-01,5.123205184936523
2018-03-02,5.16143798828125
2018-03-05,5.123205184936523
2018-03-06,5.084972858428955
2018-03-07,4.932041168212891
2018-03-08,4.970273971557617
2018-03-09,4.893807888031006
2018-03-12,4.970273971557617
2018-03-13,7.684807777404785
2018-03-14,6.499588966369629
2018-03-15,5.16143798828125
2018-03-16,5.008506774902344
2018-03-19,5.008506774902344
2018-03-20,4.779109954833984
2018-03-21,4.8173418045043945
2018-03-22,4.6644110679626465
2018-03-23,4.8173418045043945
2018-03-26,4.626177787780762
2018-03-27,4.740877151489258
2018-03-28,4.6644110679626465
2018-03-29,4.587944984436035
2018-04-02,4.358548164367676
2018-04-03,4.01445198059082
2018-04-04,3.8997530937194824
2018-04-05,3.8997530937194824
2018-04-06,3.937985897064209
