,FCEL
2012-07-30,151.1999969482422
2012-07-31,149.75999450683594
2012-08-01,148.32000732421875
2012-08-02,151.1999969482422
2012-08-03,152.63999938964844
2012-08-06,154.0800018310547
2012-08-07,155.52000427246094
2012-08-08,154.0800018310547
2012-08-09,152.63999938964844
2012-08-10,151.1999969482422
2012-08-13,146.8800048828125
2012-08-14,146.8800048828125
2012-08-15,146.8800048828125
2012-08-16,146.8800048828125
2012-08-17,151.1999969482422
2012-08-20,146.8800048828125
2012-08-21,148.32000732421875
2012-08-22,144.0
2012-08-23,144.0
2012-08-24,144.0
2012-08-27,142.55999755859375
2012-08-28,136.8000030517578
2012-08-29,135.36000061035156
2012-08-30,133.9199981689453
2012-08-31,142.55999755859375
2012-09-04,144.0
2012-09-05,144.0
2012-09-06,128.16000366210938
2012-09-07,131.0399932861328
2012-09-10,129.60000610351562
2012-09-11,131.0399932861328
2012-09-12,132.47999572753906
2012-09-13,131.0399932861328
2012-09-14,133.9199981689453
2012-09-17,129.60000610351562
2012-09-18,129.60000610351562
2012-09-19,128.16000366210938
2012-09-20,128.16000366210938
2012-09-21,132.47999572753906
2012-09-24,129.60000610351562
2012-09-25,126.72000122070312
2012-09-26,123.83999633789062
2012-09-27,131.0399932861328
2012-09-28,126.72000122070312
2012-10-01,125.27999877929688
2012-10-02,126.72000122070312
2012-10-03,132.47999572753906
2012-10-04,126.72000122070312
2012-10-05,131.0399932861328
2012-10-08,126.72000122070312
2012-10-09,129.60000610351562
2012-10-10,132.47999572753906
2012-10-11,144.0
2012-10-12,138.24000549316406
2012-10-15,144.0
2012-10-16,136.8000030517578
2012-10-17,144.0
2012-10-18,139.67999267578125
2012-10-19,133.9199981689453
2012-10-22,135.36000061035156
2012-10-23,132.47999572753906
2012-10-24,135.36000061035156
2012-10-25,131.0399932861328
2012-10-26,129.60000610351562
2012-10-31,133.9199981689453
2012-11-01,133.9199981689453
2012-11-02,131.0399932861328
2012-11-05,148.32000732421875
2012-11-06,145.44000244140625
2012-11-07,139.67999267578125
2012-11-08,131.0399932861328
2012-11-09,132.47999572753906
2012-11-12,131.0399932861328
2012-11-13,132.47999572753906
2012-11-14,125.27999877929688
2012-11-15,125.27999877929688
2012-11-16,123.83999633789062
2012-11-19,129.60000610351562
2012-11-20,128.16000366210938
2012-11-21,126.72000122070312
2012-11-23,129.60000610351562
2012-11-26,126.72000122070312
2012-11-27,122.4000015258789
2012-11-28,125.27999877929688
2012-11-29,126.72000122070312
2012-11-30,123.83999633789062
2012-12-03,123.83999633789062
2012-12-04,123.83999633789062
2012-12-05,122.4000015258789
2012-12-06,122.4000015258789
2012-12-07,122.4000015258789
2012-12-10,128.16000366210938
2012-12-11,131.0399932861328
2012-12-12,128.16000366210938
2012-12-13,126.72000122070312
2012-12-14,135.36000061035156
2012-12-17,148.32000732421875
2012-12-18,149.75999450683594
2012-12-19,148.32000732421875
2012-12-20,145.44000244140625
2012-12-21,141.1199951171875
2012-12-24,138.24000549316406
2012-12-26,138.24000549316406
2012-12-27,138.24000549316406
2012-12-28,132.47999572753906
2012-12-31,132.47999572753906
2013-01-02,135.36000061035156
2013-01-03,146.8800048828125
2013-01-04,149.75999450683594
2013-01-07,152.63999938964844
2013-01-08,159.83999633789062
2013-01-09,167.0399932861328
2013-01-10,174.24000549316406
2013-01-11,180.0
2013-01-14,169.9199981689453
2013-01-15,164.16000366210938
2013-01-16,165.60000610351562
2013-01-17,159.83999633789062
2013-01-18,164.16000366210938
2013-01-22,168.47999572753906
2013-01-23,165.60000610351562
2013-01-24,165.60000610351562
2013-01-25,165.60000610351562
2013-01-28,164.16000366210938
2013-01-29,162.72000122070312
2013-01-30,159.83999633789062
2013-01-31,156.9600067138672
2013-02-01,158.39999389648438
2013-02-04,155.52000427246094
2013-02-05,165.60000610351562
2013-02-06,164.16000366210938
2013-02-07,159.83999633789062
2013-02-08,159.83999633789062
2013-02-11,161.27999877929688
2013-02-12,159.83999633789062
2013-02-13,158.39999389648438
2013-02-14,156.9600067138672
2013-02-15,155.52000427246094
2013-02-19,154.0800018310547
2013-02-20,151.1999969482422
2013-02-21,148.32000732421875
2013-02-22,146.8800048828125
2013-02-25,138.24000549316406
2013-02-26,141.1199951171875
2013-02-27,144.0
2013-02-28,152.63999938964844
2013-03-01,149.75999450683594
2013-03-04,145.44000244140625
2013-03-05,148.32000732421875
2013-03-06,155.52000427246094
2013-03-07,154.0800018310547
2013-03-08,149.75999450683594
2013-03-11,149.75999450683594
2013-03-12,141.1199951171875
2013-03-13,141.1199951171875
2013-03-14,138.24000549316406
2013-03-15,144.0
2013-03-18,144.0
2013-03-19,142.55999755859375
2013-03-20,144.0
2013-03-21,139.67999267578125
2013-03-22,139.67999267578125
2013-03-25,139.67999267578125
2013-03-26,136.8000030517578
2013-03-27,135.36000061035156
2013-03-28,135.36000061035156
2013-04-01,133.9199981689453
2013-04-02,132.47999572753906
2013-04-03,131.0399932861328
2013-04-04,133.9199981689453
2013-04-05,131.0399932861328
2013-04-08,132.47999572753906
2013-04-09,129.60000610351562
2013-04-10,132.47999572753906
2013-04-11,129.60000610351562
2013-04-12,129.60000610351562
2013-04-15,123.83999633789062
2013-04-16,122.4000015258789
2013-04-17,120.95999908447266
2013-04-18,129.60000610351562
2013-04-19,142.55999755859375
2013-04-22,146.8800048828125
2013-04-23,142.55999755859375
2013-04-24,149.75999450683594
2013-04-25,152.63999938964844
2013-04-26,146.8800048828125
2013-04-29,154.0800018310547
2013-04-30,151.1999969482422
2013-05-01,144.0
2013-05-02,148.32000732421875
2013-05-03,151.1999969482422
2013-05-06,154.0800018310547
2013-05-07,154.0800018310547
2013-05-08,151.1999969482422
2013-05-09,152.63999938964844
2013-05-10,154.0800018310547
2013-05-13,154.0800018310547
2013-05-14,158.39999389648438
2013-05-15,162.72000122070312
2013-05-16,154.0800018310547
2013-05-17,158.39999389648438
2013-05-20,158.39999389648438
2013-05-21,164.16000366210938
2013-05-22,165.60000610351562
2013-05-23,169.9199981689453
2013-05-24,218.8800048828125
2013-05-28,216.0
2013-05-29,207.36000061035156
2013-05-30,198.72000122070312
2013-05-31,184.32000732421875
2013-06-03,203.0399932861328
2013-06-04,211.67999267578125
2013-06-05,211.67999267578125
2013-06-06,210.24000549316406
2013-06-07,213.1199951171875
2013-06-10,213.1199951171875
2013-06-11,203.0399932861328
2013-06-12,203.0399932861328
2013-06-13,204.47999572753906
2013-06-14,198.72000122070312
2013-06-17,187.1999969482422
2013-06-18,187.1999969482422
2013-06-19,195.83999633789062
2013-06-20,169.9199981689453
2013-06-21,168.47999572753906
2013-06-24,164.16000366210938
2013-06-25,168.47999572753906
2013-06-26,181.44000244140625
2013-06-27,190.0800018310547
2013-06-28,184.32000732421875
2013-07-01,198.72000122070312
2013-07-02,192.9600067138672
2013-07-03,195.83999633789062
2013-07-05,198.72000122070312
2013-07-08,198.72000122070312
2013-07-09,190.0800018310547
2013-07-10,188.63999938964844
2013-07-11,185.75999450683594
2013-07-12,180.0
2013-07-15,181.44000244140625
2013-07-16,184.32000732421875
2013-07-17,188.63999938964844
2013-07-18,187.1999969482422
2013-07-19,184.32000732421875
2013-07-22,185.75999450683594
2013-07-23,185.75999450683594
2013-07-24,181.44000244140625
2013-07-25,184.32000732421875
2013-07-26,181.44000244140625
2013-07-29,175.67999267578125
2013-07-30,177.1199951171875
2013-07-31,175.67999267578125
2013-08-01,175.67999267578125
2013-08-02,175.67999267578125
2013-08-05,172.8000030517578
2013-08-06,171.36000061035156
2013-08-07,168.47999572753906
2013-08-08,169.9199981689453
2013-08-09,177.1199951171875
2013-08-12,180.0
2013-08-13,180.0
2013-08-14,171.36000061035156
2013-08-15,162.72000122070312
2013-08-16,165.60000610351562
2013-08-19,161.27999877929688
2013-08-20,167.0399932861328
2013-08-21,162.72000122070312
2013-08-22,167.0399932861328
2013-08-23,168.47999572753906
2013-08-26,174.24000549316406
2013-08-27,169.9199981689453
2013-08-28,167.0399932861328
2013-08-29,174.24000549316406
2013-08-30,178.55999755859375
2013-09-03,177.1199951171875
2013-09-04,177.1199951171875
2013-09-05,195.83999633789062
2013-09-06,188.63999938964844
2013-09-09,195.83999633789062
2013-09-10,185.75999450683594
2013-09-11,191.52000427246094
2013-09-12,187.1999969482422
2013-09-13,185.75999450683594
2013-09-16,184.32000732421875
2013-09-17,185.75999450683594
2013-09-18,188.63999938964844
2013-09-19,185.75999450683594
2013-09-20,188.63999938964844
2013-09-23,182.8800048828125
2013-09-24,182.8800048828125
2013-09-25,188.63999938964844
2013-09-26,190.0800018310547
2013-09-27,187.1999969482422
2013-09-30,185.75999450683594
2013-10-01,182.8800048828125
2013-10-02,181.44000244140625
2013-10-03,181.44000244140625
2013-10-04,178.55999755859375
2013-10-07,175.67999267578125
2013-10-08,171.36000061035156
2013-10-09,172.8000030517578
2013-10-10,177.1199951171875
2013-10-11,180.0
2013-10-14,180.0
2013-10-15,181.44000244140625
2013-10-16,181.44000244140625
2013-10-17,182.8800048828125
2013-10-18,185.75999450683594
2013-10-21,187.1999969482422
2013-10-22,190.0800018310547
2013-10-23,191.52000427246094
2013-10-24,214.55999755859375
2013-10-25,210.24000549316406
2013-10-28,203.0399932861328
2013-10-29,201.60000610351562
2013-10-30,203.0399932861328
2013-10-31,192.9600067138672
2013-11-01,191.52000427246094
2013-11-04,201.60000610351562
2013-11-05,195.83999633789062
2013-11-06,194.39999389648438
2013-11-07,192.9600067138672
2013-11-08,191.52000427246094
2013-11-11,192.9600067138672
2013-11-12,194.39999389648438
2013-11-13,208.8000030517578
2013-11-14,211.67999267578125
2013-11-15,213.1199951171875
2013-11-18,210.24000549316406
2013-11-19,198.72000122070312
2013-11-20,195.83999633789062
2013-11-21,200.16000366210938
2013-11-22,198.72000122070312
2013-11-25,198.72000122070312
2013-11-26,195.83999633789062
2013-11-27,198.72000122070312
2013-11-29,197.27999877929688
2013-12-02,197.27999877929688
2013-12-03,198.72000122070312
2013-12-04,217.44000244140625
2013-12-05,227.52000427246094
2013-12-06,247.67999267578125
2013-12-09,244.8000030517578
2013-12-10,259.20001220703125
2013-12-11,249.1199951171875
2013-12-12,244.8000030517578
2013-12-13,256.32000732421875
2013-12-16,267.8399963378906
2013-12-17,203.0399932861328
2013-12-18,214.55999755859375
2013-12-19,205.9199981689453
2013-12-20,200.16000366210938
2013-12-23,190.0800018310547
2013-12-24,192.9600067138672
2013-12-26,195.83999633789062
2013-12-27,197.27999877929688
2013-12-30,201.60000610351562
2013-12-31,203.0399932861328
2014-01-02,207.36000061035156
2014-01-03,243.36000061035156
2014-01-06,231.83999633789062
2014-01-07,267.8399963378906
2014-01-08,243.36000061035156
2014-01-09,234.72000122070312
2014-01-10,236.16000366210938
2014-01-13,237.60000610351562
2014-01-14,241.9199981689453
2014-01-15,241.9199981689453
2014-01-16,236.16000366210938
2014-01-17,201.60000610351562
2014-01-21,216.0
2014-01-22,216.0
2014-01-23,210.24000549316406
2014-01-24,201.60000610351562
2014-01-27,195.83999633789062
2014-01-28,204.47999572753906
2014-01-29,201.60000610351562
2014-01-30,204.47999572753906
2014-01-31,205.9199981689453
2014-02-03,203.0399932861328
2014-02-04,201.60000610351562
2014-02-05,198.72000122070312
2014-02-06,203.0399932861328
2014-02-07,204.47999572753906
2014-02-10,211.67999267578125
2014-02-11,213.1199951171875
2014-02-12,220.32000732421875
2014-02-13,223.1999969482422
2014-02-14,230.39999389648438
2014-02-18,247.67999267578125
2014-02-19,244.8000030517578
2014-02-20,246.24000549316406
2014-02-21,241.9199981689453
2014-02-24,244.8000030517578
2014-02-25,241.9199981689453
2014-02-26,260.6400146484375
2014-02-27,276.4800109863281
2014-02-28,280.79998779296875
2014-03-03,312.4800109863281
2014-03-04,390.239990234375
2014-03-05,450.7200012207031
2014-03-06,430.55999755859375
2014-03-07,508.32000732421875
2014-03-10,565.9199829101562
2014-03-11,472.32000732421875
2014-03-12,485.2799987792969
2014-03-13,479.5199890136719
2014-03-14,434.8800048828125
2014-03-17,406.0799865722656
2014-03-18,396.0
2014-03-19,380.1600036621094
2014-03-20,347.0400085449219
2014-03-21,370.0799865722656
2014-03-24,349.9200134277344
2014-03-25,419.0400085449219
2014-03-26,345.6000061035156
2014-03-27,348.4800109863281
2014-03-28,329.760009765625
2014-03-31,357.1199951171875
2014-04-01,367.20001220703125
2014-04-02,368.6400146484375
2014-04-03,361.44000244140625
2014-04-04,347.0400085449219
2014-04-07,328.32000732421875
2014-04-08,342.7200012207031
2014-04-09,357.1199951171875
2014-04-10,338.3999938964844
2014-04-11,336.9599914550781
2014-04-14,334.0799865722656
2014-04-15,331.20001220703125
2014-04-16,344.1600036621094
2014-04-17,352.79998779296875
2014-04-21,362.8800048828125
2014-04-22,365.760009765625
2014-04-23,358.55999755859375
2014-04-24,351.3599853515625
2014-04-25,336.9599914550781
2014-04-28,331.20001220703125
2014-04-29,313.9200134277344
2014-04-30,326.8800048828125
2014-05-01,322.55999755859375
2014-05-02,322.55999755859375
2014-05-05,312.4800109863281
2014-05-06,302.3999938964844
2014-05-07,292.32000732421875
2014-05-08,280.79998779296875
2014-05-09,273.6000061035156
2014-05-12,288.0
2014-05-13,311.0400085449219
2014-05-14,295.20001220703125
2014-05-15,298.0799865722656
2014-05-16,312.4800109863281
2014-05-19,313.9200134277344
2014-05-20,305.2799987792969
2014-05-21,305.2799987792969
2014-05-22,302.3999938964844
2014-05-23,306.7200012207031
2014-05-27,321.1199951171875
2014-05-28,351.3599853515625
2014-05-29,342.7200012207031
2014-05-30,336.9599914550781
2014-06-02,347.0400085449219
2014-06-03,341.2799987792969
2014-06-04,315.3599853515625
2014-06-05,329.760009765625
2014-06-06,325.44000244140625
2014-06-09,313.9200134277344
2014-06-10,313.9200134277344
2014-06-11,308.1600036621094
2014-06-12,311.0400085449219
2014-06-13,328.32000732421875
2014-06-16,321.1199951171875
2014-06-17,338.3999938964844
2014-06-18,358.55999755859375
2014-06-19,355.67999267578125
2014-06-20,349.9200134277344
2014-06-23,348.4800109863281
2014-06-24,335.5199890136719
2014-06-25,342.7200012207031
2014-06-26,348.4800109863281
2014-06-27,348.4800109863281
2014-06-30,345.6000061035156
2014-07-01,344.1600036621094
2014-07-02,332.6400146484375
2014-07-03,332.6400146484375
2014-07-07,319.67999267578125
2014-07-08,308.1600036621094
2014-07-09,313.9200134277344
2014-07-10,308.1600036621094
2014-07-11,306.7200012207031
2014-07-14,309.6000061035156
2014-07-15,319.67999267578125
2014-07-16,306.7200012207031
2014-07-17,295.20001220703125
2014-07-18,305.2799987792969
2014-07-21,318.239990234375
2014-07-22,355.67999267578125
2014-07-23,361.44000244140625
2014-07-24,342.7200012207031
2014-07-25,341.2799987792969
2014-07-28,342.7200012207031
2014-07-29,344.1600036621094
2014-07-30,339.8399963378906
2014-07-31,357.1199951171875
2014-08-01,339.8399963378906
2014-08-04,338.3999938964844
2014-08-05,329.760009765625
2014-08-06,328.32000732421875
2014-08-07,325.44000244140625
2014-08-08,331.20001220703125
2014-08-11,334.0799865722656
2014-08-12,326.8800048828125
2014-08-13,341.2799987792969
2014-08-14,365.760009765625
2014-08-15,364.32000732421875
2014-08-18,377.2799987792969
2014-08-19,404.6400146484375
2014-08-20,375.8399963378906
2014-08-21,370.0799865722656
2014-08-22,375.8399963378906
2014-08-25,370.0799865722656
2014-08-26,364.32000732421875
2014-08-27,364.32000732421875
2014-08-28,357.1199951171875
2014-08-29,365.760009765625
2014-09-02,377.2799987792969
2014-09-03,364.32000732421875
2014-09-04,367.20001220703125
2014-09-05,374.3999938964844
2014-09-08,384.4800109863281
2014-09-09,348.4800109863281
2014-09-10,342.7200012207031
2014-09-11,355.67999267578125
2014-09-12,345.6000061035156
2014-09-15,331.20001220703125
2014-09-16,329.760009765625
2014-09-17,326.8800048828125
2014-09-18,322.55999755859375
2014-09-19,315.3599853515625
2014-09-22,302.3999938964844
2014-09-23,312.4800109863281
2014-09-24,308.1600036621094
2014-09-25,299.5199890136719
2014-09-26,300.9599914550781
2014-09-29,306.7200012207031
2014-09-30,300.9599914550781
2014-10-01,290.8800048828125
2014-10-02,289.44000244140625
2014-10-03,286.55999755859375
2014-10-06,272.1600036621094
2014-10-07,256.32000732421875
2014-10-08,267.8399963378906
2014-10-09,252.0
2014-10-10,241.9199981689453
2014-10-13,227.52000427246094
2014-10-14,247.67999267578125
2014-10-15,254.8800048828125
2014-10-16,266.3999938964844
2014-10-17,259.20001220703125
2014-10-20,264.9599914550781
2014-10-21,254.8800048828125
2014-10-22,253.44000244140625
2014-10-23,254.8800048828125
2014-10-24,256.32000732421875
2014-10-27,250.55999755859375
2014-10-28,259.20001220703125
2014-10-29,254.8800048828125
2014-10-30,263.5199890136719
2014-10-31,290.8800048828125
2014-11-03,315.3599853515625
2014-11-04,306.7200012207031
2014-11-05,289.44000244140625
2014-11-06,290.8800048828125
2014-11-07,303.8399963378906
2014-11-10,298.0799865722656
2014-11-11,292.32000732421875
2014-11-12,272.1600036621094
2014-11-13,266.3999938964844
2014-11-14,250.55999755859375
2014-11-17,239.0399932861328
2014-11-18,254.8800048828125
2014-11-19,244.8000030517578
2014-11-20,256.32000732421875
2014-11-21,252.0
2014-11-24,253.44000244140625
2014-11-25,257.760009765625
2014-11-26,254.8800048828125
2014-11-28,240.47999572753906
2014-12-01,224.63999938964844
2014-12-02,236.16000366210938
2014-12-03,240.47999572753906
2014-12-04,243.36000061035156
2014-12-05,243.36000061035156
2014-12-08,228.9600067138672
2014-12-09,247.67999267578125
2014-12-10,236.16000366210938
2014-12-11,228.9600067138672
2014-12-12,233.27999877929688
2014-12-15,221.75999450683594
2014-12-16,228.9600067138672
2014-12-17,244.8000030517578
2014-12-18,233.27999877929688
2014-12-19,228.9600067138672
2014-12-22,228.9600067138672
2014-12-23,228.9600067138672
2014-12-24,234.72000122070312
2014-12-26,231.83999633789062
2014-12-29,230.39999389648438
2014-12-30,228.9600067138672
2014-12-31,221.75999450683594
2015-01-02,227.52000427246094
2015-01-05,220.32000732421875
