,CMPR
2020-11-12,78.93000030517578
2020-11-13,82.79000091552734
2020-11-16,85.4000015258789
2020-11-17,84.33000183105469
2020-11-18,85.41999816894531
2020-11-19,86.06999969482422
2020-11-20,85.56999969482422
2020-11-23,88.48999786376953
2020-11-24,96.72000122070312
2020-11-25,96.19999694824219
2020-11-27,94.37000274658203
2020-11-30,89.62999725341797
2020-12-01,88.1500015258789
2020-12-02,87.11000061035156
2020-12-03,89.80000305175781
2020-12-04,88.80000305175781
2020-12-07,90.63999938964844
2020-12-08,90.2300033569336
2020-12-09,91.29000091552734
2020-12-10,93.87999725341797
2020-12-11,90.26000213623047
2020-12-14,91.94999694824219
2020-12-15,92.66999816894531
2020-12-16,90.47000122070312
2020-12-17,90.94999694824219
2020-12-18,90.83999633789062
2020-12-21,88.02999877929688
2020-12-22,87.51000213623047
2020-12-23,86.56999969482422
2020-12-24,86.62999725341797
2020-12-28,86.75
2020-12-29,86.38999938964844
2020-12-30,86.75
2020-12-31,87.73999786376953
2021-01-04,85.22000122070312
2021-01-05,91.19000244140625
2021-01-06,97.41999816894531
2021-01-07,93.06999969482422
2021-01-08,91.6500015258789
2021-01-11,92.4800033569336
2021-01-12,97.5999984741211
2021-01-13,95.23999786376953
2021-01-14,95.27999877929688
2021-01-15,93.80000305175781
2021-01-19,94.97000122070312
2021-01-20,95.4000015258789
2021-01-21,95.36000061035156
2021-01-22,96.18000030517578
2021-01-25,97.45999908447266
2021-01-26,103.26000213623047
2021-01-27,114.37999725341797
2021-01-28,109.83999633789062
2021-01-29,91.38999938964844
2021-02-01,92.05000305175781
2021-02-02,91.8499984741211
2021-02-03,94.98999786376953
2021-02-04,100.36000061035156
2021-02-05,98.5199966430664
2021-02-08,106.5999984741211
2021-02-09,103.47000122070312
2021-02-10,104.12000274658203
2021-02-11,104.20999908447266
2021-02-12,104.88999938964844
2021-02-16,104.69000244140625
2021-02-17,99.06999969482422
2021-02-18,94.52999877929688
2021-02-19,94.83999633789062
2021-02-22,95.37999725341797
2021-02-23,97.55000305175781
2021-02-24,99.69999694824219
2021-02-25,95.66000366210938
2021-02-26,99.08000183105469
2021-03-01,97.88999938964844
2021-03-02,94.3499984741211
2021-03-03,97.0199966430664
2021-03-04,95.12999725341797
2021-03-05,97.91000366210938
2021-03-08,99.18000030517578
2021-03-09,99.41000366210938
2021-03-10,101.63999938964844
2021-03-11,102.83000183105469
2021-03-12,104.4000015258789
2021-03-15,105.33000183105469
2021-03-16,102.9000015258789
2021-03-17,105.33999633789062
2021-03-18,101.81999969482422
2021-03-19,104.66000366210938
2021-03-22,101.83999633789062
2021-03-23,94.2300033569336
2021-03-24,94.58999633789062
2021-03-25,96.27999877929688
2021-03-26,100.1500015258789
2021-03-29,98.93000030517578
2021-03-30,99.45999908447266
2021-03-31,100.12999725341797
2021-04-01,103.55999755859375
2021-04-05,105.9000015258789
2021-04-06,107.93000030517578
2021-04-07,107.22000122070312
2021-04-08,106.16999816894531
2021-04-09,106.2699966430664
2021-04-12,107.41999816894531
2021-04-13,104.69999694824219
2021-04-14,104.97000122070312
2021-04-15,99.98999786376953
2021-04-16,101.8499984741211
2021-04-19,99.7699966430664
2021-04-20,95.62999725341797
2021-04-21,96.19999694824219
2021-04-22,94.54000091552734
2021-04-23,95.22000122070312
2021-04-26,96.6500015258789
2021-04-27,95.9800033569336
2021-04-28,95.0
2021-04-29,96.1500015258789
2021-04-30,95.26000213623047
2021-05-03,98.22000122070312
2021-05-04,98.75
2021-05-05,96.05000305175781
2021-05-06,95.18000030517578
2021-05-07,101.48999786376953
2021-05-10,98.38999938964844
2021-05-11,100.66999816894531
2021-05-12,101.38999938964844
2021-05-13,103.05999755859375
2021-05-14,104.2300033569336
