,ALCO
2015-07-08,45.52000045776367
2015-07-09,45.4900016784668
2015-07-10,46.779998779296875
2015-07-13,45.93000030517578
2015-07-14,46.97999954223633
2015-07-15,47.13999938964844
2015-07-16,47.79999923706055
2015-07-17,48.06999969482422
2015-07-20,48.11000061035156
2015-07-21,47.349998474121094
2015-07-22,48.02000045776367
2015-07-23,46.220001220703125
2015-07-24,46.099998474121094
2015-07-27,45.29999923706055
2015-07-28,45.369998931884766
2015-07-29,45.029998779296875
2015-07-30,42.90999984741211
2015-07-31,44.81999969482422
2015-08-03,43.619998931884766
2015-08-04,43.0099983215332
2015-08-05,42.81999969482422
2015-08-06,42.93000030517578
2015-08-07,41.709999084472656
2015-08-10,40.5
2015-08-11,39.25
2015-08-12,42.290000915527344
2015-08-13,44.439998626708984
2015-08-14,43.45000076293945
2015-08-17,44.599998474121094
2015-08-18,42.630001068115234
2015-08-19,42.0
2015-08-20,42.349998474121094
2015-08-21,42.36000061035156
2015-08-24,40.380001068115234
2015-08-25,40.93000030517578
2015-08-26,41.70000076293945
2015-08-27,42.29999923706055
2015-08-28,42.25
2015-08-31,42.06999969482422
2015-09-01,41.65999984741211
2015-09-02,41.869998931884766
2015-09-03,42.34000015258789
2015-09-04,41.380001068115234
2015-09-08,41.91999816894531
2015-09-09,41.16999816894531
2015-09-10,41.209999084472656
2015-09-11,42.0099983215332
2015-09-14,41.790000915527344
2015-09-15,42.459999084472656
2015-09-16,42.029998779296875
2015-09-17,42.279998779296875
2015-09-18,41.72999954223633
2015-09-21,43.22999954223633
2015-09-22,42.290000915527344
2015-09-23,42.400001525878906
2015-09-24,41.779998779296875
2015-09-25,41.0
2015-09-28,40.83000183105469
2015-09-29,40.47999954223633
2015-09-30,40.59000015258789
2015-10-01,40.709999084472656
2015-10-02,40.900001525878906
2015-10-05,42.83000183105469
2015-10-06,41.79999923706055
2015-10-07,42.59000015258789
2015-10-08,43.15999984741211
2015-10-09,43.47999954223633
2015-10-12,43.790000915527344
2015-10-13,43.54999923706055
2015-10-14,42.43000030517578
2015-10-15,43.150001525878906
2015-10-16,44.060001373291016
2015-10-19,43.849998474121094
2015-10-20,43.900001525878906
2015-10-21,43.529998779296875
2015-10-22,44.2400016784668
2015-10-23,45.619998931884766
2015-10-26,44.0
2015-10-27,43.11000061035156
2015-10-28,43.7400016784668
2015-10-29,42.91999816894531
2015-10-30,42.689998626708984
2015-11-02,42.599998474121094
2015-11-03,42.2599983215332
2015-11-04,42.189998626708984
2015-11-05,42.400001525878906
2015-11-06,42.5
2015-11-09,42.45000076293945
2015-11-10,42.060001373291016
2015-11-11,42.22999954223633
2015-11-12,40.79999923706055
2015-11-13,40.459999084472656
2015-11-16,41.40999984741211
2015-11-17,40.7400016784668
2015-11-18,39.380001068115234
2015-11-19,40.2400016784668
2015-11-20,40.68000030517578
2015-11-23,41.25
2015-11-24,41.279998779296875
2015-11-25,42.45000076293945
2015-11-27,42.599998474121094
2015-11-30,42.68000030517578
2015-12-01,42.25
2015-12-02,41.25
2015-12-03,41.93000030517578
2015-12-04,42.13999938964844
2015-12-07,41.529998779296875
2015-12-08,41.0
2015-12-09,40.130001068115234
2015-12-10,40.58000183105469
2015-12-11,40.0
2015-12-14,40.029998779296875
2015-12-15,40.13999938964844
2015-12-16,40.470001220703125
2015-12-17,40.0
2015-12-18,39.4900016784668
2015-12-21,39.5
2015-12-22,39.5099983215332
2015-12-23,38.36000061035156
2015-12-24,38.2400016784668
2015-12-28,37.7599983215332
2015-12-29,38.619998931884766
2015-12-30,38.4900016784668
2015-12-31,38.689998626708984
2016-01-04,37.66999816894531
2016-01-05,36.900001525878906
2016-01-06,36.91999816894531
2016-01-07,36.0
2016-01-08,35.2599983215332
2016-01-11,34.65999984741211
2016-01-12,34.380001068115234
2016-01-13,33.4900016784668
2016-01-14,33.40999984741211
2016-01-15,31.709999084472656
2016-01-19,31.030000686645508
2016-01-20,31.6200008392334
2016-01-21,31.65999984741211
2016-01-22,32.04999923706055
2016-01-25,30.579999923706055
2016-01-26,30.59000015258789
2016-01-27,30.0
2016-01-28,30.010000228881836
2016-01-29,30.3700008392334
2016-02-01,30.770000457763672
2016-02-02,29.549999237060547
2016-02-03,29.25
2016-02-04,27.850000381469727
2016-02-05,26.90999984741211
2016-02-08,27.0
2016-02-09,25.559999465942383
2016-02-10,24.56999969482422
2016-02-11,22.770000457763672
2016-02-12,22.809999465942383
2016-02-16,22.239999771118164
2016-02-17,21.31999969482422
2016-02-18,21.65999984741211
2016-02-19,22.3799991607666
2016-02-22,22.8700008392334
2016-02-23,22.739999771118164
2016-02-24,23.420000076293945
2016-02-25,23.530000686645508
2016-02-26,23.3799991607666
2016-02-29,23.940000534057617
2016-03-01,24.600000381469727
2016-03-02,25.43000030517578
2016-03-03,27.239999771118164
2016-03-04,26.610000610351562
2016-03-07,26.209999084472656
2016-03-08,25.600000381469727
2016-03-09,24.950000762939453
2016-03-10,24.81999969482422
2016-03-11,25.1299991607666
2016-03-14,25.139999389648438
2016-03-15,24.829999923706055
2016-03-16,25.190000534057617
2016-03-17,26.760000228881836
2016-03-18,27.479999542236328
2016-03-21,28.780000686645508
2016-03-22,28.43000030517578
2016-03-23,27.530000686645508
2016-03-24,27.25
2016-03-28,27.709999084472656
2016-03-29,27.68000030517578
2016-03-30,27.649999618530273
2016-03-31,27.610000610351562
2016-04-01,27.600000381469727
2016-04-04,27.610000610351562
2016-04-05,27.110000610351562
2016-04-06,27.139999389648438
2016-04-07,26.3700008392334
2016-04-08,26.040000915527344
2016-04-11,26.149999618530273
2016-04-12,26.399999618530273
2016-04-13,27.06999969482422
2016-04-14,27.1299991607666
2016-04-15,27.360000610351562
2016-04-18,28.68000030517578
2016-04-19,27.700000762939453
2016-04-20,27.56999969482422
2016-04-21,26.850000381469727
2016-04-22,28.3700008392334
2016-04-25,27.899999618530273
2016-04-26,28.920000076293945
2016-04-27,29.489999771118164
2016-04-28,29.170000076293945
2016-04-29,28.90999984741211
2016-05-02,28.940000534057617
2016-05-03,28.770000457763672
2016-05-04,28.739999771118164
2016-05-05,27.559999465942383
2016-05-06,27.260000228881836
2016-05-09,27.950000762939453
2016-05-10,27.329999923706055
2016-05-11,27.889999389648438
2016-05-12,28.5
2016-05-13,30.329999923706055
2016-05-16,30.5
2016-05-17,29.219999313354492
2016-05-18,29.079999923706055
2016-05-19,28.34000015258789
2016-05-20,28.940000534057617
2016-05-23,28.860000610351562
2016-05-24,29.3799991607666
2016-05-25,29.979999542236328
2016-05-26,29.950000762939453
2016-05-27,29.40999984741211
2016-05-31,30.450000762939453
2016-06-01,30.299999237060547
2016-06-02,30.43000030517578
2016-06-03,28.75
2016-06-06,30.209999084472656
2016-06-07,29.899999618530273
2016-06-08,29.989999771118164
2016-06-09,29.700000762939453
2016-06-10,29.860000610351562
2016-06-13,29.899999618530273
2016-06-14,30.579999923706055
2016-06-15,31.219999313354492
2016-06-16,31.600000381469727
2016-06-17,31.6200008392334
2016-06-20,31.940000534057617
2016-06-21,31.030000686645508
2016-06-22,29.8799991607666
2016-06-23,28.860000610351562
2016-06-24,29.56999969482422
2016-06-27,27.899999618530273
2016-06-28,27.940000534057617
2016-06-29,28.790000915527344
2016-06-30,30.25
2016-07-01,30.43000030517578
2016-07-05,29.940000534057617
2016-07-06,29.979999542236328
2016-07-07,29.329999923706055
2016-07-08,30.6299991607666
2016-07-11,30.350000381469727
2016-07-12,29.75
2016-07-13,29.8700008392334
2016-07-14,30.020000457763672
2016-07-15,29.579999923706055
2016-07-18,29.75
2016-07-19,29.850000381469727
2016-07-20,30.0
2016-07-21,29.860000610351562
2016-07-22,29.969999313354492
2016-07-25,29.81999969482422
2016-07-26,29.899999618530273
2016-07-27,29.989999771118164
2016-07-28,29.920000076293945
2016-07-29,29.579999923706055
2016-08-01,28.979999542236328
2016-08-02,28.59000015258789
2016-08-03,28.760000228881836
2016-08-04,29.18000030517578
2016-08-05,28.739999771118164
2016-08-08,28.559999465942383
2016-08-09,28.739999771118164
2016-08-10,28.59000015258789
2016-08-11,27.969999313354492
2016-08-12,28.15999984741211
2016-08-15,28.31999969482422
2016-08-16,28.489999771118164
2016-08-17,28.229999542236328
2016-08-18,28.010000228881836
2016-08-19,28.3799991607666
2016-08-22,28.329999923706055
2016-08-23,28.399999618530273
2016-08-24,28.350000381469727
2016-08-25,28.200000762939453
2016-08-26,28.200000762939453
2016-08-29,28.139999389648438
2016-08-30,28.18000030517578
2016-08-31,28.079999923706055
2016-09-01,27.950000762939453
2016-09-02,28.15999984741211
2016-09-06,27.950000762939453
2016-09-07,27.799999237060547
2016-09-08,27.889999389648438
2016-09-09,27.649999618530273
2016-09-12,28.06999969482422
2016-09-13,26.649999618530273
2016-09-14,26.700000762939453
2016-09-15,26.739999771118164
2016-09-16,27.360000610351562
2016-09-19,27.34000015258789
2016-09-20,27.670000076293945
2016-09-21,27.010000228881836
2016-09-22,27.18000030517578
2016-09-23,27.670000076293945
2016-09-26,27.1200008392334
2016-09-27,26.979999542236328
2016-09-28,26.979999542236328
2016-09-29,26.950000762939453
2016-09-30,26.860000610351562
2016-10-03,27.0
2016-10-04,26.790000915527344
2016-10-05,26.84000015258789
2016-10-06,26.75
2016-10-07,26.709999084472656
2016-10-10,26.93000030517578
2016-10-11,26.729999542236328
2016-10-12,26.729999542236328
2016-10-13,26.729999542236328
2016-10-14,26.81999969482422
2016-10-17,26.809999465942383
2016-10-18,26.8700008392334
2016-10-19,27.1299991607666
2016-10-20,27.010000228881836
2016-10-21,26.799999237060547
2016-10-24,26.850000381469727
2016-10-25,26.540000915527344
2016-10-26,26.770000457763672
2016-10-27,26.139999389648438
2016-10-28,26.40999984741211
2016-10-31,26.149999618530273
2016-11-01,25.899999618530273
2016-11-02,25.799999237060547
2016-11-03,25.5
2016-11-04,25.25
2016-11-07,25.950000762939453
2016-11-08,26.0
2016-11-09,26.549999237060547
2016-11-10,27.299999237060547
2016-11-11,28.649999618530273
2016-11-14,27.5
2016-11-15,27.5
2016-11-16,27.399999618530273
2016-11-17,27.799999237060547
2016-11-18,27.850000381469727
2016-11-21,27.799999237060547
2016-11-22,27.799999237060547
2016-11-23,27.950000762939453
2016-11-25,27.950000762939453
2016-11-28,27.149999618530273
2016-11-29,27.450000762939453
2016-11-30,27.299999237060547
2016-12-01,27.299999237060547
2016-12-02,25.850000381469727
2016-12-05,26.25
2016-12-06,27.700000762939453
2016-12-07,27.649999618530273
2016-12-08,28.5
2016-12-09,29.850000381469727
2016-12-12,29.549999237060547
2016-12-13,29.649999618530273
2016-12-14,28.600000381469727
2016-12-15,28.450000762939453
2016-12-16,28.299999237060547
2016-12-19,28.600000381469727
2016-12-20,29.049999237060547
2016-12-21,28.399999618530273
2016-12-22,28.100000381469727
2016-12-23,28.049999237060547
2016-12-27,28.549999237060547
2016-12-28,28.049999237060547
2016-12-29,27.350000381469727
2016-12-30,27.149999618530273
2017-01-03,26.850000381469727
2017-01-04,26.75
2017-01-05,27.299999237060547
2017-01-06,27.100000381469727
2017-01-09,26.899999618530273
2017-01-10,27.200000762939453
2017-01-11,26.850000381469727
2017-01-12,26.549999237060547
2017-01-13,26.5
2017-01-17,26.549999237060547
2017-01-18,26.5
2017-01-19,26.399999618530273
2017-01-20,26.5
2017-01-23,26.600000381469727
2017-01-24,26.600000381469727
2017-01-25,26.600000381469727
2017-01-26,26.649999618530273
2017-01-27,26.549999237060547
2017-01-30,26.350000381469727
2017-01-31,26.950000762939453
2017-02-01,27.0
2017-02-02,27.549999237060547
2017-02-03,27.950000762939453
2017-02-06,27.299999237060547
2017-02-07,27.600000381469727
2017-02-08,26.350000381469727
2017-02-09,26.25
2017-02-10,26.299999237060547
2017-02-13,26.25
2017-02-14,25.75
2017-02-15,26.100000381469727
2017-02-16,26.399999618530273
2017-02-17,26.299999237060547
2017-02-21,26.149999618530273
2017-02-22,26.049999237060547
2017-02-23,26.100000381469727
2017-02-24,25.899999618530273
2017-02-27,25.75
2017-02-28,25.600000381469727
2017-03-01,25.850000381469727
2017-03-02,25.600000381469727
2017-03-03,25.899999618530273
2017-03-06,25.799999237060547
2017-03-07,25.799999237060547
2017-03-08,25.549999237060547
2017-03-09,25.75
2017-03-10,25.700000762939453
2017-03-13,25.799999237060547
2017-03-14,25.799999237060547
2017-03-15,25.899999618530273
2017-03-16,26.0
2017-03-17,26.0
2017-03-20,26.100000381469727
2017-03-21,26.0
2017-03-22,25.799999237060547
2017-03-23,25.950000762939453
2017-03-24,25.799999237060547
2017-03-27,25.950000762939453
2017-03-28,26.450000762939453
2017-03-29,26.350000381469727
2017-03-30,26.350000381469727
2017-03-31,26.399999618530273
2017-04-03,26.700000762939453
2017-04-04,26.899999618530273
2017-04-05,26.399999618530273
2017-04-06,26.75
2017-04-07,26.799999237060547
2017-04-10,26.899999618530273
2017-04-11,27.850000381469727
2017-04-12,27.399999618530273
2017-04-13,27.600000381469727
2017-04-17,28.100000381469727
2017-04-18,28.200000762939453
2017-04-19,28.5
2017-04-20,29.399999618530273
2017-04-21,29.649999618530273
2017-04-24,30.25
2017-04-25,29.950000762939453
2017-04-26,30.100000381469727
2017-04-27,30.100000381469727
2017-04-28,29.950000762939453
2017-05-01,29.700000762939453
2017-05-02,29.899999618530273
2017-05-03,29.75
2017-05-04,29.799999237060547
2017-05-05,30.25
2017-05-08,30.299999237060547
2017-05-09,30.450000762939453
2017-05-10,31.149999618530273
2017-05-11,31.5
2017-05-12,32.400001525878906
2017-05-15,32.650001525878906
2017-05-16,31.200000762939453
2017-05-17,29.5
2017-05-18,30.200000762939453
2017-05-19,30.649999618530273
2017-05-22,30.600000381469727
2017-05-23,30.299999237060547
2017-05-24,30.149999618530273
2017-05-25,29.850000381469727
2017-05-26,29.649999618530273
2017-05-30,29.5
2017-05-31,29.950000762939453
2017-06-01,30.100000381469727
2017-06-02,30.700000762939453
2017-06-05,30.299999237060547
2017-06-06,30.700000762939453
2017-06-07,30.450000762939453
2017-06-08,30.600000381469727
2017-06-09,31.549999237060547
2017-06-12,31.899999618530273
2017-06-13,32.04999923706055
2017-06-14,31.799999237060547
2017-06-15,31.850000381469727
2017-06-16,31.5
2017-06-19,31.149999618530273
2017-06-20,31.350000381469727
2017-06-21,31.5
2017-06-22,31.450000762939453
2017-06-23,31.600000381469727
2017-06-26,31.770000457763672
2017-06-27,31.549999237060547
2017-06-28,31.450000762939453
2017-06-29,31.0
2017-06-30,31.299999237060547
2017-07-03,31.649999618530273
2017-07-05,31.049999237060547
2017-07-06,30.25
2017-07-07,30.799999237060547
2017-07-10,30.5
2017-07-11,30.649999618530273
2017-07-12,30.75
2017-07-13,30.850000381469727
2017-07-14,31.350000381469727
2017-07-17,32.099998474121094
2017-07-18,31.850000381469727
2017-07-19,32.54999923706055
2017-07-20,32.5
2017-07-21,32.29999923706055
2017-07-24,30.0
2017-07-25,30.399999618530273
2017-07-26,30.200000762939453
2017-07-27,30.3799991607666
2017-07-28,30.899999618530273
2017-07-31,30.200000762939453
2017-08-01,30.950000762939453
2017-08-02,31.0
2017-08-03,30.700000762939453
2017-08-04,30.450000762939453
2017-08-07,30.600000381469727
2017-08-08,30.549999237060547
2017-08-09,31.049999237060547
2017-08-10,31.049999237060547
2017-08-11,30.950000762939453
2017-08-14,31.549999237060547
2017-08-15,31.549999237060547
2017-08-16,32.20000076293945
2017-08-17,31.700000762939453
2017-08-18,31.399999618530273
2017-08-21,31.600000381469727
2017-08-22,31.799999237060547
2017-08-23,31.299999237060547
2017-08-24,31.600000381469727
2017-08-25,31.899999618530273
2017-08-28,32.0
2017-08-29,32.099998474121094
2017-08-30,32.150001525878906
2017-08-31,32.0
2017-09-01,32.20000076293945
2017-09-05,32.150001525878906
2017-09-06,32.900001525878906
2017-09-07,32.75
2017-09-08,29.75
2017-09-11,32.650001525878906
2017-09-12,33.54999923706055
2017-09-13,31.950000762939453
2017-09-14,34.0
2017-09-15,31.299999237060547
2017-09-18,32.04999923706055
2017-09-19,32.45000076293945
2017-09-20,33.25
2017-09-21,32.70000076293945
2017-09-22,33.20000076293945
2017-09-25,33.650001525878906
2017-09-26,34.099998474121094
2017-09-27,34.04999923706055
2017-09-28,34.45000076293945
2017-09-29,34.150001525878906
2017-10-02,34.599998474121094
2017-10-03,34.5
2017-10-04,34.400001525878906
2017-10-05,34.25
2017-10-06,34.099998474121094
2017-10-09,33.54999923706055
2017-10-10,34.599998474121094
2017-10-11,34.650001525878906
2017-10-12,34.349998474121094
2017-10-13,34.150001525878906
2017-10-16,34.400001525878906
2017-10-17,34.04999923706055
2017-10-18,34.400001525878906
2017-10-19,33.25
2017-10-20,33.29999923706055
2017-10-23,32.150001525878906
2017-10-24,32.349998474121094
2017-10-25,32.650001525878906
2017-10-26,32.599998474121094
2017-10-27,33.54999923706055
2017-10-30,32.54999923706055
2017-10-31,32.900001525878906
2017-11-01,31.75
2017-11-02,31.75
2017-11-03,31.600000381469727
2017-11-06,31.799999237060547
2017-11-07,31.200000762939453
2017-11-08,31.399999618530273
2017-11-09,32.25
2017-11-10,32.400001525878906
2017-11-13,32.20000076293945
2017-11-14,31.899999618530273
2017-11-15,31.549999237060547
2017-11-16,32.0
2017-11-17,32.25
2017-11-20,32.099998474121094
2017-11-21,32.0
2017-11-22,31.799999237060547
2017-11-24,31.899999618530273
2017-11-27,31.950000762939453
2017-11-28,31.950000762939453
2017-11-29,32.29999923706055
2017-11-30,32.04999923706055
2017-12-01,32.400001525878906
2017-12-04,31.950000762939453
2017-12-05,32.0
2017-12-06,31.700000762939453
2017-12-07,31.950000762939453
2017-12-08,32.29999923706055
2017-12-11,32.099998474121094
2017-12-12,32.20000076293945
2017-12-13,31.399999618530273
2017-12-14,31.700000762939453
2017-12-15,31.649999618530273
2017-12-18,31.25
2017-12-19,30.299999237060547
2017-12-20,29.899999618530273
2017-12-21,30.0
2017-12-22,30.149999618530273
2017-12-26,29.950000762939453
2017-12-27,30.450000762939453
2017-12-28,29.649999618530273
2017-12-29,29.5
2018-01-02,28.899999618530273
2018-01-03,28.799999237060547
2018-01-04,29.0
2018-01-05,28.899999618530273
2018-01-08,27.600000381469727
2018-01-09,27.700000762939453
2018-01-10,27.799999237060547
2018-01-11,27.75
2018-01-12,27.850000381469727
2018-01-16,27.600000381469727
2018-01-17,27.450000762939453
2018-01-18,27.25
2018-01-19,27.5
2018-01-22,28.399999618530273
