,ADMP
2016-04-12,6.71999979019165
2016-04-13,6.889999866485596
2016-04-14,8.069999694824219
2016-04-15,8.130000114440918
2016-04-18,8.619999885559082
2016-04-19,8.34000015258789
2016-04-20,8.100000381469727
2016-04-21,7.760000228881836
2016-04-22,8.180000305175781
2016-04-25,8.130000114440918
2016-04-26,8.149999618530273
2016-04-27,8.34000015258789
2016-04-28,8.220000267028809
2016-04-29,8.25
2016-05-02,8.479999542236328
2016-05-03,8.920000076293945
2016-05-04,8.970000267028809
2016-05-05,8.960000038146973
2016-05-06,9.020000457763672
2016-05-09,10.119999885559082
2016-05-10,8.989999771118164
2016-05-11,8.5
2016-05-12,7.989999771118164
2016-05-13,8.149999618530273
2016-05-16,8.109999656677246
2016-05-17,8.210000038146973
2016-05-18,8.069999694824219
2016-05-19,8.140000343322754
2016-05-20,8.289999961853027
2016-05-23,8.300000190734863
2016-05-24,8.609999656677246
2016-05-25,8.460000038146973
2016-05-26,8.510000228881836
2016-05-27,8.760000228881836
2016-05-31,8.670000076293945
2016-06-01,8.699999809265137
2016-06-02,8.859999656677246
2016-06-03,8.859999656677246
2016-06-06,4.090000152587891
2016-06-07,3.819999933242798
2016-06-08,3.8499999046325684
2016-06-09,3.4100000858306885
2016-06-10,3.4100000858306885
2016-06-13,3.2799999713897705
2016-06-14,3.119999885559082
2016-06-15,3.0899999141693115
2016-06-16,3.0899999141693115
2016-06-17,3.0299999713897705
2016-06-20,2.869999885559082
2016-06-21,2.950000047683716
2016-06-22,2.8299999237060547
2016-06-23,2.799999952316284
2016-06-24,2.7300000190734863
2016-06-27,2.619999885559082
2016-06-28,2.690000057220459
2016-06-29,2.7100000381469727
2016-06-30,2.799999952316284
2016-07-01,2.950000047683716
2016-07-05,3.190000057220459
2016-07-06,3.1600000858306885
2016-07-07,3.0999999046325684
2016-07-08,3.2799999713897705
2016-07-11,3.180000066757202
2016-07-12,3.130000114440918
2016-07-13,3.049999952316284
2016-07-14,3.059999942779541
2016-07-15,3.059999942779541
2016-07-18,3.049999952316284
2016-07-19,3.009999990463257
2016-07-20,3.009999990463257
2016-07-21,3.0299999713897705
2016-07-22,3.0199999809265137
2016-07-25,2.940000057220459
2016-07-26,2.9700000286102295
2016-07-27,3.0399999618530273
2016-07-28,2.9800000190734863
2016-07-29,2.809999942779541
2016-08-01,2.7699999809265137
2016-08-02,2.759999990463257
2016-08-03,2.75
2016-08-04,2.700000047683716
2016-08-05,2.640000104904175
2016-08-08,2.6500000953674316
2016-08-09,2.609999895095825
2016-08-10,2.609999895095825
2016-08-11,2.680000066757202
2016-08-12,2.6500000953674316
2016-08-15,2.6500000953674316
2016-08-16,2.569999933242798
2016-08-17,2.6600000858306885
2016-08-18,2.6600000858306885
2016-08-19,2.6500000953674316
2016-08-22,2.690000057220459
2016-08-23,2.940000057220459
2016-08-24,2.75
2016-08-25,2.7699999809265137
2016-08-26,3.4700000286102295
2016-08-29,2.9700000286102295
2016-08-30,2.880000114440918
2016-08-31,2.950000047683716
2016-09-01,2.809999942779541
2016-09-02,2.8299999237060547
2016-09-06,2.809999942779541
2016-09-07,2.859999895095825
2016-09-08,3.0199999809265137
2016-09-09,2.9600000381469727
2016-09-12,3.0799999237060547
2016-09-13,2.9100000858306885
2016-09-14,2.940000057220459
2016-09-15,2.9600000381469727
2016-09-16,3.0999999046325684
2016-09-19,3.119999885559082
2016-09-20,3.2200000286102295
2016-09-21,3.309999942779541
2016-09-22,3.390000104904175
2016-09-23,3.390000104904175
2016-09-26,3.450000047683716
2016-09-27,3.369999885559082
2016-09-28,3.3399999141693115
2016-09-29,3.259999990463257
2016-09-30,3.430000066757202
2016-10-03,3.3499999046325684
2016-10-04,3.319999933242798
2016-10-05,3.259999990463257
2016-10-06,3.119999885559082
2016-10-07,3.109999895095825
2016-10-10,3.1500000953674316
2016-10-11,3.0199999809265137
2016-10-12,2.9000000953674316
2016-10-13,2.859999895095825
2016-10-14,2.7699999809265137
2016-10-17,2.740000009536743
2016-10-18,2.75
2016-10-19,2.7699999809265137
2016-10-20,2.819999933242798
2016-10-21,2.799999952316284
2016-10-24,2.700000047683716
2016-10-25,2.799999952316284
2016-10-26,2.700000047683716
2016-10-27,2.5
2016-10-28,2.700000047683716
2016-10-31,2.5799999237060547
2016-11-01,2.5299999713897705
2016-11-02,2.5
2016-11-03,2.5
2016-11-04,2.549999952316284
2016-11-07,2.549999952316284
2016-11-08,2.75
2016-11-09,2.799999952316284
2016-11-10,2.75
2016-11-11,2.799999952316284
2016-11-14,2.9000000953674316
2016-11-15,2.799999952316284
2016-11-16,2.75
2016-11-17,2.75
2016-11-18,2.880000114440918
2016-11-21,2.950000047683716
2016-11-22,2.950000047683716
2016-11-23,2.9000000953674316
2016-11-25,2.950000047683716
2016-11-28,2.8499999046325684
2016-11-29,2.8499999046325684
2016-11-30,2.799999952316284
2016-12-01,2.8499999046325684
2016-12-02,2.799999952316284
2016-12-05,2.9000000953674316
2016-12-06,2.950000047683716
2016-12-07,2.8499999046325684
2016-12-08,2.75
2016-12-09,2.8499999046325684
2016-12-12,2.950000047683716
2016-12-13,3.200000047683716
2016-12-14,3.049999952316284
2016-12-15,3.1500000953674316
2016-12-16,3.049999952316284
2016-12-19,2.8499999046325684
2016-12-20,2.799999952316284
2016-12-21,2.6500000953674316
2016-12-22,2.700000047683716
2016-12-23,2.8499999046325684
2016-12-27,3.0999999046325684
2016-12-28,3.0999999046325684
2016-12-29,3.1500000953674316
2016-12-30,3.1500000953674316
2017-01-03,3.25
2017-01-04,3.200000047683716
2017-01-05,3.200000047683716
2017-01-06,3.299999952316284
2017-01-09,3.299999952316284
2017-01-10,3.450000047683716
2017-01-11,3.4000000953674316
2017-01-12,3.25
2017-01-13,3.200000047683716
2017-01-17,3.0799999237060547
2017-01-18,3.0
2017-01-19,3.049999952316284
2017-01-20,3.1500000953674316
2017-01-23,3.0999999046325684
2017-01-24,3.049999952316284
2017-01-25,3.180000066757202
2017-01-26,3.200000047683716
2017-01-27,3.1500000953674316
2017-01-30,3.0999999046325684
2017-01-31,3.0999999046325684
2017-02-01,3.049999952316284
2017-02-02,3.0999999046325684
2017-02-03,3.0999999046325684
2017-02-06,3.0999999046325684
2017-02-07,3.1500000953674316
2017-02-08,3.200000047683716
2017-02-09,3.200000047683716
2017-02-10,3.25
2017-02-13,3.3499999046325684
2017-02-14,3.549999952316284
2017-02-15,3.549999952316284
2017-02-16,3.5
2017-02-17,3.5
2017-02-21,3.5
2017-02-22,3.4000000953674316
2017-02-23,3.3499999046325684
2017-02-24,3.25
2017-02-27,3.299999952316284
2017-02-28,3.450000047683716
2017-03-01,3.5
2017-03-02,3.5
2017-03-03,3.5799999237060547
2017-03-06,3.75
2017-03-07,4.0
2017-03-08,4.300000190734863
2017-03-09,4.449999809265137
2017-03-10,4.349999904632568
2017-03-13,4.599999904632568
2017-03-14,4.449999809265137
2017-03-15,4.550000190734863
2017-03-16,4.449999809265137
2017-03-17,4.550000190734863
2017-03-20,4.400000095367432
2017-03-21,4.300000190734863
2017-03-22,4.449999809265137
2017-03-23,4.199999809265137
2017-03-24,4.300000190734863
2017-03-27,4.25
2017-03-28,4.25
2017-03-29,4.25
2017-03-30,4.25
2017-03-31,4.25
2017-04-03,4.400000095367432
2017-04-04,4.5
2017-04-05,4.599999904632568
2017-04-06,4.599999904632568
2017-04-07,4.650000095367432
2017-04-10,4.599999904632568
2017-04-11,4.5
2017-04-12,4.5
2017-04-13,4.550000190734863
2017-04-17,4.550000190734863
2017-04-18,4.449999809265137
2017-04-19,4.5
2017-04-20,4.400000095367432
2017-04-21,3.8499999046325684
2017-04-24,4.0
2017-04-25,4.0
2017-04-26,3.9000000953674316
2017-04-27,3.9000000953674316
2017-04-28,3.700000047683716
2017-05-01,3.799999952316284
2017-05-02,3.5999999046325684
2017-05-03,3.549999952316284
2017-05-04,3.5999999046325684
2017-05-05,3.5
2017-05-08,3.75
2017-05-09,3.950000047683716
2017-05-10,3.799999952316284
2017-05-11,3.799999952316284
2017-05-12,3.75
2017-05-15,3.700000047683716
2017-05-16,3.5999999046325684
2017-05-17,3.6500000953674316
2017-05-18,3.75
2017-05-19,3.9000000953674316
2017-05-22,3.950000047683716
2017-05-23,4.050000190734863
2017-05-24,4.0
2017-05-25,3.799999952316284
2017-05-26,3.700000047683716
2017-05-30,3.6500000953674316
2017-05-31,3.8499999046325684
2017-06-01,4.099999904632568
2017-06-02,4.550000190734863
2017-06-05,4.550000190734863
2017-06-06,4.349999904632568
2017-06-07,4.25
2017-06-08,4.099999904632568
2017-06-09,4.300000190734863
2017-06-12,4.329999923706055
2017-06-13,4.199999809265137
2017-06-14,3.75
2017-06-15,5.75
2017-06-16,5.199999809265137
2017-06-19,5.099999904632568
2017-06-20,4.829999923706055
2017-06-21,4.949999809265137
2017-06-22,5.300000190734863
2017-06-23,5.400000095367432
2017-06-26,5.199999809265137
2017-06-27,5.0
2017-06-28,5.199999809265137
2017-06-29,5.050000190734863
2017-06-30,5.199999809265137
2017-07-03,5.300000190734863
2017-07-05,5.550000190734863
2017-07-06,5.550000190734863
2017-07-07,5.5
2017-07-10,5.599999904632568
2017-07-11,5.400000095367432
2017-07-12,5.449999809265137
2017-07-13,5.349999904632568
2017-07-14,5.300000190734863
2017-07-17,5.25
2017-07-18,5.099999904632568
2017-07-19,5.099999904632568
2017-07-20,4.650000095367432
2017-07-21,4.800000190734863
2017-07-24,4.75
2017-07-25,4.75
2017-07-26,4.599999904632568
2017-07-27,4.349999904632568
2017-07-28,4.699999809265137
2017-07-31,4.599999904632568
2017-08-01,4.449999809265137
2017-08-02,4.349999904632568
2017-08-03,4.349999904632568
2017-08-04,4.599999904632568
2017-08-07,4.599999904632568
2017-08-08,4.599999904632568
2017-08-09,4.550000190734863
2017-08-10,4.5
2017-08-11,4.800000190734863
2017-08-14,4.849999904632568
2017-08-15,4.699999809265137
2017-08-16,4.599999904632568
2017-08-17,4.550000190734863
2017-08-18,4.599999904632568
2017-08-21,4.849999904632568
2017-08-22,5.300000190734863
2017-08-23,5.25
2017-08-24,5.349999904632568
2017-08-25,5.349999904632568
2017-08-28,5.199999809265137
2017-08-29,5.150000095367432
2017-08-30,5.400000095367432
2017-08-31,5.449999809265137
2017-09-01,5.5
2017-09-05,5.650000095367432
2017-09-06,5.5
2017-09-07,5.400000095367432
2017-09-08,5.449999809265137
2017-09-11,5.5
2017-09-12,5.400000095367432
2017-09-13,5.300000190734863
2017-09-14,5.199999809265137
2017-09-15,5.150000095367432
2017-09-18,5.150000095367432
2017-09-19,5.099999904632568
2017-09-20,5.199999809265137
2017-09-21,5.199999809265137
2017-09-22,5.25
2017-09-25,5.300000190734863
2017-09-26,5.25
2017-09-27,5.28000020980835
2017-09-28,5.300000190734863
2017-09-29,5.230000019073486
2017-10-02,5.25
2017-10-03,5.179999828338623
2017-10-04,5.199999809265137
2017-10-05,5.380000114440918
2017-10-06,5.28000020980835
2017-10-09,5.25
2017-10-10,5.130000114440918
2017-10-11,5.199999809265137
2017-10-12,5.099999904632568
2017-10-13,4.800000190734863
2017-10-16,4.75
2017-10-17,4.949999809265137
2017-10-18,5.050000190734863
2017-10-19,5.25
2017-10-20,5.349999904632568
2017-10-23,5.650000095367432
2017-10-24,5.400000095367432
2017-10-25,5.449999809265137
2017-10-26,5.400000095367432
2017-10-27,5.400000095367432
2017-10-30,5.199999809265137
2017-10-31,5.199999809265137
2017-11-01,5.050000190734863
2017-11-02,5.199999809265137
2017-11-03,5.199999809265137
2017-11-06,5.150000095367432
2017-11-07,4.900000095367432
2017-11-08,4.800000190734863
2017-11-09,4.699999809265137
2017-11-10,4.75
2017-11-13,4.550000190734863
2017-11-14,4.650000095367432
2017-11-15,4.300000190734863
2017-11-16,4.150000095367432
2017-11-17,4.199999809265137
2017-11-20,4.199999809265137
2017-11-21,4.050000190734863
2017-11-22,4.050000190734863
2017-11-24,4.199999809265137
2017-11-27,4.0
2017-11-28,3.799999952316284
2017-11-29,3.5
2017-11-30,3.799999952316284
2017-12-01,4.050000190734863
2017-12-04,4.0
2017-12-05,4.75
2017-12-06,4.699999809265137
2017-12-07,4.650000095367432
2017-12-08,4.599999904632568
2017-12-11,4.400000095367432
2017-12-12,4.25
2017-12-13,4.400000095367432
2017-12-14,4.400000095367432
2017-12-15,4.400000095367432
2017-12-18,4.449999809265137
2017-12-19,4.300000190734863
2017-12-20,4.550000190734863
2017-12-21,4.300000190734863
2017-12-22,4.449999809265137
2017-12-26,4.449999809265137
2017-12-27,4.25
2017-12-28,4.300000190734863
2017-12-29,4.400000095367432
2018-01-02,4.550000190734863
2018-01-03,4.75
2018-01-04,4.849999904632568
2018-01-05,4.75
2018-01-08,4.699999809265137
2018-01-09,4.5
2018-01-10,4.400000095367432
2018-01-11,4.449999809265137
2018-01-12,4.429999828338623
2018-01-16,4.150000095367432
2018-01-17,4.099999904632568
2018-01-18,4.199999809265137
2018-01-19,4.349999904632568
2018-01-22,4.150000095367432
2018-01-23,4.150000095367432
2018-01-24,4.050000190734863
2018-01-25,4.050000190734863
2018-01-26,3.9000000953674316
2018-01-29,3.799999952316284
2018-01-30,3.6500000953674316
2018-01-31,3.6500000953674316
2018-02-01,3.5999999046325684
2018-02-02,3.799999952316284
2018-02-05,3.5999999046325684
2018-02-06,3.5999999046325684
2018-02-07,3.5
2018-02-08,3.700000047683716
2018-02-09,3.549999952316284
2018-02-12,3.630000114440918
2018-02-13,3.5999999046325684
2018-02-14,3.450000047683716
2018-02-15,2.930000066757202
2018-02-16,3.200000047683716
2018-02-20,3.130000114440918
2018-02-21,2.8299999237060547
2018-02-22,2.549999952316284
2018-02-23,3.3499999046325684
2018-02-26,3.1500000953674316
2018-02-27,3.0999999046325684
2018-02-28,3.0
2018-03-01,3.4000000953674316
2018-03-02,3.2300000190734863
2018-03-05,3.4000000953674316
2018-03-06,3.630000114440918
2018-03-07,3.799999952316284
2018-03-08,3.9000000953674316
2018-03-09,4.25
2018-03-12,4.0
2018-03-13,3.799999952316284
2018-03-14,3.700000047683716
2018-03-15,3.75
2018-03-16,3.8499999046325684
2018-03-19,3.5999999046325684
2018-03-20,3.430000066757202
2018-03-21,3.5
2018-03-22,3.5
2018-03-23,3.5
2018-03-26,3.380000114440918
2018-03-27,3.4000000953674316
2018-03-28,3.3499999046325684
2018-03-29,3.5
2018-04-02,3.4000000953674316
2018-04-03,3.4000000953674316
2018-04-04,3.4000000953674316
2018-04-05,3.430000066757202
2018-04-06,3.450000047683716
2018-04-09,3.4800000190734863
2018-04-10,3.5799999237060547
2018-04-11,3.9000000953674316
2018-04-12,3.880000114440918
2018-04-13,3.700000047683716
2018-04-16,3.6500000953674316
2018-04-17,3.75
2018-04-18,3.799999952316284
2018-04-19,3.9000000953674316
2018-04-20,3.9000000953674316
2018-04-23,3.75
2018-04-24,3.549999952316284
2018-04-25,3.6500000953674316
2018-04-26,3.5
2018-04-27,3.5
2018-04-30,3.5999999046325684
2018-05-01,3.5999999046325684
2018-05-02,3.9000000953674316
2018-05-03,3.75
2018-05-04,3.75
2018-05-07,3.7300000190734863
2018-05-08,3.8499999046325684
2018-05-09,3.9000000953674316
2018-05-10,3.8299999237060547
2018-05-11,3.799999952316284
2018-05-14,3.799999952316284
2018-05-15,4.050000190734863
2018-05-16,4.079999923706055
2018-05-17,4.349999904632568
2018-05-18,4.699999809265137
2018-05-21,4.349999904632568
2018-05-22,4.349999904632568
2018-05-23,4.5
2018-05-24,4.349999904632568
2018-05-25,4.349999904632568
2018-05-29,4.300000190734863
2018-05-30,4.25
2018-05-31,4.300000190734863
2018-06-01,4.150000095367432
2018-06-04,4.0
2018-06-05,4.050000190734863
2018-06-06,4.0
2018-06-07,4.050000190734863
2018-06-08,4.130000114440918
2018-06-11,4.079999923706055
2018-06-12,4.050000190734863
2018-06-13,4.150000095367432
2018-06-14,4.150000095367432
2018-06-15,3.950000047683716
2018-06-18,3.799999952316284
2018-06-19,3.7799999713897705
2018-06-20,3.3499999046325684
2018-06-21,3.5799999237060547
2018-06-22,3.450000047683716
2018-06-25,3.25
2018-06-26,3.25
2018-06-27,3.200000047683716
2018-06-28,3.200000047683716
2018-06-29,3.200000047683716
2018-07-02,4.800000190734863
2018-07-03,4.5
2018-07-05,4.650000095367432
2018-07-06,4.5
2018-07-09,4.28000020980835
2018-07-10,3.950000047683716
2018-07-11,3.9000000953674316
2018-07-12,3.9000000953674316
2018-07-13,4.03000020980835
2018-07-16,3.950000047683716
2018-07-17,3.8499999046325684
2018-07-18,3.75
2018-07-19,3.6500000953674316
2018-07-20,3.799999952316284
2018-07-23,3.930000066757202
2018-07-24,3.75
2018-07-25,3.75
2018-07-26,3.75
2018-07-27,3.75
2018-07-30,3.5999999046325684
2018-07-31,3.200000047683716
2018-08-01,3.299999952316284
2018-08-02,3.0999999046325684
2018-08-03,3.200000047683716
2018-08-06,3.4000000953674316
2018-08-07,3.450000047683716
2018-08-08,3.450000047683716
2018-08-09,3.25
2018-08-10,3.25
2018-08-13,3.450000047683716
2018-08-14,3.3499999046325684
2018-08-15,3.4000000953674316
2018-08-16,2.8299999237060547
2018-08-17,2.450000047683716
2018-08-20,2.3499999046325684
2018-08-21,2.25
2018-08-22,2.75
2018-08-23,2.75
2018-08-24,2.799999952316284
2018-08-27,2.799999952316284
2018-08-28,2.799999952316284
2018-08-29,2.799999952316284
2018-08-30,2.799999952316284
2018-08-31,2.8499999046325684
2018-09-04,2.8499999046325684
2018-09-05,2.8499999046325684
2018-09-06,2.950000047683716
2018-09-07,3.049999952316284
2018-09-10,3.1500000953674316
2018-09-11,2.950000047683716
2018-09-12,3.049999952316284
2018-09-13,3.1500000953674316
2018-09-14,3.049999952316284
2018-09-17,3.049999952316284
2018-09-18,3.0
2018-09-19,2.950000047683716
2018-09-20,3.049999952316284
2018-09-21,3.0999999046325684
2018-09-24,3.5
2018-09-25,3.75
2018-09-26,4.050000190734863
2018-09-27,4.03000020980835
2018-09-28,3.5
2018-10-01,3.2100000381469727
2018-10-02,3.190000057220459
2018-10-03,3.180000066757202
2018-10-04,3.109999895095825
2018-10-05,3.0999999046325684
2018-10-08,3.0999999046325684
2018-10-09,3.049999952316284
2018-10-10,2.9000000953674316
2018-10-11,2.809999942779541
2018-10-12,2.8499999046325684
2018-10-15,2.7899999618530273
2018-10-16,2.9000000953674316
2018-10-17,2.990000009536743
2018-10-18,3.130000114440918
2018-10-19,2.930000066757202
2018-10-22,2.8499999046325684
2018-10-23,2.9700000286102295
2018-10-24,2.869999885559082
2018-10-25,2.859999895095825
2018-10-26,2.7799999713897705
2018-10-29,2.630000114440918
2018-10-30,2.5999999046325684
2018-10-31,2.559999942779541
2018-11-01,2.7100000381469727
2018-11-02,2.7300000190734863
2018-11-05,2.859999895095825
2018-11-06,2.819999933242798
2018-11-07,2.9100000858306885
2018-11-08,2.8499999046325684
2018-11-09,2.7799999713897705
2018-11-12,2.619999885559082
2018-11-13,2.569999933242798
2018-11-14,2.5
2018-11-15,2.7799999713897705
2018-11-16,2.5999999046325684
2018-11-19,2.5
2018-11-20,2.4600000381469727
2018-11-21,2.549999952316284
2018-11-23,2.559999942779541
2018-11-26,2.5799999237060547
2018-11-27,2.6500000953674316
2018-11-28,2.75
2018-11-29,2.7699999809265137
2018-11-30,3.049999952316284
2018-12-03,2.890000104904175
2018-12-04,2.8299999237060547
2018-12-06,2.7899999618530273
2018-12-07,2.8299999237060547
2018-12-10,2.8399999141693115
2018-12-11,2.930000066757202
2018-12-12,2.9100000858306885
2018-12-13,2.890000104904175
2018-12-14,2.809999942779541
2018-12-17,2.5999999046325684
2018-12-18,2.4700000286102295
2018-12-19,2.2699999809265137
2018-12-20,2.390000104904175
2018-12-21,2.2300000190734863
2018-12-24,2.190000057220459
2018-12-26,2.1700000762939453
2018-12-27,2.180000066757202
2018-12-28,2.0999999046325684
2018-12-31,2.25
2019-01-02,2.390000104904175
2019-01-03,2.3399999141693115
2019-01-04,2.450000047683716
2019-01-07,2.430000066757202
2019-01-08,2.5
2019-01-09,2.5
2019-01-10,2.5199999809265137
2019-01-11,2.5399999618530273
2019-01-14,2.4600000381469727
2019-01-15,2.509999990463257
2019-01-16,2.630000114440918
2019-01-17,2.880000114440918
2019-01-18,2.880000114440918
2019-01-22,2.819999933242798
2019-01-23,2.869999885559082
2019-01-24,2.9100000858306885
2019-01-25,3.0799999237060547
2019-01-28,3.1600000858306885
2019-01-29,3.130000114440918
2019-01-30,3.0899999141693115
2019-01-31,3.069999933242798
2019-02-01,3.049999952316284
2019-02-04,3.119999885559082
2019-02-05,3.0899999141693115
2019-02-06,3.0799999237060547
2019-02-07,3.059999942779541
2019-02-08,3.059999942779541
2019-02-11,3.059999942779541
2019-02-12,3.119999885559082
2019-02-13,3.109999895095825
2019-02-14,3.0999999046325684
2019-02-15,3.119999885559082
2019-02-19,3.0299999713897705
2019-02-20,3.130000114440918
2019-02-21,3.130000114440918
2019-02-22,3.1700000762939453
2019-02-25,3.1700000762939453
2019-02-26,3.2200000286102295
2019-02-27,3.059999942779541
2019-02-28,2.9600000381469727
2019-03-01,2.9000000953674316
2019-03-04,2.75
2019-03-05,2.8499999046325684
2019-03-06,2.7100000381469727
2019-03-07,2.690000057220459
2019-03-08,2.7200000286102295
2019-03-11,2.880000114440918
2019-03-12,2.8499999046325684
2019-03-13,2.809999942779541
2019-03-14,2.819999933242798
2019-03-15,2.7100000381469727
2019-03-18,2.390000104904175
2019-03-19,2.309999942779541
2019-03-20,2.319999933242798
2019-03-21,2.259999990463257
2019-03-22,2.140000104904175
2019-03-25,2.069999933242798
2019-03-26,2.049999952316284
2019-03-27,2.0199999809265137
2019-03-28,2.0999999046325684
2019-03-29,2.109999895095825
2019-04-01,2.0999999046325684
2019-04-02,2.109999895095825
2019-04-03,2.059999942779541
2019-04-04,2.069999933242798
2019-04-05,2.0
2019-04-08,2.0
2019-04-09,1.9900000095367432
2019-04-10,1.9199999570846558
2019-04-11,2.059999942779541
2019-04-12,2.0
2019-04-15,1.9800000190734863
2019-04-16,1.9800000190734863
2019-04-17,1.909999966621399
2019-04-18,1.9199999570846558
2019-04-22,1.940000057220459
2019-04-23,1.8899999856948853
2019-04-24,1.9700000286102295
2019-04-25,2.0
2019-04-26,2.049999952316284
2019-04-29,2.059999942779541
2019-04-30,2.049999952316284
2019-05-01,2.0999999046325684
2019-05-02,2.069999933242798
2019-05-03,2.069999933242798
2019-05-06,2.0299999713897705
2019-05-07,2.0799999237060547
2019-05-08,2.2300000190734863
2019-05-09,2.1600000858306885
2019-05-10,1.9600000381469727
2019-05-13,1.8600000143051147
2019-05-14,1.9500000476837158
2019-05-15,1.8899999856948853
2019-05-16,1.840000033378601
2019-05-17,1.899999976158142
2019-05-20,1.8200000524520874
2019-05-21,1.600000023841858
2019-05-22,1.6200000047683716
2019-05-23,1.5099999904632568
2019-05-24,1.5
2019-05-28,1.4900000095367432
2019-05-29,1.440000057220459
2019-05-30,1.5
2019-05-31,1.5099999904632568
2019-06-03,1.4900000095367432
2019-06-04,1.4700000286102295
2019-06-05,1.340000033378601
2019-06-06,1.2699999809265137
2019-06-07,1.350000023841858
2019-06-10,1.4500000476837158
2019-06-11,1.4700000286102295
2019-06-12,1.4500000476837158
2019-06-13,1.4700000286102295
2019-06-14,1.3899999856948853
2019-06-17,1.4199999570846558
2019-06-18,1.3899999856948853
2019-06-19,1.309999942779541
2019-06-20,1.3200000524520874
2019-06-21,1.2799999713897705
2019-06-24,1.2599999904632568
2019-06-25,1.2599999904632568
2019-06-26,1.2999999523162842
2019-06-27,1.2899999618530273
2019-06-28,1.2999999523162842
2019-07-01,1.3200000524520874
2019-07-02,1.2100000381469727
2019-07-03,1.2799999713897705
2019-07-05,1.2799999713897705
2019-07-08,1.2899999618530273
2019-07-09,1.4299999475479126
2019-07-10,1.440000057220459
2019-07-11,1.409999966621399
2019-07-12,1.399999976158142
2019-07-15,1.4600000381469727
2019-07-16,1.2799999713897705
2019-07-17,1.25
2019-07-18,1.2699999809265137
2019-07-19,1.1699999570846558
2019-07-22,1.159999966621399
2019-07-23,1.1100000143051147
2019-07-24,1.2300000190734863
2019-07-25,1.2100000381469727
2019-07-26,1.1799999475479126
2019-07-29,1.149999976158142
2019-07-30,1.1699999570846558
2019-07-31,1.149999976158142
2019-08-01,0.9900000095367432
2019-08-02,0.9700000286102295
2019-08-05,0.9599999785423279
2019-08-06,0.9399999976158142
2019-08-07,0.9399999976158142
2019-08-08,0.9700000286102295
2019-08-09,1.0399999618530273
2019-08-12,1.1100000143051147
2019-08-13,1.149999976158142
2019-08-14,1.0800000429153442
2019-08-15,1.0299999713897705
2019-08-16,1.0800000429153442
2019-08-19,1.0800000429153442
2019-08-20,1.0700000524520874
2019-08-21,1.0800000429153442
2019-08-22,1.059999942779541
2019-08-23,0.9599999785423279
2019-08-26,0.9700000286102295
2019-08-27,1.0
2019-08-28,0.9599999785423279
2019-08-29,0.9300000071525574
2019-08-30,0.9399999976158142
2019-09-03,0.8399999737739563
2019-09-04,0.800000011920929
2019-09-05,0.7300000190734863
2019-09-06,0.7599999904632568
2019-09-09,0.7400000095367432
2019-09-10,0.7799999713897705
2019-09-11,0.8999999761581421
2019-09-12,0.8500000238418579
2019-09-13,0.8500000238418579
2019-09-16,0.7799999713897705
2019-09-17,0.7699999809265137
2019-09-18,0.75
2019-09-19,0.7400000095367432
2019-09-20,0.7400000095367432
2019-09-23,0.7699999809265137
2019-09-24,0.75
2019-09-25,0.7400000095367432
2019-09-26,0.7599999904632568
2019-09-27,0.75
2019-09-30,0.699999988079071
2019-10-01,0.6800000071525574
2019-10-02,0.6600000262260437
2019-10-03,0.6700000166893005
2019-10-04,0.6700000166893005
2019-10-07,0.6700000166893005
2019-10-08,0.6600000262260437
2019-10-09,0.6299999952316284
2019-10-10,0.5400000214576721
2019-10-11,0.5400000214576721
2019-10-14,0.5299999713897705
2019-10-15,0.5099999904632568
2019-10-16,0.5699999928474426
2019-10-17,0.5600000023841858
2019-10-18,0.5400000214576721
2019-10-21,0.550000011920929
2019-10-22,0.550000011920929
2019-10-23,0.7200000286102295
2019-10-24,0.7400000095367432
2019-10-25,0.7400000095367432
2019-10-28,0.7400000095367432
2019-10-29,0.7099999785423279
2019-10-30,0.7099999785423279
2019-10-31,0.8100000023841858
2019-11-01,0.7300000190734863
2019-11-04,0.7300000190734863
2019-11-05,0.7599999904632568
2019-11-06,0.9599999785423279
2019-11-07,0.8899999856948853
2019-11-08,1.0099999904632568
2019-11-11,0.9800000190734863
2019-11-12,0.9200000166893005
2019-11-13,0.949999988079071
2019-11-14,0.9300000071525574
2019-11-15,0.8700000047683716
2019-11-18,0.8700000047683716
2019-11-19,0.949999988079071
2019-11-20,1.0800000429153442
2019-11-21,1.0700000524520874
2019-11-22,1.2599999904632568
2019-11-25,0.6200000047683716
2019-11-26,0.5799999833106995
2019-11-27,0.6200000047683716
2019-11-29,0.5799999833106995
2019-12-02,0.5899999737739563
2019-12-03,0.5799999833106995
2019-12-04,0.5699999928474426
2019-12-05,0.550000011920929
2019-12-06,0.550000011920929
2019-12-09,0.5299999713897705
2019-12-10,0.5299999713897705
2019-12-11,0.5199999809265137
2019-12-12,0.5199999809265137
2019-12-13,0.5099999904632568
2019-12-16,0.5099999904632568
2019-12-17,0.5099999904632568
2019-12-18,0.5199999809265137
2019-12-19,0.5600000023841858
2019-12-20,0.5899999737739563
2019-12-23,0.6700000166893005
2019-12-24,0.7200000286102295
2019-12-26,0.6800000071525574
2019-12-27,0.6600000262260437
2019-12-30,0.6899999976158142
2019-12-31,0.699999988079071
2020-01-02,0.75
2020-01-03,0.8399999737739563
2020-01-06,0.8899999856948853
2020-01-07,0.8199999928474426
2020-01-08,0.800000011920929
