,RIO
2004-11-03,27.049999237060547
2004-11-04,27.674999237060547
2004-11-05,27.86750030517578
2004-11-08,27.4325008392334
2004-11-09,27.5625
2004-11-10,28.282499313354492
2004-11-11,28.497499465942383
2004-11-12,28.75
2004-11-15,28.572500228881836
2004-11-16,28.272499084472656
2004-11-17,28.872499465942383
2004-11-18,28.582500457763672
2004-11-19,28.700000762939453
2004-11-22,28.700000762939453
2004-11-23,28.799999237060547
2004-11-24,29.217500686645508
2004-11-26,29.552499771118164
2004-11-29,29.61750030517578
2004-11-30,29.397499084472656
2004-12-01,29.84749984741211
2004-12-02,29.389999389648438
2004-12-03,29.1924991607666
2004-12-06,29.125
2004-12-07,28.427499771118164
2004-12-08,28.037500381469727
2004-12-09,28.032499313354492
2004-12-10,27.897499084472656
2004-12-13,28.375
2004-12-14,28.299999237060547
2004-12-15,28.1875
2004-12-16,27.899999618530273
2004-12-17,28.375
2004-12-20,28.7549991607666
2004-12-21,29.030000686645508
2004-12-22,28.852500915527344
2004-12-23,29.0575008392334
2004-12-27,29.002500534057617
2004-12-28,29.3125
2004-12-29,29.524999618530273
2004-12-30,29.649999618530273
2004-12-31,29.802499771118164
2005-01-03,29.125
2005-01-04,27.922500610351562
2005-01-05,27.892499923706055
2005-01-06,27.907499313354492
2005-01-07,27.917499542236328
2005-01-10,28.0625
2005-01-11,28.375
2005-01-12,28.829999923706055
2005-01-13,28.530000686645508
2005-01-14,29.217500686645508
2005-01-18,29.462499618530273
2005-01-19,29.612499237060547
2005-01-20,29.43000030517578
2005-01-21,30.5
2005-01-24,31.5625
2005-01-25,31.287500381469727
2005-01-26,31.184999465942383
2005-01-27,31.424999237060547
2005-01-28,30.985000610351562
2005-01-31,31.399999618530273
2005-02-01,32.4375
2005-02-02,31.985000610351562
2005-02-03,31.4375
2005-02-04,31.3174991607666
2005-02-07,30.9950008392334
2005-02-08,30.77750015258789
2005-02-09,30.167499542236328
2005-02-10,31.107500076293945
2005-02-11,31.670000076293945
2005-02-14,32.02750015258789
2005-02-15,32.47999954223633
2005-02-16,32.76499938964844
2005-02-17,32.92499923706055
2005-02-18,33.34000015258789
2005-02-22,33.6974983215332
2005-02-23,33.57500076293945
2005-02-24,34.11249923706055
2005-02-25,35.38750076293945
2005-02-28,35.39250183105469
2005-03-01,34.70000076293945
2005-03-02,34.3849983215332
2005-03-03,35.029998779296875
2005-03-04,35.70000076293945
2005-03-07,35.42499923706055
2005-03-08,35.45000076293945
2005-03-09,35.040000915527344
2005-03-10,34.712501525878906
2005-03-11,34.79999923706055
2005-03-14,34.42499923706055
2005-03-15,34.01250076293945
2005-03-16,34.529998779296875
2005-03-17,35.26250076293945
2005-03-18,35.25
2005-03-21,34.32500076293945
2005-03-22,33.477500915527344
2005-03-23,32.58000183105469
2005-03-24,32.162498474121094
2005-03-28,31.862499237060547
2005-03-29,31.102500915527344
2005-03-30,32.13999938964844
2005-03-31,32.4375
2005-04-01,32.2599983215332
2005-04-04,32.04750061035156
2005-04-05,32.025001525878906
2005-04-06,32.14250183105469
2005-04-07,32.27750015258789
2005-04-08,32.54999923706055
2005-04-11,32.54249954223633
2005-04-12,32.6875
2005-04-13,31.832500457763672
2005-04-14,30.917499542236328
2005-04-15,30.252500534057617
2005-04-18,30.899999618530273
2005-04-19,31.77750015258789
2005-04-20,31.4950008392334
2005-04-21,31.737499237060547
2005-04-22,31.787500381469727
2005-04-25,32.10749816894531
2005-04-26,31.162500381469727
2005-04-27,30.600000381469727
2005-04-28,29.625
2005-04-29,30.149999618530273
2005-05-02,30.559999465942383
2005-05-03,30.200000762939453
2005-05-04,30.75
2005-05-05,31.174999237060547
2005-05-06,31.5
2005-05-09,31.690000534057617
2005-05-10,30.75749969482422
2005-05-11,30.697500228881836
2005-05-12,29.65250015258789
2005-05-13,28.950000762939453
2005-05-16,29.612499237060547
2005-05-17,29.5
2005-05-18,30.337499618530273
2005-05-19,29.712499618530273
2005-05-20,29.092500686645508
2005-05-23,29.647499084472656
2005-05-24,29.762500762939453
2005-05-25,29.537500381469727
2005-05-26,29.872499465942383
2005-05-27,29.842500686645508
2005-05-31,29.7549991607666
2005-06-01,30.512500762939453
2005-06-02,30.325000762939453
2005-06-03,30.447500228881836
2005-06-06,30.25
2005-06-07,30.25
2005-06-08,29.899999618530273
2005-06-09,30.087499618530273
2005-06-10,30.225000381469727
2005-06-13,29.987499237060547
2005-06-14,30.172500610351562
2005-06-15,30.997499465942383
2005-06-16,31.7549991607666
2005-06-17,32.150001525878906
2005-06-20,32.11249923706055
2005-06-21,31.8125
2005-06-22,31.487499237060547
2005-06-23,30.917499542236328
2005-06-24,30.5
2005-06-27,30.832500457763672
2005-06-28,31.075000762939453
2005-06-29,30.952499389648438
2005-06-30,30.479999542236328
2005-07-01,30.7450008392334
2005-07-05,31.104999542236328
2005-07-06,31.712499618530273
2005-07-07,31.412500381469727
2005-07-08,31.47249984741211
2005-07-11,32.002498626708984
2005-07-12,32.20000076293945
2005-07-13,32.0625
2005-07-14,31.59749984741211
2005-07-15,31.295000076293945
2005-07-18,31.094999313354492
2005-07-19,31.252500534057617
2005-07-20,32.41749954223633
2005-07-21,32.66999816894531
2005-07-22,32.85749816894531
2005-07-25,32.849998474121094
2005-07-26,32.70000076293945
2005-07-27,32.95000076293945
2005-07-28,33.25
2005-07-29,33.162498474121094
2005-08-01,33.474998474121094
2005-08-02,33.85499954223633
2005-08-03,35.375
2005-08-04,35.032501220703125
2005-08-05,35.22249984741211
2005-08-08,35.99250030517578
2005-08-09,36.54249954223633
2005-08-10,36.55500030517578
2005-08-11,37.25
2005-08-12,37.560001373291016
2005-08-15,37.51250076293945
2005-08-16,36.602500915527344
2005-08-17,35.712501525878906
2005-08-18,35.407501220703125
2005-08-19,35.6775016784668
2005-08-22,37.154998779296875
2005-08-23,36.587501525878906
2005-08-24,35.51750183105469
2005-08-25,35.522499084472656
2005-08-26,35.375
2005-08-29,35.592498779296875
2005-08-30,35.0625
2005-08-31,35.787498474121094
2005-09-01,36.79249954223633
2005-09-02,36.720001220703125
2005-09-06,36.217498779296875
2005-09-07,35.9375
2005-09-08,35.83250045776367
2005-09-09,36.33000183105469
2005-09-12,36.21500015258789
2005-09-13,36.0
2005-09-14,36.81999969482422
2005-09-15,37.8025016784668
2005-09-16,38.967498779296875
2005-09-19,38.6875
2005-09-20,38.43000030517578
2005-09-21,39.212501525878906
2005-09-22,39.125
2005-09-23,39.162498474121094
2005-09-26,40.52000045776367
2005-09-27,40.162498474121094
2005-09-28,41.724998474121094
2005-09-29,41.307498931884766
2005-09-30,41.07500076293945
2005-10-03,40.942501068115234
2005-10-04,40.3125
2005-10-05,38.57749938964844
2005-10-06,39.63750076293945
2005-10-07,39.915000915527344
2005-10-10,40.05500030517578
2005-10-11,39.967498779296875
2005-10-12,39.287498474121094
2005-10-13,38.497501373291016
2005-10-14,39.087501525878906
2005-10-17,39.0
2005-10-18,38.23749923706055
2005-10-19,38.8025016784668
2005-10-20,37.529998779296875
2005-10-21,37.20249938964844
2005-10-24,38.0625
2005-10-25,37.75
2005-10-26,37.435001373291016
2005-10-27,37.67499923706055
2005-10-28,38.130001068115234
2005-10-31,38.154998779296875
2005-11-01,38.35749816894531
2005-11-02,39.3224983215332
2005-11-03,40.064998626708984
2005-11-04,39.0625
2005-11-07,39.41749954223633
2005-11-08,39.435001373291016
2005-11-09,39.564998626708984
2005-11-10,39.790000915527344
2005-11-11,40.82500076293945
2005-11-14,39.994998931884766
2005-11-15,40.352500915527344
2005-11-16,40.0099983215332
2005-11-17,41.5724983215332
2005-11-18,41.43000030517578
2005-11-21,41.875
2005-11-22,41.125
2005-11-23,40.88249969482422
2005-11-25,41.272499084472656
2005-11-28,40.60499954223633
2005-11-29,41.022499084472656
2005-11-30,40.72249984741211
2005-12-01,42.08250045776367
2005-12-02,43.252498626708984
2005-12-05,43.005001068115234
2005-12-06,43.70000076293945
2005-12-07,43.025001525878906
2005-12-08,43.63750076293945
2005-12-09,43.380001068115234
2005-12-12,43.900001525878906
2005-12-13,43.849998474121094
2005-12-14,43.50749969482422
2005-12-15,43.51499938964844
2005-12-16,43.724998474121094
2005-12-19,44.01250076293945
2005-12-20,44.650001525878906
2005-12-21,45.779998779296875
2005-12-22,45.47999954223633
2005-12-23,45.8224983215332
2005-12-27,45.125
2005-12-28,45.625
2005-12-29,45.70000076293945
2005-12-30,45.6974983215332
2006-01-03,47.20249938964844
2006-01-04,47.869998931884766
2006-01-05,46.625
2006-01-06,47.532501220703125
2006-01-09,47.47249984741211
2006-01-10,47.040000915527344
2006-01-11,47.782501220703125
2006-01-12,48.44499969482422
2006-01-13,49.17250061035156
2006-01-17,49.459999084472656
2006-01-18,48.8125
2006-01-19,50.82500076293945
2006-01-20,50.08250045776367
2006-01-23,51.35499954223633
2006-01-24,51.497501373291016
2006-01-25,52.834999084472656
2006-01-26,52.872501373291016
2006-01-27,53.02750015258789
2006-01-30,52.02750015258789
2006-01-31,51.252498626708984
2006-02-01,51.939998626708984
2006-02-02,50.57500076293945
2006-02-03,50.474998474121094
2006-02-06,51.0
2006-02-07,48.73749923706055
2006-02-08,48.912498474121094
2006-02-09,48.93000030517578
2006-02-10,48.459999084472656
2006-02-13,47.1974983215332
2006-02-14,48.560001373291016
2006-02-15,48.087501525878906
2006-02-16,48.81999969482422
2006-02-17,49.45750045776367
2006-02-21,50.90999984741211
2006-02-22,49.90250015258789
2006-02-23,49.022499084472656
2006-02-24,48.90250015258789
2006-02-27,47.682498931884766
2006-02-28,47.15999984741211
2006-03-01,47.525001525878906
2006-03-02,48.002498626708984
2006-03-03,47.8224983215332
2006-03-06,46.380001068115234
2006-03-07,45.182498931884766
2006-03-08,45.17499923706055
2006-03-09,45.002498626708984
2006-03-10,46.400001525878906
2006-03-13,45.9375
2006-03-14,47.022499084472656
2006-03-15,48.48749923706055
2006-03-16,48.29999923706055
2006-03-17,47.95249938964844
2006-03-20,48.025001525878906
2006-03-21,46.73249816894531
2006-03-22,48.217498779296875
2006-03-23,48.51250076293945
2006-03-24,49.650001525878906
2006-03-27,49.86249923706055
2006-03-28,48.76250076293945
2006-03-29,49.747501373291016
2006-03-30,52.119998931884766
2006-03-31,51.75
2006-04-03,53.0
2006-04-04,53.622501373291016
2006-04-05,55.32500076293945
2006-04-06,55.247501373291016
2006-04-07,53.584999084472656
2006-04-10,54.474998474121094
2006-04-11,53.837501525878906
2006-04-12,54.727500915527344
2006-04-13,54.24250030517578
2006-04-17,55.79750061035156
2006-04-18,56.970001220703125
2006-04-19,57.5625
2006-04-20,54.35749816894531
2006-04-21,56.459999084472656
2006-04-24,56.20000076293945
2006-04-25,55.79499816894531
2006-04-26,55.852500915527344
2006-04-27,53.5
2006-04-28,55.67499923706055
2006-05-01,56.67499923706055
2006-05-02,57.974998474121094
2006-05-03,57.130001068115234
2006-05-04,58.9474983215332
2006-05-05,60.724998474121094
2006-05-08,60.084999084472656
2006-05-09,61.505001068115234
2006-05-10,61.69499969482422
2006-05-11,61.244998931884766
2006-05-12,59.50749969482422
2006-05-15,56.41749954223633
2006-05-16,57.09000015258789
2006-05-17,53.842498779296875
2006-05-18,52.272499084472656
2006-05-19,53.005001068115234
2006-05-22,51.25
2006-05-23,52.872501373291016
2006-05-24,52.75749969482422
2006-05-25,55.255001068115234
2006-05-26,56.974998474121094
2006-05-30,54.599998474121094
2006-05-31,55.5
2006-06-01,54.334999084472656
2006-06-02,54.3025016784668
2006-06-05,52.21500015258789
2006-06-06,52.005001068115234
2006-06-07,50.255001068115234
2006-06-08,48.974998474121094
2006-06-09,48.54999923706055
2006-06-12,47.505001068115234
2006-06-13,46.3125
2006-06-14,47.875
2006-06-15,51.23500061035156
2006-06-16,50.185001373291016
2006-06-19,49.21500015258789
2006-06-20,50.005001068115234
2006-06-21,51.67499923706055
2006-06-22,51.220001220703125
2006-06-23,51.532501220703125
2006-06-26,50.91749954223633
2006-06-27,49.77750015258789
2006-06-28,49.779998779296875
2006-06-29,52.54999923706055
2006-06-30,52.4275016784668
2006-07-03,53.63249969482422
2006-07-05,52.592498779296875
2006-07-06,52.02000045776367
2006-07-07,51.817501068115234
2006-07-10,51.7599983215332
2006-07-11,53.4275016784668
2006-07-12,52.78499984741211
2006-07-13,50.974998474121094
2006-07-14,51.11249923706055
2006-07-17,48.470001220703125
2006-07-18,48.25
2006-07-19,51.875
2006-07-20,49.3650016784668
2006-07-21,48.64500045776367
2006-07-24,49.91999816894531
2006-07-25,51.04999923706055
2006-07-26,51.1150016784668
2006-07-27,51.064998626708984
2006-07-28,52.58250045776367
2006-07-31,52.22249984741211
2006-08-01,51.877498626708984
2006-08-02,52.90250015258789
2006-08-03,52.875
2006-08-04,52.845001220703125
2006-08-07,53.125
2006-08-08,51.807498931884766
2006-08-09,51.497501373291016
2006-08-10,51.349998474121094
2006-08-11,50.69499969482422
2006-08-14,50.852500915527344
2006-08-15,51.595001220703125
2006-08-16,53.1875
2006-08-17,51.7599983215332
2006-08-18,51.79499816894531
2006-08-21,52.477500915527344
2006-08-22,51.72249984741211
2006-08-23,51.61249923706055
2006-08-24,49.95750045776367
2006-08-25,49.90999984741211
2006-08-28,50.10749816894531
2006-08-29,50.532501220703125
2006-08-30,50.654998779296875
2006-08-31,50.36249923706055
2006-09-01,51.25749969482422
2006-09-05,53.20000076293945
2006-09-06,51.5625
2006-09-07,50.712501525878906
2006-09-08,49.307498931884766
2006-09-11,46.064998626708984
2006-09-12,46.849998474121094
2006-09-13,47.407501220703125
2006-09-14,47.06999969482422
2006-09-15,46.220001220703125
2006-09-18,46.88999938964844
2006-09-19,44.76750183105469
2006-09-20,45.61000061035156
2006-09-21,46.377498626708984
2006-09-22,45.47999954223633
2006-09-25,45.33000183105469
2006-09-26,46.084999084472656
2006-09-27,47.67250061035156
2006-09-28,47.755001068115234
2006-09-29,47.407501220703125
2006-10-02,48.04499816894531
2006-10-03,46.13750076293945
2006-10-04,45.602500915527344
2006-10-05,46.80500030517578
2006-10-06,46.39500045776367
2006-10-09,47.4375
2006-10-10,48.06999969482422
2006-10-11,47.99250030517578
2006-10-12,50.00749969482422
2006-10-13,50.595001220703125
2006-10-16,51.935001373291016
2006-10-17,50.63999938964844
2006-10-18,51.51250076293945
2006-10-19,52.349998474121094
2006-10-20,52.8025016784668
2006-10-23,53.5525016784668
2006-10-24,53.48749923706055
2006-10-25,54.540000915527344
2006-10-26,54.147499084472656
2006-10-27,54.654998779296875
2006-10-30,54.21500015258789
2006-10-31,55.34749984741211
2006-11-01,55.775001525878906
2006-11-02,56.127498626708984
2006-11-03,55.79999923706055
2006-11-06,56.79750061035156
2006-11-07,57.46500015258789
2006-11-08,56.852500915527344
2006-11-09,56.71500015258789
2006-11-10,54.86249923706055
2006-11-13,53.25
2006-11-14,52.82749938964844
2006-11-15,52.3849983215332
2006-11-16,51.477500915527344
2006-11-17,51.0724983215332
2006-11-20,51.375
2006-11-21,52.15999984741211
2006-11-22,52.42250061035156
2006-11-24,52.662498474121094
2006-11-27,51.64500045776367
2006-11-28,51.869998931884766
2006-11-29,52.915000915527344
2006-11-30,53.647499084472656
2006-12-01,53.662498474121094
2006-12-04,54.94499969482422
2006-12-05,56.125
2006-12-06,55.43000030517578
2006-12-07,54.787498474121094
2006-12-08,53.852500915527344
2006-12-11,53.70000076293945
2006-12-12,53.63249969482422
2006-12-13,54.852500915527344
2006-12-14,55.845001220703125
2006-12-15,55.150001525878906
2006-12-18,53.6875
2006-12-19,54.6349983215332
2006-12-20,53.28499984741211
2006-12-21,51.6875
2006-12-22,51.68000030517578
2006-12-26,52.092498779296875
2006-12-27,53.20000076293945
2006-12-28,53.497501373291016
2006-12-29,53.122501373291016
2007-01-03,51.025001525878906
2007-01-04,49.314998626708984
2007-01-05,48.400001525878906
2007-01-08,49.58250045776367
2007-01-09,49.474998474121094
2007-01-10,50.224998474121094
2007-01-11,51.48500061035156
2007-01-12,51.60749816894531
2007-01-16,50.26499938964844
2007-01-17,50.380001068115234
2007-01-18,50.21500015258789
2007-01-19,51.314998626708984
2007-01-22,50.974998474121094
2007-01-23,53.189998626708984
2007-01-24,54.747501373291016
2007-01-25,53.35499954223633
2007-01-26,52.915000915527344
2007-01-29,52.57749938964844
2007-01-30,53.75
2007-01-31,54.0525016784668
2007-02-01,54.462501525878906
2007-02-02,53.1875
2007-02-05,53.1875
2007-02-06,53.88249969482422
2007-02-07,53.79999923706055
2007-02-08,53.244998931884766
2007-02-09,52.20249938964844
2007-02-12,52.60749816894531
2007-02-13,54.247501373291016
2007-02-14,55.287498474121094
2007-02-15,55.415000915527344
2007-02-16,55.20000076293945
2007-02-20,55.49250030517578
2007-02-21,55.654998779296875
2007-02-22,56.39500045776367
2007-02-23,57.592498779296875
2007-02-26,57.650001525878906
2007-02-27,53.782501220703125
2007-02-28,54.165000915527344
2007-03-01,52.877498626708984
2007-03-02,51.592498779296875
2007-03-05,50.91999816894531
2007-03-06,52.654998779296875
2007-03-07,52.349998474121094
2007-03-08,52.86750030517578
2007-03-09,52.662498474121094
2007-03-12,52.772499084472656
2007-03-13,51.36750030517578
2007-03-14,51.26250076293945
2007-03-15,52.70249938964844
2007-03-16,52.599998474121094
2007-03-19,53.872501373291016
2007-03-20,54.212501525878906
2007-03-21,55.98500061035156
2007-03-22,56.0
2007-03-23,56.5
2007-03-26,57.025001525878906
2007-03-27,56.75
2007-03-28,55.474998474121094
2007-03-29,56.42499923706055
2007-03-30,56.95249938964844
2007-04-02,57.650001525878906
2007-04-03,59.58250045776367
2007-04-04,60.17250061035156
2007-04-05,59.8025016784668
2007-04-09,60.13999938964844
2007-04-10,61.3849983215332
2007-04-11,61.002498626708984
2007-04-12,61.682498931884766
2007-04-13,61.755001068115234
2007-04-16,63.689998626708984
2007-04-17,63.82500076293945
2007-04-18,62.63249969482422
2007-04-19,61.525001525878906
2007-04-20,62.192501068115234
2007-04-23,62.40999984741211
2007-04-24,61.942501068115234
2007-04-25,62.8125
2007-04-26,61.537498474121094
2007-04-27,61.59749984741211
2007-04-30,61.0
2007-05-01,61.182498931884766
2007-05-02,61.997501373291016
2007-05-03,63.412498474121094
2007-05-04,65.53250122070312
2007-05-07,67.27749633789062
2007-05-08,66.1624984741211
2007-05-09,74.06749725341797
2007-05-10,70.25
2007-05-11,72.72250366210938
2007-05-14,70.01249694824219
2007-05-15,69.0625
2007-05-16,70.95500183105469
2007-05-17,69.51249694824219
2007-05-18,69.59500122070312
2007-05-21,70.51249694824219
2007-05-22,70.01499938964844
2007-05-23,72.06500244140625
2007-05-24,69.62249755859375
2007-05-25,73.01249694824219
2007-05-29,71.7874984741211
2007-05-30,72.5374984741211
2007-05-31,73.23750305175781
2007-06-01,74.08499908447266
