,WPP
2003-04-09,28.709999084472656
2003-04-10,29.0
2003-04-11,29.209999084472656
2003-04-14,30.190000534057617
2003-04-15,30.920000076293945
2003-04-16,30.469999313354492
2003-04-17,31.940000534057617
2003-04-21,31.559999465942383
2003-04-22,32.52000045776367
2003-04-23,33.79999923706055
2003-04-24,34.099998474121094
2003-04-25,34.029998779296875
2003-04-28,36.08000183105469
2003-04-29,35.560001373291016
2003-04-30,35.58000183105469
2003-05-01,34.77000045776367
2003-05-02,36.790000915527344
2003-05-05,36.79999923706055
2003-05-06,38.58000183105469
2003-05-07,38.41999816894531
2003-05-08,37.11000061035156
2003-05-09,37.29999923706055
2003-05-12,37.709999084472656
2003-05-13,38.20000076293945
2003-05-14,38.220001220703125
2003-05-15,38.720001220703125
2003-05-16,39.7400016784668
2003-05-19,37.52000045776367
2003-05-20,37.470001220703125
2003-05-21,37.0
2003-05-22,37.95000076293945
2003-05-23,39.34000015258789
2003-05-27,39.34000015258789
2003-05-28,40.4900016784668
2003-05-29,40.849998474121094
2003-05-30,41.209999084472656
2003-06-02,42.5
2003-06-03,41.2599983215332
2003-06-04,41.65999984741211
2003-06-05,41.880001068115234
2003-06-06,42.54999923706055
2003-06-09,41.11000061035156
2003-06-10,40.59000015258789
2003-06-11,41.099998474121094
2003-06-12,41.54999923706055
2003-06-13,41.20000076293945
2003-06-16,42.529998779296875
2003-06-17,42.56999969482422
2003-06-18,41.40999984741211
2003-06-19,39.650001525878906
2003-06-20,39.709999084472656
2003-06-23,38.560001373291016
2003-06-24,38.11000061035156
2003-06-25,38.11000061035156
2003-06-26,39.04999923706055
2003-06-27,39.16999816894531
2003-06-30,40.06999969482422
2003-07-01,39.63999938964844
2003-07-02,40.11000061035156
2003-07-03,39.77000045776367
2003-07-07,41.31999969482422
2003-07-08,42.560001373291016
2003-07-09,42.31999969482422
2003-07-10,41.63999938964844
2003-07-11,42.029998779296875
2003-07-14,42.16999816894531
2003-07-15,42.25
2003-07-16,42.4900016784668
2003-07-17,40.630001068115234
2003-07-18,41.54999923706055
2003-07-21,40.79999923706055
2003-07-22,41.470001220703125
2003-07-23,41.709999084472656
2003-07-24,42.20000076293945
2003-07-25,43.720001220703125
2003-07-28,43.59000015258789
2003-07-29,44.2400016784668
2003-07-30,44.27000045776367
2003-07-31,44.5
2003-08-01,43.56999969482422
2003-08-04,44.33000183105469
2003-08-05,43.470001220703125
2003-08-06,42.709999084472656
2003-08-07,42.720001220703125
2003-08-08,42.869998931884766
2003-08-11,42.47999954223633
2003-08-12,42.95000076293945
2003-08-13,43.619998931884766
2003-08-14,44.5
2003-08-15,45.689998626708984
2003-08-18,45.560001373291016
2003-08-19,46.349998474121094
2003-08-20,45.68000030517578
2003-08-21,45.61000061035156
2003-08-22,45.34000015258789
2003-08-25,45.22999954223633
2003-08-26,45.540000915527344
2003-08-27,45.45000076293945
2003-08-28,45.97999954223633
2003-08-29,45.97999954223633
2003-09-02,46.349998474121094
2003-09-03,46.810001373291016
2003-09-04,46.5
2003-09-05,45.81999969482422
2003-09-08,46.2599983215332
2003-09-09,45.45000076293945
2003-09-10,44.4900016784668
2003-09-11,44.15999984741211
2003-09-12,44.13999938964844
2003-09-15,43.849998474121094
2003-09-16,44.20000076293945
2003-09-17,44.43000030517578
2003-09-18,44.779998779296875
2003-09-19,45.880001068115234
2003-09-22,45.2599983215332
2003-09-23,45.0099983215332
2003-09-24,43.4900016784668
2003-09-25,43.11000061035156
2003-09-26,42.459999084472656
2003-09-29,43.5
2003-09-30,42.119998931884766
2003-10-01,43.43000030517578
2003-10-02,43.5
2003-10-03,44.47999954223633
2003-10-06,44.83000183105469
2003-10-07,44.20000076293945
2003-10-08,44.970001220703125
2003-10-09,45.810001373291016
2003-10-10,46.91999816894531
2003-10-13,47.22999954223633
2003-10-14,47.5
2003-10-15,47.9900016784668
2003-10-16,47.97999954223633
2003-10-17,47.45000076293945
2003-10-20,47.7400016784668
2003-10-21,48.40999984741211
2003-10-22,47.56999969482422
2003-10-23,45.65999984741211
2003-10-24,46.2400016784668
2003-10-27,46.47999954223633
2003-10-28,48.2400016784668
2003-10-29,48.810001373291016
2003-10-30,48.7599983215332
2003-10-31,47.97999954223633
2003-11-03,48.63999938964844
2003-11-04,48.630001068115234
2003-11-05,48.040000915527344
2003-11-06,48.45000076293945
2003-11-07,48.93000030517578
2003-11-10,48.06999969482422
2003-11-11,47.400001525878906
2003-11-12,48.529998779296875
2003-11-13,48.58000183105469
2003-11-14,47.40999984741211
2003-11-17,47.27000045776367
2003-11-18,47.20000076293945
2003-11-19,47.34000015258789
2003-11-20,46.2599983215332
2003-11-21,46.040000915527344
2003-11-24,47.2599983215332
2003-11-25,47.290000915527344
2003-11-26,48.41999816894531
2003-11-28,48.15999984741211
2003-12-01,48.900001525878906
2003-12-02,48.5
2003-12-03,49.15999984741211
2003-12-04,49.93000030517578
2003-12-05,49.0
2003-12-08,48.7599983215332
2003-12-09,48.150001525878906
2003-12-10,47.790000915527344
2003-12-11,48.5
2003-12-12,48.34000015258789
2003-12-15,47.369998931884766
2003-12-16,47.939998626708984
2003-12-17,48.33000183105469
2003-12-18,49.2400016784668
2003-12-19,48.43000030517578
2003-12-22,48.41999816894531
2003-12-23,48.31999969482422
2003-12-24,48.380001068115234
2003-12-26,48.18000030517578
2003-12-29,48.77000045776367
2003-12-30,48.470001220703125
2003-12-31,49.29999923706055
2004-01-02,49.5
2004-01-05,51.27000045776367
2004-01-06,51.75
2004-01-07,52.380001068115234
2004-01-08,53.75
2004-01-09,53.540000915527344
2004-01-12,53.869998931884766
2004-01-13,54.66999816894531
2004-01-14,56.66999816894531
2004-01-15,57.709999084472656
2004-01-16,58.220001220703125
2004-01-20,57.7400016784668
2004-01-21,57.68000030517578
2004-01-22,56.650001525878906
2004-01-23,55.959999084472656
2004-01-26,56.86000061035156
2004-01-27,56.939998626708984
2004-01-28,55.86000061035156
2004-01-29,54.83000183105469
2004-01-30,55.880001068115234
2004-02-02,55.290000915527344
2004-02-03,54.959999084472656
2004-02-04,53.939998626708984
2004-02-05,54.79999923706055
2004-02-06,55.33000183105469
2004-02-09,56.29999923706055
2004-02-10,55.58000183105469
2004-02-11,57.08000183105469
2004-02-12,56.68000030517578
2004-02-13,56.939998626708984
2004-02-17,59.0
2004-02-18,58.90999984741211
2004-02-19,59.5
2004-02-20,58.40999984741211
2004-02-23,58.939998626708984
2004-02-24,57.650001525878906
2004-02-25,58.119998931884766
2004-02-26,58.689998626708984
2004-02-27,56.11000061035156
2004-03-01,54.70000076293945
2004-03-02,54.529998779296875
2004-03-03,54.40999984741211
2004-03-04,54.869998931884766
2004-03-05,54.4900016784668
2004-03-08,52.83000183105469
2004-03-09,53.290000915527344
2004-03-10,51.220001220703125
2004-03-11,50.9900016784668
2004-03-12,52.119998931884766
2004-03-15,50.15999984741211
2004-03-16,51.119998931884766
2004-03-17,52.130001068115234
2004-03-18,51.58000183105469
2004-03-19,51.540000915527344
2004-03-22,50.25
2004-03-23,50.029998779296875
2004-03-24,48.63999938964844
2004-03-25,50.59000015258789
2004-03-26,48.849998474121094
2004-03-29,50.47999954223633
2004-03-30,50.61000061035156
2004-03-31,50.90999984741211
2004-04-01,52.7400016784668
2004-04-02,53.529998779296875
2004-04-05,53.060001373291016
2004-04-06,52.060001373291016
2004-04-07,52.650001525878906
2004-04-08,52.900001525878906
2004-04-12,53.2400016784668
2004-04-13,52.2599983215332
2004-04-14,50.630001068115234
2004-04-15,51.400001525878906
2004-04-16,52.65999984741211
2004-04-19,53.11000061035156
2004-04-20,51.75
2004-04-21,51.18000030517578
2004-04-22,51.33000183105469
2004-04-23,51.880001068115234
2004-04-26,52.119998931884766
2004-04-27,52.43000030517578
2004-04-28,50.79999923706055
2004-04-29,49.95000076293945
2004-04-30,49.290000915527344
2004-05-03,49.75
2004-05-04,51.209999084472656
2004-05-05,50.810001373291016
2004-05-06,50.25
2004-05-07,48.5
2004-05-10,47.900001525878906
2004-05-11,48.310001373291016
2004-05-12,48.650001525878906
2004-05-13,47.70000076293945
2004-05-14,47.900001525878906
2004-05-17,46.86000061035156
2004-05-18,47.84000015258789
2004-05-19,48.45000076293945
2004-05-20,48.400001525878906
2004-05-21,48.95000076293945
2004-05-24,49.060001373291016
2004-05-25,49.56999969482422
2004-05-26,49.36000061035156
2004-05-27,50.2400016784668
2004-05-28,50.0
2004-06-01,49.7400016784668
2004-06-02,49.97999954223633
2004-06-03,49.45000076293945
2004-06-04,50.95000076293945
2004-06-07,51.900001525878906
2004-06-08,51.9900016784668
2004-06-09,51.599998474121094
2004-06-10,52.060001373291016
2004-06-14,49.90999984741211
2004-06-15,50.220001220703125
2004-06-16,50.86000061035156
2004-06-17,51.459999084472656
2004-06-18,51.79999923706055
2004-06-21,51.11000061035156
2004-06-22,50.689998626708984
2004-06-23,51.34000015258789
2004-06-24,51.849998474121094
2004-06-25,52.119998931884766
2004-06-28,51.779998779296875
2004-06-29,51.470001220703125
2004-06-30,51.22999954223633
2004-07-01,50.7599983215332
2004-07-02,50.939998626708984
2004-07-06,49.459999084472656
2004-07-07,49.5
2004-07-08,48.33000183105469
2004-07-09,49.09000015258789
2004-07-12,48.59000015258789
2004-07-13,49.15999984741211
2004-07-14,48.25
2004-07-15,47.79999923706055
2004-07-16,48.4900016784668
2004-07-19,48.20000076293945
2004-07-20,48.27000045776367
2004-07-21,48.189998626708984
2004-07-22,47.97999954223633
2004-07-23,47.08000183105469
2004-07-26,46.599998474121094
2004-07-27,46.619998931884766
2004-07-28,46.849998474121094
2004-07-29,47.31999969482422
2004-07-30,46.65999984741211
2004-08-02,47.040000915527344
2004-08-03,46.189998626708984
2004-08-04,45.720001220703125
2004-08-05,44.4900016784668
2004-08-06,43.9900016784668
2004-08-09,43.25
2004-08-10,44.290000915527344
2004-08-11,44.04999923706055
2004-08-12,42.790000915527344
2004-08-13,43.38999938964844
2004-08-16,45.16999816894531
2004-08-17,45.7400016784668
2004-08-18,46.13999938964844
2004-08-19,46.2599983215332
2004-08-20,45.79999923706055
2004-08-23,45.27000045776367
2004-08-24,45.08000183105469
2004-08-25,45.060001373291016
2004-08-26,45.34000015258789
2004-08-27,45.439998626708984
2004-08-30,45.189998626708984
2004-08-31,45.2599983215332
2004-09-01,45.02000045776367
2004-09-02,45.869998931884766
2004-09-03,45.810001373291016
2004-09-07,46.470001220703125
2004-09-08,46.36000061035156
2004-09-09,46.0
2004-09-10,46.65999984741211
2004-09-13,45.47999954223633
2004-09-14,46.709999084472656
2004-09-15,46.150001525878906
2004-09-16,46.79999923706055
2004-09-17,47.45000076293945
2004-09-20,46.459999084472656
2004-09-21,46.70000076293945
2004-09-22,46.459999084472656
2004-09-23,46.279998779296875
2004-09-24,46.209999084472656
2004-09-27,45.91999816894531
2004-09-28,45.7599983215332
2004-09-29,46.11000061035156
2004-09-30,46.61000061035156
2004-10-01,46.93000030517578
2004-10-04,47.31999969482422
2004-10-05,47.029998779296875
2004-10-06,47.5
2004-10-07,48.220001220703125
2004-10-08,48.52000045776367
2004-10-11,48.45000076293945
2004-10-12,48.36000061035156
2004-10-13,48.130001068115234
2004-10-14,47.88999938964844
2004-10-15,48.25
2004-10-18,48.43000030517578
2004-10-19,48.47999954223633
2004-10-20,48.47999954223633
2004-10-21,48.939998626708984
2004-10-22,48.88999938964844
2004-10-25,48.310001373291016
2004-10-26,49.75
2004-10-27,50.11000061035156
2004-10-28,50.79999923706055
2004-10-29,50.2599983215332
2004-11-01,50.349998474121094
2004-11-02,51.029998779296875
2004-11-03,51.43000030517578
2004-11-04,51.560001373291016
2004-11-05,51.79999923706055
2004-11-08,51.72999954223633
2004-11-09,51.720001220703125
2004-11-10,52.209999084472656
2004-11-11,53.29999923706055
2004-11-12,54.54999923706055
2004-11-15,53.75
2004-11-16,53.27000045776367
2004-11-17,53.29999923706055
2004-11-18,53.5
2004-11-19,54.369998931884766
2004-11-22,53.88999938964844
2004-11-23,53.9900016784668
2004-11-24,54.63999938964844
2004-11-26,54.939998626708984
2004-11-29,55.0
2004-11-30,54.88999938964844
2004-12-01,56.5
2004-12-02,55.79999923706055
2004-12-03,55.72999954223633
2004-12-06,56.04999923706055
2004-12-07,54.88999938964844
2004-12-08,54.650001525878906
2004-12-09,54.52000045776367
2004-12-10,53.65999984741211
2004-12-13,54.869998931884766
2004-12-14,54.36000061035156
2004-12-15,54.560001373291016
2004-12-16,54.099998474121094
2004-12-17,53.72999954223633
2004-12-20,54.25
2004-12-21,54.459999084472656
2004-12-22,54.2400016784668
2004-12-23,54.33000183105469
2004-12-27,54.22999954223633
2004-12-28,54.43000030517578
2004-12-29,54.97999954223633
2004-12-30,54.91999816894531
2004-12-31,54.66999816894531
2005-01-03,54.400001525878906
2005-01-04,53.119998931884766
2005-01-05,52.439998626708984
2005-01-06,52.540000915527344
2005-01-07,51.959999084472656
2005-01-10,52.599998474121094
2005-01-11,52.41999816894531
2005-01-12,52.79999923706055
2005-01-13,52.66999816894531
2005-01-14,53.040000915527344
2005-01-18,53.310001373291016
2005-01-19,52.720001220703125
2005-01-20,51.959999084472656
2005-01-21,51.5099983215332
2005-01-24,51.27000045776367
2005-01-25,52.439998626708984
2005-01-26,53.65999984741211
2005-01-27,53.599998474121094
2005-01-28,53.59000015258789
2005-01-31,54.2599983215332
2005-02-01,54.70000076293945
2005-02-02,54.150001525878906
2005-02-03,53.7599983215332
2005-02-04,53.90999984741211
2005-02-07,53.34000015258789
2005-02-08,53.900001525878906
2005-02-09,54.810001373291016
2005-02-10,55.279998779296875
2005-02-11,55.11000061035156
2005-02-14,55.560001373291016
2005-02-15,55.58000183105469
2005-02-16,55.099998474121094
2005-02-17,56.27000045776367
2005-02-18,55.7400016784668
2005-02-22,54.900001525878906
2005-02-23,55.79999923706055
2005-02-24,56.06999969482422
2005-02-25,58.04999923706055
2005-02-28,57.5
2005-03-01,58.939998626708984
2005-03-02,58.5
2005-03-03,58.849998474121094
2005-03-04,59.70000076293945
2005-03-07,59.95000076293945
2005-03-08,60.04999923706055
2005-03-09,59.40999984741211
2005-03-10,59.380001068115234
2005-03-11,58.779998779296875
2005-03-14,58.29999923706055
2005-03-15,58.5099983215332
2005-03-16,58.45000076293945
2005-03-17,58.90999984741211
2005-03-18,59.52000045776367
2005-03-21,58.470001220703125
2005-03-22,57.709999084472656
2005-03-23,56.900001525878906
2005-03-24,57.02000045776367
2005-03-28,57.0099983215332
2005-03-29,56.29999923706055
2005-03-30,56.970001220703125
2005-03-31,56.72999954223633
2005-04-01,56.7599983215332
2005-04-04,56.79999923706055
2005-04-05,57.150001525878906
2005-04-06,56.849998474121094
2005-04-07,57.849998474121094
2005-04-08,58.45000076293945
2005-04-11,58.52000045776367
2005-04-12,57.93000030517578
2005-04-13,57.970001220703125
2005-04-14,57.439998626708984
2005-04-15,56.0099983215332
2005-04-18,56.20000076293945
2005-04-19,57.11000061035156
2005-04-20,56.93000030517578
2005-04-21,58.13999938964844
2005-04-22,57.16999816894531
2005-04-25,56.18000030517578
2005-04-26,54.880001068115234
2005-04-27,54.22999954223633
2005-04-28,53.290000915527344
2005-04-29,54.11000061035156
2005-05-02,54.13999938964844
2005-05-03,53.369998931884766
2005-05-04,54.349998474121094
2005-05-05,54.34000015258789
2005-05-06,54.0
2005-05-09,53.72999954223633
2005-05-10,53.11000061035156
2005-05-11,52.83000183105469
2005-05-12,52.58000183105469
2005-05-13,52.439998626708984
2005-05-16,52.15999984741211
2005-05-17,52.959999084472656
2005-05-18,53.58000183105469
2005-05-19,53.689998626708984
2005-05-20,53.45000076293945
2005-05-23,53.130001068115234
2005-05-24,53.060001373291016
2005-05-25,53.459999084472656
2005-05-26,53.83000183105469
2005-05-27,53.88999938964844
2005-05-31,53.15999984741211
2005-06-01,52.880001068115234
2005-06-02,53.150001525878906
2005-06-03,53.130001068115234
2005-06-06,52.75
2005-06-07,53.099998474121094
2005-06-08,53.54999923706055
2005-06-09,53.59000015258789
2005-06-10,53.20000076293945
2005-06-13,52.630001068115234
2005-06-14,52.95000076293945
2005-06-15,53.95000076293945
2005-06-16,53.689998626708984
2005-06-17,53.900001525878906
2005-06-20,53.189998626708984
2005-06-21,53.70000076293945
2005-06-22,54.150001525878906
2005-06-23,53.650001525878906
2005-06-24,53.20000076293945
2005-06-27,52.709999084472656
2005-06-28,52.5
2005-06-29,52.279998779296875
2005-06-30,51.04999923706055
2005-07-01,51.63999938964844
2005-07-05,52.0
2005-07-06,51.65999984741211
2005-07-07,50.95000076293945
2005-07-08,50.88999938964844
2005-07-11,51.849998474121094
2005-07-12,52.2599983215332
2005-07-13,51.880001068115234
2005-07-14,52.59000015258789
2005-07-15,52.119998931884766
2005-07-18,51.29999923706055
2005-07-19,51.09000015258789
2005-07-20,51.41999816894531
2005-07-21,51.5099983215332
2005-07-22,51.4900016784668
2005-07-25,51.380001068115234
2005-07-26,51.189998626708984
2005-07-27,52.61000061035156
2005-07-28,53.0
2005-07-29,52.66999816894531
2005-08-01,53.11000061035156
2005-08-02,53.70000076293945
2005-08-03,53.720001220703125
2005-08-04,53.68000030517578
2005-08-05,53.59000015258789
2005-08-08,53.279998779296875
2005-08-09,53.220001220703125
2005-08-10,53.29999923706055
2005-08-11,53.540000915527344
2005-08-12,53.220001220703125
2005-08-15,53.20000076293945
2005-08-16,53.630001068115234
2005-08-17,53.70000076293945
2005-08-18,53.599998474121094
2005-08-19,54.06999969482422
2005-08-22,53.68000030517578
2005-08-23,53.66999816894531
2005-08-24,53.04999923706055
2005-08-25,53.029998779296875
2005-08-26,52.41999816894531
2005-08-29,52.400001525878906
2005-08-30,50.97999954223633
2005-08-31,51.66999816894531
2005-09-01,51.849998474121094
2005-09-02,51.93000030517578
2005-09-06,52.4900016784668
2005-09-07,52.459999084472656
2005-09-08,52.54999923706055
2005-09-09,52.75
2005-09-12,53.08000183105469
2005-09-13,53.08000183105469
2005-09-14,52.720001220703125
2005-09-15,51.91999816894531
2005-09-16,52.029998779296875
2005-09-19,51.849998474121094
2005-09-20,51.290000915527344
2005-09-21,50.90999984741211
2005-09-22,50.630001068115234
2005-09-23,50.04999923706055
2005-09-26,51.04999923706055
2005-09-27,51.209999084472656
2005-09-28,51.7400016784668
2005-09-29,51.560001373291016
2005-09-30,51.119998931884766
2005-10-03,50.939998626708984
2005-10-04,50.88999938964844
2005-10-05,49.79999923706055
2005-10-06,49.689998626708984
2005-10-07,49.310001373291016
2005-10-10,49.959999084472656
2005-10-11,49.04999923706055
2005-10-12,49.189998626708984
2005-10-13,48.83000183105469
2005-10-14,49.189998626708984
2005-10-17,48.09000015258789
2005-10-18,47.34000015258789
2005-10-19,47.97999954223633
2005-10-20,47.790000915527344
2005-10-21,48.220001220703125
2005-10-24,48.66999816894531
2005-10-25,49.2599983215332
2005-10-26,49.68000030517578
2005-10-27,49.209999084472656
2005-10-28,49.34000015258789
2005-10-31,49.2599983215332
2005-11-01,49.45000076293945
2005-11-02,50.369998931884766
2005-11-03,50.130001068115234
2005-11-04,49.95000076293945
2005-11-07,50.209999084472656
2005-11-08,50.439998626708984
2005-11-09,50.2599983215332
2005-11-10,50.439998626708984
2005-11-11,50.66999816894531
2005-11-14,50.31999969482422
2005-11-15,49.47999954223633
2005-11-16,49.150001525878906
2005-11-17,48.849998474121094
2005-11-18,49.65999984741211
2005-11-21,49.529998779296875
2005-11-22,49.11000061035156
2005-11-23,48.58000183105469
2005-11-25,49.68000030517578
2005-11-28,49.20000076293945
2005-11-29,48.90999984741211
2005-11-30,49.150001525878906
2005-12-01,49.58000183105469
2005-12-02,50.099998474121094
2005-12-05,50.2599983215332
2005-12-06,50.880001068115234
2005-12-07,51.33000183105469
2005-12-08,51.66999816894531
2005-12-09,54.0099983215332
2005-12-12,54.95000076293945
2005-12-13,55.0099983215332
2005-12-14,55.29999923706055
2005-12-15,54.56999969482422
2005-12-16,55.27000045776367
2005-12-19,54.869998931884766
2005-12-20,54.720001220703125
2005-12-21,54.5
2005-12-22,54.52000045776367
2005-12-23,54.56999969482422
2005-12-27,54.15999984741211
2005-12-28,54.25
2005-12-29,54.029998779296875
2005-12-30,54.0
2006-01-03,55.970001220703125
2006-01-04,56.279998779296875
2006-01-05,55.650001525878906
2006-01-06,56.15999984741211
2006-01-09,55.880001068115234
2006-01-10,55.970001220703125
2006-01-11,56.849998474121094
2006-01-12,56.5
2006-01-13,56.709999084472656
2006-01-17,56.11000061035156
2006-01-18,55.369998931884766
2006-01-19,55.95000076293945
2006-01-20,55.400001525878906
2006-01-23,55.75
2006-01-24,55.439998626708984
2006-01-25,55.72999954223633
2006-01-26,55.380001068115234
2006-01-27,55.810001373291016
2006-01-30,55.689998626708984
2006-01-31,55.56999969482422
2006-02-01,55.95000076293945
2006-02-02,55.849998474121094
2006-02-03,55.689998626708984
2006-02-06,54.81999969482422
2006-02-07,54.77000045776367
2006-02-08,54.63999938964844
2006-02-09,54.959999084472656
2006-02-10,54.97999954223633
2006-02-13,54.400001525878906
2006-02-14,54.349998474121094
2006-02-15,54.08000183105469
2006-02-16,54.290000915527344
2006-02-17,55.16999816894531
2006-02-21,55.290000915527344
